ticker,isin,issuer_name,asset_class,cnpj_cia,cvm_name,cvm_sector,match_method,confidence,mapping_status,source,universe_year,decision_date
SANB4.SA,BRSANBACNPR5,SANTANDER BR,equity,90.400.888/0001-42,BANCO SANTANDER (BRASIL) S.A.,Bancos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
TASA4.SA,BRTASAACNPR4,TAURUS ARMAS,equity,92.781.335/0001-02,TAURUS ARMAS S.A.,"Máquinas, Equipamentos, Veículos e Peças",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
TAEE3.SA,BRTAEEACNOR9,TAESA,equity,07.859.971/0001-30,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,Emp. Adm. Part. - Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
SAPR3.SA,BRSAPRACNOR9,SANEPAR,equity,76.484.013/0001-45,CIA. DE SANEAMENTO DO PARANÁ - SANEPAR,"Saneamento, Serv. Água e Gás",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
DEXP3.SA,BRDEXPACNOR1,DEXXOS PAR,equity,02.193.750/0001-52,DEXXOS PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Sem Setor Principal,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
LOGN3.SA,BRLOGNACNOR3,LOG-IN,equity,42.278.291/0001-24,LOG-IN LOGISTICA INTERMODAL SA,Serviços Transporte e Logística,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ROMI3.SA,BRROMIACNOR8,ROMI,equity,56.720.428/0001-63,ROMI S.A.,"Máquinas, Equipamentos, Veículos e Peças",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
SANB3.SA,BRSANBACNOR8,SANTANDER BR,equity,90.400.888/0001-42,BANCO SANTANDER (BRASIL) S.A.,Bancos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BRAP3.SA,BRBRAPACNOR5,BRADESPAR,equity,03.847.461/0001-92,BRADESPAR S/A,Emp. Adm. Part. - Extração Mineral,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
RCSL3.SA,BRRCSLACNOR4,RECRUSUL,equity,91.333.666/0001-17,RECRUSUL SA,"Máquinas, Equipamentos, Veículos e Peças",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
MATD3.SA,BRMATDACNOR4,MATER DEI,equity,16.676.520/0001-59,HOSPITAL MATER DEI S.A.,Serviços Médicos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CSUD3.SA,BRCSUDACNOR5,CSU DIGITAL,equity,01.896.779/0001-38,CSU DIGITAL S.A.,Emp. Adm. Part. - Sem Setor Principal,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
IFCM3.SA,BRIFCMACNOR8,INFRACOMM,equity,38.456.921/0001-36,INFRACOMMERCE CXAAS S.A.,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
UNIP3.SA,BRUNIPACNOR7,UNIPAR,equity,33.958.695/0001-78,UNIPAR CARBOCLORO S.A.,Petroquímicos e Borracha,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BIOM3.SA,BRBIOMACNOR2,BIOMM,equity,04.752.991/0001-10,BIOMM SA,Farmacêutico e Higiene,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
GOAU3.SA,BRGOAUACNOR1,GERDAU MET,equity,92.690.783/0001-09,METALURGICA GERDAU SA,Emp. Adm. Part. - Metalurgia e Siderurgia,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
LAND3.SA,BRLANDACNOR9,TERRASANTAPA,equity,40.337.136/0001-06,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,"Agricultura (Açúcar, Álcool e Cana)",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
VITT3.SA,BRVITTACNOR4,VITTIA,equity,45.365.558/0001-09,VITTIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CGRA4.SA,BRCGRAACNPR9,GRAZZIOTIN,equity,92.012.467/0001-70,GRAZZIOTIN SA,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ESPA3.SA,BRESPAACNOR7,ESPACOLASER,equity,26.659.061/0001-59,MPM CORPÓREOS S.A.,Serviços Médicos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
AMOB3.SA,BRAMOBACNOR9,AUTOMOB,equity,35.654.688/0001-08,AUTOMOB PARTICIPAÇÕES S.A.,Serviços Transporte e Logística,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BRST3.SA,BRBRSTACNOR9,BRISANET,equity,04.601.397/0001-28,BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.,Telecomunicações,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ALPK3.SA,BRALPKACNOR9,ESTAPAR,equity,60.537.263/0001-66,"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",Serviços Transporte e Logística,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
COCE5.SA,BRCOCEACNPA3,COELCE,equity,07.047.251/0001-70,CIA ENERG CEARA - COELCE,Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
EUCA4.SA,BREUCAACNPR8,EUCATEX,equity,56.643.018/0001-66,EUCATEX S.A. INDUSTRIA E COMERCIO,"Construção Civil, Mat. Constr. e Decoração",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ENJU3.SA,BRENJUACNOR9,ENJOEI,equity,16.922.038/0001-51,ENJOEI S.A.,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
SEQL3.SA,BRSEQLACNOR2,SEQUOIA LOG,equity,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Serviços Transporte e Logística,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CLSC4.SA,BRCLSCACNPR3,CELESC,equity,83.878.892/0001-55,CENTRAIS ELETRICAS DE SANTA CATARINA S.A,Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
GGBR3.SA,BRGGBRACNOR1,GERDAU,equity,33.611.500/0001-19,GERDAU S.A.,Metalurgia e Siderurgia,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
PTBL3.SA,BRPTBLACNOR8,PORTOBELLO,equity,83.475.913/0001-91,PBG S/A,"Construção Civil, Mat. Constr. e Decoração",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ETER3.SA,BRETERACNOR3,ETERNIT,equity,61.092.037/0001-81,ETERNIT S.A.,"Construção Civil, Mat. Constr. e Decoração",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
DMVF3.SA,BRDMVFACNOR9,D1000VFARMA,equity,12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
LPSB3.SA,BRLPSBACNOR0,LOPES BRASIL,equity,08.078.847/0001-09,LPS BRASIL CONSULTORIA DE IMOVEIS S/A,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
SHOW3.SA,BRSHOWACNOR7,TIME FOR FUN,equity,02.860.694/0001-62,T4F ENTRETENIMENTO SA,Brinquedos e Lazer,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
TECN3.SA,BRTECNACNOR6,TECHNOS,equity,09.295.063/0001-97,TECHNOS SA,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
PDGR3.SA,BRPDGRACNOR8,PDG REALT,equity,02.950.811/0001-89,PDG REALTY S.A. EMPREEND E PARTICIPACOES,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
NGRD3.SA,BRNGRDACNOR3,NEOGRID,equity,10.139.870/0001-08,NEOGRID PARTICIPACÕES S.A.,Comunicação e Informática,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
AZEV3.SA,BRAZEVACNOR0,AZEVEDO,equity,61.351.532/0001-68,AZEVEDO & TRAVASSOS SA,"Construção Civil, Mat. Constr. e Decoração",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BAZA3.SA,BRBAZAACNOR0,AMAZONIA,equity,04.902.979/0001-44,BANCO DA AMAZÔNIA S.A.,Bancos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
AERI3.SA,BRAERIACNOR4,AERIS,equity,12.528.708/0001-07,AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,"Máquinas, Equipamentos, Veículos e Peças",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CEBR6.SA,BRCEBRACNPB6,CEB,equity,00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CEEB3.SA,BRCEEBACNOR3,COELBA,equity,15.139.629/0001-94,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA,Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
MEAL3.SA,BRMEALACNOR9,IMC S/A,equity,17.314.329/0001-20,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.,Alimentos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
EMAE4.SA,BREMAEACNPR1,EMAE,equity,02.302.101/0001-42,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CAMB3.SA,BRCAMBACNOR4,CAMBUCI,equity,61.088.894/0001-08,CAMBUCI SA,Têxtil e Vestuário,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
AALR3.SA,BRAALRACNOR6,ALLIAR,equity,42.771.949/0001-35,ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,Serviços Médicos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
AMAR3.SA,BRAMARACNOR4,LOJAS MARISA,equity,61.189.288/0001-89,MARISA LOJAS SA,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CGAS5.SA,BRCGASACNPA3,COMGAS,equity,61.856.571/0001-17,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BRKM3.SA,BRBRKMACNOR1,BRASKEM,equity,42.150.391/0001-70,BRASKEM S.A.,Petroquímicos e Borracha,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
MTSA4.SA,BRMTSAACNPR9,METISA,equity,86.375.425/0001-09,METISA METALÚRGICA  TIMBOENSE SA,Metalurgia e Siderurgia,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
TPIS3.SA,BRTPISACNOR8,TRIUNFO PART,equity,03.014.553/0001-91,TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
OFSA3.SA,BROFSAACNOR7,OUROFINO S/A,equity,20.258.278/0001-70,OUROFINO S.A.,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BPAC3.SA,BRBPACACNOR7,BTGP BANCO,equity,30.306.294/0001-45,BANCO BTG PACTUAL S/A,Bancos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CEBR3.SA,BRCEBRACNOR5,CEB,equity,00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
RAPT3.SA,BRRAPTACNOR7,RANDON PART,equity,89.086.144/0001-16,RANDONCORP S.A.,"Máquinas, Equipamentos, Veículos e Peças",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
EALT4.SA,BREALTACNPR1,ACO ALTONA,equity,82.643.537/0001-34,ELECTRO AÇO ALTONA S/A,Metalurgia e Siderurgia,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
OIBR4.SA,BROIBRACNPR8,OI,equity,76.535.764/0001-43,OI S.A. - EM RECUPERAÇÃO JUDICIAL,Telecomunicações,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BRSR3.SA,BRBRSRACNOR3,BANRISUL,equity,92.702.067/0001-96,BANCO DO ESTADO DO RIO GRANDE DO SUL SA,Bancos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ALPA3.SA,BRALPAACNOR0,ALPARGATAS,equity,61.079.117/0001-05,ALPARGATAS SA,Têxtil e Vestuário,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
IGTI3.SA,BRIGTIACNOR8,IGUATEMI S.A,equity,60.543.816/0001-93,IGUATEMI S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ENGI4.SA,BRENGIACNPR7,ENERGISA,equity,00.864.214/0001-06,ENERGISA SA,Emp. Adm. Part. - Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ALUP4.SA,BRALUPACNPR5,ALUPAR,equity,08.364.948/0001-38,ALUPAR INVESTIMENTO S/A,Emp. Adm. Part. - Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CRPG5.SA,BRCRPGACNPA3,CRISTAL,equity,15.115.504/0001-24,TRONOX PIGMENTOS DO BRASIL S.A.,Petroquímicos e Borracha,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CEBR5.SA,BRCEBRACNPA8,CEB,equity,00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
VSTE3.SA,BRVSTEACNOR5,VESTE,equity,49.669.856/0001-43,VESTE SA ESTILO,Emp. Adm. Part. - Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BEES3.SA,BRBEESACNOR9,BANESTES,equity,28.127.603/0001-78,BANESTES SA BANCO DO ESTADO DO ESPIRITO SANTO,Bancos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
CGRA3.SA,BRCGRAACNOR2,GRAZZIOTIN,equity,92.012.467/0001-70,GRAZZIOTIN SA,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
TASA3.SA,BRTASAACNOR7,TAURUS ARMAS,equity,92.781.335/0001-02,TAURUS ARMAS S.A.,"Máquinas, Equipamentos, Veículos e Peças",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BMKS3.SA,BRBMKSACNOR9,BIC MONARK,equity,56.992.423/0001-90,BICICLETAS MONARK SA,Brinquedos e Lazer,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ENGI3.SA,BRENGIACNOR0,ENERGISA,equity,00.864.214/0001-06,ENERGISA SA,Emp. Adm. Part. - Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
TCSA3.SA,BRTCSAACNOR3,TECNISA,equity,08.065.557/0001-12,TECNISA S/A,"Construção Civil, Mat. Constr. e Decoração",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
WEST3.SA,BRWESTACNOR3,WESTWING,equity,14.776.142/0001-50,WESTWING COMÉRCIO VAREJISTA S.A.,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
AGXY3.SA,BRAGXYACNOR4,AGROGALAXY,equity,21.240.146/0001-84,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,Comércio (Atacado e Varejo),prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
LUPA3.SA,BRLUPAACNOR8,LUPATECH,equity,89.463.822/0001-12,LUPATECH S.A.,"Máquinas, Equipamentos, Veículos e Peças",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ALUP3.SA,BRALUPACNOR8,ALUPAR,equity,08.364.948/0001-38,ALUPAR INVESTIMENTO S/A,Emp. Adm. Part. - Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BPAC5.SA,BRBPACACNPA0,BTGP BANCO,equity,30.306.294/0001-45,BANCO BTG PACTUAL S/A,Bancos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
ISAE3.SA,BRISAEACNOR2,ISA ENERGIA,equity,02.998.611/0001-04,ISA ENERGIA BRASIL S.A.,Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
BMEB3.SA,BRBMEBACNOR8,MERCANTIL,equity,17.184.037/0001-10,BANCO MERCANTIL BRASIL SA,Bancos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
UCAS3.SA,BRUCASACNOR1,UNICASA,equity,90.441.460/0001-48,UNICASA INDÚSTRIA DE MÓVEIS S.A.,"Construção Civil, Mat. Constr. e Decoração",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
PDTC3.SA,BRPDTCACNOR3,PADTEC,equity,02.365.069/0001-44,PADTEC HOLDING S.A.,Emp. Adm. Part. - Telecomunicações,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
RNEW4.SA,BRRNEWACNPR5,RENOVA,equity,08.534.605/0001-74,RENOVA ENERGIA S.A.,Energia Elétrica,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
FICT3.SA,BRFICTACNOR3,FICTORALIMEN,equity,00.359.742/0001-08,FICTOR ALIMENTOS S.A. - EM RECUPERAÇÃO JUDICIAL,Emp. Adm. Part. - Alimentos,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
INEP3.SA,BRINEPACNOR1,INEPAR,equity,76.627.504/0001-06,INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,"Máquinas, Equipamentos, Veículos e Peças",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
EPAR3.SA,BREPARACNOR9,EMBPAR S/A,equity,42.331.462/0001-31,EMBPAR PARTICIPAÇÕES S/A,Emp. Adm. Part. - Sem Setor Principal,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
MNDL3.SA,BRMNDLACNOR4,MUNDIAL,equity,88.610.191/0001-54,MUNDIAL S.A - PRODUTOS DE CONSUMO,Têxtil e Vestuário,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
DOTZ3.SA,BRDOTZACNOR7,DOTZ SA,equity,18.174.270/0001-84,DOTZ S.A.,Comunicação e Informática,prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
WHRL4.SA,BRWHRLACNPR2,WHIRLPOOL,equity,59.105.999/0001-86,WHIRLPOOL S.A,"Máquinas, Equipamentos, Veículos e Peças",prior_accepted_b3_cvm_bridge_same_ticker_isin,1.0,accepted,B3 COTAHIST official annual file; last trading session 2025-01-02; 60-session average traded value,2026,2026-01-02
