name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w63_e20_v10,2015,257,-0.21125303017270647,1.0000000000000002,-0.21275303017270647,0.1318997108790032
reversal_w63_e20_v10,2016,258,0.5992583650635843,1.252183345464768,0.5973800900453872,0.13939289494698648
reversal_w63_e20_v10,2017,260,0.4787668941852443,1.2439613460398358,0.47690095216618456,0.09869747716374477
reversal_w63_e20_v10,2018,262,0.1379576979863597,1.110059772750795,0.1362926083272335,0.06393224883871174
reversal_w63_e20_v10,2019,266,0.7456897063762702,1.3040757089397168,0.7437335928128607,0.05933780936875266
reversal_w63_e20_v10,2020,268,8.944045572278903e-05,1.999418220415431,-0.0029096868749003573,0.0274025853352573
reversal_w63_e20_v10,2021,273,0.08742407331192648,1.9992822480810246,0.08442514993980493,0.04415820920482849
reversal_w63_e20_v10,2022,297,-0.15022059082643535,1.2130368031720546,-0.15204014603119342,0.12294915546054375
reversal_w63_e20_v10,2023,332,0.30655710305018324,1.0887591580308602,0.30492396431313695,0.1293265758525719
reversal_w63_e20_v10,2024,333,-0.10102024126277875,1.1692598718879381,-0.10277413107061066,0.10777090353467478
reversal_w63_e20_v10,2025,325,0.2739987092681049,1.3082216269296312,0.2720363768277104,0.14209253474057149
