name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w21_e10_v00,2015,257,-0.13144352230008072,1.0,-0.13294352230008072,0.1318997108790032
reversal_w21_e10_v00,2016,258,1.7467749224758693,0.7725132122940832,1.745616152657428,0.13939289494698648
reversal_w21_e10_v00,2017,260,0.4752014440136074,0.7627968448465349,0.47405724874633764,0.09869747716374477
reversal_w21_e10_v00,2018,262,0.2351402265040785,0.8168546640468054,0.2339149445080083,0.06393224883871174
reversal_w21_e10_v00,2019,266,0.6868357697763303,0.822808926078267,0.6856015563872129,0.05933780936875266
reversal_w21_e10_v00,2020,268,0.47127866996005285,0.7466595361536843,0.47015868065582234,0.0274025853352573
reversal_w21_e10_v00,2021,273,0.07098576704333004,0.8877920670015216,0.06965407894282775,0.04415820920482849
reversal_w21_e10_v00,2022,297,-0.10812607246204697,0.7983454794381505,-0.1093235906812042,0.12294915546054375
reversal_w21_e10_v00,2023,332,0.3267180642725227,0.841030810668682,0.3254565180565197,0.1293265758525719
reversal_w21_e10_v00,2024,333,-0.13167284983782412,0.8436856118511988,-0.13293837825560093,0.10777090353467478
reversal_w21_e10_v00,2025,325,0.29025638558212785,0.8527684170876149,0.2889772329564964,0.14209253474057149
