name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w252_e20_v10,2015,257,-0.17813978020308674,0.9999999999999999,-0.17963978020308674,0.1318997108790032
reversal_w252_e20_v10,2016,258,1.1571203764266498,0.9697472010844291,1.1556657556250232,0.13939289494698648
reversal_w252_e20_v10,2017,260,0.24819094287942578,1.3183151576783556,0.24621347014290826,0.09869747716374477
reversal_w252_e20_v10,2018,262,0.7155636131714991,1.2874957097656843,0.7136323696068505,0.06393224883871174
reversal_w252_e20_v10,2019,266,0.7064471911994896,1.4915470885267323,0.7042098705666995,0.05933780936875266
reversal_w252_e20_v10,2020,268,2.5318503767302047e-05,1.999790238041641,-0.0029743668532951593,0.0274025853352573
reversal_w252_e20_v10,2021,273,0.030632764218850195,1.999771984042209,0.027633106242786882,0.04415820920482849
reversal_w252_e20_v10,2022,297,-0.13177085136129352,1.1411440228836822,-0.13348256739561903,0.12294915546054375
reversal_w252_e20_v10,2023,332,0.3484875168866626,1.214584981264042,0.3466656394147665,0.1293265758525719
reversal_w252_e20_v10,2024,333,-0.1597516716219184,1.2734493086753333,-0.16166184558493138,0.10777090353467478
reversal_w252_e20_v10,2025,325,0.24786246082956742,1.1690995627655998,0.24610881148541902,0.14209253474057149
