name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w21_e20_v00,2015,257,-0.15400481859301374,1.0,-0.15550481859301374,0.1318997108790032
reversal_w21_e20_v00,2016,258,2.2830480236808453,1.0576994425473156,2.281461474517024,0.13939289494698648
reversal_w21_e20_v00,2017,260,0.4517349903551595,1.0023333904230245,0.45023149026952497,0.09869747716374477
reversal_w21_e20_v00,2018,262,0.21785282488292745,1.111219532608898,0.2161859955840141,0.06393224883871174
reversal_w21_e20_v00,2019,266,0.6901168817516967,1.0463524257963988,0.6885473531130021,0.05933780936875266
reversal_w21_e20_v00,2020,268,0.5963447397354285,0.9662001471216024,0.594895439514746,0.0274025853352573
reversal_w21_e20_v00,2021,273,0.06436173192750805,1.1473737826060386,0.06264067125359898,0.04415820920482849
reversal_w21_e20_v00,2022,297,-0.12797140086125136,1.0720329871772145,-0.12957945034201718,0.12294915546054375
reversal_w21_e20_v00,2023,332,0.31601292438987216,1.1332793433956367,0.3143130053747787,0.1293265758525719
reversal_w21_e20_v00,2024,333,-0.1351788285036073,1.1614624007389986,-0.1369210221047158,0.10777090353467478
reversal_w21_e20_v00,2025,325,0.30381609706874313,1.1487120905668573,0.30209302893289286,0.14209253474057149
