name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w252_e10_v05,2015,257,-0.08247316025894202,1.0,-0.08397316025894203,0.1318997108790032
momentum_w252_e10_v05,2016,258,0.3345146638193086,0.4980188176161483,0.3337676355928844,0.13939289494698648
momentum_w252_e10_v05,2017,260,0.4762052698246775,0.5616476634229286,0.4753627983295431,0.09869747716374477
momentum_w252_e10_v05,2018,262,0.26827154804199327,0.49027566359661057,0.26753613454659836,0.06393224883871174
momentum_w252_e10_v05,2019,266,0.6344874747475464,0.5101044616023993,0.6337223180551428,0.05933780936875266
momentum_w252_e10_v05,2020,268,0.10724974698814926,1.2127080718450263,0.10543068488038172,0.0274025853352573
momentum_w252_e10_v05,2021,273,0.1776700297977869,1.1252269898454457,0.17598218931301873,0.04415820920482849
momentum_w252_e10_v05,2022,297,-0.01667304502839473,0.5382782220197633,-0.017480462361424372,0.12294915546054375
momentum_w252_e10_v05,2023,332,0.32455221690479696,0.5056482192009738,0.3237937445759955,0.1293265758525719
momentum_w252_e10_v05,2024,333,-0.09962165843555948,0.4943945589406918,-0.10036325027397051,0.10777090353467478
momentum_w252_e10_v05,2025,325,0.29750730813836856,0.4076463892857166,0.29689583855444,0.14209253474057149
