name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w21_e20_v05,2015,257,-0.132490300229805,1.0000000000000002,-0.13399030022980501,0.1318997108790032
momentum_w21_e20_v05,2016,258,0.3954882890652076,1.3903109951526735,0.3934028225724786,0.13939289494698648
momentum_w21_e20_v05,2017,260,0.530407020523362,1.264589369698618,0.5285101364688141,0.09869747716374477
momentum_w21_e20_v05,2018,262,-0.35560168171157824,1.3916949694220784,-0.35768922416571136,0.06393224883871174
momentum_w21_e20_v05,2019,266,0.5903430176415301,0.9806945402399074,0.5888719758311702,0.05933780936875266
momentum_w21_e20_v05,2020,268,0.15769436904140988,0.8509229565850376,0.1564179846065323,0.0274025853352573
momentum_w21_e20_v05,2021,273,0.15814503838064886,0.9526682852310522,0.15671603595280229,0.04415820920482849
momentum_w21_e20_v05,2022,297,-0.058737048331824915,1.0099238198898672,-0.06025193406165972,0.12294915546054375
momentum_w21_e20_v05,2023,332,0.32865892136928343,0.9934130231901398,0.3271688018344982,0.1293265758525719
momentum_w21_e20_v05,2024,333,-0.15907217676469865,1.0118323317206,-0.16058992526227955,0.10777090353467478
momentum_w21_e20_v05,2025,325,0.20928293015530186,0.971225915324633,0.2078260912823149,0.14209253474057149
