name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w21_e05_v00,2015,257,-0.09188875214104986,0.9999999999999999,-0.09338875214104986,0.1318997108790032
momentum_w21_e05_v00,2016,258,0.7894826690945012,0.47547521529529563,0.7887694562715583,0.13939289494698648
momentum_w21_e05_v00,2017,260,0.5108073298325031,0.4464987517887258,0.51013758170482,0.09869747716374477
momentum_w21_e05_v00,2018,262,0.24948661479670786,0.4759960611945481,0.24877262070491604,0.06393224883871174
momentum_w21_e05_v00,2019,266,0.6620218811391303,0.450631841501825,0.6613459333768775,0.05933780936875266
momentum_w21_e05_v00,2020,268,0.23481083197300157,0.4971126794936339,0.23406516295376112,0.0274025853352573
momentum_w21_e05_v00,2021,273,0.11234156820884444,0.5138893678248082,0.11157073415710723,0.04415820920482849
momentum_w21_e05_v00,2022,297,-0.08585433474430904,0.5531316508705002,-0.08668403222061478,0.12294915546054375
momentum_w21_e05_v00,2023,332,0.33649281587985724,0.5295559563265297,0.33569848194536744,0.1293265758525719
momentum_w21_e05_v00,2024,333,-0.1466788338194509,0.4731175077210795,-0.14738851008103251,0.10777090353467478
momentum_w21_e05_v00,2025,325,0.20392938402071614,0.4321653401235398,0.20328113601053083,0.14209253474057149
