name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w63_e05_v00,2015,257,-0.10529107027721607,1.0,-0.10679107027721607,0.1318997108790032
momentum_w63_e05_v00,2016,258,0.8462396606211724,0.44574664553761073,0.845571040652866,0.13939289494698648
momentum_w63_e05_v00,2017,260,0.5064793244734234,0.39786948426480023,0.5058825202470262,0.09869747716374477
momentum_w63_e05_v00,2018,262,0.2834607963477802,0.4182393550977198,0.2828334373151336,0.06393224883871174
momentum_w63_e05_v00,2019,266,0.6369344014802969,0.5338391277752019,0.636133642788634,0.05933780936875266
momentum_w63_e05_v00,2020,268,0.27629127773739093,0.452952984216998,0.27561184826106544,0.0274025853352573
momentum_w63_e05_v00,2021,273,0.11476869964841141,0.5318831488462934,0.11397087492514196,0.04415820920482849
momentum_w63_e05_v00,2022,297,-0.059294726805328435,0.5058034518588912,-0.06005343198311677,0.12294915546054375
momentum_w63_e05_v00,2023,332,0.34165549684791596,0.4653349435461027,0.3409574944325968,0.1293265758525719
momentum_w63_e05_v00,2024,333,-0.15305080751329792,0.4169635743784229,-0.15367625287486555,0.10777090353467478
momentum_w63_e05_v00,2025,325,0.25921120277775533,0.3649315974210506,0.25866380538162376,0.14209253474057149
