name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w63_e05_v10,2015,257,-0.237169344734099,1.0,-0.238669344734099,0.1318997108790032
reversal_w63_e05_v10,2016,258,0.3949417823814152,1.1499348310837423,0.39321688013478956,0.13939289494698648
reversal_w63_e05_v10,2017,260,0.46372785739119116,1.0372902980596934,0.4621719219441016,0.09869747716374477
reversal_w63_e05_v10,2018,262,0.18845608893240517,0.8246007402593079,0.18721918782201621,0.06393224883871174
reversal_w63_e05_v10,2019,266,0.7135594939449148,0.8367451949620992,0.7123043761524717,0.05933780936875266
reversal_w63_e05_v10,2020,268,0.00012147587861632836,1.9991185246896557,-0.002877201908418155,0.0274025853352573
reversal_w63_e05_v10,2021,273,0.0880099419854683,1.9989477834582727,0.08501152031028089,0.04415820920482849
reversal_w63_e05_v10,2022,297,-0.08946272988772819,0.7571790125684987,-0.09059849840658094,0.12294915546054375
reversal_w63_e05_v10,2023,332,0.259455925699839,0.8516018378247494,0.2581785229431019,0.1293265758525719
reversal_w63_e05_v10,2024,333,-0.10714794822622498,0.6630192689751211,-0.10814247712968766,0.10777090353467478
reversal_w63_e05_v10,2025,325,0.3028392539699254,0.8246880599017183,0.3016022218800728,0.14209253474057149
