name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w126_e10_v10,2015,257,-0.009360681728628695,1.0,-0.010860681728628694,0.1318997108790032
momentum_w126_e10_v10,2016,258,0.11269880091355544,1.1885580531640771,0.11091596383380932,0.13939289494698648
momentum_w126_e10_v10,2017,260,0.3733785343725917,0.8683578983881031,0.3720759975250096,0.09869747716374477
momentum_w126_e10_v10,2018,262,0.7326156311295786,1.0497695299114054,0.7310409768347115,0.06393224883871174
momentum_w126_e10_v10,2019,266,0.579299449857209,1.361742724766203,0.5772568357700597,0.05933780936875266
momentum_w126_e10_v10,2020,268,0.0002854674257319889,1.997828804456295,-0.0027112757809524537,0.0274025853352573
momentum_w126_e10_v10,2021,273,0.13899321601236325,1.9974713973151033,0.1359970089163906,0.04415820920482849
momentum_w126_e10_v10,2022,297,-0.011475556442532175,0.7285370123305608,-0.012568361961028016,0.12294915546054375
momentum_w126_e10_v10,2023,332,0.24149937890695816,0.8136820069690058,0.24027885589650466,0.1293265758525719
momentum_w126_e10_v10,2024,333,-0.123106936045291,0.4674756438417457,-0.12380814951105361,0.10777090353467478
momentum_w126_e10_v10,2025,325,0.3228613246565959,0.5726233662713267,0.3220023896071889,0.14209253474057149
