name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w126_e10_v05,2015,257,-0.1517930627572538,1.0,-0.1532930627572538,0.1318997108790032
reversal_w126_e10_v05,2016,258,1.225462072118813,0.8343291429396356,1.2242105784044035,0.13939289494698648
reversal_w126_e10_v05,2017,260,0.42411811980474057,0.9233094707847987,0.4227331555985634,0.09869747716374477
reversal_w126_e10_v05,2018,262,0.3298480620530926,0.9897261795868098,0.32836347278371236,0.06393224883871174
reversal_w126_e10_v05,2019,266,0.713600032418513,1.1032980553610507,0.7119450853354714,0.05933780936875266
reversal_w126_e10_v05,2020,268,0.037117893531618984,1.7236203348713097,0.03453246302931202,0.0274025853352573
reversal_w126_e10_v05,2021,273,0.0564547401131783,1.7172716691736158,0.05387883260941788,0.04415820920482849
reversal_w126_e10_v05,2022,297,-0.15180736495794822,0.9355952035201758,-0.15321075776322848,0.12294915546054375
reversal_w126_e10_v05,2023,332,0.3348903969236361,0.8416298905138919,0.3336279520878653,0.1293265758525719
reversal_w126_e10_v05,2024,333,-0.15191989013795426,0.85515116354913,-0.15320261688327796,0.10777090353467478
reversal_w126_e10_v05,2025,325,0.23818146282346797,0.8640374539621087,0.2368854066425248,0.14209253474057149
