name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w21_e10_v10,2015,257,-0.20670053453889614,1.0000000000000002,-0.20820053453889614,0.1318997108790032
momentum_w21_e10_v10,2016,258,0.22545327297505624,1.9588949127411028,0.22251493060594457,0.13939289494698648
momentum_w21_e10_v10,2017,260,0.6147518654695994,1.8933744240070864,0.6119118038335888,0.09869747716374477
momentum_w21_e10_v10,2018,262,-0.7280873682782372,1.996163745250887,-0.7310816138961135,0.06393224883871174
momentum_w21_e10_v10,2019,266,0.5948887665928226,1.975468256377595,0.5919255642082563,0.05933780936875266
momentum_w21_e10_v10,2020,268,0.5773709322385232,1.0631897464033837,0.5757761476189182,0.0274025853352573
momentum_w21_e10_v10,2021,273,0.16197238911570078,1.3240927445944473,0.15998624999880912,0.04415820920482849
momentum_w21_e10_v10,2022,297,-0.02409259655932927,0.9734607557891352,-0.025552787693012974,0.12294915546054375
momentum_w21_e10_v10,2023,332,0.3292999228145026,1.1094488091105097,0.32763574960083686,0.1293265758525719
momentum_w21_e10_v10,2024,333,-0.13103257782669153,0.9866750065693015,-0.13251259033654547,0.10777090353467478
momentum_w21_e10_v10,2025,325,0.26878829417439043,0.9302816866167132,0.26739287164446535,0.14209253474057149
