name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w126_e10_v00,2015,257,-0.11688852200201738,1.0,-0.11838852200201738,0.1318997108790032
reversal_w126_e10_v00,2016,258,1.9209624611045815,0.8759834865396661,1.919648485874772,0.13939289494698648
reversal_w126_e10_v00,2017,260,0.4585326052547958,0.927045885533851,0.457142036426495,0.09869747716374477
reversal_w126_e10_v00,2018,262,0.21940644702699674,0.8483048281756724,0.21813398978473322,0.06393224883871174
reversal_w126_e10_v00,2019,266,0.754592505153008,0.9070103180354072,0.753231989675955,0.05933780936875266
reversal_w126_e10_v00,2020,268,0.3662787656655251,0.9035310265322194,0.36492346912572676,0.0274025853352573
reversal_w126_e10_v00,2021,273,0.05046871689081689,1.0025623701981239,0.0489648733355197,0.04415820920482849
reversal_w126_e10_v00,2022,297,-0.17116763077411523,0.899460186830836,-0.17251682105436147,0.12294915546054375
reversal_w126_e10_v00,2023,332,0.3299314300923579,0.8458856820662592,0.32866260156925853,0.1293265758525719
reversal_w126_e10_v00,2024,333,-0.16649907260813335,0.8794751875143297,-0.16781828538940485,0.10777090353467478
reversal_w126_e10_v00,2025,325,0.19174365316221498,0.8622339518226273,0.19045030223448103,0.14209253474057149
