name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w63_e05_v10,2015,257,-0.2537779925816911,0.9999999999999999,-0.2552779925816911,0.1318997108790032
momentum_w63_e05_v10,2016,258,0.29242258809516297,1.1556047482507539,0.29068918097278684,0.13939289494698648
momentum_w63_e05_v10,2017,260,0.4626502526780867,0.9160505277313633,0.46127617688648964,0.09869747716374477
momentum_w63_e05_v10,2018,262,0.23775398921669044,0.7058840249779412,0.23669516317922354,0.06393224883871174
momentum_w63_e05_v10,2019,266,0.6693570184271727,0.6360975454368955,0.6684028721090173,0.05933780936875266
momentum_w63_e05_v10,2020,268,0.00023483419049163956,1.9981823445934235,-0.0027624393263984957,0.0274025853352573
momentum_w63_e05_v10,2021,273,0.11413329888749013,1.997878349107448,0.11113648136382896,0.04415820920482849
momentum_w63_e05_v10,2022,297,-0.035631908525843414,0.6565281365335232,-0.0366167007306437,0.12294915546054375
momentum_w63_e05_v10,2023,332,0.21958318492221496,0.7987204655778898,0.21838510422384813,0.1293265758525719
momentum_w63_e05_v10,2024,333,-0.1286010955007667,0.5175596471768399,-0.12937743497153195,0.10777090353467478
momentum_w63_e05_v10,2025,325,0.30714936825191974,0.5307952381213041,0.3063531753947378,0.14209253474057149
