name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w21_e10_v05,2015,257,-0.13074271960400585,1.0,-0.13224271960400585,0.1318997108790032
momentum_w21_e10_v05,2016,258,0.4490460810989323,1.2241988523895309,0.447209782820348,0.13939289494698648
momentum_w21_e10_v05,2017,260,0.547164441439911,1.104870147291951,0.5455071362189732,0.09869747716374477
momentum_w21_e10_v05,2018,262,-0.5342207196177677,1.4763389533872942,-0.5364352280478487,0.06393224883871174
momentum_w21_e10_v05,2019,266,0.5995771333855555,0.9171232174061628,0.5982014485594462,0.05933780936875266
momentum_w21_e10_v05,2020,268,0.20602944985031857,0.6557998484427995,0.20504575007765438,0.0274025853352573
momentum_w21_e10_v05,2021,273,0.1423949515740055,0.7158814917378247,0.14132112933639876,0.04415820920482849
momentum_w21_e10_v05,2022,297,-0.052073995747960566,0.7664354104925053,-0.053223648863699326,0.12294915546054375
momentum_w21_e10_v05,2023,332,0.33120214041501495,0.769358993589883,0.33004810192463013,0.1293265758525719
momentum_w21_e10_v05,2024,333,-0.1449249018526848,0.7117882673529026,-0.14599258425371417,0.10777090353467478
momentum_w21_e10_v05,2025,325,0.2393506100856595,0.6756472768377622,0.23833713917040286,0.14209253474057149
