name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w126_e20_v05,2015,257,-0.17985570097150638,0.9999999999999999,-0.18135570097150638,0.1318997108790032
reversal_w126_e20_v05,2016,258,1.7536592935694468,1.071608048442071,1.7520518814967838,0.13939289494698648
reversal_w126_e20_v05,2017,260,0.4109168770810421,1.2292184782276063,0.40907304936370065,0.09869747716374477
reversal_w126_e20_v05,2018,262,0.3319843589814244,1.2352304642162342,0.33013151328510004,0.06393224883871174
reversal_w126_e20_v05,2019,266,0.770106462433465,1.340638432081372,0.7680955047853429,0.05933780936875266
reversal_w126_e20_v05,2020,268,0.030309524874607474,1.8082284182396957,0.027597182247247932,0.0274025853352573
reversal_w126_e20_v05,2021,273,0.03451940156674138,1.8168440448948122,0.03179413549939916,0.04415820920482849
reversal_w126_e20_v05,2022,297,-0.1984007495290312,1.1780316470045524,-0.20016779699953802,0.12294915546054375
reversal_w126_e20_v05,2023,332,0.3372242775462235,1.0589122303921688,0.3356359092006353,0.1293265758525719
reversal_w126_e20_v05,2024,333,-0.16692827914248143,1.1344440764013402,-0.16862994525708344,0.10777090353467478
reversal_w126_e20_v05,2025,325,0.1990069893571218,1.1396529106985982,0.1972975099910739,0.14209253474057149
