name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w63_e20_v00,2015,257,-0.13181338487805316,1.0,-0.13331338487805316,0.1318997108790032
momentum_w63_e20_v00,2016,258,0.5187471575579519,1.0059733536431748,0.5172381975274871,0.13939289494698648
momentum_w63_e20_v00,2017,260,0.5509140291870285,0.8598286744314887,0.5496242861753813,0.09869747716374477
momentum_w63_e20_v00,2018,262,0.3070841360913874,0.86770530144636,0.3057825781392179,0.06393224883871174
momentum_w63_e20_v00,2019,266,0.5847797199261104,1.0777555483690011,0.583163086603557,0.05933780936875266
momentum_w63_e20_v00,2020,268,0.24969643047939072,0.9264209841605627,0.24830679900314986,0.0274025853352573
momentum_w63_e20_v00,2021,273,0.15074101070599677,1.0006665011504716,0.14924001095427106,0.04415820920482849
momentum_w63_e20_v00,2022,297,-0.01351820886583266,0.9212260276452945,-0.0149000479073006,0.12294915546054375
momentum_w63_e20_v00,2023,332,0.3117804448064223,0.8368878846775565,0.310525112979406,0.1293265758525719
momentum_w63_e20_v00,2024,333,-0.1924484150208826,0.9389132046626902,-0.19385678482787666,0.10777090353467478
momentum_w63_e20_v00,2025,325,0.23073566443401727,0.9555517000656182,0.22930233688391885,0.14209253474057149
