name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w252_e10_v05,2015,257,-0.15215303955350923,1.0,-0.15365303955350923,0.1318997108790032
reversal_w252_e10_v05,2016,258,1.3025008957620203,0.8085102252776202,1.301288130424104,0.13939289494698648
reversal_w252_e10_v05,2017,260,0.38939201063007745,1.0143821848765833,0.38787043735276255,0.09869747716374477
reversal_w252_e10_v05,2018,262,0.3512048837098751,0.9204199524090925,0.3498242537812615,0.06393224883871174
reversal_w252_e10_v05,2019,266,0.7037055619606052,1.0646904278571756,0.7021085263188194,0.05933780936875266
reversal_w252_e10_v05,2020,268,0.033192395345171155,1.7702998639282943,0.030536945549278712,0.0274025853352573
reversal_w252_e10_v05,2021,273,0.044639365753649685,1.7654885850777613,0.041991132876033045,0.04415820920482849
reversal_w252_e10_v05,2022,297,-0.12489433366083347,0.897488066555088,-0.1262405657606661,0.12294915546054375
reversal_w252_e10_v05,2023,332,0.33989768419024435,0.9449996230349939,0.33848018475569186,0.1293265758525719
reversal_w252_e10_v05,2024,333,-0.16099744516701675,0.9750455578499171,-0.16246001350379163,0.10777090353467478
reversal_w252_e10_v05,2025,325,0.24741345492959255,0.8720821571269626,0.2461053316939021,0.14209253474057149
