name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w63_e10_v00,2015,257,-0.1133850294499078,1.0,-0.1148850294499078,0.1318997108790032
momentum_w63_e10_v00,2016,258,0.66522890463183,0.6600239669326937,0.664238868681431,0.13939289494698648
momentum_w63_e10_v00,2017,260,0.5218182775886357,0.5956646884536203,0.5209247805559554,0.09869747716374477
momentum_w63_e10_v00,2018,262,0.29939011138935356,0.6038224414972516,0.2984843777271077,0.06393224883871174
momentum_w63_e10_v00,2019,266,0.6143867847570603,0.7599685557204647,0.6132468319234796,0.05933780936875266
momentum_w63_e10_v00,2020,268,0.2571917053634969,0.637496953511042,0.2562354599332303,0.0274025853352573
momentum_w63_e10_v00,2021,273,0.12800030835516263,0.7198730469335244,0.12692049878476233,0.04415820920482849
momentum_w63_e10_v00,2022,297,-0.037061393688782585,0.6727971741435514,-0.03807058944999791,0.12294915546054375
momentum_w63_e10_v00,2023,332,0.33442069498194904,0.606840304084231,0.3335104345258227,0.1293265758525719
momentum_w63_e10_v00,2024,333,-0.1672048715324015,0.6313203266199723,-0.16815185202233146,0.10777090353467478
momentum_w63_e10_v00,2025,325,0.25316289577459905,0.5909129550581195,0.25227652634201186,0.14209253474057149
