name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w126_e20_v10,2015,257,-0.002484691194785893,1.0,-0.0039846911947858926,0.1318997108790032
momentum_w126_e20_v10,2016,258,0.07541221812867005,1.3191592804575714,0.0734334792079837,0.13939289494698648
momentum_w126_e20_v10,2017,260,0.41711605886016634,1.0443296290409823,0.41554956441660484,0.09869747716374477
momentum_w126_e20_v10,2018,262,0.4979150995268209,1.026119165466691,0.49637592077862086,0.06393224883871174
momentum_w126_e20_v10,2019,266,0.5841163493677712,1.2066803252971674,0.5823063288798255,0.05933780936875266
momentum_w126_e20_v10,2020,268,0.001317725087327526,1.991020187481165,-0.0016688051938942216,0.0274025853352573
momentum_w126_e20_v10,2021,273,0.16779223737703064,1.9895004637129428,0.16480798668146124,0.04415820920482849
momentum_w126_e20_v10,2022,297,0.008820362551262617,0.9272680746807227,0.007429460439241533,0.12294915546054375
momentum_w126_e20_v10,2023,332,0.2583609790166128,0.9900106499479436,0.2568759630416909,0.1293265758525719
momentum_w126_e20_v10,2024,333,-0.10896459574209094,0.723620486232374,-0.11005002647143951,0.10777090353467478
momentum_w126_e20_v10,2025,325,0.3266268732550688,0.7921739015892814,0.32543861240268485,0.14209253474057149
