name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
momentum_w126_e20_v05,2015,257,-0.09279860236988935,1.0,-0.09429860236988935,0.1318997108790032
momentum_w126_e20_v05,2016,258,0.24223871652236917,0.9388370055184627,0.24083046101409147,0.13939289494698648
momentum_w126_e20_v05,2017,260,0.5110297957604253,0.9871287610212972,0.5095491026188933,0.09869747716374477
momentum_w126_e20_v05,2018,262,0.2643954212342514,0.8384197764110342,0.26313779156963485,0.06393224883871174
momentum_w126_e20_v05,2019,266,0.5759067353140781,0.8729577129539775,0.5745972987446472,0.05933780936875266
momentum_w126_e20_v05,2020,268,0.2229888957057251,1.0104850367560254,0.22147316815059107,0.0274025853352573
momentum_w126_e20_v05,2021,273,0.17316947673911676,1.0420330700226028,0.17160642713408286,0.04415820920482849
momentum_w126_e20_v05,2022,297,0.019968813967198074,0.8672977234000228,0.01866786738209804,0.12294915546054375
momentum_w126_e20_v05,2023,332,0.31348736135066213,0.9036024380015039,0.31213195769365987,0.1293265758525719
momentum_w126_e20_v05,2024,333,-0.10713481318746054,0.7652041119761177,-0.10828261935542471,0.10777090353467478
momentum_w126_e20_v05,2025,325,0.30743693010141526,0.7778166788113696,0.3062702050831982,0.14209253474057149
