name,year,eligible_assets,gross_return,turnover,net_return,cdi_return
reversal_w21_e20_v10,2015,257,-0.20979162050326283,1.0,-0.21129162050326283,0.1318997108790032
reversal_w21_e20_v10,2016,258,0.28839680824553815,1.8678694253894084,0.28559500410745403,0.13939289494698648
reversal_w21_e20_v10,2017,260,0.5678197116446171,1.8580636163091084,0.5650326162201534,0.09869747716374477
reversal_w21_e20_v10,2018,262,-0.7282715882909527,1.9721495767444523,-0.7312298126560695,0.06393224883871174
reversal_w21_e20_v10,2019,266,0.62443258871196,1.9910586070786302,0.621446000801342,0.05933780936875266
reversal_w21_e20_v10,2020,268,1.3809604207278587,1.759003275876928,1.3783219158140434,0.0274025853352573
reversal_w21_e20_v10,2021,273,0.11969309371179482,1.8339774420396355,0.11694212754873537,0.04415820920482849
reversal_w21_e20_v10,2022,297,-0.06953140467114083,1.4574318574870664,-0.07171755245737142,0.12294915546054375
reversal_w21_e20_v10,2023,332,0.34892266641338154,1.2469412402214584,0.34705225455304933,0.1293265758525719
reversal_w21_e20_v10,2024,333,-0.12617155761987153,1.2173860317364427,-0.12799763666747618,0.10777090353467478
reversal_w21_e20_v10,2025,325,0.348926142117701,1.2022004785557268,0.34712284139986743,0.14209253474057149
