decision_year,decision_date,holding_end_exclusive,gross_return,estimated_cost_brl,estimated_cost_rate,net_return,opening_wealth_brl,closing_wealth_brl,turnover,weights_at_decision,known_snapshot_count,factor,target_equity_weight,mvo_eligible_net_return,mvo_turnover,mvo_equity_gain_rate,mvo_cash_weight,equity_gain_rate,cash_weight,cdi_net_return,eligible_universe_size,priced_universe_size,benchmark_IBOVESPA,benchmark_BOVA11,realised_share_for_tax,tax_rate,net_return_after_tax,mvo_realised_share_for_tax,mvo_tax_rate,mvo_net_return_after_tax,cdi_net_return_after_tax
2018,2018-01-02,2019-01-02,0.04114543882057431,1133.8043111152574,0.0011338043111152577,0.04001163450945905,1000000.0,1040011.634509459,0.649999999988443,BPAC3.SA:10.00% | BRSR3.SA:10.00% | SAPR3.SA:10.00% | SEER3.SA:5.00% | TITULO_CDI:65.00%,169,momentum_12m,0.3500000000115568,-0.11057332977293959,2.5363391124302152e-11,-0.10899180502247519,2.5363391124302152e-11,-0.00024030375403100157,0.649999999988443,0.06367037319283275,34,169,0.12833318355137302,0.12649800523329735,0.332658148836937,0.0024092782897942957,0.037602356219664755,0.6865001046906927,1.9400966726424325e-13,-0.1105733297731336,0.05252805788408702
2019,2019-01-02,2020-01-02,0.21859729259073823,304.2102105506533,0.0013530072254150653,0.21724428536532317,1040011.634509459,1265948.218820088,0.665316297673874,BRSR6.SA:10.00% | CMIG3.SA:2.56% | CSNA3.SA:8.98% | IRBR3.SA:3.47% | MGLU3.SA:10.00% | TITULO_CDI:65.00%,182,triple_factor,0.35,0.42699687953206494,1.3730002093813853,0.4296447904167966,3.877087055231941e-12,0.18014536605077602,0.65,0.059156810061480325,48,182,0.27416164901331697,0.265415260819831,0.3131502319447348,0.010569099674459886,0.2066751856908633,0.7947831533328171,0.051221166201103736,0.3757757133309612,0.04880436830072127
2020,2020-01-02,2021-01-04,0.0262065102624347,345.785845244549,0.000617074892166346,0.025589435370268355,1265948.218820088,1298343.118947691,0.6263004638894696,AZUL4.SA:10.00% | BBSE3.SA:8.25% | CMIG3.SA:3.20% | EQTL3.SA:3.55% | MRFG3.SA:10.00% | TITULO_CDI:65.00%,234,triple_factor,0.35,-0.17336946641427473,1.5895663066656343,-0.17161514457713045,7.396192625162649e-11,0.008444704923757373,0.65,0.027325854367195923,67,234,0.006181845782766704,0.0035889676976212925,0.09524452436210004,0.0004166968583027767,0.025172738511965578,0.9361734097784347,3.3111306172526124e-13,-0.17336946641460585,0.022543829852936636
2021,2021-01-04,2022-01-03,0.11754829504380893,204.85568295841247,0.00024200932765237494,0.11730628571615655,1298343.118947691,1450646.927816575,0.19048904872420008,BBSE3.SA:9.65% | CSMG3.SA:1.92% | EQTL3.SA:3.43% | MRFG3.SA:10.00% | TASA4.SA:10.00% | TITULO_CDI:65.00%,257,triple_factor,0.35,0.058819927995316976,1.8723468195568693,0.03415183638067737,0.5909730268365796,0.08908121958472137,0.65,0.04379550070628846,72,257,-0.11585890450243763,-0.1164869288519651,0.35893683769137175,0.006584309045945728,0.11072197667021082,0.9222890443848131,0.008902043045823954,0.04991788494949302,0.03613128808268798
2022,2022-01-03,2023-01-02,0.07618320416756474,523.6517166844576,0.0005718832220502493,0.0756113209455145,1450646.927816575,1560332.2582543385,0.7178736753827435,FHER3.SA:10.00% | GOAU4.SA:9.91% | TASA4.SA:3.40% | UNIP6.SA:7.38% | USIM5.SA:4.31% | TITULO_CDI:65.00%,265,triple_factor,0.35,-0.0314825419002496,1.8445780887696261,-0.030350210416657974,3.504464650538771e-11,-0.0037337468817894015,0.65,0.12294915546054463,89,265,0.058784472970112134,0.06024213574183901,0.22459226610641916,0.0031410275988857836,0.07247029334662872,0.9470707159071958,7.141142350875953e-13,-0.031482541900963716,0.10143305325494932
2023,2023-01-02,2024-01-02,0.18031435109007687,369.6082869129927,0.0004582367161758447,0.17985611437390103,1560332.2582543385,1840967.555356218,0.44918453221283833,BRAP4.SA:3.85% | CURY3.SA:2.36% | KEPL3.SA:9.12% | UNIP6.SA:9.67% | VIVA3.SA:10.00% | TITULO_CDI:65.00%,297,triple_factor,0.35,0.10990969646195409,1.8941414318143917,0.11171258744632762,7.675580450809544e-11,0.09625207678590586,0.65,0.1293265758525708,89,297,0.2614217492667519,0.2704862406620203,0.24531305507829956,0.007150558984214836,0.17270555538968618,0.9999999988399031,0.016756888099246678,0.09315280836270741,0.1066944250783709
2024,2024-01-02,2025-01-02,0.021935318162817463,404.1051481310722,0.0004008056015147006,0.021534512561302763,1840967.555356218,1880611.8943019873,0.4906261101565991,BBSE3.SA:5.53% | CMIN3.SA:6.42% | CURY3.SA:10.00% | PLPL3.SA:3.06% | VIVA3.SA:10.00% | TITULO_CDI:65.00%,311,triple_factor,0.35,0.029507995388759565,1.9999999976798062,0.03126565964378103,7.114299314727077e-11,-0.0481157691347221,0.65,0.10777090353467633,89,311,-0.09355147441162948,-0.08923577472783695,0.10585795684768445,0.0012977063708483568,0.020236806190454405,0.9999999799615484,0.004689848853931594,0.024818146534827973,0.08891099541610797
2025,2025-01-02,2025-12-31,0.3152529883531603,205.38597128090677,0.00013087081065980269,0.31512211754250047,1880611.8943019873,2473234.2967100427,0.2117159136953689,BBSE3.SA:8.67% | CMIN3.SA:2.56% | CURY3.SA:10.00% | STBP3.SA:3.77% | VIVA3.SA:10.00% | TITULO_CDI:65.00%,303,triple_factor,0.35,0.3051948449292956,1.9999999599230969,0.3069405602571189,8.449955404619727e-11,0.22289284077178917,0.65,0.14209253474057104,96,303,0.3413111342351718,0.3492741422615624,1.0,0.049596951942508335,0.2655251655999921,1.0,0.04604108404066901,0.25915376088862657,0.11722634116097111
