date,decision_year,strategy,mvo,cdi,IBOVESPA,BOVA11
2022-08-08,2022,148.492401,105.843633,129.009064,133.410417,132.555503
2022-08-09,2022,148.723574,105.844667,129.074585,133.716862,132.871713
2022-08-10,2022,149.289643,108.132215,129.14014,135.667522,134.781619
2022-08-11,2022,149.223214,108.278427,129.205727,135.030019,133.921525
2022-08-12,2022,150.254549,112.976343,129.271348,138.778734,137.412493
2022-08-15,2022,150.330572,114.564887,129.337003,139.108561,137.829894
2022-08-16,2022,148.004917,112.626952,129.40269,139.699298,138.829121
2022-08-17,2022,147.43276,112.405499,129.468411,139.940515,139.120029
2022-08-18,2022,147.381354,112.481993,129.534166,140.069739,139.056793
2022-08-19,2022,147.032155,110.887821,129.599954,137.218205,136.008517
2022-08-22,2022,146.602799,110.508691,129.665775,135.993658,134.996649
2022-08-23,2022,148.287405,112.433385,129.731629,138.893189,137.99432
2022-08-24,2022,146.7744,112.233179,129.797518,138.943647,138.09551
2022-08-25,2022,147.660272,113.614685,129.863439,139.723912,138.626741
2022-08-26,2022,146.720626,113.00132,129.929394,138.206458,137.058339
2022-08-29,2022,146.693376,114.030295,129.995383,138.235995,137.108934
2022-08-30,2022,146.374034,112.858872,130.061405,135.907509,134.579249
2022-08-31,2022,146.901888,115.619204,130.12746,134.790033,133.858289
2022-09-01,2022,147.14213,117.846625,130.19355,135.875511,134.819562
2022-09-02,2022,147.588609,118.135324,130.259672,136.440402,135.451984
2022-09-05,2022,147.235116,117.17118,130.325828,138.08831,137.17217
2022-09-06,2022,146.925663,115.483775,130.392018,135.086631,134.010064
2022-09-08,2022,147.941028,115.955418,130.458242,135.273698,134.300982
2022-09-09,2022,148.466848,116.926272,130.524499,138.207688,137.108934
2022-09-12,2022,148.218847,116.01787,130.59079,139.570074,138.424371
2022-09-13,2022,147.319348,112.232199,130.657114,136.354253,135.31286
2022-09-14,2022,147.105948,112.289614,130.723472,136.05027,135.021942
2022-09-15,2022,147.03179,113.572176,130.789864,135.320465,134.212443
2022-09-16,2022,146.642558,113.19949,130.85629,134.490972,133.567371
2022-09-19,2022,148.121735,113.957804,130.922749,137.621875,136.881262
2022-09-20,2022,147.697782,111.924942,130.989242,138.474751,137.678109
2022-09-21,2022,147.401662,111.121621,131.055769,137.759713,136.805374
2022-09-22,2022,147.919143,111.233052,131.12233,140.386029,139.297106
2022-09-23,2022,147.514229,110.561676,131.188924,137.488959,136.400616
2022-09-26,2022,146.620584,107.20828,131.255552,134.286676,132.972893
2022-09-27,2022,146.456975,107.356862,131.322214,133.378419,132.403718
2022-09-28,2022,146.741764,107.409493,131.38891,133.470721,132.580795
2022-09-29,2022,146.432652,106.656598,131.45564,132.50216,131.29066
2022-09-30,2022,147.394892,107.612142,131.522404,135.422613,134.655136
2022-10-03,2022,148.548199,111.923233,131.589201,142.926195,142.168304
2022-10-04,2022,148.738281,110.155756,131.656033,143.044342,142.105058
2022-10-05,2022,148.804999,110.255618,131.722898,144.23566,143.331957
2022-10-06,2022,148.912955,110.035936,131.789798,144.682405,143.521685
2022-10-07,2022,148.903454,109.968654,131.856731,143.222794,142.648941
2022-10-10,2022,149.308399,111.176116,131.923698,142.68867,141.763555
2022-10-11,2022,149.712373,111.683411,131.9907,141.317669,140.258389
2022-10-13,2022,149.968707,112.476225,132.057735,140.66909,139.461542
2022-10-14,2022,149.268,111.234318,132.124805,137.927089,136.881262
2022-10-17,2022,149.501225,112.593375,132.191908,139.837136,139.006198
2022-10-18,2022,150.392641,114.909318,132.259046,142.444991,141.586478
2022-10-19,2022,150.073996,115.217326,132.326218,143.098493,142.105058
2022-10-20,2022,150.639455,115.45671,132.393424,144.202432,142.800725
2022-10-21,2022,151.916778,118.529982,132.460663,147.596704,147.265618
2022-10-24,2022,151.769068,117.25794,132.527938,142.77728,141.839442
2022-10-25,2022,151.136224,115.076105,132.595246,141.070298,139.739809
2022-10-26,2022,150.56788,113.261618,132.662588,138.778734,137.589571
2022-10-27,2022,151.40384,115.233686,132.729965,141.088759,139.13268
2022-10-28,2022,150.685724,114.976359,132.797376,140.963227,142.927208
2022-10-31,2022,150.808383,115.727524,132.864821,142.806817,141.852093
2022-11-01,2022,152.215725,119.49919,132.9323,143.904602,142.686885
2022-11-03,2022,152.873114,121.883013,132.999814,143.863989,143.05369
2022-11-04,2022,153.923077,121.765508,133.067362,145.413441,144.19205
2022-11-07,2022,152.861516,119.147264,133.134944,141.95148,140.67579
2022-11-08,2022,153.382016,119.329422,133.202561,142.958193,142.041822
2022-11-09,2022,153.530586,119.115523,133.270212,139.782985,138.816469
2022-11-10,2022,152.27032,113.692695,133.337897,135.100169,134.199792
2022-11-11,2022,154.422503,115.114214,133.405617,138.149846,137.298662
2022-11-14,2022,154.8387,116.597994,133.473371,139.267322,138.171397
2022-11-16,2022,154.348327,113.195601,133.541159,135.676137,134.123905
2022-11-17,2022,153.634894,109.706495,133.608982,135.011559,133.681212
2022-11-18,2022,153.4774,109.736011,133.676839,133.998692,132.618739
2022-11-21,2022,154.562965,111.503385,133.744731,135.06694,134.1745
2022-11-22,2022,154.885995,110.389572,133.812658,134.191912,132.897006
2022-11-23,2022,154.868675,110.324518,133.880618,133.756244,133.112027
2022-11-24,2022,155.402624,112.228513,133.948614,137.63049,136.85596
2022-11-25,2022,155.40635,110.712734,134.016643,134.11807,132.897006
2022-11-28,2022,155.464878,109.162792,134.084708,133.878083,132.998196
2022-11-29,2022,157.877114,112.716419,134.152807,136.497014,135.704958
2022-11-30,2022,158.315014,112.94509,134.22094,138.436599,137.336606
2022-12-01,2022,157.505144,111.293862,134.289108,136.516706,135.41404
2022-12-02,2022,158.081138,112.870601,134.357311,137.744945,136.539749
2022-12-05,2022,157.04528,111.047684,134.425549,134.639887,133.605315
2022-12-06,2022,158.151107,112.123414,134.493821,134.80234,135.009291
2022-12-07,2022,158.056757,111.207834,134.562127,134.590659,133.55472
2022-12-08,2022,157.289311,108.567232,134.630469,131.986496,130.999742
2022-12-09,2022,157.569134,108.300533,134.698845,132.532928,131.417142
2022-12-12,2022,156.909785,105.851084,134.767256,129.548478,128.760975
2022-12-13,2022,156.46078,104.791441,134.835701,127.859957,126.863711
2022-12-14,2022,156.761325,104.694549,134.904182,127.750425,127.369641
2022-12-15,2022,156.184635,106.862946,134.972697,127.670429,127.116676
2022-12-16,2022,155.650875,103.360348,135.041247,126.546799,125.725351
2022-12-19,2022,155.919756,104.975555,135.109831,128.645144,128.217092
2022-12-20,2022,156.840015,106.930758,135.178451,131.65913,130.974449
2022-12-21,2022,156.432816,105.803244,135.247105,132.070184,131.379199
2022-12-22,2022,156.169465,106.356258,135.315795,132.075107,131.455086
2022-12-23,2022,155.440375,107.875232,135.384519,135.005405,134.07331
2022-12-26,2022,155.629594,108.272209,135.453278,133.823933,132.998196
2022-12-27,2022,156.3642,107.734187,135.522072,133.342729,132.681985
2022-12-28,2022,156.441889,108.671699,135.590901,135.668753,135.085188
2022-12-29,2022,156.033225,107.590562,135.659765,135.415229,134.010064
2023-01-03,2023,154.972755,103.661438,135.728664,132.601928,131.20269
2023-01-04,2023,154.592934,103.755327,135.797598,134.088777,133.082976
2023-01-05,2023,154.929043,104.458363,135.866567,136.86898,136.151508
2023-01-06,2023,155.31069,106.562215,135.935571,138.546776,137.757597
2023-01-09,2023,155.369198,106.974974,136.00461,139.044514,137.561731
2023-01-10,2023,156.67299,108.405433,136.073684,141.189496,139.951272
2023-01-11,2023,156.896907,110.291471,136.142793,142.272808,142.458328
2023-01-12,2023,157.082071,110.881327,136.211937,142.417929,141.361495
2023-01-13,2023,156.896845,110.187281,136.281116,141.194588,140.173249
2023-01-16,2023,156.559712,109.049083,136.350331,139.026692,137.718425
2023-01-17,2023,156.86612,110.430982,136.41958,141.86036,140.760847
2023-01-18,2023,157.53429,111.255562,136.488865,143.149896,141.452897
2023-01-19,2023,158.798585,112.738406,136.558185,143.855131,142.471388
2023-01-20,2023,159.74889,113.417185,136.62754,142.957675,141.609582
2023-01-23,2023,160.192752,114.303452,136.696931,142.204067,140.891421
2023-01-24,2023,161.41903,115.331897,136.766356,143.883136,142.889231
2023-01-25,2023,161.659695,118.308725,136.835817,145.368712,144.482258
2023-01-26,2023,162.696898,118.395598,136.905313,145.259235,144.181929
2023-01-27,2023,162.190764,118.033744,136.974845,143.213545,141.5443
2023-01-30,2023,162.361609,118.752661,137.044411,142.431931,141.936022
2023-01-31,2023,163.430285,119.132011,137.114014,144.524722,143.424587
2023-02-01,2023,162.872138,116.297884,137.183651,142.960221,141.5443
2023-02-02,2023,162.455497,114.898446,137.253324,139.945789,138.802208
2023-02-03,2023,161.552283,114.394189,137.323032,138.106323,136.934972
2023-02-06,2023,160.986976,114.973294,137.392776,138.063041,137.431157
2023-02-07,2023,160.729247,115.466206,137.462555,137.38072,135.929532
2023-02-08,2023,161.493335,116.497625,137.532369,139.87832,138.854429
2023-02-09,2023,160.812679,112.733025,137.602219,137.206321,136.373495
2023-02-10,2023,161.435888,115.164683,137.672105,137.673507,136.778277
2023-02-13,2023,161.964103,115.587176,137.742026,138.559506,137.718425
2023-02-14,2023,160.72356,114.953016,137.811982,137.048471,136.360435
2023-02-15,2023,162.016493,116.507717,137.881974,139.318206,138.475768
2023-02-16,2023,160.380541,115.955146,137.952001,139.907599,139.063356
2023-02-17,2023,160.340962,115.196411,138.022064,139.141261,137.835939
2023-02-22,2023,159.0284,114.013319,138.092163,136.403067,135.276652
2023-02-23,2023,159.214552,114.452146,138.162297,137.126123,135.994824
2023-02-24,2023,158.168508,111.978559,138.232467,134.774917,133.683624
2023-02-27,2023,157.935078,111.718705,138.302673,134.568693,133.566111
2023-02-28,2023,157.60499,109.770373,138.372914,133.577036,132.077546
2023-03-01,2023,157.47179,108.549821,138.443191,132.880713,132.142828
2023-03-02,2023,158.201587,110.713135,138.513503,131.53262,130.497579
2023-03-03,2023,158.131474,110.356587,138.583851,132.220032,131.124337
2023-03-06,2023,158.614558,111.765216,138.654235,133.281703,132.495388
2023-03-07,2023,157.810614,110.671069,138.724655,132.680854,131.751106
2023-03-08,2023,159.131686,111.66627,138.795111,135.623999,134.780467
2023-03-09,2023,159.043966,110.649382,138.865602,133.753981,132.612902
2023-03-10,2023,158.221831,109.132983,138.936129,131.904332,130.850129
2023-03-13,2023,157.743412,106.963305,139.006692,131.271657,130.288652
2023-03-14,2023,157.1746,106.825527,139.077291,131.031063,130.027504
2023-03-15,2023,157.330612,104.215114,139.147925,130.703905,129.779407
2023-03-16,2023,157.004984,104.108387,139.218596,131.671375,130.575921
2023-03-17,2023,157.433117,102.576471,139.289302,129.821726,128.904551
2023-03-20,2023,157.839995,101.234011,139.360044,128.473633,127.572671
2023-03-21,2023,156.050381,101.056403,139.430822,128.569107,127.873
2023-03-22,2023,155.961932,101.349368,139.501636,127.579996,126.697814
2023-03-23,2023,153.781472,99.869502,139.572487,124.658492,123.498708
2023-03-24,2023,156.264729,102.41244,139.643373,125.807999,125.170079
2023-03-27,2023,157.068738,102.82906,139.714295,126.87858,126.057995
2023-03-28,2023,158.162113,104.316585,139.785253,128.807155,128.003574
2023-03-29,2023,156.919321,102.973957,139.856247,129.581131,128.682574
2023-03-30,2023,157.887095,102.97968,139.927277,132.025266,131.189629
2023-03-31,2023,156.59683,101.403428,139.998343,129.694427,128.604222
2023-04-03,2023,155.674802,100.510633,140.069446,129.215784,128.356134
2023-04-04,2023,156.215917,102.985723,140.140584,129.677878,128.630342
2023-04-05,2023,155.29051,101.838943,140.211759,128.543647,127.481268
2023-04-06,2023,155.679714,104.255467,140.28297,128.345061,127.429036
2023-04-10,2023,156.044015,105.073463,140.354217,129.649872,128.826208
2023-04-11,2023,157.827019,107.44464,140.4255,135.209005,134.375685
2023-04-12,2023,157.612804,108.190152,140.496819,136.069544,134.950212
2023-04-13,2023,157.690067,107.43152,140.568174,135.519614,134.401796
2023-04-14,2023,157.218753,107.426588,140.639566,135.291749,134.54543
2023-04-17,2023,156.870335,106.505575,140.710994,134.956954,134.114527
2023-04-18,2023,155.861881,105.579595,140.782459,135.144083,134.101467
2023-04-19,2023,153.836501,103.612191,140.853959,132.279863,131.20269
2023-04-20,2023,154.384043,104.020319,140.925496,132.857799,131.88168
2023-04-24,2023,153.510923,103.386965,140.997069,132.323144,131.385495
2023-04-25,2023,152.48572,102.667856,141.068679,131.397683,130.471458
2023-04-26,2023,152.452694,102.587777,141.140325,130.241811,129.283222
2023-04-27,2023,152.718032,102.073568,141.212007,131.019606,129.962212
2023-04-28,2023,153.682027,102.881362,141.283726,132.940543,131.751106
2023-05-02,2023,151.918714,101.078213,141.355481,129.751711,128.604222
2023-05-03,2023,151.582646,99.742469,141.427273,129.586223,128.747856
2023-05-04,2023,151.808738,98.743987,141.499101,130.066139,129.20487
2023-05-05,2023,153.986182,101.044628,141.570965,133.852001,133.069926
2023-05-08,2023,153.594335,101.078126,141.642866,134.990051,133.827259
2023-05-09,2023,153.980429,102.294939,141.714804,136.354693,135.53781
2023-05-10,2023,154.596477,102.391032,141.786778,136.779871,135.759787
2023-05-11,2023,155.315607,102.752948,141.858789,137.808444,136.86968
2023-05-12,2023,156.027285,102.775177,141.930836,138.073225,137.170009
2023-05-15,2023,156.963406,99.153822,142.00292,138.792463,137.718425
2023-05-16,2023,156.533971,99.486514,142.07504,137.729519,136.621582
2023-05-17,2023,158.229394,100.460032,142.147197,139.34112,138.423537
2023-05-18,2023,160.173016,99.881669,142.219391,140.166015,139.389796
2023-05-19,2023,160.155046,99.948695,142.291621,140.976908,139.925162
2023-05-22,2023,160.299814,100.04606,142.363889,140.299679,139.128648
2023-05-23,2023,159.141076,99.524352,142.436192,139.938151,138.985013
2023-05-24,2023,157.897864,99.737675,142.508533,138.500949,137.457268
2023-05-25,2023,159.37934,101.182335,142.58091,140.097274,139.128648
2023-05-26,2023,161.162384,102.607566,142.653324,141.181859,140.382175
2023-05-29,2023,161.147558,102.777335,142.725775,140.452437,139.415906
2023-05-30,2023,159.954862,101.178427,142.798262,138.713537,137.600902
2023-05-31,2023,160.094157,99.97736,142.870787,137.90901,136.895791
2023-06-01,2023,161.137733,99.845812,142.943348,140.74777,139.977383
2023-06-02,2023,161.978308,101.429328,143.015946,143.284833,142.353865
2023-06-05,2023,162.433558,102.253308,143.088581,143.460505,142.510559
2023-06-06,2023,163.463857,102.68149,143.161253,145.897001,145.030675
2023-06-07,2023,164.014764,102.781689,143.233962,147.014683,145.957763
2023-06-09,2023,164.489349,103.490537,143.306707,148.963626,147.824999
2023-06-12,2023,164.991659,102.567154,143.37949,149.367163,148.386476
2023-06-13,2023,163.257765,101.716011,143.452309,148.612282,147.472448
2023-06-14,2023,164.877826,102.95421,143.525166,151.573249,150.305943
2023-06-15,2023,165.395992,103.272102,143.59806,151.766743,150.684615
2023-06-16,2023,165.276447,102.998931,143.67099,151.17735,150.031735
2023-06-19,2023,166.263885,103.232845,143.743958,152.577635,151.637813
2023-06-20,2023,166.748548,103.113294,143.816962,152.27721,151.233031
2023-06-21,2023,166.859036,104.074858,143.890004,153.293054,151.820619
2023-06-22,2023,166.481564,103.564109,143.963083,151.401395,150.501809
2023-06-23,2023,167.105146,104.238469,144.036199,151.456134,150.567091
2023-06-26,2023,166.186018,102.148601,144.109352,150.521762,149.404966
2023-06-27,2023,166.129888,101.816983,144.182542,149.605211,148.556221
2023-06-28,2023,166.019543,102.659299,144.25577,148.533357,147.589962
2023-06-29,2023,167.457053,104.275973,144.329034,150.69998,150.044795
2023-06-30,2023,168.337088,105.156022,144.402336,150.323176,149.078526
2023-07-03,2023,168.812898,106.921798,144.475675,152.342133,151.389726
2023-07-04,2023,169.811679,107.420645,144.549052,151.58216,150.475688
2023-07-05,2023,170.38118,107.734658,144.622465,152.184282,151.259142
2023-07-06,2023,169.134591,106.271513,144.695916,149.481732,148.386476
2023-07-07,2023,169.358153,107.279056,144.769404,151.355568,150.410406
2023-07-10,2023,168.185961,106.490959,144.84293,150.138593,148.987124
2023-07-11,2023,168.03536,106.389457,144.916492,149.219496,148.595402
2023-07-12,2023,168.054519,106.144119,144.990093,149.787248,148.634573
2023-07-13,2023,168.830787,107.216159,145.06373,151.821481,150.919652
2023-07-14,2023,168.056531,105.814205,145.137405,149.844533,148.804318
2023-07-17,2023,168.636524,106.247015,145.211118,150.49121,149.783638
2023-07-18,2023,169.014356,106.153972,145.284867,150.010021,148.791258
2023-07-19,2023,168.993738,106.392735,145.358655,149.642128,148.53011
2023-07-20,2023,168.811921,107.338938,145.432479,150.318084,149.300503
2023-07-21,2023,169.535989,109.244878,145.506342,153.034637,151.990374
2023-07-24,2023,170.00815,110.566503,145.580241,154.466747,153.51811
2023-07-25,2023,170.446291,110.131696,145.654179,155.314556,154.053476
2023-07-26,2023,170.021544,110.607761,145.728154,156.017245,155.045846
2023-07-27,2023,169.565688,109.097207,145.802166,152.745669,151.5203
2023-07-28,2023,169.852631,110.231517,145.876216,152.996448,152.147059
2023-07-31,2023,171.236097,110.241854,145.950304,155.231812,154.014295
2023-08-01,2023,171.814674,110.795376,146.024429,154.347087,153.452818
2023-08-02,2023,172.395136,111.038128,146.098592,153.851895,152.786888
2023-08-03,2023,172.950713,111.939177,146.170234,153.504369,152.395156
2023-08-04,2023,172.893939,112.30062,146.241912,152.13209,151.024115
2023-08-07,2023,172.646108,113.454093,146.313624,151.969148,150.958823
2023-08-08,2023,173.089181,113.218864,146.385372,151.599981,150.51486
2023-08-09,2023,173.569344,113.817836,146.457155,150.733077,149.770577
2023-08-10,2023,173.381037,114.00421,146.528973,150.657971,149.52249
2023-08-11,2023,172.549468,113.848932,146.600827,150.29517,149.18299
2023-08-14,2023,172.017655,114.47882,146.672715,148.697572,147.955573
2023-08-15,2023,172.002519,113.199409,146.744639,147.884133,146.728166
2023-08-16,2023,172.260938,112.894556,146.816598,147.147074,146.075286
2023-08-17,2023,170.835892,109.595104,146.888593,146.370552,145.409346
2023-08-18,2023,172.409268,110.880238,146.960623,146.914118,145.8533
2023-08-21,2023,172.614271,110.606841,147.032688,145.666591,144.665064
2023-08-22,2023,174.192153,111.787917,147.104788,147.865039,146.780397
2023-08-23,2023,175.319518,113.504762,147.176924,150.384279,149.248282
2023-08-24,2023,175.542652,113.653921,147.249095,148.972537,147.942522
2023-08-25,2023,174.42592,112.980741,147.321302,147.458956,146.440897
2023-08-28,2023,174.597942,113.531072,147.393544,149.093471,148.20367
2023-08-29,2023,175.432633,114.494755,147.465821,150.726713,149.666124
2023-08-30,2023,174.48966,113.591629,147.538134,149.620487,148.725976
2023-08-31,2023,172.729011,112.319644,147.610482,147.338022,146.649814
2023-09-01,2023,174.59505,114.470383,147.682866,150.076216,148.921842
2023-09-04,2023,174.737183,114.941836,147.755285,149.92855,149.039355
2023-09-05,2023,174.314375,114.627192,147.82774,149.360798,148.360365
2023-09-06,2023,173.615203,113.212674,147.90023,147.647358,146.571471
2023-09-08,2023,173.594865,113.348064,147.972756,146.791911,145.801078
2023-09-11,2023,174.320358,115.195747,148.045317,148.7905,148.177559
2023-09-12,2023,175.68826,116.896334,148.117914,150.17169,149.143818
2023-09-13,2023,175.417564,116.525529,148.190547,150.436472,149.457198
2023-09-14,2023,176.472098,116.382127,148.263215,151.984423,150.932702
2023-09-15,2023,176.082656,116.088228,148.335919,151.17735,150.057846
2023-09-18,2023,175.776839,115.911239,148.408658,150.579046,149.705295
2023-09-19,2023,175.48288,115.418922,148.481434,150.016386,148.987124
2023-09-20,2023,176.139468,116.517051,148.554244,151.097152,150.20148
2023-09-21,2023,174.956581,114.051889,148.624479,147.851036,147.028485
2023-09-22,2023,174.535876,113.604119,148.694747,147.67791,147.041545
2023-09-25,2023,174.044228,113.628664,148.765049,147.570979,146.989314
2023-09-26,2023,172.821134,112.431928,148.835383,145.366166,144.482258
2023-09-27,2023,172.835016,112.497737,148.905751,145.536746,144.54754
2023-09-28,2023,174.35159,113.708813,148.976153,147.324019,146.480068
2023-09-29,2023,175.001729,113.386661,149.046587,148.38569,147.746656
2023-10-02,2023,174.075647,113.293602,149.117055,146.466026,145.579091
2023-10-03,2023,172.94382,112.208099,149.187556,144.380874,143.398476
2023-10-04,2023,173.573792,111.767552,149.25809,144.620196,143.86855
2023-10-05,2023,173.27164,110.794684,149.328658,144.209021,143.307073
2023-10-06,2023,173.264951,111.104449,149.399259,145.336887,144.495319
2023-10-09,2023,174.113196,112.700052,149.469893,146.592052,145.905531
2023-10-10,2023,175.283517,113.479094,149.540561,148.604644,147.720536
2023-10-11,2023,174.682514,113.098071,149.611263,149.004362,148.20367
2023-10-13,2023,173.306782,111.839557,149.681997,147.353298,146.323374
2023-10-16,2023,173.256464,112.710904,149.752765,148.346227,147.472448
2023-10-17,2023,172.423774,111.806243,149.823567,147.549338,146.688985
2023-10-18,2023,170.832975,111.920505,149.894402,145.196858,144.116647
2023-10-19,2023,170.614338,111.777495,149.965271,145.125571,144.416966
2023-10-20,2023,170.518614,110.775809,150.036173,144.044806,142.980633
2023-10-23,2023,171.733001,110.839659,150.107108,143.573801,142.784767
2023-10-24,2023,172.491405,111.299206,150.178078,144.817508,143.946892
2023-10-25,2023,170.717405,109.998599,150.24908,143.631085,142.784767
2023-10-26,2023,171.768011,111.241078,150.320116,146.10959,145.461578
2023-10-27,2023,170.746105,109.279664,150.391186,144.230662,143.437647
2023-10-30,2023,170.005806,107.069636,150.46229,143.251735,142.275522
2023-10-31,2023,171.121419,108.286046,150.533427,144.030803,143.137328
2023-11-01,2023,170.759669,109.095411,150.604598,146.460934,145.670494
2023-11-03,2023,172.51408,110.896918,150.673142,150.416104,149.835869
2023-11-06,2023,171.811889,110.71908,150.741718,150.83237,149.914212
2023-11-07,2023,173.939563,111.828365,150.810325,151.826573,151.037165
2023-11-08,2023,173.905409,111.169927,150.878963,151.611438,150.841299
2023-11-09,2023,173.796495,109.532087,150.947633,151.500688,150.397346
2023-11-10,2023,175.773431,110.71505,151.016334,153.568019,152.786888
2023-11-13,2023,175.529134,110.608628,151.085066,153.237042,152.53879
2023-11-14,2023,177.342655,112.897237,151.153829,156.994899,156.18186
2023-11-16,2023,177.61857,113.534139,151.222624,158.583586,157.944633
2023-11-17,2023,176.893027,113.145679,151.29145,159.202258,158.271072
2023-11-20,2023,177.47202,114.326163,151.360307,160.517253,159.629063
2023-11-21,2023,176.855647,114.089249,151.429196,159.896035,158.989244
2023-11-22,2023,176.692774,113.84567,151.498116,160.440874,159.498489
2023-11-23,2023,177.158812,114.102961,151.567067,161.12956,160.386406
2023-11-24,2023,175.626864,112.817146,151.63605,159.813291,158.85867
2023-11-27,2023,176.084018,112.101675,151.705064,159.992782,159.224281
2023-11-28,2023,177.513352,113.057761,151.774109,161.081186,160.242772
2023-11-29,2023,177.508069,112.206666,151.843186,160.524891,159.655174
2023-11-30,2023,178.655034,112.979267,151.912295,162.090664,161.352665
2023-12-01,2023,179.084321,112.483578,151.981435,163.07341,162.070837
2023-12-04,2023,177.19181,110.76495,152.050606,161.418528,160.556151
2023-12-05,2023,177.817592,110.626276,152.119809,161.545826,160.621443
2023-12-06,2023,177.508993,110.213753,152.189043,159.916403,158.937012
2023-12-07,2023,177.737561,111.61333,152.258309,160.409049,159.681295
2023-12-08,2023,178.99906,112.562736,152.327606,161.788967,161.013165
2023-12-11,2023,179.45574,112.383674,152.396935,161.562375,160.752017
2023-12-12,2023,179.785846,112.687622,152.466295,160.909333,160.086077
2023-12-13,2023,181.601497,114.015297,152.535687,164.807218,164.682355
2023-12-14,2023,183.1794,116.223788,152.602405,166.560121,165.674725
2023-12-15,2023,182.505569,115.095577,152.669152,165.739044,164.891271
2023-12-18,2023,182.639195,116.303463,152.735928,166.868183,166.18397
2023-12-19,2023,182.896417,118.717127,152.802733,167.844564,167.202471
2023-12-20,2023,182.734773,117.613358,152.869567,166.511747,165.596382
2023-12-21,2023,183.278018,117.824797,152.936431,168.265923,167.594202
2023-12-22,2023,183.381997,118.443756,153.003324,168.992798,168.364596
2023-12-26,2023,183.585758,119.101924,153.070246,169.985728,169.291673
2023-12-27,2023,183.818031,118.864574,153.137197,170.827172,170.349355
2023-12-28,2023,184.096755,119.415808,153.204178,170.815715,170.257942
2024-01-03,2024,183.925007,119.75718,153.271188,170.99207,170.562083
2024-01-04,2024,182.800544,116.466916,153.338227,168.922154,168.39352
2024-01-05,2024,183.160654,118.047135,153.405296,169.948101,169.583582
2024-01-08,2024,184.409548,119.992795,153.472394,170.468154,170.006724
2024-01-09,2024,184.273236,118.999468,153.539521,169.206638,168.710866
2024-01-10,2024,184.287065,118.656553,153.606678,168.426558,167.851386
2024-01-11,2024,183.697937,116.422458,153.673864,168.179404,167.679482
2024-01-12,2024,184.065977,116.074532,153.741079,168.615785,168.234851
2024-01-15,2024,183.727734,116.032302,153.808324,169.301896,169.014997
2024-01-16,2024,183.950134,115.944163,153.875598,166.435165,165.934061
2024-01-17,2024,184.781612,117.020684,153.942902,165.443974,164.664665
2024-01-18,2024,184.186761,114.659177,154.010235,163.888962,163.382043
2024-01-19,2024,185.204521,116.124988,154.077597,164.300885,163.752282
2024-01-22,2024,184.834468,115.555322,154.144989,162.969857,162.244873
2024-01-23,2024,185.357345,118.477076,154.212411,165.107998,164.691116
2024-01-24,2024,184.977332,119.587127,154.279862,164.532593,163.924186
2024-01-25,2024,185.138216,122.205912,154.347342,164.986996,164.572105
2024-01-26,2024,185.405997,122.178704,154.414852,166.01423,165.391928
2024-01-29,2024,185.358442,121.048896,154.482392,165.416941,164.95557
2024-01-30,2024,184.273942,118.902623,154.549961,163.999666,163.395268
2024-01-31,2024,184.707895,121.564576,154.61756,164.450208,163.897734
2024-02-01,2024,184.839357,122.56484,154.682432,165.388621,164.968796
2024-02-02,2024,183.782362,121.927314,154.747333,163.716469,163.064696
2024-02-05,2024,183.555814,120.980998,154.81226,164.245533,163.778733
2024-02-06,2024,184.418476,122.204669,154.877214,167.879472,167.772042
2024-02-07,2024,185.09826,124.849587,154.942196,166.839365,166.67455
2024-02-08,2024,184.534876,125.449745,155.007205,165.048784,164.638223
2024-02-09,2024,183.566812,125.52641,155.072242,164.802917,164.135747
2024-02-14,2024,182.733938,124.33868,155.137305,163.505358,162.945695
2024-02-15,2024,183.062579,124.2841,155.202396,164.517145,164.043187
2024-02-16,2024,183.585844,126.519133,155.267515,165.704,165.127464
2024-02-19,2024,184.153313,127.185766,155.33266,166.103051,165.471262
2024-02-20,2024,185.661035,128.25964,155.397833,167.235841,166.859669
2024-02-21,2024,185.842772,129.467318,155.463033,167.385164,166.846444
2024-02-22,2024,186.294749,128.708283,155.528261,167.654201,167.005122
2024-02-23,2024,185.562222,126.432866,155.593516,166.596072,166.092739
2024-02-26,2024,186.136806,129.035912,155.658798,166.840652,166.3043
2024-02-27,2024,186.319413,132.289111,155.724108,169.518156,169.041438
2024-02-28,2024,185.200826,130.650821,155.789445,167.543497,166.952229
2024-02-29,2024,186.366799,132.841894,155.85481,166.082455,165.616714
2024-03-01,2024,185.374378,131.668129,155.920202,166.288417,165.603489
2024-03-04,2024,185.227035,131.619509,155.985621,165.208405,164.624998
2024-03-05,2024,185.624183,132.483157,156.051068,164.8956,164.492771
2024-03-06,2024,186.298752,133.073543,156.116543,165.915111,165.484487
2024-03-07,2024,186.076991,134.255221,156.182044,165.207117,164.849784
2024-03-08,2024,186.398902,131.352196,156.247574,163.573583,162.985362
2024-03-11,2024,185.430728,129.604176,156.313131,162.354546,161.742407
2024-03-12,2024,186.547741,130.473183,156.378715,164.342078,163.712615
2024-03-13,2024,187.347716,132.541245,156.444327,164.777172,164.453104
2024-03-14,2024,187.266917,133.285466,156.509966,164.370398,163.725841
2024-03-15,2024,186.052723,130.635201,156.575633,163.150074,162.46967
2024-03-18,2024,183.542866,130.388127,156.641327,163.422973,162.707682
