decision_date,ticker,status,reason
2022-01-03,PETR4.SA,accepted,
2022-01-03,VALE3.SA,accepted,
2022-01-03,ITUB4.SA,accepted,
2022-01-03,BBDC4.SA,accepted,
2022-01-03,MGLU3.SA,accepted,
2022-01-03,PETR3.SA,accepted,
2022-01-03,B3SA3.SA,accepted,
2022-01-03,PRIO3.SA,accepted,
2022-01-03,BBAS3.SA,accepted,
2022-01-03,RENT3.SA,accepted,
2022-01-03,ABEV3.SA,accepted,
2022-01-03,SUZB3.SA,accepted,
2022-01-03,BIDI11.SA,blocked,unsupported_share_class:UNT     N2
2022-01-03,LREN3.SA,accepted,
2022-01-03,GGBR4.SA,accepted,
2022-01-03,NTCO3.SA,blocked,no_fre_share_count
2022-01-03,BPAC11.SA,blocked,unsupported_share_class:UNT EJ  N2
2022-01-03,USIM5.SA,accepted,
2022-01-03,CSNA3.SA,accepted,
2022-01-03,ITSA4.SA,accepted,
2022-01-03,GNDI3.SA,accepted,
2022-01-03,AMER3.SA,blocked,Missing annual/current/comparative CVM value for 6.01 of AMER3.SA
2022-01-03,WEGE3.SA,accepted,
2022-01-03,HAPV3.SA,accepted,
2022-01-03,AZUL4.SA,accepted,
2022-01-03,EMBR3.SA,accepted,
2022-01-03,RAIL3.SA,accepted,
2022-01-03,BRAP4.SA,accepted,
2022-01-03,VBBR3.SA,accepted,
2022-01-03,CASH3.SA,accepted,
2022-01-03,BRKM5.SA,blocked,ambiguous_preferred_class_share_count
2022-01-03,ELET3.SA,accepted,
2022-01-03,ASAI3.SA,accepted,
2022-01-03,LAME4.SA,accepted,
2022-01-03,MRFG3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,BRFS3.SA,accepted,
2022-01-03,BRML3.SA,accepted,
2022-01-03,EQTL3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,CSAN3.SA,accepted,
2022-01-03,MULT3.SA,accepted,
2022-01-03,RADL3.SA,accepted,
2022-01-03,CVCB3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,LWSA3.SA,accepted,
2022-01-03,KLBN11.SA,blocked,unsupported_share_class:UNT     N2
2022-01-03,RDOR3.SA,accepted,
2022-01-03,BBDC3.SA,accepted,
2022-01-03,TOTS3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,CMIG4.SA,accepted,
2022-01-03,GOAU4.SA,accepted,
2022-01-03,CYRE3.SA,accepted,
2022-01-03,VIVT3.SA,accepted,
2022-01-03,BIDI4.SA,accepted,
2022-01-03,PETZ3.SA,accepted,
2022-01-03,UGPA3.SA,accepted,
2022-01-03,GOLL4.SA,accepted,
2022-01-03,BBSE3.SA,accepted,
2022-01-03,CPLE6.SA,accepted,
2022-01-03,ALPA4.SA,accepted,
2022-01-03,CPFE3.SA,accepted,
2022-01-03,COGN3.SA,accepted,
2022-01-03,SULA11.SA,blocked,unsupported_share_class:UNT EJ  N2
2022-01-03,BPAN4.SA,accepted,
2022-01-03,ELET6.SA,blocked,ambiguous_preferred_class_share_count
2022-01-03,SANB11.SA,blocked,unsupported_share_class:UNT
2022-01-03,HYPE3.SA,accepted,
2022-01-03,ENGI11.SA,blocked,unsupported_share_class:UNT ED  N2
2022-01-03,TIMS3.SA,blocked,no_fre_share_count
2022-01-03,PCAR3.SA,accepted,
2022-01-03,ENEV3.SA,accepted,
2022-01-03,TAEE11.SA,blocked,unsupported_share_class:UNT     N2
2022-01-03,SBSP3.SA,accepted,
2022-01-03,CIEL3.SA,accepted,
2022-01-03,BEEF3.SA,accepted,
2022-01-03,LCAM3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,OIBR3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,CRFB3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,ENBR3.SA,accepted,
2022-01-03,RAIZ4.SA,accepted,
2022-01-03,YDUQ3.SA,accepted,
2022-01-03,SOMA3.SA,accepted,
2022-01-03,CMIN3.SA,accepted,
2022-01-03,MRVE3.SA,accepted,
2022-01-03,IRBR3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,ECOR3.SA,accepted,
2022-01-03,CESP6.SA,blocked,ambiguous_preferred_class_share_count
2022-01-03,AMBP3.SA,accepted,
2022-01-03,PSSA3.SA,accepted,
2022-01-03,SLCE3.SA,accepted,
2022-01-03,EZTC3.SA,accepted,
2022-01-03,EGIE3.SA,accepted,
2022-01-03,SMTO3.SA,accepted,
2022-01-03,DXCO3.SA,accepted,
2022-01-03,FHER3.SA,accepted,
2022-01-03,IGTI11.SA,blocked,unsupported_share_class:UNT EB  N1
2022-01-03,VAMO3.SA,accepted,
2022-01-03,POSI3.SA,accepted,
2022-01-03,MOVI3.SA,accepted,
2022-01-03,INTB3.SA,accepted,
2022-01-03,FLRY3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,NEOE3.SA,accepted,
2022-01-03,STBP3.SA,accepted,
2022-01-03,QUAL3.SA,accepted,
2022-01-03,MDIA3.SA,accepted,
2022-01-03,LIGT3.SA,accepted,
2022-01-03,CBAV3.SA,blocked,no_fre_share_count
2022-01-03,GMAT3.SA,accepted,
2022-01-03,UNIP6.SA,accepted,
2022-01-03,LAME3.SA,accepted,
2022-01-03,CXSE3.SA,accepted,
2022-01-03,AMAR3.SA,accepted,
2022-01-03,ALSO3.SA,blocked,no_fre_share_count
2022-01-03,LJQQ3.SA,accepted,
2022-01-03,SIMH3.SA,accepted,
2022-01-03,CSMG3.SA,accepted,
2022-01-03,BRSR6.SA,accepted,
2022-01-03,SAPR11.SA,blocked,unsupported_share_class:UNT EJ  N2
2022-01-03,TEND3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,SEQL3.SA,accepted,
2022-01-03,MYPK3.SA,accepted,
2022-01-03,RAPT4.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of RAPT4.SA
2022-01-03,GGPS3.SA,blocked,no_fre_share_count
2022-01-03,SBFG3.SA,accepted,
2022-01-03,FESA4.SA,accepted,
2022-01-03,ANIM3.SA,accepted,
2022-01-03,TASA4.SA,accepted,
2022-01-03,SMFT3.SA,accepted,
2022-01-03,ETER3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,VIVA3.SA,blocked,"1 validation error for FundamentalSnapshot
ev_to_ebit
  Input should be greater than 0 [type=greater_than, input_value=-0.30848361506335986, input_type=float]
    For further information visit https://errors.pydantic.dev/2.13/v/greater_than"
2022-01-03,ITUB3.SA,accepted,
2022-01-03,JHSF3.SA,accepted,
2022-01-03,ALUP11.SA,blocked,unsupported_share_class:UNT     N2
2022-01-03,ESPA3.SA,accepted,
2022-01-03,AGRO3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,DIRR3.SA,accepted,
2022-01-03,CEAB3.SA,accepted,
2022-01-03,GFSA3.SA,accepted,
2022-01-03,SQIA3.SA,accepted,
2022-01-03,BIDI3.SA,accepted,
2022-01-03,SYNE3.SA,accepted,
2022-01-03,VIVR3.SA,accepted,
2022-01-03,IFCM3.SA,blocked,no_fre_share_count
2022-01-03,LEVE3.SA,accepted,
2022-01-03,ENAT3.SA,accepted,
2022-01-03,ARML3.SA,blocked,no_fre_share_count
2022-01-03,MLAS3.SA,blocked,no_fre_share_count
2022-01-03,ONCO3.SA,blocked,no_fre_share_count
2022-01-03,RCSL3.SA,accepted,
2022-01-03,GRND3.SA,accepted,
2022-01-03,LUPA3.SA,accepted,
2022-01-03,AALR3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,CAML3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,BLAU3.SA,accepted,
2022-01-03,SAPR4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,AESB3.SA,blocked,no_fre_share_count
2022-01-03,LOGN3.SA,accepted,
2022-01-03,LOGG3.SA,accepted,
2022-01-03,BMOB3.SA,accepted,
2022-01-03,BRPR3.SA,accepted,
2022-01-03,ABCB4.SA,blocked,no_fre_share_count
2022-01-03,CPLE11.SA,blocked,unsupported_share_class:UNT EJ  N2
2022-01-03,RECV3.SA,blocked,no_fre_share_count
2022-01-03,CLSA3.SA,blocked,no_fre_share_count
2022-01-03,AERI3.SA,accepted,
2022-01-03,HBSA3.SA,accepted,
2022-01-03,POMO4.SA,accepted,
2022-01-03,EVEN3.SA,accepted,
2022-01-03,PNVL3.SA,accepted,
2022-01-03,MOSI3.SA,accepted,
2022-01-03,ROMI3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,RANI3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,GETT11.SA,blocked,unsupported_share_class:UNT
2022-01-03,PTBL3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,MATD3.SA,blocked,no_fre_share_count
2022-01-03,ORVR3.SA,accepted,
2022-01-03,ENJU3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,PGMN3.SA,accepted,
2022-01-03,TRIS3.SA,accepted,
2022-01-03,SEER3.SA,accepted,
2022-01-03,BRAP3.SA,accepted,
2022-01-03,KEPL3.SA,accepted,
2022-01-03,TTEN3.SA,blocked,no_fre_share_count
2022-01-03,CPLE3.SA,accepted,
2022-01-03,DASA3.SA,accepted,
2022-01-03,TECN3.SA,blocked,no_fre_share_count
2022-01-03,BOAS3.SA,accepted,
2022-01-03,MILS3.SA,accepted,
2022-01-03,VULC3.SA,accepted,
2022-01-03,MEAL3.SA,accepted,
2022-01-03,DESK3.SA,blocked,no_fre_share_count
2022-01-03,JALL3.SA,accepted,
2022-01-03,CMIG3.SA,accepted,
2022-01-03,PARD3.SA,accepted,
2022-01-03,NGRD3.SA,accepted,
2022-01-03,LAVV3.SA,accepted,
2022-01-03,HBOR3.SA,accepted,
2022-01-03,TGMA3.SA,accepted,
2022-01-03,MODL11.SA,blocked,unsupported_share_class:UNT     N2
2022-01-03,PDGR3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,CURY3.SA,accepted,
2022-01-03,POWE3.SA,accepted,
2022-01-03,CSED3.SA,accepted,
2022-01-03,MELK3.SA,accepted,
2022-01-03,ALLD3.SA,accepted,
2022-01-03,DEXP3.SA,blocked,no_fre_share_count
2022-01-03,VVEO3.SA,blocked,no_fre_share_count
2022-01-03,MTRE3.SA,blocked,no_fre_share_count
2022-01-03,JSLG3.SA,blocked,no_fre_share_count
2022-01-03,TPIS3.SA,accepted,
2022-01-03,UNIP3.SA,accepted,
2022-01-03,SOJA3.SA,accepted,
2022-01-03,USIM3.SA,accepted,
2022-01-03,CARD3.SA,accepted,
2022-01-03,BRIT3.SA,accepted,
2022-01-03,BRBI11.SA,blocked,unsupported_share_class:UNT     N2
2022-01-03,WEST3.SA,accepted,
2022-01-03,TCSA3.SA,accepted,
2022-01-03,BMGB4.SA,blocked,no_fre_share_count
2022-01-03,FIQE3.SA,blocked,no_fre_share_count
2022-01-03,NINJ3.SA,blocked,no_fre_share_count
2022-01-03,VLID3.SA,accepted,
2022-01-03,GETT3.SA,blocked,no_fre_share_count
2022-01-03,IGTI3.SA,accepted,
2022-01-03,PLPL3.SA,accepted,
2022-01-03,LPSB3.SA,accepted,
2022-01-03,OPCT3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of OPCT3.SA
2022-01-03,KLBN4.SA,accepted,
2022-01-03,ELMD3.SA,accepted,
2022-01-03,GETT4.SA,blocked,no_fre_share_count
2022-01-03,CRPG5.SA,accepted,
2022-01-03,SHUL4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,SHOW3.SA,accepted,
2022-01-03,FRAS3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of FRAS3.SA
2022-01-03,BRKM3.SA,accepted,
2022-01-03,TAEE4.SA,accepted,
2022-01-03,ITSA3.SA,accepted,
2022-01-03,SAPR3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,AZEV4.SA,accepted,
2022-01-03,TFCO4.SA,accepted,
2022-01-03,PORT3.SA,blocked,no_fre_share_count
2022-01-03,INEP3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,RCSL4.SA,accepted,
2022-01-03,INEP4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,MDNE3.SA,accepted,
2022-01-03,GGBR3.SA,accepted,
2022-01-03,APER3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,BLUT3.SA,accepted,
2022-01-03,GOAU3.SA,accepted,
2022-01-03,IGBR3.SA,accepted,
2022-01-03,SANB4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,VITT3.SA,accepted,
2022-01-03,MOAR3.SA,accepted,
2022-01-03,OIBR4.SA,accepted,
2022-01-03,PDTC3.SA,accepted,
2022-01-03,LLIS3.SA,accepted,
2022-01-03,PFRM3.SA,accepted,
2022-01-03,KRSA3.SA,blocked,no_fre_share_count
2022-01-03,BLUT4.SA,accepted,
2022-01-03,TAEE3.SA,accepted,
2022-01-03,LAND3.SA,blocked,no_fre_share_count
2022-01-03,PRNR3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,TASA3.SA,accepted,
2022-01-03,SANB3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,RSID3.SA,accepted,
2022-01-03,COCE5.SA,blocked,ambiguous_preferred_class_share_count
2022-01-03,POMO3.SA,accepted,
2022-01-03,KLBN3.SA,accepted,
2022-01-03,EUCA4.SA,accepted,
2022-01-03,CGRA4.SA,accepted,
2022-01-03,ALUP4.SA,accepted,
2022-01-03,ALUP3.SA,accepted,
2022-01-03,CGAS5.SA,accepted,
2022-01-03,SGPS3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,DMVF3.SA,accepted,
2022-01-03,JFEN3.SA,accepted,
2022-01-03,CLSC4.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of CLSC4.SA
2022-01-03,DOTZ3.SA,blocked,no_fre_share_count
2022-01-03,OFSA3.SA,accepted,
2022-01-03,AGXY3.SA,blocked,Missing annual/current/comparative CVM value for 6.01 of AGXY3.SA
2022-01-03,RNEW4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,AZEV3.SA,accepted,
2022-01-03,PINE4.SA,accepted,
2022-01-03,PTNT3.SA,accepted,
2022-01-03,EMAE4.SA,accepted,
2022-01-03,SLED4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,SCAR3.SA,accepted,
2022-01-03,HAGA3.SA,blocked,Missing annual/current/comparative CVM value for 6.01 of HAGA3.SA
2022-01-03,CEBR6.SA,blocked,no_fre_share_count
2022-01-03,HOOT4.SA,accepted,
2022-01-03,ENGI4.SA,accepted,
2022-01-03,RSUL4.SA,accepted,
2022-01-03,RDNI3.SA,blocked,no_fre_share_count
2022-01-03,TCNO4.SA,blocked,no_fre_share_count
2022-01-03,SULA4.SA,blocked,no_fre_share_count
2022-01-03,CESP3.SA,accepted,
2022-01-03,OSXB3.SA,accepted,
2022-01-03,HBRE3.SA,accepted,
2022-01-03,RAPT3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of RAPT3.SA
2022-01-03,EALT4.SA,accepted,
2022-01-03,MTSA4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,RNEW3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,CAMB3.SA,accepted,
2022-01-03,UCAS3.SA,accepted,
2022-01-03,RPMG3.SA,blocked,no_fre_share_count
2022-01-03,TCNO3.SA,blocked,no_fre_share_count
2022-01-03,HAGA4.SA,blocked,Missing annual/current/comparative CVM value for 6.01 of HAGA4.SA
2022-01-03,BMEB4.SA,accepted,
2022-01-03,EQMA3B.SA,accepted,
2022-01-03,ATMP3.SA,blocked,no_fre_share_count
2022-01-03,ENGI3.SA,accepted,
2022-01-03,PTNT4.SA,accepted,
2022-01-03,BIOM3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,HETA4.SA,blocked,no_fre_share_count
2022-01-03,ENMT3.SA,accepted,
2022-01-03,SULA3.SA,blocked,no_fre_share_count
2022-01-03,MODL4.SA,blocked,no_fre_share_count
2022-01-03,BPAC3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,MNDL3.SA,accepted,
2022-01-03,CGAS3.SA,accepted,
2022-01-03,EUCA3.SA,accepted,
2022-01-03,ALPK3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,SLED3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,WHRL4.SA,blocked,no_fre_share_count
2022-01-03,MNPR3.SA,accepted,
2022-01-03,BMKS3.SA,blocked,"1 validation error for FundamentalSnapshot
ev_to_ebit
  Input should be greater than 0 [type=greater_than, input_value=-32.57814917127072, input_type=float]
    For further information visit https://errors.pydantic.dev/2.13/v/greater_than"
2022-01-03,BOBR4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,ALPA3.SA,accepted,
2022-01-03,BPAC5.SA,blocked,ambiguous_preferred_class_share_count
2022-01-03,BRSR3.SA,accepted,
2022-01-03,CEEB3.SA,accepted,
2022-01-03,CGRA3.SA,accepted,
2022-01-03,RNEW11.SA,blocked,unsupported_share_class:UNT     N2
2022-01-03,MODL3.SA,blocked,no_fre_share_count
2022-01-03,CEBR3.SA,blocked,no_fre_share_count
2022-01-03,CTSA4.SA,accepted,
2022-01-03,TELB4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,DEXP4.SA,blocked,no_fre_share_count
2022-01-03,CTNM4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,BEES3.SA,accepted,
2022-01-03,WLMM4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,BAUH4.SA,blocked,no_fre_share_count
2022-01-03,GEPA4.SA,accepted,
2022-01-03,CEBR5.SA,blocked,no_fre_share_count
2022-01-03,EPAR3.SA,accepted,
2022-01-03,CRPG6.SA,accepted,
2022-01-03,CTSA3.SA,accepted,
2022-01-03,EQPA3.SA,accepted,
2022-01-03,MGEL4.SA,accepted,
2022-01-03,WHRL3.SA,blocked,no_fre_share_count
2022-01-03,DOHL4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,FRTA3.SA,accepted,
2022-01-03,BNBR3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,BRIV4.SA,accepted,
2022-01-03,LIPR3.SA,accepted,
2022-01-03,SNSY5.SA,accepted,
2022-01-03,CEDO4.SA,accepted,
2022-01-03,CRIV4.SA,blocked,ambiguous_preferred_share_count
2022-01-03,BMIN4.SA,accepted,
2022-01-03,BEES4.SA,accepted,
2022-01-03,RPAD6.SA,accepted,
2022-01-03,BALM4.SA,blocked,no_fre_share_count
2022-01-03,CSAB4.SA,accepted,
2022-01-03,BSLI4.SA,accepted,
2022-01-03,BSLI3.SA,accepted,
2022-01-03,AHEB3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,REDE3.SA,accepted,
2022-01-03,BALM3.SA,blocked,no_fre_share_count
2022-01-03,PLAS3.SA,accepted,
2022-01-03,AFLT3.SA,accepted,
2022-01-03,EALT3.SA,accepted,
2022-01-03,CRIV3.SA,blocked,ambiguous_ordinary_share_count
2022-01-03,BRGE3.SA,accepted,
2022-01-03,BRSR5.SA,accepted,
2023-01-02,PETR4.SA,accepted,
2023-01-02,VALE3.SA,accepted,
2023-01-02,ITUB4.SA,accepted,
2023-01-02,BBDC4.SA,accepted,
2023-01-02,B3SA3.SA,accepted,
2023-01-02,BBAS3.SA,accepted,
2023-01-02,PETR3.SA,accepted,
2023-01-02,MGLU3.SA,accepted,
2023-01-02,ELET3.SA,accepted,
2023-01-02,RENT3.SA,accepted,
2023-01-02,ABEV3.SA,accepted,
2023-01-02,PRIO3.SA,accepted,
2023-01-02,AMER3.SA,accepted,
2023-01-02,LREN3.SA,accepted,
2023-01-02,BPAC11.SA,blocked,unsupported_share_class:UNT     N2
2023-01-02,GGBR4.SA,accepted,
2023-01-02,SUZB3.SA,accepted,
2023-01-02,HAPV3.SA,blocked,ambiguous_ordinary_share_count
2023-01-02,WEGE3.SA,accepted,
2023-01-02,ASAI3.SA,accepted,
2023-01-02,SBSP3.SA,accepted,
2023-01-02,RAIL3.SA,accepted,
2023-01-02,ITSA4.SA,accepted,
2023-01-02,CSAN3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of CSAN3.SA
2023-01-02,BBSE3.SA,accepted,
2023-01-02,NTCO3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of NTCO3.SA
2023-01-02,EQTL3.SA,blocked,ambiguous_ordinary_share_count
2023-01-02,RDOR3.SA,accepted,
2023-01-02,CSNA3.SA,accepted,
2023-01-02,RADL3.SA,accepted,
2023-01-02,VBBR3.SA,accepted,
2023-01-02,HYPE3.SA,accepted,
2023-01-02,AZUL4.SA,accepted,
2023-01-02,CIEL3.SA,accepted,
2023-01-02,TOTS3.SA,accepted,
2023-01-02,BBDC3.SA,accepted,
2023-01-02,ELET6.SA,blocked,ambiguous_preferred_class_share_count
2023-01-02,USIM5.SA,accepted,
2023-01-02,BRFS3.SA,blocked,ambiguous_ordinary_share_count
2023-01-02,CMIG4.SA,accepted,
2023-01-02,CYRE3.SA,accepted,
2023-01-02,KLBN11.SA,blocked,unsupported_share_class:UNT EJ  N2
2023-01-02,MRFG3.SA,blocked,ambiguous_ordinary_share_count
2023-01-02,BRAP4.SA,accepted,
2023-01-02,MULT3.SA,accepted,
2023-01-02,ENEV3.SA,accepted,
2023-01-02,GOAU4.SA,accepted,
2023-01-02,MRVE3.SA,blocked,Missing annual/current/comparative CVM value for 3.01 of MRVE3.SA
2023-01-02,CPLE6.SA,accepted,
2023-01-02,BRML3.SA,accepted,
2023-01-02,PETZ3.SA,accepted,
2023-01-02,TIMS3.SA,blocked,no_fre_share_count
2023-01-02,VIVT3.SA,accepted,
2023-01-02,GOLL4.SA,accepted,
2023-01-02,CRFB3.SA,blocked,ambiguous_ordinary_share_count
2023-01-02,COGN3.SA,accepted,
2023-01-02,TAEE11.SA,blocked,unsupported_share_class:UNT     N2
2023-01-02,BRKM5.SA,blocked,ambiguous_preferred_class_share_count
2023-01-02,EMBR3.SA,accepted,
2023-01-02,UGPA3.SA,accepted,
2023-01-02,ENGI11.SA,blocked,unsupported_share_class:UNT     N2
2023-01-02,CVCB3.SA,blocked,ambiguous_ordinary_share_count
2023-01-02,BEEF3.SA,accepted,
2023-01-02,LWSA3.SA,accepted,
2023-01-02,SOMA3.SA,blocked,ambiguous_ordinary_share_count
2023-01-02,YDUQ3.SA,accepted,
2023-01-02,CPFE3.SA,accepted,
2023-01-02,RECV3.SA,accepted,
2023-01-02,EGIE3.SA,accepted,
2023-01-02,ENBR3.SA,accepted,
2023-01-02,ALPA4.SA,accepted,
2023-01-02,SANB11.SA,blocked,unsupported_share_class:UNT
2023-01-02,IGTI11.SA,blocked,unsupported_share_class:UNT     N1
2023-01-02,SLCE3.SA,blocked,ambiguous_ordinary_share_count
2023-01-02,VAMO3.SA,accepted,
2023-01-02,SMTO3.SA,accepted,
2023-01-02,RAIZ4.SA,accepted,
2023-01-02,AURE3.SA,accepted,
