decision_year,decision_date,ticker,previous_weight,new_weight,reason,decision_action,factor
2012,2012-01-02,AMBV3.SA,0.0,0.2052098855462775,entered_after_point_in_time_screen,entered,value_quality
2012,2012-01-02,AMBV4.SA,0.0,0.2399999999025085,entered_after_point_in_time_screen,entered,value_quality
2012,2012-01-02,CMIG3.SA,0.0,0.23999999983942738,entered_after_point_in_time_screen,entered,value_quality
2012,2012-01-02,HGTX3.SA,0.0,0.06479011377435043,entered_after_point_in_time_screen,entered,value_quality
2012,2012-01-02,TITULO_CDI,0.0,0.24999999999910505,defensive_residual_adjustment,entered,value_quality
2013,2013-01-02,AMBV3.SA,0.2780025721678735,0.23999999659313342,rebalanced_after_point_in_time_review,reduced,value_quality
2013,2013-01-02,AMBV4.SA,0.26752762516660045,1.485699173569828e-11,removed_by_constrained_allocator,exited,value_quality
2013,2013-01-02,CMIG3.SA,0.17002878400532145,0.0,removed_or_blocked_by_eligibility,exited,value_quality
2013,2013-01-02,GRND3.SA,0.0,0.23999999998934737,entered_after_point_in_time_screen,entered,value_quality
2013,2013-01-02,HGTX3.SA,0.0694538166854603,2.4596536015055164e-11,removed_by_constrained_allocator,exited,value_quality
2013,2013-01-02,LEVE3.SA,0.0,0.23999999839047628,entered_after_point_in_time_screen,entered,value_quality
2013,2013-01-02,SBSP3.SA,3.802829177798785e-11,0.030000004744953405,entered_after_point_in_time_screen,entered,value_quality
2013,2013-01-02,TITULO_CDI,0.21498720112282294,0.2500000000123448,defensive_residual_adjustment,increased,value_quality
2014,2014-01-02,CESP6.SA,3.750351138871033e-11,0.23999998810040965,entered_after_point_in_time_screen,entered,value_quality
2014,2014-01-02,CIEL3.SA,2.253268766175501e-11,0.02999910025567771,entered_after_point_in_time_screen,entered,value_quality
2014,2014-01-02,GRND3.SA,0.25459477140056375,6.071520890290157e-08,removed_by_constrained_allocator,exited,value_quality
2014,2014-01-02,LEVE3.SA,0.23504428623544354,5.17696157610988e-10,removed_by_constrained_allocator,exited,value_quality
2014,2014-01-02,MDIA3.SA,0.0,0.2399999914170831,entered_after_point_in_time_screen,entered,value_quality
2014,2014-01-02,PSSA3.SA,3.9345702492192994e-12,0.2399999979247306,entered_after_point_in_time_screen,entered,value_quality
2014,2014-01-02,SBSP3.SA,0.025889127453879345,1.8575628515164252e-11,removed_by_constrained_allocator,exited,value_quality
2014,2014-01-02,TITULO_CDI,0.24850582217100786,0.25000000076799767,defensive_residual_adjustment,increased,value_quality
2015,2015-01-02,BBSE3.SA,0.0,0.23999999981488648,entered_after_point_in_time_screen,entered,value_quality
2015,2015-01-02,BRSR6.SA,6.655094482739575e-10,0.0058297344265833,entered_after_point_in_time_screen,entered,value_quality
2015,2015-01-02,CESP6.SA,0.2662358633926721,2.374850560888939e-10,removed_by_constrained_allocator,exited,value_quality
2015,2015-01-02,CIEL3.SA,0.03489437703367565,0.08558473835627362,rebalanced_after_point_in_time_review,increased,value_quality
2015,2015-01-02,CMIG4.SA,4.271986257157752e-10,0.08246400754763443,entered_after_point_in_time_screen,entered,value_quality
2015,2015-01-02,ITUB3.SA,1.0551786472058485e-09,0.08374370659908037,entered_after_point_in_time_screen,entered,value_quality
2015,2015-01-02,MDIA3.SA,0.202477936104045,2.7603590821660518e-11,removed_by_constrained_allocator,exited,value_quality
2015,2015-01-02,PSSA3.SA,0.24647186413321084,9.456960643385426e-11,removed_by_constrained_allocator,exited,value_quality
2015,2015-01-02,VLID3.SA,0.0,0.09016776733755177,entered_after_point_in_time_screen,entered,value_quality
2015,2015-01-02,WEGE3.SA,1.4641441277471867e-09,0.16221003993297012,entered_after_point_in_time_screen,entered,value_quality
2015,2015-01-02,TITULO_CDI,0.24991915825373184,0.2500000000937512,defensive_residual_adjustment,increased,value_quality
2016,2016-01-04,ABEV3.SA,7.911535344396427e-12,0.1373994501082111,entered_after_point_in_time_screen,entered,value_quality
2016,2016-01-04,BBSE3.SA,0.2174717418383313,0.0,removed_by_constrained_allocator,exited,value_quality
2016,2016-01-04,BRSR6.SA,0.002866801506932626,0.0,removed_or_blocked_by_eligibility,exited,value_quality
2016,2016-01-04,CIEL3.SA,0.07927333434220327,5.152895370758105e-13,removed_by_constrained_allocator,exited,value_quality
2016,2016-01-04,CMIG4.SA,0.04359511373292343,8.664250328384742e-12,removed_by_constrained_allocator,exited,value_quality
2016,2016-01-04,ENBR3.SA,0.0,0.23999999777123746,entered_after_point_in_time_screen,entered,value_quality
2016,2016-01-04,ITUB3.SA,0.08246396954998385,3.003982433594758e-12,removed_by_constrained_allocator,exited,value_quality
2016,2016-01-04,SANB3.SA,0.0,0.23999999963988278,entered_after_point_in_time_screen,entered,value_quality
2016,2016-01-04,SANB4.SA,0.0,0.13260055164831272,entered_after_point_in_time_screen,entered,value_quality
2016,2016-01-04,VLID3.SA,0.09939803021591408,0.0,removed_or_blocked_by_eligibility,exited,value_quality
2016,2016-01-04,WEGE3.SA,0.17239814888769206,1.3917621187330124e-11,removed_by_constrained_allocator,exited,value_quality
2016,2016-01-04,TITULO_CDI,0.30253285485215564,0.2500000006277646,defensive_residual_adjustment,reduced,value_quality
