date,decision_year,strategy,mvo,cdi,equity_sleeve,IBOVESPA,BOVA11
2012-01-03,2012,98.619539,98.407026,100.0,98.255341,100.0,102.402249
2012-01-04,2012,97.632491,97.646994,100.0,96.939277,100.168734,102.402249
2012-01-05,2012,97.363881,97.583118,100.0,96.58113,98.786805,101.017012
2012-01-06,2012,97.394205,97.629989,100.0,96.621562,98.877921,101.262496
2012-01-09,2012,97.425611,97.621611,100.0,96.663436,99.692905,102.139227
2012-01-10,2012,97.542699,97.135745,100.0,96.819554,100.912849,103.278981
2012-01-11,2012,97.618347,97.306338,100.0,96.920418,101.176074,103.805018
2012-01-12,2012,97.924288,97.572971,100.0,97.328339,101.106893,103.629668
2012-01-13,2012,98.1739,97.962073,100.0,97.661156,99.800894,102.051555
2012-01-16,2012,98.690945,98.544249,100.0,98.350548,101.16595,102.051555
2012-01-17,2012,99.092228,98.638595,100.0,98.885593,102.330212,102.051555
2012-01-18,2012,100.611227,100.290155,100.0,100.910925,104.147473,106.610557
2012-01-19,2012,99.977804,99.485537,100.0,100.066361,104.49169,106.838509
2012-01-20,2012,100.649313,100.240336,100.0,100.961705,105.141314,107.662639
2012-01-23,2012,100.009221,99.516544,100.0,100.10825,105.266177,107.873052
2012-01-24,2012,100.250824,99.717115,100.0,100.430388,105.434911,108.013326
2012-01-26,2012,100.617414,100.037317,100.0,100.919173,106.222897,108.802386
2012-01-27,2012,100.148483,99.466677,100.0,100.293933,106.140218,108.767316
2012-01-30,2012,100.366773,99.885279,100.0,100.584987,105.914115,108.46923
2012-01-31,2012,101.295131,101.054512,100.0,101.822796,106.42369,109.012799
2012-02-01,2012,102.047753,101.698212,100.0,102.826293,108.946258,111.379979
2012-02-02,2012,102.019936,101.782868,100.0,102.789204,108.990129,111.502721
2012-02-03,2012,102.631451,102.187655,100.0,103.604557,110.043027,112.589866
2012-02-06,2012,101.969948,101.942145,100.0,102.722553,110.054838,112.554802
2012-02-07,2012,101.676628,102.420527,100.0,102.331459,111.224163,113.887425
2012-02-08,2012,101.654624,102.065894,100.0,102.30212,111.079052,113.589339
2012-02-09,2012,102.845963,103.554738,100.0,103.890572,110.571163,113.133435
2012-02-10,2012,103.166194,103.78696,100.0,104.317547,107.986164,110.555849
2012-02-13,2012,104.587113,105.455632,100.0,106.212106,110.844512,110.555849
2012-02-14,2012,104.410998,105.119833,100.0,105.977286,109.742681,112.239179
2012-02-15,2012,105.142938,105.728651,100.0,106.953205,110.297815,112.887951
2012-02-16,2012,106.127559,107.352073,100.0,108.266034,111.603813,113.992642
2012-02-17,2012,107.438247,108.629417,100.0,110.013619,111.708428,114.185524
2012-02-22,2012,107.220146,108.176292,100.0,109.722816,,
2012-02-23,2012,107.167105,108.087418,100.0,109.652095,111.060491,113.729619
2012-02-24,2012,108.662151,109.808316,100.0,111.645491,111.268033,113.782221
2012-02-27,2012,108.601678,109.73846,100.0,111.564859,110.083523,112.660006
2012-02-28,2012,109.1714,110.104221,100.0,112.324489,111.295031,113.975103
2012-02-29,2012,109.917089,111.042991,100.0,113.318741,111.046992,113.519199
2012-03-01,2012,109.792528,111.423026,100.0,113.152659,112.730954,113.519199
2012-03-02,2012,110.624883,112.051419,100.0,114.262465,114.371045,117.043664
2012-03-05,2012,111.452047,113.603794,100.0,115.365351,112.990804,115.640888
2012-03-06,2012,110.694451,113.09866,100.0,114.355224,109.869231,112.256704
2012-03-07,2012,111.942448,113.572656,100.0,116.01922,111.392896,112.256704
2012-03-08,2012,113.262115,114.87233,100.0,117.778775,112.896313,115.500621
2012-03-09,2012,115.331273,117.519139,100.0,120.537652,112.552097,115.097319
2012-03-12,2012,115.569451,118.020483,100.0,120.855224,112.013836,114.658953
2012-03-13,2012,117.352641,119.415084,100.0,123.23281,115.403695,118.008074
2012-03-14,2012,117.372782,119.329373,100.0,123.259665,115.17253,117.657373
2012-03-15,2012,116.552512,118.199247,100.0,122.165971,114.315363,116.815718
2012-03-16,2012,115.917209,117.402041,100.0,121.318901,114.205686,116.833243
2012-03-19,2012,116.862933,118.114235,100.0,122.579866,114.283304,116.833243
2012-03-20,2012,117.281268,118.343945,100.0,123.137647,113.551,115.991589
2012-03-21,2012,117.67638,118.919546,100.0,123.664462,112.815321,115.991589
2012-03-22,2012,117.628152,118.805618,100.0,123.600159,111.07399,115.448006
2012-03-23,2012,117.353603,118.390965,100.0,123.234093,111.04868,113.782221
2012-03-26,2012,121.030121,121.855329,100.0,128.136116,112.520037,115.342802
2012-03-27,2012,120.373204,121.615412,100.0,127.260227,111.426643,113.817298
2012-03-28,2012,117.866961,119.039215,100.0,123.918569,109.810175,112.484662
2012-03-29,2012,118.130036,119.233775,100.0,124.269336,109.460896,112.046296
2012-03-30,2012,118.288951,119.183506,100.0,124.481223,108.851767,112.046296
2012-04-02,2012,120.442715,122.306354,100.0,127.352909,110.04134,112.747684
2012-04-03,2012,120.587007,121.872825,100.0,127.545298,108.468742,111.204628
2012-04-04,2012,119.346269,120.363297,100.0,125.890981,107.194803,109.854468
2012-04-05,2012,119.884529,121.50046,100.0,126.608661,107.468152,109.942139
2012-04-09,2012,119.058897,120.381574,100.0,125.507818,106.172277,108.679644
2012-04-10,2012,119.752072,121.452059,100.0,126.432051,104.172783,106.645627
2012-04-11,2012,120.976115,121.98959,100.0,128.064109,103.421919,106.645627
2012-04-12,2012,121.09878,122.007084,100.0,128.227662,106.400067,108.714714
2012-04-13,2012,121.197213,121.330939,100.0,128.358906,104.793723,107.048923
2012-04-16,2012,121.508208,120.748663,100.0,128.773567,104.538935,107.048923
2012-04-17,2012,122.47318,121.601618,100.0,130.060195,105.794314,108.346488
2012-04-18,2012,124.179138,122.805387,100.0,132.334806,106.319075,108.714714
2012-04-19,2012,124.163002,122.897094,100.0,132.313291,105.657639,108.118536
2012-04-20,2012,124.469201,123.050671,100.0,132.721557,105.44841,107.995794
2012-04-23,2012,124.207982,121.985361,100.0,132.373265,103.837003,106.277401
2012-04-24,2012,124.904544,122.940418,100.0,133.302013,104.565933,107.066461
2012-04-25,2012,125.610277,124.149687,100.0,134.242991,104.193031,106.856041
2012-04-26,2012,125.593646,124.29077,100.0,134.220816,104.948958,107.382085
2012-04-27,2012,126.71036,125.730619,100.0,135.709769,104.093478,106.628095
2012-04-30,2012,116.968033,116.36231,100.0,122.719999,104.311145,106.628095
2012-05-02,2012,116.534935,116.528688,100.0,122.142535,105.330296,106.785907
2012-05-03,2012,115.806605,115.131846,100.0,121.171429,104.790348,107.382085
2012-05-04,2012,113.983832,113.732018,100.0,118.741064,102.625496,105.102577
2012-05-07,2012,115.58002,115.079965,100.0,120.869316,103.298743,105.803965
2012-05-08,2012,114.811523,114.143037,100.0,119.844653,101.85607,104.138174
2012-05-09,2012,113.810829,113.310126,100.0,118.510394,100.879102,103.278981
2012-05-10,2012,113.724976,113.638685,100.0,118.395924,100.737366,103.06856
2012-05-11,2012,113.476807,113.341814,100.0,118.065032,100.303721,103.06856
2012-05-14,2012,111.982773,111.226483,100.0,116.072986,97.089344,99.333689
2012-05-15,2012,111.193365,110.616143,100.0,115.020442,94.892432,97.211993
2012-05-16,2012,110.892994,110.612867,100.0,114.619947,94.301865,97.211993
2012-05-17,2012,110.323297,109.651783,100.0,113.860351,91.180292,93.547255
2012-05-18,2012,110.836182,109.881707,100.0,114.544198,91.981777,94.055761
2012-05-21,2012,110.664367,108.840287,100.0,114.315112,95.486375,94.055761
2012-05-22,2012,110.904123,109.360768,100.0,114.634786,92.869316,95.002633
2012-05-23,2012,109.854378,108.09234,100.0,113.235127,92.160634,94.494127
2012-05-24,2012,109.523161,107.820492,100.0,112.793504,91.222475,93.477122
2012-05-25,2012,109.32812,107.306306,100.0,112.533449,91.89741,94.160971
2012-05-28,2012,109.749191,108.366957,100.0,113.094877,93.162912,95.42346
2012-05-29,2012,109.530945,107.893288,100.0,112.803883,92.184257,94.459057
2012-05-30,2012,110.045042,108.129017,100.0,113.489345,90.775331,92.933546
2012-05-31,2012,110.666175,109.559481,100.0,114.317522,91.942968,92.933546
