date,decision_year,strategy,mvo,cdi,equity_sleeve,IBOVESPA,BOVA11
2013-01-03,2013,101.620181,100.070628,100.026555,101.788819,101.218225,101.060874
2013-01-04,2013,100.017942,100.594832,100.053155,100.100852,99.956835,100.081605
2013-01-07,2013,99.002153,99.405332,100.079724,99.030202,99.013589,99.151297
2013-01-08,2013,97.984802,99.680386,100.106263,97.957909,97.726619,97.780316
2013-01-09,2013,99.183255,101.269473,100.132772,99.218044,98.447642,98.335237
2013-01-10,2013,99.115685,99.845439,100.159326,99.14552,98.605915,98.726948
2013-01-11,2013,98.717752,99.882128,100.185923,98.725244,98.316547,98.416841
2013-01-14,2013,99.053798,99.878974,100.212565,99.077573,99.2502,99.151297
2013-01-15,2013,98.880237,99.49457,100.239252,98.893474,98.685851,98.77591
2013-01-16,2013,99.845117,100.764138,100.265946,99.907732,98.780176,98.808553
2013-01-17,2013,100.862785,100.626879,100.292647,100.977555,99.430855,99.575645
2013-01-18,2013,101.351582,101.183353,100.319279,101.490677,99.05036,99.216583
2013-01-21,2013,101.750259,101.783483,100.345957,101.908933,98.960831,99.151297
2013-01-22,2013,101.80859,101.981814,100.372642,101.968929,98.628297,99.151297
2013-01-23,2013,100.659055,101.40915,100.399334,100.757488,99.066347,99.249226
2013-01-24,2013,100.586059,100.670852,100.426033,100.679245,97.793765,97.780316
2013-01-28,2013,99.08726,99.700291,100.479527,99.098746,95.966427,96.115552
2013-01-29,2013,99.220473,98.871531,100.506322,99.23756,96.572342,96.833689
2013-01-30,2013,98.55714,99.30872,100.533124,98.537904,94.863309,94.793539
2013-01-31,2013,99.159364,100.880498,100.559934,99.170413,95.541167,95.789127
2013-02-01,2013,99.903627,101.032374,100.58675,99.952437,96.484412,96.393016
2013-02-04,2013,99.946976,100.456387,100.613611,99.996653,95.245404,95.315817
2013-02-05,2013,99.829569,100.713559,100.640478,99.871653,95.035971,94.924105
2013-02-06,2013,99.200928,101.247838,100.667353,99.208511,94.246203,94.320223
2013-02-07,2013,98.079494,100.986158,100.694198,98.026642,93.320544,93.340947
2013-02-08,2013,98.80694,100.313563,100.721051,98.790961,93.521982,93.37359
2013-02-13,2013,98.947067,99.716194,100.74791,98.937049,93.3749,93.47152
2013-02-14,2013,99.064012,99.379463,100.774739,99.058738,92.848921,92.998203
2013-02-15,2013,101.054158,99.007095,100.801575,101.152215,92.570743,92.541212
2013-02-18,2013,101.557545,98.488309,100.828419,101.680683,92.108713,92.133182
2013-02-19,2013,101.129103,98.209234,100.855232,101.228281,91.629097,91.561936
2013-02-20,2013,100.717578,97.352199,100.882127,100.793681,89.81295,89.472824
2013-02-21,2013,99.812355,97.737177,100.909029,99.839399,89.776179,89.489149
2013-02-22,2013,101.384903,98.980213,100.935976,101.493294,90.642686,90.468418
2013-02-25,2013,101.595955,98.805188,100.963079,101.714028,90.516387,90.239922
2013-02-26,2013,101.808184,98.651761,100.990115,101.936003,91.045564,91.104944
2013-02-27,2013,101.549537,98.303889,101.017158,101.66232,91.565148,91.610904
2013-02-28,2013,102.143448,99.284958,101.044209,102.286066,91.804956,91.627222
2013-03-01,2013,102.475288,99.274394,101.071266,102.633947,90.941647,91.039658
2013-03-04,2013,102.33883,98.109427,101.098369,102.488881,90.326139,90.256241
2013-03-05,2013,102.057566,98.271072,101.125478,102.191387,89.45004,89.603397
2013-03-06,2013,104.028043,99.394006,101.152595,104.264146,92.629896,92.459607
2013-03-07,2013,105.078752,98.239137,101.179719,105.368728,94.079936,93.977479
2013-03-08,2013,105.477705,98.202826,101.20685,105.787251,93.418066,93.275667
2013-03-11,2013,105.334184,98.712438,101.233989,105.634747,93.597122,93.895868
2013-03-12,2013,104.2884,99.992789,101.261135,104.532493,93.059952,93.06349
2013-03-13,2013,103.661479,99.815985,101.288288,103.871147,91.744205,91.627222
2013-03-14,2013,104.139316,99.704343,101.315449,104.372704,91.576339,91.480331
2013-03-15,2013,104.247445,98.828972,101.342616,104.485094,90.917666,90.794844
2013-03-18,2013,104.552928,98.632906,101.369791,104.805225,91.083933,91.007015
2013-03-19,2013,103.929771,98.46152,101.396974,104.147839,90.105516,90.011427
2013-03-20,2013,100.344198,98.521687,101.424163,100.372121,89.576339,89.53811
2013-03-21,2013,100.552785,96.854098,101.45136,100.590255,88.852118,88.88526
2013-03-22,2013,100.12139,95.889213,101.478564,100.134723,88.318145,88.558835
2013-03-25,2013,99.03519,96.717015,101.505776,98.989923,87.726619,87.759099
2013-03-26,2013,100.494284,96.575588,101.532995,100.524378,89.002398,89.064794
2013-03-27,2013,101.454058,97.565557,101.560221,101.533234,89.582734,89.636034
2013-03-28,2013,102.562217,98.814339,101.587529,102.69828,90.091127,89.929816
2013-04-01,2013,102.845814,97.695278,101.614883,102.995363,89.371703,89.440181
2013-04-02,2013,102.265287,98.070367,101.642243,102.382842,87.752198,87.726456
2013-04-03,2013,102.277319,98.163075,101.669574,102.394069,88.829736,88.868941
2013-04-04,2013,101.67797,97.001757,101.696912,101.761737,87.366906,87.318426
2013-04-05,2013,101.805183,97.107134,101.724257,101.894206,88.011191,88.265059
2013-04-08,2013,101.677184,97.767143,101.75161,101.758031,88.076739,88.052881
2013-04-09,2013,103.757088,98.355167,101.77897,103.945963,89.38769,89.325933
2013-04-10,2013,105.185987,99.387905,101.806337,105.448627,89.827338,89.782925
2013-04-11,2013,104.141748,97.562755,101.833712,104.347987,88.570743,88.379307
2013-04-12,2013,103.601875,97.142147,101.861094,103.778258,87.870504,87.693813
2013-04-15,2013,102.451687,95.512491,101.888483,102.566092,84.652278,84.788641
2013-04-16,2013,103.870015,97.002584,101.915843,104.057629,86.316547,86.290189
2013-04-17,2013,102.439248,96.851984,101.943209,102.550118,84.543565,84.576464
2013-04-18,2013,102.960838,96.886438,101.97149,103.097672,84.997602,84.935532
2013-04-19,2013,104.587726,97.49407,101.999779,104.808697,86.217426,86.061693
2013-04-22,2013,104.625589,97.638344,102.028076,104.847063,86.807354,86.763505
2013-04-23,2013,105.478787,98.253384,102.05638,105.743676,87.745803,87.628527
2013-04-24,2013,104.392481,97.391462,102.084693,104.598707,87.904077,87.759099
2013-04-25,2013,104.241715,98.955286,102.113013,104.438516,87.870504,87.889666
2013-04-26,2013,103.10684,98.175018,102.141304,103.242421,86.733813,86.665575
2013-04-29,2013,98.458043,97.289743,102.169602,98.347461,87.749001,87.726456
2013-04-30,2013,101.77326,99.355574,102.197908,101.835673,89.384492,88.868941
2013-05-02,2013,101.854387,99.936101,102.226222,101.91958,88.444444,88.216091
2013-05-03,2013,102.354377,100.480648,102.254544,102.444395,88.709832,88.379307
2013-05-06,2013,101.794482,100.281473,102.282911,101.853539,88.617106,88.575159
2013-05-07,2013,102.78091,101.783208,102.311286,102.89039,89.968026,90.076707
