date,decision_year,strategy,mvo,cdi,equity_sleeve,IBOVESPA,BOVA11,phase,benevente1_daily_return,cdi_daily_return,mvo_daily_return,ibovespa_daily_return,market_drawdown,market_volatility,stress_at_close,tradable_stress,risk_state,base_equity_weight,benevente2_equity_weight,overlay_turnover,overlay_sale_rate,overlay_buy_rate,overlay_cost_rate,benevente1_return,benevente2_return,cdi_return,benevente1,benevente2,cdi_rebased
2015-01-19,2015,98.68710071143968,98.38538400146162,100.47904532234467,97.36239057402403,98.44574576938476,97.9898503509902,evaluated,-0.008358593954820748,0.0004345577907365339,-0.0058962135728364284,-0.025684959749148084,,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.008358593954820748,-0.008358593954820748,0.0004345577907365339,0.9868710032899742,0.9868710032899742,1.0047904553642268
2015-01-20,2015,98.61842342438877,98.37738958276772,100.5227078697186,97.20179970559698,98.6910450993143,98.4341986626948,evaluated,-0.0006959094608699479,0.0004345438119346401,-8.125616192933283e-05,0.0024917209780113136,,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.0006959094608699479,-0.0006959094608699479,0.0004345438119346401,0.9861842304221266,0.9861842304221266,1.0052270808388963
2015-01-21,2015,99.5000324844109,99.07842802416464,100.56639048759752,98.76898470601591,101.46767841605411,101.16378083279498,evaluated,0.008939597992033033,0.00043455472703279874,0.007126011824161171,0.028134602424623845,,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.008939597992033033,0.008939597992033033,0.00043455472703279874,0.9950003209881828,0.9950003209881828,1.0056639070186162
2015-01-22,2015,99.7959350551851,99.49093226392004,100.61194802515264,99.26971519436673,101.91911267552112,101.8197222321744,evaluated,0.002973894212753736,0.00045300957242511153,0.004163411228676361,0.0044490449226202156,,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.002973894212753736,0.002973894212753736,0.00045300957242511153,0.9979593466844576,0.9979593466844576,1.006119482395138
2015-01-23,2015,99.55526123342877,99.52699998863125,100.65748967355792,98.79486469026249,100.5421335809165,100.08464029828974,evaluated,-0.002411659569332647,0.0004526465225969112,0.00036252273338366336,-0.013510509054258546,,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.002411659569332647,-0.002411659569332647,0.0004526465225969112,0.9955526084762211,0.9955526084762211,1.0065748988801613
2015-01-26,2015,99.15904996826156,98.85870557886948,100.70305222873924,98.03720149485756,100.13398722873008,99.85188389609844,evaluated,-0.003979812420342177,0.0004526494285630456,-0.006714704651382131,-0.0040594558485069765,,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.003979812420342177,-0.003979812420342177,0.0004526494285630456,0.9915904958399033,0.9915904958399033,1.0070305244329454
2015-01-27,2015,99.61261764471938,99.47965719642303,100.74863569069666,98.82457445498376,100.16284583358382,100.1692805965795,evaluated,0.004574143021771615,0.0004526522379271203,0.006281203197205265,0.0002881998974815225,,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.004574143021771615,0.004574143021771615,0.0004526522379271203,0.9961261725869045,0.9961261725869045,1.0074863590534908
2015-01-28,2015,99.44170190428925,99.45004189262768,100.79423922315908,98.47650596820635,98.31588085887005,98.03216991105434,evaluated,-0.0017158041267394397,0.00045264665024769,-0.00029770210945623266,-0.018439621591647137,,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.0017158041267394397,-0.0017158041267394397,0.00045264665024769,0.9944170151892268,0.9944170151892268,1.0079423943790866
2015-01-29,2015,100.17616138917704,100.79041692016015,100.83986366239752,99.77455807781848,98.45399040581547,98.13796645489174,evaluated,0.007385829795981236,0.0004526492743044397,0.013477872930205637,0.0014047531867580343,,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.007385829795981236,0.007385829795981236,0.0004526492743044397,1.001761610009642,1.001761610009642,1.008398638772443
2015-01-30,2015,99.55492116288326,99.4965356154518,100.885509008412,98.60768456099235,96.69360124566282,96.508679886683,evaluated,-0.006201477653753451,0.0004526518021414905,-0.012837344504024406,-0.017880323112314134,-0.06076928494729161,,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.006201477653753451,-0.006201477653753451,0.0004526518021414905,0.9955492077707792,0.9955492077707792,1.0088550922335604
2015-02-02,2015,100.1820128643114,100.69652385676922,100.93117526120255,99.71048910719855,98.22518153742048,97.90521005270044,evaluated,0.006298952318009032,0.0004526542338874062,0.012060603255125368,0.015839520630392956,-0.04589232065951554,0.2566883589940083,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.006298952318009032,0.006298952318009032,0.0004526542338874062,1.001820124760759,1.001820124760759,1.0093117547624388
2015-02-03,2015,100.86634950497482,101.27204013421004,100.97689754415292,100.9173271504873,100.93172831246068,100.8040645722498,evaluated,0.00683093322940409,0.0004530045630801727,0.005715353970504822,0.027554510286235345,-0.019602350794951984,0.2725085092975724,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.00683093322940409,0.00683093322940409,0.0004530045630801727,1.008663491140873,1.008663491140873,1.0097689775929166
2015-02-04,2015,101.12172390596498,100.88410573425593,101.0226415701504,101.3442169347992,101.62640193142258,101.0791417126667,evaluated,0.0025318096891924213,0.00045301476981385314,-0.0038306170137385465,0.006882608973179938,-0.01285465713724876,0.2508493244941179,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.0025318096891924213,0.0025318096891924213,0.00045301476981385314,1.0112172351408781,1.0112172351408781,1.010226417853866
2015-02-05,2015,101.16849531861392,100.87938352431163,101.06840566665284,101.39181362190128,101.48829119580404,101.31189693669651,evaluated,0.00046252586330930434,0.00045300831369221584,-4.680826488889789e-05,-0.0013590044810574131,-0.014196192081654235,0.24820619248048528,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.00046252586330930434,0.00046252586330930434,0.00045300831369221584,1.0116849492655549,1.0116849492655549,1.0106840588198653
2015-02-06,2015,100.83063159670722,100.13874013177336,101.11419066993138,100.74005497332028,100.57717685176632,100.08464029828974,evaluated,-0.003339613985981038,0.00045301004776465703,-0.007341870723860833,-0.00897753162756354,-0.023046276945813737,0.23727692770045788,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.003339613985981038,-0.003339613985981038,0.00045301004776465703,1.008306312059581,1.008306312059581,1.0111419088536262
2015-02-09,2015,101.52238193681612,101.36380799212468,101.15999657998596,101.96030507693064,101.79543243100248,101.39652898785596,evaluated,0.006860517772770525,0.00045301168659994673,0.01223370554432024,0.0121126444126749,-0.011212783890819589,0.23455964767572543,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.006860517772770525,0.006860517772770525,0.00045301168659994673,1.0152238154338624,1.0152238154338624,1.011599967955148
2015-02-10,2015,101.5159181731462,101.6050643899701,101.20582256054551,101.91105967403134,99.99587768178463,99.78840809048666,evaluated,-6.366836107074558e-05,0.00045300496351163844,0.002380103930824662,-0.017678148284674733,-0.028692710919188347,0.24396333785213728,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-6.366836107074558e-05,-6.366836107074558e-05,0.00045300496351163844,1.0151591777974138,1.0151591777974138,1.0120582277617198
2015-02-11,2015,101.06384729174968,101.00443135725992,101.25167028415218,101.0516004125735,99.43931360976822,99.34405977878204,evaluated,-0.004453201916821192,0.00045301468281877533,-0.0059114477837924895,-0.0055658701630436624,-0.034098881178630136,0.24285945479871174,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.004453201916821192,-0.004453201916821192,0.00045301468281877533,1.0106384690009678,1.0106384690009678,1.0125167049987633
2015-02-12,2015,101.86640408589348,101.49679960344578,101.29753807826388,102.4732670636742,102.10463363663555,101.84088554669088,evaluated,0.007941086903479722,0.0004530077773825525,0.004874719253102011,0.02680348375419106,-0.00820936623214652,0.2589704447276444,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.007941086903479722,0.007941086903479722,0.0004530077773825525,1.0186640369113042,1.0186640369113042,1.0129753829408574
2015-02-13,2015,102.62748762108885,102.020775850063,101.3434267791516,103.81950927281684,104.37829777285104,104.5069848422104,evaluated,0.007471389041608045,0.00045300904403289266,0.005162490331364511,0.022267981924374514,0.0,0.26061635708974834,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.007471389041608045,0.007471389041608045,0.00045300904403289266,1.0262748722337636,1.0262748722337636,1.0134342699507124
2015-02-18,2015,103.1443681938788,102.745470073465,101.38933638681536,104.7217294580913,105.70580429417896,105.60728280042476,evaluated,0.005036473022689059,0.00045301021608246117,0.007103398473141009,0.012718223516318128,0.0,0.24197482404386744,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.005036473022689059,0.005036473022689059,0.00045301021608246117,1.0314436779416325,1.0314436779416325,1.0138933660283282
2015-02-19,2015,103.5810203898302,103.68076220030204,101.4352669012552,105.47806334702724,105.73466408770574,105.37452639823348,evaluated,0.004233408024087337,0.0004530112936591557,0.009103001097452657,0.0002730199511700171,0.0,0.2422465957314885,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.004233408024087337,0.004233408024087337,0.0004530112936591557,1.0358101998842248,1.0358101998842248,1.0143526711737052
2015-02-20,2015,103.5884098562202,103.4203899252398,101.48121832247104,105.45390175365192,105.61922847961785,105.45916669652324,evaluated,7.133996520014563e-05,0.0004530122768895417,-0.0025112882036806283,-0.0010917480003732605,-0.0010917480003732605,0.22449151597902992,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,7.133996520014563e-05,7.133996520014563e-05,0.0004530122768895417,1.0358840945478385,1.0358840945478385,1.0148121853868426
2015-02-23,2015,103.89182225089336,103.55346171706933,101.52718981419196,105.96794722694028,105.7078666419597,105.37452639823348,evaluated,0.0029290187492432285,0.0004530049252546853,0.0012867075044458165,0.0008392237248633361,-0.000253440496333468,0.22435651916610064,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.0029290187492432285,0.0029290187492432285,0.0004530049252546853,1.0389182184828119,1.0389182184828119,1.0152719003050312
2015-02-24,2015,104.25789971154828,104.13654787851196,101.57318304895992,106.59591222916625,106.93024453941122,106.66526002041353,evaluated,0.003523640770982661,0.00045301396455599274,0.005630774208550848,0.011563736326188456,0.0,0.2190746627920102,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.003523640770982661,0.003523640770982661,0.00045301396455599274,1.0425789930751745,1.0425789930751745,1.0157318326536906
2015-02-25,2015,104.2834179267566,103.9942013118696,101.61919635423293,106.60466153958848,106.80037962889652,106.55946347657613,evaluated,0.0002447604956452576,0.0004530064323260419,-0.0013669222721731655,-0.0012144824981377145,-0.0012144824981377145,0.21805903965827522,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.0002447604956452576,0.0002447604956452576,0.0004530064323260419,1.0428341752262689,1.0428341752262689,1.016191965707401
2015-02-26,2015,104.54264699910804,104.01853989420444,101.665231402553,107.03832311480524,106.6973121641278,106.45366693273871,evaluated,0.0024858129653317906,0.00045301527636176786,0.000234037879302873,-0.0009650477379093969,-0.002178358202459485,0.2183351236646743,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.0024858129653317906,0.0024858129653317906,0.00045301527636176786,1.0454264659397374,1.0454264659397374,1.0166523161915826
2015-02-27,2015,103.81434836469649,102.24465502171664,101.71128652137809,105.6764611632194,106.33039256011428,105.81887470993811,evaluated,-0.006966521848425833,0.00045300756403854336,-0.0170535452073447,-0.0034388832911658174,-0.005609750374000688,0.20462928637531252,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.006966521848425833,-0.006966521848425833,0.00045300756403854336,1.0381434796238456,1.0381434796238456,1.0171128673808147
2015-03-02,2015,103.7096898368415,102.62797524441152,101.7573625469792,105.44847492653606,105.17191653836625,104.93017808652888,evaluated,-0.0010081316263462758,0.0004530079913149798,0.003749049010077554,-0.010895060140900692,-0.01644369194720119,0.21125230257126726,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.0010081316263462758,-0.0010081316263462758,0.0004530079913149798,1.0370968943493517,1.0370968943493517,1.0175736276378076
2015-03-03,2015,104.1770267354335,103.26492582741706,101.80345947935638,106.26046197658589,105.75527686745562,105.43801045097558,evaluated,0.004506202837239348,0.00045300832513128775,0.006206403093197865,0.005546730993311932,-0.010988169689657323,0.19576774552703308,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.004506202837239348,0.004506202837239348,0.00045300832513128775,1.0417702633171608,1.0417702633171608,1.0180345969625615
2015-03-04,2015,103.48844931005785,102.21115138526471,101.84957815478066,104.97077087585976,104.03199213726045,103.82988012831451,evaluated,-0.006609685906321383,0.0004530167801777285,-0.010204572692120828,-0.016295023579343315,-0.027104140784813824,0.2042596987286169,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.006609685906321383,-0.006609685906321383,0.0004530167801777285,1.0348844890900886,1.0348844890900886,1.018495783717787
2015-03-05,2015,103.60509512269935,102.30553987979728,101.89755167937608,105.1436018542056,103.81967373039996,103.57596748057556,evaluated,0.0011271384721596167,0.0004710233018589971,0.0009234657202596974,-0.002040895329393999,-0.029089719399872926,0.1828810067639924,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.0011271384721596167,0.0011271384721596167,0.0004710233018589971,1.0360509472119832,1.0360509472119832,1.0189755189647633
2015-03-06,2015,102.92517455251624,101.6440954174721,101.94554861956068,103.86811272559568,103.0281173126655,102.7295833482616,evaluated,-0.006562617112390923,0.00047103133876680303,-0.006465382647922402,-0.007624339292280791,-0.03649226880153178,0.18443412944604043,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.006562617112390923,-0.006562617112390923,0.00047103133876680303,1.029251741536501,1.029251741536501,1.019455488367632
2015-03-09,2015,102.28213184619057,100.90141966004629,101.99356813906344,102.65965649828377,101.37904025371228,101.03682097444108,evaluated,-0.0062476717588423325,0.0004710310568041276,-0.007306629611641524,-0.01600608748336796,-0.05191425783799586,0.1937475811589595,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.0062476717588423325,-0.0062476717588423325,0.0004710310568041276,1.0228213144981642,1.0228213144981642,1.0199356835636824
2015-03-10,2015,102.21787386069398,100.95977756610311,102.04161023788431,102.50351544020388,99.54856574053304,99.34405977878204,evaluated,-0.0006282425320701668,0.000471030670829764,0.0005783655597062509,-0.01805574908381724,-0.06903265610841769,0.2018475487305273,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.0006282425320701668,-0.0006282425320701668,0.000471030670829764,1.0221787346456885,1.0221787346456885,1.0204161045529145
2015-03-11,2015,103.23293354957728,102.29548608804456,102.08967491602334,104.30975405395613,100.81217038615743,100.55015310267233,evaluated,0.009930354159651822,0.000471030180991594,0.013230105633571743,0.012693348580409491,-0.05721556309542386,0.20233635537879102,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.009930354159651822,0.009930354159651822,0.000471030180991594,1.032329331495185,1.032329331495185,1.0208967513353289
2015-03-12,2015,103.22875657857786,102.58856019447438,102.13776217348048,104.26281419142846,100.7585754946654,100.4020369987708,evaluated,-4.046161293491668e-05,0.0004710295874357229,0.0028649759401659924,-0.0005316311640424232,-0.057716776683056525,0.19180593522922798,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-4.046161293491668e-05,-4.046161293491668e-05,0.0004710295874357229,1.0322875617853526,1.0322875617853526,1.021377623910925
2015-03-13,2015,102.82146192159422,101.9298182372862,102.18587201025576,103.48291681874164,100.17315281779528,99.8942034561626,evaluated,-0.0039455542281341405,0.0004710288903095883,-0.006421202870372955,-0.005810152376569677,-0.06319158579241324,0.19190947027382704,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.0039455542281341405,-0.0039455542281341405,0.0004710288903095883,1.0282146152313,1.0282146152313,1.0218587222797026
2015-03-16,2015,103.21752374958588,101.99037477728491,102.23400442634916,104.1636477722714,100.69261245985422,100.25392089486924,evaluated,0.003851937334772293,0.0004710280897595176,0.000594100343215942,0.005185617377979179,-0.05833365579986116,0.16612608263682457,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.003851937334772293,0.003851937334772293,0.0004710280897595176,1.032175233495868,1.032175233495868,1.022340046441662
2015-03-17,2015,104.32235156148884,103.20428573088851,102.28216025803177,106.13302470041656,103.65476554903545,103.51248342783346,evaluated,0.010703878292831037,0.00047103536590209494,0.011902210931711954,0.029417779684306256,-0.03063192275005533,0.1805198877387815,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.010703878292831037,0.010703878292831037,0.00047103536590209494,1.0432235115720823,1.0432235115720823,1.022821604759514
2015-03-18,2015,106.04508674678604,105.4580939906473,102.33033783276144,109.2258519169347,106.2128957929187,106.0093103739038,evaluated,0.016513576999669155,0.00047102617512329026,0.02183832041273681,0.024679330760466467,-0.006708567342966543,0.1962557066267624,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.016513576999669155,0.016513576999669155,0.00047102617512329026,1.0604508633582932,1.0604508633582932,1.0233033805078373
2015-03-19,2015,106.00674843745055,105.72514572406506,102.3785388230803,109.11670943633248,105.03380580274772,104.84553778823911,evaluated,-0.0003615283886468923,0.00047103323745134595,0.002532301915502577,-0.011101194269948489,-0.017735288503567648,0.20039462156874824,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.0003615283886468923,-0.0003615283886468923,0.00047103323745134595,1.060067480266424,1.060067480266424,1.0237853904120529
2015-03-20,2015,105.74573500444592,105.15252438498152,102.42676239271728,108.60268431756018,107.12194897784872,106.4748231782864,evaluated,-0.0024622341204876275,0.0004710320169767357,-0.005416131944410263,0.019880677074793462,0.0,0.21268699823299161,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.0024622341204876275,-0.0024622341204876275,0.0004710320169767357,1.0574573459464927,1.0574573459464927,1.0242676261094499
2015-03-23,2015,105.46707021381624,104.73928754858063,102.4750436650562,108.05651785226884,107.0003298924378,106.70757958047768,evaluated,-0.002635234325223279,0.00047137360598981104,-0.003929880322111501,-0.0011353330159822317,-0.0011353330159822317,0.2127965692156732,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.002635234325223279,-0.002635234325223279,0.00047137360598981104,1.054670698050995,1.054670698050995,1.0247504388338677
2015-03-24,2015,105.15868438838632,104.40364940824549,102.52334835298424,107.45629448963872,106.17166904474584,105.8823587626802,evaluated,-0.002924001063125403,0.0004713800180062844,-0.003204510439117403,-0.007744470026634254,-0.00887101049010397,0.21074119144722425,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.002924001063125403,-0.002924001063125403,0.0004713800180062844,1.0515868398086468,1.0515868398086468,1.0252334857141772
2015-03-25,2015,105.4417062823946,104.94875279683328,102.57167645650148,107.93133836164512,106.8972624276691,106.4113473726746,evaluated,0.002691379182369724,0.00047138631632326344,0.005221114316189324,0.006834152551727035,-0.002097483777354303,0.21219571737633472,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.002691379182369724,0.002691379182369724,0.00047138631632326344,1.0544170587377617,1.0544170587377617,1.0257167667503793
2015-03-26,2015,104.58212103097787,103.64036641614592,102.62002630306584,106.32889777375692,104.26286335343622,103.91452042660426,evaluated,-0.008152231993615366,0.00047137619501480543,-0.012466907379263592,-0.024644214588894875,-0.026690007525943305,0.22973790815259465,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.008152231993615366,-0.008152231993615366,0.00047137619501480543,1.0458212062569059,1.0458212062569059,1.026200265217053
2015-03-27,2015,105.01309865310012,104.76575808843457,102.66839956521932,107.072915614772,103.26310965838356,102.9623397504529,evaluated,0.004120949335064461,0.0004713822817645763,0.01085862305590335,-0.009588780347069892,-0.03602286325338533,0.23161404488069423,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.004120949335064461,0.004120949335064461,0.0004713822817645763,1.0501309824614267,1.0501309824614267,1.0266839978396185
2015-03-30,2015,106.0977823337358,106.44554902425764,102.71675944703618,109.0055001894888,105.62953546382934,105.4168459582976,evaluated,0.010329032230720347,0.00047102985944702525,0.016033778273289778,0.022916468555657765,-0.013931911510758455,0.2439247084104386,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.010329032230720347,0.010329032230720347,0.00047102985944702525,1.0609778192257489,1.0609778192257489,1.0271675966588174
2015-03-31,2015,105.93988135964534,106.13757569134948,102.76514190817116,108.67882195044471,105.43782983671876,104.73974124440171,evaluated,-0.001488258949595811,0.0004710279159452213,-0.0028932476344123437,-0.0018148865870589725,-0.015721513258484587,0.24323478964071094,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,-0.001488258949595811,-0.001488258949595811,0.0004710279159452213,1.0593988094909634,1.0593988094909634,1.027651421271198
2015-04-01,2015,106.66263385542187,106.48950060296166,102.81354778489528,109.95331292490395,107.85372702676813,107.490480838211,evaluated,0.006822289080378852,0.00047103400847126053,0.0033157428867187644,0.02291300184943701,0.0,0.24824594280120701,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.006822289080378852,0.006822289080378852,0.00047103400847126053,1.06662633442072,1.06662633442072,1.0281354800394706
2015-04-02,2015,107.39020307486294,107.50534966462308,102.86197540466652,111.23654303252744,109.50486524482903,108.9716501243567,evaluated,0.0068212193262287,0.00047102372026452954,0.009539429294996404,0.015309051097057713,0.0,0.25218141022816404,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.0068212193262287,0.0068212193262287,0.00047102372026452954,1.0739020265869352,1.0739020265869352,1.0286197562382149
2015-04-06,2015,108.28895379057614,108.67046444880236,102.91042644002697,112.83099212428192,110.77053104956111,110.2412192538588,evaluated,0.008369019612400441,0.00047102960223965873,0.01083773772946195,0.011558078281748818,0.0,0.2508651057102288,0,0,0,0.5499999998686043,0.5499999998686043,0.0,0.0,-0.0,0.0,0.008369019612400441,0.008369019612400441,0.00047102960223965873,1.082889533709238,1.082889533709238,1.0291042665928516
