decision_year,decision_date,ticker,previous_weight,new_weight,reason,decision_action,factor
2015,2015-01-02,CIEL3.SA,0.0,0.07840108739344753,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,CMIG4.SA,0.0,0.07840108739344753,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,HGTX3.SA,0.0,0.06814913845730837,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,ITSA4.SA,0.0,0.05745300492248042,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,ITUB4.SA,0.0,0.07693399905328398,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,TITULO_CDI,0.0,0.6406616827800321,defensive_residual_adjustment,entered,triple_factor
2016,2016-01-04,BRSR6.SA,0.0,0.04115069658617762,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,CIEL3.SA,0.06755016732667432,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,CMIG4.SA,0.03856779153242703,0.04115069658617762,rebalanced_after_point_in_time_review,increased,triple_factor
2016,2016-01-04,ENBR3.SA,0.0,0.03720473925856118,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,HGTX3.SA,0.053608395705562126,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,ITSA4.SA,0.04995837868202531,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,ITUB4.SA,0.06889125480958945,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,LREN3.SA,0.0,0.027950530336220032,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,SMLE3.SA,0.0,0.04115069658617762,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,TITULO_CDI,0.7214240119437219,0.8113926406466859,defensive_residual_adjustment,increased,triple_factor
2017,2017-01-02,BRSR6.SA,0.06786774828320757,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2017,2017-01-02,CMIG4.SA,0.05103944501100028,0.053863440463766434,rebalanced_after_point_in_time_review,increased,triple_factor
2017,2017-01-02,CPLE6.SA,0.0,0.04153499789606932,entered_after_point_in_time_screen,entered,triple_factor
2017,2017-01-02,ELET3.SA,0.0,0.043748782838227626,entered_after_point_in_time_screen,entered,triple_factor
2017,2017-01-02,ENBR3.SA,0.03703032459222119,0.0,removed_by_constrained_allocator,exited,triple_factor
2017,2017-01-02,LREN3.SA,0.033959483185415466,0.0,removed_by_constrained_allocator,exited,triple_factor
2017,2017-01-02,SAPR4.SA,0.0,0.053863440463766434,entered_after_point_in_time_screen,entered,triple_factor
2017,2017-01-02,SMLE3.SA,0.04372389328778078,0.053863440463766434,rebalanced_after_point_in_time_review,increased,triple_factor
2017,2017-01-02,TITULO_CDI,0.7663791056403746,0.7531258978744038,defensive_residual_adjustment,reduced,triple_factor
2018,2018-01-02,BRSR6.SA,0.0,0.09208124049590381,entered_after_point_in_time_screen,entered,triple_factor
2018,2018-01-02,CMIG4.SA,0.04461205398477406,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2018,2018-01-02,CVCB3.SA,0.0,0.09546615815292869,entered_after_point_in_time_screen,entered,triple_factor
2018,2018-01-02,ITSA3.SA,0.0,0.09546615815292869,entered_after_point_in_time_screen,entered,triple_factor
2018,2018-01-02,MGLU3.SA,0.0,0.09546615815292869,entered_after_point_in_time_screen,entered,triple_factor
2018,2018-01-02,SAPR4.SA,0.0549650726680187,0.059073509912899926,rebalanced_after_point_in_time_review,increased,triple_factor
2018,2018-01-02,TITULO_CDI,0.7366401660269546,0.5624467751324103,defensive_residual_adjustment,reduced,triple_factor
2019,2019-01-02,BRSR6.SA,0.11589152010085495,0.09940119789960404,rebalanced_after_point_in_time_review,reduced,triple_factor
2019,2019-01-02,CMIG3.SA,0.0,0.06677311720462607,entered_after_point_in_time_screen,entered,triple_factor
2019,2019-01-02,CSNA3.SA,0.0,0.09940119789960404,entered_after_point_in_time_screen,entered,triple_factor
2019,2019-01-02,CVCB3.SA,0.09225301018779133,0.0,removed_by_constrained_allocator,exited,triple_factor
2019,2019-01-02,IRBR3.SA,0.0,0.09061211280308035,entered_after_point_in_time_screen,entered,triple_factor
2019,2019-01-02,ITSA3.SA,0.1084346138008475,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2019,2019-01-02,MGLU3.SA,0.1707188995422147,0.09940119789960404,rebalanced_after_point_in_time_review,reduced,triple_factor
2019,2019-01-02,SAPR4.SA,0.04544972500739032,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2019,2019-01-02,TITULO_CDI,0.46725223136090116,0.5444111762934813,defensive_residual_adjustment,increased,triple_factor
2020,2020-01-02,AZUL4.SA,0.0,0.11999999999999997,entered_after_point_in_time_screen,entered,triple_factor
2020,2020-01-02,BBSE3.SA,0.0,0.11999999999999997,entered_after_point_in_time_screen,entered,triple_factor
2020,2020-01-02,BRSR6.SA,0.07975462719179646,0.0,removed_by_constrained_allocator,exited,triple_factor
2020,2020-01-02,CMIG3.SA,0.055998361848991714,0.09013933942049705,rebalanced_after_point_in_time_review,increased,triple_factor
2020,2020-01-02,CSNA3.SA,0.13106106747983948,0.0,removed_by_constrained_allocator,exited,triple_factor
2020,2020-01-02,EQTL3.SA,0.0,0.09986066057950306,entered_after_point_in_time_screen,entered,triple_factor
2020,2020-01-02,IRBR3.SA,0.1054387911762543,0.0,removed_by_constrained_allocator,exited,triple_factor
2020,2020-01-02,MGLU3.SA,0.16452454494431737,0.0,removed_by_constrained_allocator,exited,triple_factor
2020,2020-01-02,MRFG3.SA,0.0,0.11999999999999997,entered_after_point_in_time_screen,entered,triple_factor
2020,2020-01-02,TITULO_CDI,0.46322260735880066,0.44999999999999996,defensive_residual_adjustment,reduced,triple_factor
2021,2021-01-04,AZUL4.SA,0.07945353656127742,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2021,2021-01-04,BBSE3.SA,0.10245745024495954,0.04539802035895066,rebalanced_after_point_in_time_review,reduced,triple_factor
2021,2021-01-04,CMIG3.SA,0.09930517236814727,0.0,removed_by_constrained_allocator,exited,triple_factor
2021,2021-01-04,CSMG3.SA,0.0,0.02648217854272123,entered_after_point_in_time_screen,entered,triple_factor
2021,2021-01-04,EQTL3.SA,0.09692381712209623,0.04539802035895066,rebalanced_after_point_in_time_review,reduced,triple_factor
2021,2021-01-04,MRFG3.SA,0.17144786765797881,0.04539802035895066,rebalanced_after_point_in_time_review,reduced,triple_factor
2021,2021-01-04,TASA4.SA,0.0,0.04539802035895066,entered_after_point_in_time_screen,entered,triple_factor
2021,2021-01-04,TITULO_CDI,0.4504121560455407,0.7919257400214761,defensive_residual_adjustment,increased,triple_factor
2022,2022-01-03,BBSE3.SA,0.031141615268137798,0.0,removed_by_constrained_allocator,exited,triple_factor
2022,2022-01-03,CSMG3.SA,0.020497126994659817,0.0,removed_by_constrained_allocator,exited,triple_factor
2022,2022-01-03,EQTL3.SA,0.0433104845991561,0.0,removed_by_constrained_allocator,exited,triple_factor
2022,2022-01-03,FHER3.SA,0.0,0.047245711688810525,entered_after_point_in_time_screen,entered,triple_factor
2022,2022-01-03,GOAU4.SA,0.0,0.047245711688810525,entered_after_point_in_time_screen,entered,triple_factor
2022,2022-01-03,MRFG3.SA,0.06713771731242349,0.0,removed_by_constrained_allocator,exited,triple_factor
2022,2022-01-03,TASA4.SA,0.06709246886368105,0.03297597594988943,rebalanced_after_point_in_time_review,reduced,triple_factor
2022,2022-01-03,UNIP6.SA,0.0,0.047245711688810525,entered_after_point_in_time_screen,entered,triple_factor
2022,2022-01-03,USIM5.SA,0.0,0.04182973422406059,entered_after_point_in_time_screen,entered,triple_factor
2022,2022-01-03,TITULO_CDI,0.7708205869619418,0.7834571547596184,defensive_residual_adjustment,increased,triple_factor
2023,2023-01-02,BRAP4.SA,0.0,0.07299417437452643,entered_after_point_in_time_screen,entered,triple_factor
2023,2023-01-02,CURY3.SA,0.0,0.044845727050685985,entered_after_point_in_time_screen,entered,triple_factor
2023,2023-01-02,FHER3.SA,0.04249276264827273,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2023,2023-01-02,GOAU4.SA,0.056024373520343784,0.0,removed_by_constrained_allocator,exited,triple_factor
2023,2023-01-02,KEPL3.SA,0.0,0.07442520090013414,entered_after_point_in_time_screen,entered,triple_factor
2023,2023-01-02,TASA4.SA,0.017743326461139977,0.0,removed_by_constrained_allocator,exited,triple_factor
2023,2023-01-02,UNIP6.SA,0.04816331886182956,0.07442520090013414,rebalanced_after_point_in_time_review,increased,triple_factor
2023,2023-01-02,USIM5.SA,0.01955871711687455,0.0,removed_by_constrained_allocator,exited,triple_factor
2023,2023-01-02,VIVA3.SA,0.0,0.07442520090013414,entered_after_point_in_time_screen,entered,triple_factor
2023,2023-01-02,TITULO_CDI,0.8160175013915394,0.6588844958743851,defensive_residual_adjustment,reduced,triple_factor
2024,2024-01-02,BBSE3.SA,0.0,0.11534432281611465,entered_after_point_in_time_screen,entered,triple_factor
2024,2024-01-02,BRAP4.SA,0.06040148165951355,0.0,removed_by_constrained_allocator,exited,triple_factor
2024,2024-01-02,CMIN3.SA,0.0,0.11534432281611465,entered_after_point_in_time_screen,entered,triple_factor
2024,2024-01-02,CURY3.SA,0.06250933568820709,0.11534432281611465,rebalanced_after_point_in_time_review,increased,triple_factor
2024,2024-01-02,KEPL3.SA,0.07750198045162607,0.0,removed_by_constrained_allocator,exited,triple_factor
