decision_year,strategy,ticker,weight
2015,momentum_candidate,EQTL3,0.0078083861074702806
2015,momentum_candidate,ESTR4,0.002079260703301189
2015,momentum_candidate,ETER3,0.0018487310203456897
2015,momentum_candidate,EUCA3,0.04007233834399009
2015,momentum_candidate,EUCA4,0.0001261339415382088
2015,momentum_candidate,EVEN3,0.000656394253044368
2015,momentum_candidate,EZTC3,0.0017632357192797438
2015,momentum_candidate,FESA3,0.028569439252062814
2015,momentum_candidate,FESA4,0.0008618685934912426
2015,momentum_candidate,FHER3,0.0007316958910523994
2015,momentum_candidate,FICT3,3.222092552233089e-05
2015,momentum_candidate,FLRY3,0.0028730514167572504
2015,momentum_candidate,FRAS3,0.0003369909501998172
2015,momentum_candidate,FRIO3,2.3433795723252247e-05
2015,momentum_candidate,GEPA3,0.0024795225886055654
2015,momentum_candidate,GEPA4,0.004239418200423508
2015,momentum_candidate,GFSA3,0.00040343292182869065
2015,momentum_candidate,GGBR3,0.00023923512591450316
2015,momentum_candidate,GGBR4,0.00023434367188186582
2015,momentum_candidate,GOAU3,8.114672344030214e-05
2015,momentum_candidate,GOAU4,0.00011198572717020215
2015,momentum_candidate,GRND3,0.0021048606703132386
2015,momentum_candidate,GSHP3,0.001058821897217013
2015,momentum_candidate,HBOR3,0.0004169827382612131
2015,momentum_candidate,HOOT4,0.00011674662801825046
2015,momentum_candidate,HYPE3,0.0033201501220488437
2015,momentum_candidate,IGTI3,0.004645683670392005
2015,momentum_candidate,INEP3,2.1587689868042264e-06
2015,momentum_candidate,INEP4,5.129976402672903e-07
2015,momentum_candidate,ISAE3,0.007125650627092468
2015,momentum_candidate,ISAE4,0.008002647519416881
2015,momentum_candidate,ITSA3,0.002367793095007297
2015,momentum_candidate,ITSA4,0.005212730569876138
2015,momentum_candidate,ITUB3,0.00550998570625953
2015,momentum_candidate,ITUB4,0.005583474496387643
2015,momentum_candidate,JFEN3,0.000651941930790454
2015,momentum_candidate,JHSF3,0.0003231535988339889
2015,momentum_candidate,JOPA3,0.0012467658511503134
2015,momentum_candidate,KEPL3,0.006150322849362163
2015,momentum_candidate,KLBN3,0.007158516020271067
2015,momentum_candidate,KLBN4,0.0064046284891584445
2015,momentum_candidate,LEVE3,0.0016904346265558035
2015,momentum_candidate,LIGT3,0.0014502462225998505
2015,momentum_candidate,LOGN3,4.444965210661633e-05
2015,momentum_candidate,LPSB3,7.169365785678321e-05
2015,momentum_candidate,LREN3,0.006743619728969194
2015,momentum_candidate,LUPA3,7.486419274105512e-07
2015,momentum_candidate,LUXM4,0.0010795576101148981
2015,momentum_candidate,MDIA3,0.0029066901632629075
2015,momentum_candidate,MEAL3,0.0005480686126687448
2015,momentum_candidate,MGEL4,0.0008201750161769093
2015,momentum_candidate,MGLU3,0.003378983227774522
2015,momentum_candidate,MILS3,1.207021936467947e-05
2015,momentum_candidate,MNDL3,0.0006265960691869768
2015,momentum_candidate,MNPR3,0.00033490519885238425
2015,momentum_candidate,MRSA3B,0.00017563578526852799
2015,momentum_candidate,MRVE3,0.0015144450543284973
2015,momentum_candidate,MULT3,0.0033240249286887536
2015,momentum_candidate,MWET4,5.154234028079454e-06
2015,momentum_candidate,MYPK3,0.00018525129394526837
2015,momentum_candidate,NATU3,0.0013778978817998884
2015,momentum_candidate,NEXP3,0.0002577609388447701
2015,momentum_candidate,NORD3,0.0014056412060877075
2015,momentum_candidate,NUTR3,0.004267141706856802
2015,momentum_candidate,OIBR3,1.2318025483102518e-06
2015,momentum_candidate,OIBR4,4.5153312570207075e-07
2015,momentum_candidate,OSXB3,7.884213605409993e-05
2015,momentum_candidate,PCAR3,0.02531040276892976
2015,momentum_candidate,PDGR3,6.063946897453622e-05
2015,momentum_candidate,PDTC3,0.004010275967670093
2015,momentum_candidate,PEAB3,0.009526707966635737
2015,momentum_candidate,PEAB4,0.008256927485422389
2015,momentum_candidate,PETR3,0.00028832139918811265
2015,momentum_candidate,PETR4,0.0002922537166129889
2015,momentum_candidate,PFRM3,9.474549318731472e-05
2015,momentum_candidate,PINE3,0.046029953985731835
2015,momentum_candidate,PINE4,0.0010184818702411182
2015,momentum_candidate,PLAS3,0.0002405843630802215
2015,momentum_candidate,PNVL3,0.0034815199779644535
2015,momentum_candidate,POMO3,0.000832917222500203
2015,momentum_candidate,POMO4,0.0004860165142286449
2015,momentum_candidate,POSI3,0.0006116755481851889
2015,momentum_candidate,PRIO3,6.36678391859401e-05
2015,momentum_candidate,PSSA3,0.005211820142678627
2015,momentum_candidate,PTBL3,0.0035111498167539755
2015,momentum_candidate,QUAL3,0.006986567881752507
2015,momentum_candidate,RADL3,0.007332155562996054
2015,momentum_candidate,RANI3,0.006621051780799073
2015,momentum_candidate,RAPT3,0.00012456397677947464
2015,momentum_candidate,RAPT4,0.0002922683616330628
2015,momentum_candidate,RCSL3,8.334037996245802e-05
2015,momentum_candidate,RCSL4,8.579498488417262e-06
2015,momentum_candidate,REDE3,0.0001779176866712828
2015,momentum_candidate,RENT3,0.004823541103965991
2015,momentum_candidate,RNEW3,0.02316450643063124
2015,momentum_candidate,ROMI3,0.00010505113272326278
2015,momentum_candidate,RPAD3,0.0005087532375086125
2015,momentum_candidate,RPAD5,0.0009649184195119354
2015,momentum_candidate,RPAD6,0.0003584440816389338
2015,momentum_candidate,RPMG3,0.0015539269200045053
2015,momentum_candidate,RSID3,8.159138119830104e-06
2015,momentum_candidate,RSUL4,0.000912430274169086
2015,momentum_candidate,SANB3,0.0014605057527966431
2015,momentum_candidate,SANB4,0.0007489097457643389
2015,momentum_candidate,SAPR3,0.020975668334263443
2015,momentum_candidate,SAPR4,0.0022675240978437135
2015,momentum_candidate,SBSP3,0.000581534210779873
2015,momentum_candidate,SCAR3,0.0028360439016929047
2015,momentum_candidate,SEER3,0.005969596853217721
2015,momentum_candidate,SHOW3,0.00019235050041899017
2015,momentum_candidate,SHUL4,0.00025177893276154316
2015,momentum_candidate,SLCE3,0.000715818398015738
2015,momentum_candidate,SLED3,0.00019319041259968612
2015,momentum_candidate,SLED4,6.454763777756756e-06
2015,momentum_candidate,SMTO3,0.0063265482988508065
2015,momentum_candidate,SNSY3,5.967845508436204e-06
2015,momentum_candidate,SNSY5,0.0006758511739884701
2015,momentum_candidate,SOND5,0.0020713101346861644
2015,momentum_candidate,SUZB3,0.19669990623813033
2015,momentum_candidate,SYNE3,0.0006937114102066567
2015,momentum_candidate,TAEE3,0.02858025769690997
2015,momentum_candidate,TASA3,5.384961453055405e-06
2015,momentum_candidate,TASA4,2.0558668525786393e-07
2015,momentum_candidate,TCSA3,0.00014008646650094281
2015,momentum_candidate,TECN3,0.0001597925772200616
2015,momentum_candidate,TEKA3,0.0011694487931293762
2015,momentum_candidate,TEKA4,0.0001518613246721797
2015,momentum_candidate,TELB3,3.554927625799001e-05
2015,momentum_candidate,TELB4,3.804180482064787e-05
2015,momentum_candidate,TEND3,1.4320615620395522e-16
