year,month,stock_sales_brl,stock_gain_brl,etf_sales_brl,etf_gain_brl,exempt_month,exempt_gain,taxable_base,loss_offset,tax,carryforward_brl,wealth_brl
2015,1,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,987842.1681200226
2015,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1051534.188078043
2015,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1071964.731030602
2015,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1089005.625027713
2015,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1076526.6464044582
2015,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1055217.9102813725
2015,7,93080.60515552148,-207.6546844757122,0.0,0.0,False,0.0,-207.6546844757122,0.0,0.0,207.6546844757122,1036594.7272912905
2015,8,126723.4492368465,-28756.98382981545,0.0,0.0,False,0.0,-28756.98382981545,0.0,0.0,28964.63851429116,973225.4408115319
2015,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,28964.63851429116,975633.1695366709
2015,10,120583.38714036642,-25967.03149647182,0.0,0.0,False,0.0,-25967.03149647182,0.0,0.0,54931.67001076298,991841.3899482816
2015,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,54931.67001076298,983907.6577645408
2015,12,110934.11781046938,-28807.120827029314,0.0,0.0,False,0.0,-28807.120827029314,0.0,0.0,83738.7908377923,969030.1275889061
2016,1,196820.08147915895,-40500.93998053965,79861.27459397455,26135.122889185557,False,0.0,-14365.817091354096,0.0,0.0,98104.6079291464,920496.8744106807
2016,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,98104.6079291464,954213.560767262
2016,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,98104.6079291464,1101157.3662210265
2016,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,98104.6079291464,1098502.7020638974
2016,5,105987.39839977695,11321.490939337966,0.0,0.0,False,0.0,11321.490939337966,11321.490939337966,0.0,86783.11698980843,1083353.5548550847
2016,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,86783.11698980843,1163228.7564145003
2016,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,86783.11698980843,1312913.4042411093
2016,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,86783.11698980843,1294311.086340565
2016,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,86783.11698980843,1306532.9941233667
2016,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,86783.11698980843,1459001.2504953817
2016,11,135963.3872846116,37176.93704730956,0.0,0.0,False,0.0,37176.93704730956,37176.93704730956,0.0,49606.17994249887,1286384.7224594615
2016,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,49606.17994249887,1252490.9855550192
2017,1,378846.8003165296,131359.4743539969,0.0,0.0,False,0.0,131359.4743539969,49606.17994249887,12262.994161724702,0.0,1377809.225027076
2017,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1503264.5483399436
2017,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1454154.4456991786
2017,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1434980.4698918457
2017,5,124140.63675779209,18185.06793144877,0.0,0.0,False,0.0,18185.06793144877,0.0,2727.760189717316,0.0,1351718.5965320654
2017,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1355272.8069029283
2017,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1390600.8101096149
2017,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1434955.1113636969
2017,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1503214.6820745287
2017,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1589056.9273944434
2017,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1539901.5690208836
2017,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1576552.1050922784
2018,1,938108.7304592406,284412.83493296464,0.0,0.0,False,0.0,284412.83493296464,0.0,42661.92523994469,0.0,1631910.0223251092
2018,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1690913.1654804954
2018,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1773495.5425360044
2018,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1813872.3243385677
2018,5,161450.29393684363,21441.926783787676,0.0,0.0,False,0.0,21441.926783787676,0.0,3216.2890175681514,0.0,1724547.8585987696
2018,6,273265.80396510544,39918.52537667893,0.0,0.0,False,0.0,39918.52537667893,0.0,5987.778806501839,0.0,1744569.279887591
2018,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1787443.619830463
2018,8,176426.6156668595,23291.70389468909,0.0,0.0,False,0.0,23291.70389468909,0.0,3493.7555842033635,0.0,1783756.5488559292
2018,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1770064.7626603078
2018,10,208897.17498101506,52481.31023176045,0.0,0.0,False,0.0,52481.31023176045,0.0,7872.196534764067,0.0,2035641.905749482
2018,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2105969.227050925
2018,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2166558.701229053
2019,1,987439.596125902,284417.96707664826,0.0,0.0,False,0.0,284417.96707664826,0.0,42662.69506149724,0.0,2214058.7654630677
2019,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2363520.629561785
2019,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2499630.3791396003
2019,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2510354.470774914
2019,5,237685.43056305955,74634.57754446304,0.0,0.0,False,0.0,74634.57754446304,0.0,11195.186631669456,0.0,2580571.9429359483
2019,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2639596.390683564
2019,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2732112.4773839163
2019,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2750146.7663290156
2019,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2736582.886092102
2019,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2801417.415365509
2019,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2845880.5273734485
2019,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2979282.0437163706
2020,1,1978265.8722548594,896976.4349011853,4912.676486201453,2387.1066722897103,False,0.0,899363.541573475,0.0,134904.53123602126,0.0,2986555.5529899583
2020,2,263104.4801690048,-11303.89072655918,0.0,0.0,False,0.0,-11303.89072655918,0.0,0.0,11303.89072655918,2846902.8892276725
2020,3,373372.7815200998,-83974.50330584007,0.0,0.0,False,0.0,-83974.50330584007,0.0,0.0,95278.39403239926,2416267.944176368
2020,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,95278.39403239926,2649023.7948067565
2020,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,95278.39403239926,2663018.9359773267
2020,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,95278.39403239926,2739248.9329572143
2020,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,95278.39403239926,2835509.5250912523
2020,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,95278.39403239926,3059873.3185853
