year,month,stock_sales_brl,stock_gain_brl,etf_sales_brl,etf_gain_brl,exempt_month,exempt_gain,taxable_base,loss_offset,tax,carryforward_brl,wealth_brl
2015,1,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,99742.36146575023
2015,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,103760.79796385033
2015,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,105752.31103130727
2015,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,107469.17003204512
2015,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,106087.81135915243
2015,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,106034.52285515054
2015,7,14161.345404344393,98.56342111392723,0.0,0.0,True,98.56342111392723,0.0,0.0,0.0,0.0,105978.82353250726
2015,8,11643.965948537301,-2418.816034693155,0.0,0.0,True,0.0,-2418.816034693155,0.0,0.0,2418.816034693155,102515.73799741414
2015,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,2418.816034693155,103445.25680033892
2015,10,11258.647207507638,-1783.8066425442694,0.0,0.0,True,0.0,-1783.8066425442694,0.0,0.0,4202.622677237425,104911.58159469749
2015,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,4202.622677237425,105093.43092677972
2015,12,10511.172809265061,-1884.4799359558695,0.0,0.0,True,0.0,-1884.4799359558695,0.0,0.0,6087.102613193294,104567.38828504905
2016,1,10264.118550723026,-1923.6800184728604,4931.447472908328,1613.8483436595052,True,0.0,-309.8316748133552,0.0,0.0,6396.934288006649,102998.49697488376
2016,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,6396.934288006649,105391.09384334506
2016,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,6396.934288006649,115053.56359508436
2016,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,6396.934288006649,115738.87125289938
2016,5,17034.099869325615,1765.3456306409712,0.0,0.0,True,1765.3456306409712,0.0,0.0,0.0,6396.934288006649,113842.79363523575
2016,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,6396.934288006649,118512.01951709516
