year,month,stock_sales_brl,stock_gain_brl,etf_sales_brl,etf_gain_brl,exempt_month,exempt_gain,taxable_base,loss_offset,tax,carryforward_brl,wealth_brl
2015,1,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1002601.2668707721
2015,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1026547.7834480258
2015,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1045998.6232136383
2015,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1059801.3944391902
2015,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1057740.4823113258
2015,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1065322.3919142925
2015,7,140490.741314253,3539.96587221467,0.0,0.0,False,0.0,3539.96587221467,0.0,530.9948808322005,0.0,1073809.7388039322
2015,8,77774.34249516272,-13526.174466196178,0.0,0.0,False,0.0,-13526.174466196178,0.0,0.0,13526.174466196178,1062407.8760350852
2015,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,13526.174466196178,1075149.6209301278
2015,10,76858.99480296852,-7908.680789971051,0.0,0.0,False,0.0,-7908.680789971051,0.0,0.0,21434.85525616723,1089734.3174602636
2015,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,21434.85525616723,1096386.4877747768
2015,12,73026.37520762619,-8955.991184588634,0.0,0.0,False,0.0,-8955.991184588634,0.0,0.0,30390.846440755864,1100804.5845117623
2016,1,30472.506306899082,-4946.694973601192,27261.171900219135,8921.396275450814,False,0.0,3974.701301849622,3974.701301849622,0.0,26416.145138906242,1102237.751866878
2016,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,26416.145138906242,1118743.3061257272
2016,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,26416.145138906242,1168854.7177961387
2016,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,26416.145138906242,1180189.0511450742
2016,5,172110.5308684706,12115.382952061556,0.0,0.0,False,0.0,12115.382952061556,12115.382952061556,0.0,14300.762186844686,1172932.0979206804
2016,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,14300.762186844686,1198351.2320138293
2016,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,14300.762186844686,1272822.9763137084
2016,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,14300.762186844686,1275150.1851397965
2016,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,14300.762186844686,1286449.218785454
2016,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,14300.762186844686,1366999.8264630814
2016,11,217899.10009408396,43796.078998247205,0.0,0.0,False,0.0,43796.078998247205,14300.762186844686,4424.297521710378,0.0,1302953.6723123342
2016,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1304795.0342427124
2017,1,168367.35813297163,32767.944967204265,0.0,0.0,False,0.0,32767.944967204265,0.0,4915.1917450806395,0.0,1355301.790515214
2017,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1402383.1557779703
2017,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1382541.6110101177
2017,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1385526.3091732934
2017,5,171550.41011457783,11330.286935042755,0.0,0.0,False,0.0,11330.286935042755,0.0,1699.5430402564132,0.0,1358651.9406945948
2017,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1367861.2813536073
2017,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1380968.6750378846
2017,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1420176.9902914637
2017,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1454808.3664087444
2017,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1482948.2196407244
2017,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1468765.566638372
2017,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1498785.907467858
2018,1,401326.0004829674,79967.89234746624,2293.405128536725,784.2615665259086,False,0.0,80752.15391399215,0.0,12112.823087098823,0.0,1534933.3388127587
2018,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1554560.2368674397
2018,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1582654.0170499145
2018,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1597303.1324313034
2018,5,199680.0326487349,20082.21922495534,0.0,0.0,False,0.0,20082.21922495534,0.0,3012.332883743301,0.0,1553474.2611603006
2018,6,129777.78588254337,10045.910266690322,0.0,0.0,False,0.0,10045.910266690322,0.0,1506.8865400035481,0.0,1555220.8025573646
2018,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1574085.1361038196
2018,8,204509.5312485653,3751.843464473358,0.0,0.0,False,0.0,3751.843464473358,0.0,562.7765196710037,0.0,1578006.386265211
2018,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1583349.359496665
2018,10,235077.4373601688,30228.991605356125,0.0,0.0,False,0.0,30228.991605356125,0.0,4534.348740803419,0.0,1641205.6619095283
2018,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1677365.116652116
2018,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1689580.7266994026
2019,1,378952.86806659785,59969.2332591555,0.0,0.0,False,0.0,59969.2332591555,0.0,8995.384988873326,0.0,1734134.815632706
2019,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1764620.2473215503
2019,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1802507.4314767132
2019,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1816290.0137164486
2019,5,245607.06419995418,52451.80662525624,0.0,0.0,False,0.0,52451.80662525624,0.0,7867.770993788436,0.0,1826215.4513652923
2019,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1852884.228937442
2019,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1876174.7225676402
2019,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1887930.006563508
2019,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1894447.4641445554
2019,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1909273.6986501887
2019,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1929494.253016005
2019,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1990878.0256256908
2020,1,567709.6232356685,177578.57550210046,26016.314416129695,14496.559935736666,False,0.0,192075.13543783713,0.0,28811.27031567557,0.0,2003144.120341654
2020,2,237727.40838319925,-2410.7292189574882,0.0,0.0,False,0.0,-2410.7292189574882,0.0,0.0,2410.7292189574882,1959386.795785464
2020,3,133374.84481917863,-26717.246915592576,0.0,0.0,False,0.0,-26717.246915592576,0.0,0.0,29127.976134550063,1891893.441290695
2020,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,29127.976134550063,1935744.285209374
2020,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,29127.976134550063,1948218.834348321
2020,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,29127.976134550063,1969392.233777136
2020,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,29127.976134550063,1988768.83964195
2020,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,29127.976134550063,2018311.3788855881
2020,9,201606.90623523874,-20416.92537566572,0.0,0.0,False,0.0,-20416.92537566572,0.0,0.0,49544.90151021579,1979965.448102389
2020,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,49544.90151021579,1959268.1140516764
2020,11,197769.36536962594,-19940.878066006633,0.0,0.0,False,0.0,-19940.878066006633,0.0,0.0,69485.77957622241,2017648.9751196173
2020,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,69485.77957622241,2040449.7640597275
2021,1,301560.1150012654,27940.660535671672,68771.52942876246,48461.01796182139,False,0.0,76401.67849749306,69485.77957622241,1037.3848381905975,0.0,2031281.6618783465
2021,2,246385.052612241,-4806.181406188135,0.0,0.0,False,0.0,-4806.181406188135,0.0,0.0,4806.181406188135,2029778.8661728185
2021,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,4806.181406188135,2077290.933237069
2021,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,4806.181406188135,2106179.7268422404
2021,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,4806.181406188135,2113929.5437487997
2021,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,4806.181406188135,2093063.7733491235
2021,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,4806.181406188135,2111917.705128312
2021,8,274293.5400247794,10016.759657196995,0.0,0.0,False,0.0,10016.759657196995,4806.181406188135,781.586737651329,0.0,2096945.7028634176
2021,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2126210.1280730227
2021,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2144294.020692262
2021,11,189964.02149139426,13779.50124633938,0.0,0.0,False,0.0,13779.50124633938,0.0,2066.9251869509067,0.0,2144696.3242656654
2021,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2171369.226600016
2022,1,466389.93321785243,-10518.081589170186,49118.710131725435,38822.597272090854,False,0.0,28304.515682920668,0.0,4245.6773524381,0.0,2145285.516367675
2022,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2135188.6092191725
2022,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2203993.9636763935
2022,4,278384.06071692903,3734.58773071351,0.0,0.0,False,0.0,3734.58773071351,0.0,560.1881596070265,0.0,2169264.563473496
2022,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2188332.4866102133
2022,6,272193.5990905369,-8292.736162289028,0.0,0.0,False,0.0,-8292.736162289028,0.0,0.0,8292.736162289028,2142659.8042578483
2022,7,157990.49732511438,-29000.392843436297,0.0,0.0,False,0.0,-29000.392843436297,0.0,0.0,37293.12900572532,2171353.057180308
2022,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,37293.12900572532,2178393.658048832
2022,9,252775.57028389923,-9373.871365469222,0.0,0.0,False,0.0,-9373.871365469222,0.0,0.0,46667.00037119455,2181401.395965564
2022,10,259424.2968905771,-2311.8062567464876,0.0,0.0,False,0.0,-2311.8062567464876,0.0,0.0,48978.806627941034,2208575.6042106366
2022,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,48978.806627941034,2275141.081690993
2022,12,271061.99813660374,7875.732459533823,0.0,0.0,False,0.0,7875.732459533823,7875.732459533823,0.0,41103.07416840721,2269525.517098714
2023,1,210544.02944160078,1146.4109084048596,0.0,0.0,False,0.0,1146.4109084048596,1146.4109084048596,0.0,39956.66326000235,2342194.2816560064
2023,2,308212.22964358213,11833.596926792246,0.0,0.0,False,0.0,11833.596926792246,11833.596926792246,0.0,28123.066333210103,2306323.3618211723
