year,month,stock_sales_brl,stock_gain_brl,etf_sales_brl,etf_gain_brl,exempt_month,exempt_gain,taxable_base,loss_offset,tax,carryforward_brl,wealth_brl
2015,1,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,296352.6504360068
2015,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,315460.25642341276
2015,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,321589.4193091805
2015,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,326701.68750831386
2015,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,322957.9939213374
2015,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,316565.37308441167
2015,7,27924.18154665644,-62.29640534271357,0.0,0.0,False,0.0,-62.29640534271357,0.0,0.0,62.29640534271357,310978.41818738705
2015,8,38017.03477105394,-8627.095148944632,0.0,0.0,False,0.0,-8627.095148944632,0.0,0.0,8689.391554287346,291967.6322434594
2015,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,8689.391554287346,292689.95086100104
2015,10,36175.016142109926,-7790.10944894154,0.0,0.0,False,0.0,-7790.10944894154,0.0,0.0,16479.501003228885,297552.4169844842
2015,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,16479.501003228885,295172.29732936196
2015,12,33280.235343140805,-8642.136248108787,0.0,0.0,False,0.0,-8642.136248108787,0.0,0.0,25121.63725133767,290709.03827667143
2016,1,59046.024443747665,-12150.28199416188,23958.382378192407,7840.536866755681,False,0.0,-4309.745127406199,0.0,0.0,29431.382378743867,276149.0623232038
2016,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,29431.382378743867,286264.0682301782
2016,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,29431.382378743867,330347.2098663075
2016,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,29431.382378743867,329550.8106191688
2016,5,31796.219519933053,3396.4472818013846,0.0,0.0,False,0.0,3396.4472818013846,3396.4472818013846,0.0,26034.93509694248,325006.066456525
2016,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,26034.93509694248,348968.6269243497
2016,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,26034.93509694248,393874.0212723324
2016,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,26034.93509694248,388293.3259021691
2016,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,26034.93509694248,391959.89823700953
2016,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,26034.93509694248,437700.37514861405
2016,11,40789.01618538344,11153.081114192857,0.0,0.0,False,0.0,11153.081114192857,11153.081114192857,0.0,14881.853982749624,385915.41673783795
2016,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,14881.853982749624,375747.2956665054
2017,1,113654.04009495876,39407.842306199,0.0,0.0,False,0.0,39407.842306199,14881.853982749624,3678.898248517407,0.0,413342.76750812226
2017,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,450979.3645019826
2017,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,436246.333709753
2017,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,430494.14096755313
2017,5,37242.19102733758,5455.520379434631,0.0,0.0,False,0.0,5455.520379434631,0.0,818.3280569151946,0.0,405515.57895961916
2017,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,406581.842070878
2017,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,417180.243032884
2017,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,430486.5334091086
2017,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,450964.40462235804
2017,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,476717.07821833243
2017,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,461970.4707062646
2017,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,472965.631527683
2018,1,281432.6191377719,85323.85047988934,0.0,0.0,False,0.0,85323.85047988934,0.0,12798.5775719834,0.0,489573.0066975322
2018,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,507273.9496441481
2018,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,532048.6627608008
2018,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,544161.6973015699
2018,5,48435.08818105303,6432.578035136292,0.0,0.0,False,0.0,6432.578035136292,0.0,964.8867052704437,0.0,517364.35757963033
2018,6,81979.74118953155,11975.557613003662,0.0,0.0,False,0.0,11975.557613003662,0.0,1796.3336419505492,0.0,523370.7839662769
2018,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,536233.0859491386
2018,8,52927.98470005779,6987.511168406716,0.0,0.0,False,0.0,6987.511168406716,0.0,1048.1266752610074,0.0,535126.9646567784
2018,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,531019.428798092
2018,10,62669.15249430445,15744.393069528107,0.0,0.0,False,0.0,15744.393069528107,0.0,2361.6589604292158,0.0,610692.571724844
2018,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,631790.768115277
2018,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,649967.6103687154
2019,1,296231.8788377702,85325.39012299434,0.0,0.0,False,0.0,85325.39012299434,0.0,12798.808518449152,0.0,664217.6296389197
2019,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,709056.1888685349
2019,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,749889.1137418794
2019,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,753106.3412324734
2019,5,71305.62916891782,22390.373263338905,0.0,0.0,False,0.0,22390.373263338905,0.0,3358.5559895008355,0.0,774171.5828807838
2019,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,791878.9172050685
2019,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,819633.7432151741
2019,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,825044.029898704
