year,month,stock_sales_brl,stock_gain_brl,etf_sales_brl,etf_gain_brl,exempt_month,exempt_gain,taxable_base,loss_offset,tax,carryforward_brl,wealth_brl
2015,1,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5013006.334353862
2015,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5132738.917240132
2015,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5229993.116068194
2015,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5299006.972195952
2015,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5288702.411556632
2015,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5326611.959571464
2015,7,702453.7065712649,17699.829361073334,0.0,0.0,False,0.0,17699.829361073334,0.0,2654.974404161,0.0,5369048.694019662
2015,8,388871.7124758135,-67630.8723309809,0.0,0.0,False,0.0,-67630.8723309809,0.0,0.0,67630.8723309809,5312039.380175429
2015,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,67630.8723309809,5375748.104650642
2015,10,384294.9740148427,-39543.403949855274,0.0,0.0,False,0.0,-39543.403949855274,0.0,0.0,107174.27628083617,5448671.587301322
2015,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,107174.27628083617,5481932.438873887
2015,12,365131.8760381307,-44779.95592294319,0.0,0.0,False,0.0,-44779.95592294319,0.0,0.0,151954.23220377936,5504022.922558813
2016,1,152362.53153449539,-24733.474868005946,136305.85950109552,44606.98137725402,False,0.0,19873.506509248076,19873.506509248076,0.0,132080.72569453128,5511188.759334391
2016,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,132080.72569453128,5593716.530628637
2016,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,132080.72569453128,5844273.588980697
2016,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,132080.72569453128,5900945.255725374
2016,5,860552.6543423535,60576.91476030793,0.0,0.0,False,0.0,60576.91476030793,60576.91476030793,0.0,71503.81093422335,5864660.489603406
2016,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,71503.81093422335,5991756.160069152
2016,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,71503.81093422335,6364114.881568546
2016,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,71503.81093422335,6375750.925698984
2016,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,71503.81093422335,6432246.09392727
2016,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,71503.81093422335,6834999.1323154075
2016,11,1089495.5004704203,218980.39499123616,0.0,0.0,False,0.0,218980.39499123616,71503.81093422335,22121.48760855192,0.0,6514768.361561672
2016,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,6523975.171213563
2017,1,841836.7906648589,163839.7248360214,0.0,0.0,False,0.0,163839.7248360214,0.0,24575.95872540321,0.0,6776508.952576071
2017,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7011915.778889852
2017,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,6912708.055050589
2017,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,6927631.545866467
2017,5,857752.0505728895,56651.43467521379,0.0,0.0,False,0.0,56651.43467521379,0.0,8497.715201282068,0.0,6793259.703472974
2017,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,6839306.4067680305
2017,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,6904843.375189418
2017,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7100884.951457314
2017,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7274041.832043713
2017,10,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7414741.098203612
2017,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7343827.833191848
2017,12,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7493929.53733928
2018,1,2006630.002414838,399839.4617373314,11467.025642684393,3921.3078326298064,False,0.0,403760.76956996124,0.0,60564.11543549418,0.0,7674666.694063777
2018,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7772801.184337182
2018,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7913270.085249557
2018,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7986515.662156502
2018,5,998400.1632436732,100411.09612477673,0.0,0.0,False,0.0,100411.09612477673,0.0,15061.664418716507,0.0,7767371.305801487
2018,6,648888.929412716,50229.55133345157,0.0,0.0,False,0.0,50229.55133345157,0.0,7534.432700017735,0.0,7776104.012786802
2018,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7870425.680519082
2018,8,1022547.6562428251,18759.217322366792,0.0,0.0,False,0.0,18759.217322366792,0.0,2813.8825983550187,0.0,7890031.93132604
2018,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,7916746.797483307
2018,10,1175387.1868008424,151144.95802678025,0.0,0.0,False,0.0,151144.95802678025,0.0,22671.743704017037,0.0,8206028.309547624
