year,month,stock_sales_brl,stock_gain_brl,etf_sales_brl,etf_gain_brl,exempt_month,exempt_gain,taxable_base,loss_offset,tax,carryforward_brl,wealth_brl
2015,1,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,4939210.840600112
2015,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5257670.9403902115
2015,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5359823.655153008
2015,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5445028.125138564
2015,5,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5382633.232022289
2015,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,5276089.551406861
2015,7,465403.02577760734,-1038.2734223786247,0.0,0.0,False,0.0,-1038.2734223786247,0.0,0.0,1038.2734223786247,5182973.636456451
2015,8,633617.2461842323,-143784.91914907735,0.0,0.0,False,0.0,-143784.91914907735,0.0,0.0,144823.19257145596,4866127.204057656
2015,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,144823.19257145596,4878165.8476833515
2015,10,602916.9357018322,-129835.15748235908,0.0,0.0,False,0.0,-129835.15748235908,0.0,0.0,274658.35005381505,4959206.9497414045
2015,11,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,274658.35005381505,4919538.2888227
2015,12,554670.5890523468,-144035.60413514654,0.0,0.0,False,0.0,-144035.60413514654,0.0,0.0,418693.9541889616,4845150.637944527
2016,1,984100.4073957945,-202504.69990269825,399306.372969873,130675.6144459279,False,0.0,-71829.08545677035,0.0,0.0,490523.0396457319,4602484.3720534
2016,2,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,490523.0396457319,4771067.803836307
2016,3,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,490523.0396457319,5505786.83110513
2016,4,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,490523.0396457319,5492513.5103194835
2016,5,529936.9919988845,56607.45469668977,0.0,0.0,False,0.0,56607.45469668977,56607.45469668977,0.0,433915.5849490421,5416767.774275421
2016,6,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,433915.5849490421,5816143.7820724975
2016,7,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,433915.5849490421,6564567.0212055445
2016,8,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,433915.5849490421,6471555.431702822
2016,9,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,433915.5849490421,6532664.970616831
