decision_year,eq35_n5_value_quality,eq35_n5_triple_factor,eq35_n5_momentum_12m,eq35_n5_low_volatility,eq35_n5s3_value_quality,eq35_n5s3_triple_factor,eq35_n5s3_momentum_12m,eq35_n5s3_low_volatility,eq35_n8_value_quality,eq35_n8_triple_factor,eq35_n8_momentum_12m,eq35_n8_low_volatility,eq35_n8s3_value_quality,eq35_n8s3_triple_factor,eq35_n8s3_momentum_12m,eq35_n8s3_low_volatility,eq35_n12_value_quality,eq35_n12_triple_factor,eq35_n12_momentum_12m,eq35_n12_low_volatility,eq35_n12s3_value_quality,eq35_n12s3_triple_factor,eq35_n12s3_momentum_12m,eq35_n12s3_low_volatility,eq35_n16_value_quality,eq35_n16_triple_factor,eq35_n16_momentum_12m,eq35_n16_low_volatility,eq35_n16s3_value_quality,eq35_n16s3_triple_factor,eq35_n16s3_momentum_12m,eq35_n16s3_low_volatility,eq35_n20_value_quality,eq35_n20_triple_factor,eq35_n20_momentum_12m,eq35_n20_low_volatility,eq35_n20s3_value_quality,eq35_n20s3_triple_factor,eq35_n20s3_momentum_12m,eq35_n20s3_low_volatility,eq35_f10_value_quality,eq35_f10_triple_factor,eq35_f10_momentum_12m,eq35_f10_low_volatility,eq35_f10s3_value_quality,eq35_f10s3_triple_factor,eq35_f10s3_momentum_12m,eq35_f10s3_low_volatility,eq35_f15_value_quality,eq35_f15_triple_factor,eq35_f15_momentum_12m,eq35_f15_low_volatility,eq35_f15s3_value_quality,eq35_f15s3_triple_factor,eq35_f15s3_momentum_12m,eq35_f15s3_low_volatility,eq35_f20_value_quality,eq35_f20_triple_factor,eq35_f20_momentum_12m,eq35_f20_low_volatility,eq35_f20s3_value_quality,eq35_f20s3_triple_factor,eq35_f20s3_momentum_12m,eq35_f20s3_low_volatility,eq55_n5_value_quality,eq55_n5_triple_factor,eq55_n5_momentum_12m,eq55_n5_low_volatility,eq55_n5s3_value_quality,eq55_n5s3_triple_factor,eq55_n5s3_momentum_12m,eq55_n5s3_low_volatility,eq55_n8_value_quality,eq55_n8_triple_factor,eq55_n8_momentum_12m,eq55_n8_low_volatility,eq55_n8s3_value_quality,eq55_n8s3_triple_factor,eq55_n8s3_momentum_12m,eq55_n8s3_low_volatility,eq55_n12_value_quality,eq55_n12_triple_factor,eq55_n12_momentum_12m,eq55_n12_low_volatility,eq55_n12s3_value_quality,eq55_n12s3_triple_factor,eq55_n12s3_momentum_12m,eq55_n12s3_low_volatility,eq55_n16_value_quality,eq55_n16_triple_factor,eq55_n16_momentum_12m,eq55_n16_low_volatility,eq55_n16s3_value_quality,eq55_n16s3_triple_factor,eq55_n16s3_momentum_12m,eq55_n16s3_low_volatility,eq55_n20_value_quality,eq55_n20_triple_factor,eq55_n20_momentum_12m,eq55_n20_low_volatility,eq55_n20s3_value_quality,eq55_n20s3_triple_factor,eq55_n20s3_momentum_12m,eq55_n20s3_low_volatility,eq55_f10_value_quality,eq55_f10_triple_factor,eq55_f10_momentum_12m,eq55_f10_low_volatility,eq55_f10s3_value_quality,eq55_f10s3_triple_factor,eq55_f10s3_momentum_12m,eq55_f10s3_low_volatility,eq55_f15_value_quality,eq55_f15_triple_factor,eq55_f15_momentum_12m,eq55_f15_low_volatility,eq55_f15s3_value_quality,eq55_f15s3_triple_factor,eq55_f15s3_momentum_12m,eq55_f15s3_low_volatility,eq55_f20_value_quality,eq55_f20_triple_factor,eq55_f20_momentum_12m,eq55_f20_low_volatility,eq55_f20s3_value_quality,eq55_f20s3_triple_factor,eq55_f20s3_momentum_12m,eq55_f20s3_low_volatility,eq75_n5_value_quality,eq75_n5_triple_factor,eq75_n5_momentum_12m,eq75_n5_low_volatility,eq75_n5s3_value_quality,eq75_n5s3_triple_factor,eq75_n5s3_momentum_12m,eq75_n5s3_low_volatility,eq75_n8_value_quality,eq75_n8_triple_factor,eq75_n8_momentum_12m,eq75_n8_low_volatility,eq75_n8s3_value_quality,eq75_n8s3_triple_factor,eq75_n8s3_momentum_12m,eq75_n8s3_low_volatility,eq75_n12_value_quality,eq75_n12_triple_factor,eq75_n12_momentum_12m,eq75_n12_low_volatility,eq75_n12s3_value_quality,eq75_n12s3_triple_factor,eq75_n12s3_momentum_12m,eq75_n12s3_low_volatility,eq75_n16_value_quality,eq75_n16_triple_factor,eq75_n16_momentum_12m,eq75_n16_low_volatility,eq75_n16s3_value_quality,eq75_n16s3_triple_factor,eq75_n16s3_momentum_12m,eq75_n16s3_low_volatility,eq75_n20_value_quality,eq75_n20_triple_factor,eq75_n20_momentum_12m,eq75_n20_low_volatility,eq75_n20s3_value_quality,eq75_n20s3_triple_factor,eq75_n20s3_momentum_12m,eq75_n20s3_low_volatility,eq75_f10_value_quality,eq75_f10_triple_factor,eq75_f10_momentum_12m,eq75_f10_low_volatility,eq75_f10s3_value_quality,eq75_f10s3_triple_factor,eq75_f10s3_momentum_12m,eq75_f10s3_low_volatility,eq75_f15_value_quality,eq75_f15_triple_factor,eq75_f15_momentum_12m,eq75_f15_low_volatility,eq75_f15s3_value_quality,eq75_f15s3_triple_factor,eq75_f15s3_momentum_12m,eq75_f15s3_low_volatility,eq75_f20_value_quality,eq75_f20_triple_factor,eq75_f20_momentum_12m,eq75_f20_low_volatility,eq75_f20s3_value_quality,eq75_f20s3_triple_factor,eq75_f20s3_momentum_12m,eq75_f20s3_low_volatility,eq95_n5_value_quality,eq95_n5_triple_factor,eq95_n5_momentum_12m,eq95_n5_low_volatility,eq95_n5s3_value_quality,eq95_n5s3_triple_factor,eq95_n5s3_momentum_12m,eq95_n5s3_low_volatility,eq95_n8_value_quality,eq95_n8_triple_factor,eq95_n8_momentum_12m,eq95_n8_low_volatility,eq95_n8s3_value_quality,eq95_n8s3_triple_factor,eq95_n8s3_momentum_12m,eq95_n8s3_low_volatility,eq95_n12_value_quality,eq95_n12_triple_factor,eq95_n12_momentum_12m,eq95_n12_low_volatility,eq95_n12s3_value_quality,eq95_n12s3_triple_factor,eq95_n12s3_momentum_12m,eq95_n12s3_low_volatility,eq95_n16_value_quality,eq95_n16_triple_factor,eq95_n16_momentum_12m,eq95_n16_low_volatility,eq95_n16s3_value_quality,eq95_n16s3_triple_factor,eq95_n16s3_momentum_12m,eq95_n16s3_low_volatility,eq95_n20_value_quality,eq95_n20_triple_factor,eq95_n20_momentum_12m,eq95_n20_low_volatility,eq95_n20s3_value_quality,eq95_n20s3_triple_factor,eq95_n20s3_momentum_12m,eq95_n20s3_low_volatility,eq95_f10_value_quality,eq95_f10_triple_factor,eq95_f10_momentum_12m,eq95_f10_low_volatility,eq95_f10s3_value_quality,eq95_f10s3_triple_factor,eq95_f10s3_momentum_12m,eq95_f10s3_low_volatility,eq95_f15_value_quality,eq95_f15_triple_factor,eq95_f15_momentum_12m,eq95_f15_low_volatility,eq95_f15s3_value_quality,eq95_f15s3_triple_factor,eq95_f15s3_momentum_12m,eq95_f15s3_low_volatility,eq95_f20_value_quality,eq95_f20_triple_factor,eq95_f20_momentum_12m,eq95_f20_low_volatility,eq95_f20s3_value_quality,eq95_f20s3_triple_factor,eq95_f20s3_momentum_12m,eq95_f20s3_low_volatility
2013,0.07193635664120875,0.07173737581712296,0.06986474677370169,0.0698647452546349,0.07193635664120875,0.07173737581712296,0.06986474677370169,0.0698647452546349,0.0691657280051375,0.06333866024074414,0.0849088815248702,0.08490888153445349,0.0691657280051375,0.06333866024074414,0.0849088815248702,0.08490888153445349,0.07347634193843051,0.051848920362221135,0.06887508412970847,0.07347632915367555,0.07347634193843051,0.051848920362221135,0.06887508412970847,0.07347632915367555,0.06747556658560862,0.0520708182085222,0.0674755670628949,0.0674755671375947,0.06747556658560862,0.0520708182085222,0.0674755670628949,0.0674755671375947,0.06919613433868776,0.04388623745694945,0.06919613272336973,0.06919613243952216,0.06919613433868776,0.04529674444681402,0.06919613272336973,0.06919613243952216,0.07193635664120875,0.07173737581712296,0.06986474677370169,0.0698647452546349,0.07193635664120875,0.07173737581712296,0.06986474677370169,0.0698647452546349,0.07193635664120875,0.07173737581712296,0.06986474677370169,0.0698647452546349,0.07193635664120875,0.07173737581712296,0.06986474677370169,0.0698647452546349,0.07193635664120875,0.07326393572511401,0.06986474677370169,0.0698647452546349,0.07193635664120875,0.07326393572511401,0.06986474677370169,0.0698647452546349,0.07011748676968033,0.0670347854077579,0.06408085562912257,0.06408085735288141,0.07011748676968033,0.0670347854077579,0.06408085562912257,0.06408085735288141,0.06298831006988616,0.053837112401072855,0.08772723640672067,0.08772723647949499,0.06298831006988616,0.053837112401072855,0.08772723640672067,0.08772723647949499,0.06976498146484235,0.03578197449105731,0.06253394492094821,0.0697649761356033,0.06976498146484235,0.03578197449105731,0.06253394492094821,0.0697649761356033,0.06033615565738952,0.036130772570250706,0.06033615564408183,0.06033615473765863,0.06033615565738952,0.036130772570250706,0.06033615564408183,0.06033615473765863,0.06304076807033895,0.023269499686690048,0.06304076754165669,0.06304076739783904,0.06304076807033895,0.02548595083888563,0.06304076754165669,0.06304076739783904,0.07011748676968033,0.0670347854077579,0.06408085562912257,0.06408085735288141,0.07011748676968033,0.0670347854077579,0.06408085562912257,0.06408085735288141,0.07011748676968033,0.0670347854077579,0.06408085562912257,0.06408085735288141,0.07011748676968033,0.0670347854077579,0.06408085562912257,0.06408085735288141,0.07011748676968033,0.0694338645571186,0.06408085562912257,0.06408085735288141,0.07011748676968033,0.0694338645571186,0.06408085562912257,0.06408085735288141,0.06829127497383333,0.06233020167901262,0.058289421411511444,0.05828942556388378,0.06829127497383333,0.06233020167901262,0.058289421411511444,0.05828942556388378,0.05680628295766342,0.044333723853311975,0.09054081406184779,0.0905408142353711,0.05680628295766342,0.044333723853311975,0.09054081406184779,0.0905408142353711,0.06605042438667015,0.019713270797702333,0.056189364416387194,0.06605041254928591,0.06605042438667015,0.019713270797702333,0.056189364416387194,0.06605041254928591,0.05319400747478407,0.020189019284183117,0.05319400750149069,0.05319400625955484,0.05319400747478407,0.020189019284183117,0.05319400750149069,0.05319400625955484,0.056883095480412836,0.002651158685960901,0.05688309714783311,0.056883096833839165,0.056883095480412836,0.00567352441323754,0.05688309714783311,0.056883096833839165,0.06829127497383333,0.06233020167901262,0.058289421411511444,0.05828942556388378,0.06829127497383333,0.06233020167901262,0.058289421411511444,0.05828942556388378,0.06829127497383333,0.06233020167901262,0.058289421411511444,0.05828942556388378,0.06829127497383333,0.06233020167901262,0.058289421411511444,0.05828942556388378,0.06829127497383333,0.06560189862188706,0.058289421411511444,0.05828942556388378,0.06829127497383333,0.06560189862188706,0.058289421411511444,0.05828942556388378,0.056599121074087516,0.05295786928696575,0.05516860229081388,0.055168605329700304,0.056599121074087516,0.05295786928696575,0.05516860229081388,0.055168605329700304,0.05567481075527565,0.03482876536815175,0.09335031715373793,0.09335031754255074,0.05567481075527565,0.03482876536815175,0.09335031715373793,0.09335031754255074,0.06233311637102001,0.0036430678602168746,0.04984181733362941,0.062333100035999345,0.06233311637102001,0.0036430678602168746,0.04984181733362941,0.062333100035999345,0.046049525339523834,0.004245809547657213,0.04604952536510836,0.04604952187585857,0.046049525339523834,0.004245809547657213,0.04604952536510836,0.04604952187585857,0.05072345620959226,-0.01796854970783224,0.05072345960726392,0.050723457570140164,0.05072345620959226,-0.01414029464039915,0.05072345960726392,0.050723457570140164,0.056599121074087516,0.05295786928696575,0.05516860229081388,0.055168605329700304,0.056599121074087516,0.05295786928696575,0.05516860229081388,0.055168605329700304,0.056599121074087516,0.05295786928696575,0.05516860229081388,0.055168605329700304,0.056599121074087516,0.05295786928696575,0.05516860229081388,0.055168605329700304,0.056599121074087516,0.05526110263886551,0.05516860229081388,0.055168605329700304,0.056599121074087516,0.05526110263886551,0.05516860229081388,0.055168605329700304
2014,0.10681767274105322,0.13333303377498437,0.07650501367515061,0.0765050112586097,0.10681767274105322,0.13333303377498437,0.07650501367515061,0.0765050112586097,0.10579289399021857,0.12146435654092941,0.10806779199825463,0.10806779012787539,0.10579289399021857,0.12146435654092941,0.10806779199825463,0.10806779012787539,0.09625741697846027,0.11075743229693344,0.10537024274575142,0.10536307875021393,0.09625741697846027,0.1078876579795664,0.10537024274575142,0.10536307875021393,0.1079189158185674,0.10090257026271962,0.10725784225481667,0.1062742233706836,0.1079189158185674,0.09978967408643206,0.10725784225481667,0.1062742233706836,0.107806491600253,0.09503932908024056,0.10643802705636832,0.10643788456061061,0.107806491600253,0.09330970338920702,0.10643802705636832,0.10643788456061061,0.10681767274105322,0.13333303377498437,0.07650501367515061,0.0765050112586097,0.10681767274105322,0.13333303377498437,0.07650501367515061,0.0765050112586097,0.10681767274105322,0.13649430991886913,0.07650501367515061,0.0765050112586097,0.10681767274105322,0.13649430991886913,0.07650501367515061,0.0765050112586097,0.10681767274105322,0.13437874614492806,0.07650501367515061,0.0765050112586097,0.10681767274105322,0.13437874614492806,0.07650501367515061,0.0765050112586097,0.10653213619399178,0.14822822731823812,0.058906980170892576,0.05890697851799248,0.10653213619399178,0.14822822731823812,0.058906980170892576,0.05890697851799248,0.09594873408543382,0.12957569909961877,0.10851484334227941,0.10851487013052398,0.09594873408543382,0.12957569909961877,0.10851484334227941,0.10851487013052398,0.08995832541058242,0.11275180154836964,0.10427928151500673,0.10426706825908681,0.08995832541058242,0.10824227187275333,0.10427928151500673,0.10426706825908681,0.10248659706308555,0.0972665631493772,0.10828520776097456,0.10606552543166724,0.10248659706308555,0.09551831209969518,0.10828520776097456,0.10606552543166724,0.10596335651352894,0.08805283391978441,0.10811382957582412,0.10754213370572378,0.10596335651352894,0.08533566924854927,0.10811382957582412,0.10754213370572378,0.10653213619399178,0.14822822731823812,0.058906980170892576,0.05890697851799248,0.10653213619399178,0.14822822731823812,0.058906980170892576,0.05890697851799248,0.10653213619399178,0.15319619066515566,0.058906980170892576,0.05890697851799248,0.10653213619399178,0.15319619066515566,0.058906980170892576,0.05890697851799248,0.10653213619399178,0.14987320110319605,0.058906980170892576,0.05890697851799248,0.10653213619399178,0.14987320110319605,0.058906980170892576,0.05890697851799248,0.10513051363443382,0.16311820768189594,0.04129336411761256,0.04129335759678649,0.10513051363443382,0.16311820768189594,0.04129336411761256,0.04129335759678649,0.0860913310744125,0.13768047518392637,0.10895210736878619,0.10894945498206933,0.0860913310744125,0.13768047518392637,0.10895210736878619,0.10894945498206933,0.08364981363503539,0.11473971016860005,0.10317893011443323,0.10316177257138254,0.08364981363503539,0.10859048450338418,0.10317893011443323,0.10316177257138254,0.09811889441799901,0.09362464473979612,0.10397298016439227,0.09979064107653461,0.09811889441799901,0.09124145903189022,0.10397298016439227,0.09979064107653461,0.10095789320083974,0.08106006068384242,0.10841493003512045,0.10453730062373197,0.10095789320083974,0.0773559305049777,0.10841493003512045,0.10453730062373197,0.10513051363443382,0.16311820768189594,0.04129336411761256,0.04129335759678649,0.10513051363443382,0.16311820768189594,0.04129336411761256,0.04129335759678649,0.10513051363443382,0.1698929768815288,0.04129336411761256,0.04129335759678649,0.10513051363443382,0.1698929768815288,0.04129336411761256,0.04129335759678649,0.10513051363443382,0.1653633248634834,0.04129336411761256,0.04129335759678649,0.10513051363443382,0.1653633248634834,0.04129336411761256,0.04129335759678649,0.08915404146743706,0.1598020490238057,0.05869292812592822,0.058692919904032366,0.08915404146743706,0.1598020490238057,0.05869292812592822,0.058692919904032366,0.07627035096917441,0.145779213959531,0.10938099859947971,0.09983626463486182,0.07627035096917441,0.145779213959531,0.10938099859947971,0.09983626463486182,0.07859951881718216,0.11672134731180735,0.10207017282718925,0.10204811435236859,0.07859951881718216,0.1089324777461287,0.10207017282718925,0.10204811435236859,0.0956635662364327,0.08997696969431727,0.0976907071374436,0.09566357227545996,0.0956635662364327,0.08695927908290628,0.0976907071374436,0.09566357227545996,0.09804672120623431,0.07406098878476028,0.10370945256201788,0.09952694560196114,0.09804672120623431,0.06937048827309365,0.10370945256201788,0.09952694560196114,0.08915404146743706,0.1598020490238057,0.05869292812592822,0.058692919904032366,0.08915404146743706,0.1598020490238057,0.05869292812592822,0.058692919904032366,0.08915404146743706,0.1710942491505693,0.05869292812592822,0.058692919904032366,0.08915404146743706,0.1710942491505693,0.05869292812592822,0.058692919904032366,0.08915404146743706,0.16469866520773788,0.05869292812592822,0.058692919904032366,0.08915404146743706,0.16469866520773788,0.05869292812592822,0.058692919904032366
2015,0.012268369971892103,-0.0023499873040222588,0.06419577273555487,0.06844911511327642,0.012268369971892103,-0.0023499873040222588,0.06419577273555487,0.06844911511327642,0.02706332164158212,0.016590864986201676,0.04661506921761876,0.060348175000938614,0.02706332164158212,0.016590864986201676,0.04661506921761876,0.060348175000938614,0.029733500369696797,0.043483319184938,0.03922009934466046,0.04266508740160937,0.029733500369696797,0.043488107286402296,0.03922009934466046,0.04266508740160937,0.021360625656265647,0.05443457252170675,0.021350026470644566,0.021334103620340533,0.021360625656265647,0.054457289047209645,0.021350026470644566,0.021334103620340533,0.026858999223529186,0.06276166224638226,0.026160077090990125,0.029967038628226198,0.026858999223529186,0.06030495812752589,0.026160077090990125,0.029967038628226198,0.012268369971892103,-0.0023499873040222588,0.06419577273555487,0.06844911511327642,0.012268369971892103,-0.0023499873040222588,0.06419577273555487,0.06844911511327642,0.012268369971892103,-0.006294419567971647,0.06419577273555487,0.06844911511327642,0.012268369971892103,-0.006294419567971647,0.06419577273555487,0.06844911511327642,0.012268369971892103,0.003544384585093649,0.06419577273555487,0.06844911511327642,0.012268369971892103,0.003544384585093649,0.06419577273555487,0.06844911511327642,-0.02779410487413984,-0.07872052187607381,0.03157232837863487,0.032503090288814644,-0.02779410487413984,-0.07872052187607381,0.03157232837863487,0.032503090288814644,-0.02458394313235071,-0.04896085786833651,0.0017531526119792125,0.020038509837270038,-0.02458394313235071,-0.04896085786833651,0.0017531526119792125,0.020038509837270038,-0.028310510948415194,-0.006703503413052592,-0.013410636614164586,-0.011691002506056375,-0.028310510948415194,-0.006696410632849918,-0.013410636614164586,-0.011691002506056375,-0.041501582163785196,0.010503914453830287,-0.04147015985340086,-0.03312417974783875,-0.041501582163785196,0.010539953352296095,-0.04147015985340086,-0.03312417974783875,-0.014957260431442557,0.02358935945075296,-0.029699284204117948,-0.021554041295134198,-0.014957260431442557,0.01972865269437379,-0.029699284204117948,-0.021554041295134198,-0.02779410487413984,-0.07872052187607381,0.03157232837863487,0.032503090288814644,-0.02779410487413984,-0.07872052187607381,0.03157232837863487,0.032503090288814644,-0.02779410487413984,-0.08491850076957969,0.03157232837863487,0.032503090288814644,-0.02779410487413984,-0.08491850076957969,0.03157232837863487,0.032503090288814644,-0.02779410487413984,-0.06945852945920285,0.03157232837863487,0.032503090288814644,-0.02779410487413984,-0.06945852945920285,0.03157232837863487,0.032503090288814644,-0.06635946319546529,-0.1550876867998274,-0.0034626575015039816,-0.0034587449741303356,-0.06635946319546529,-0.1550876867998274,-0.0034626575015039816,-0.0034587449741303356,-0.06454156670042342,-0.11451216776553856,-0.03591646663264916,-0.020279119855104374,-0.06454156670042342,-0.11451216776553856,-0.03591646663264916,-0.020279119855104374,-0.077234567791046,-0.05689134393639617,-0.06604649059613711,-0.06481270723188312,-0.077234567791046,-0.05688227317253518,-0.06604649059613711,-0.06481270723188312,-0.10174523225593166,-0.03342897431584876,-0.1043219277064859,-0.07981136490336142,-0.10174523225593166,-0.03337946575471458,-0.1043219277064859,-0.07981136490336142,-0.057222028390746776,-0.015585324336068287,-0.07713287009588324,-0.0753230556398086,-0.057222028390746776,-0.020850125136113003,-0.07713287009588324,-0.0753230556398086,-0.06635946319546529,-0.1550876867998274,-0.0034626575015039816,-0.0034587449741303356,-0.06635946319546529,-0.1550876867998274,-0.0034626575015039816,-0.0034587449741303356,-0.06635946319546529,-0.16353904899026417,-0.0034626575015039816,-0.0034587449741303356,-0.06635946319546529,-0.16353904899026417,-0.0034626575015039816,-0.0034587449741303356,-0.06635946319546529,-0.14245853858065366,-0.0034626575015039816,-0.0034587449741303356,-0.06635946319546529,-0.14245853858065366,-0.0034626575015039816,-0.0034587449741303356,-0.10293719050802676,-0.2105919626320942,-0.05257310479878623,-0.05423068025648813,-0.10293719050802676,-0.2105919626320942,-0.05257310479878623,-0.05423068025648813,-0.10859416695734693,-0.1800628750769625,-0.0735952100853071,-0.06060447567976839,-0.10859416695734693,-0.1800628750769625,-0.0735952100853071,-0.06060447567976839,-0.13285570362060337,-0.10707992880566738,-0.1186866779548576,-0.12524480734349344,-0.13285570362060337,-0.10706921031180092,-0.1186866779548576,-0.12524480734349344,-0.14266515731090165,-0.07736381908971056,-0.16720795746424036,-0.10925454673192819,-0.14266515731090165,-0.07730072813932645,-0.16720795746424036,-0.10925454673192819,-0.10335955785348819,-0.054762175138867636,-0.12147610421107805,-0.09482257846915797,-0.10335955785348819,-0.06143115394025051,-0.12147610421107805,-0.09482257846915797,-0.10293719050802676,-0.2105919626320942,-0.05257310479878623,-0.05423068025648813,-0.10293719050802676,-0.2105919626320942,-0.05257310479878623,-0.05423068025648813,-0.10293719050802676,-0.22467450827757474,-0.05257310479878623,-0.05423068025648813,-0.10293719050802676,-0.22467450827757474,-0.05257310479878623,-0.05423068025648813,-0.10293719050802676,-0.20479108476509625,-0.05257310479878623,-0.05423068025648813,-0.10293719050802676,-0.20479108476509625,-0.05257310479878623,-0.05423068025648813
2016,0.3417808587224325,0.27415571568154756,0.34174791429964885,0.28620138097657855,0.3417808587224325,0.27415571568154756,0.34174791429964885,0.28620138097657855,0.2716203341885805,0.2911626459174811,0.2617946234952469,0.2617818872243564,0.2716203341885805,0.2911626459174811,0.2617946234952469,0.2617818872243564,0.2322574646792149,0.2882387183251848,0.23592021427227325,0.23591800376528835,0.2322574646792149,0.2814381940884294,0.23592021427227325,0.23591800376528835,0.2088525109595397,0.27020769719067916,0.21160383801061075,0.21160386346071672,0.2088525109595397,0.2630418358535576,0.21160383801061075,0.21160386346071672,0.19479797515499253,0.25218092883414617,0.19700023113274523,0.1969974055326942,0.19479797515499253,0.24749484802082194,0.19700023113274523,0.1969974055326942,0.3417808587224325,0.27415571568154756,0.34174791429964885,0.28620138097657855,0.3417808587224325,0.27415571568154756,0.34174791429964885,0.28620138097657855,0.3417808587224325,0.2741587292534193,0.34174791429964885,0.28620138097657855,0.3417808587224325,0.2741587292534193,0.34174791429964885,0.28620138097657855,0.3417808587224325,0.27183033743853546,0.34174791429964885,0.28620138097657855,0.3417808587224325,0.27183033743853546,0.34174791429964885,0.28620138097657855,0.4435513076266752,0.3514689013382775,0.4575792121772441,0.3424129835157523,0.4435513076266752,0.3514689013382775,0.4575792121772441,0.3424129835157523,0.3233541668064274,0.3781937089102078,0.3319878675953634,0.3319672276650255,0.3233541668064274,0.3781937089102078,0.3319878675953634,0.3319672276650255,0.27527426612108646,0.3736077792547096,0.29135470641072175,0.2913529203616403,0.27527426612108646,0.362921540113432,0.29135470641072175,0.2913529203616403,0.24882850360148254,0.3452746159485417,0.2531514998105629,0.2531474990495469,0.24882850360148254,0.334014294642014,0.2531514998105629,0.2531474990495469,0.22679965847838235,0.31695136996100803,0.23019930498346958,0.23021647161400505,0.22679965847838235,0.30958813877478014,0.23019930498346958,0.23021647161400505,0.4435513076266752,0.3514689013382775,0.4575792121772441,0.3424129835157523,0.4435513076266752,0.3514689013382775,0.4575792121772441,0.3424129835157523,0.4435513076266752,0.35147358919979393,0.4575792121772441,0.3424129835157523,0.4435513076266752,0.35147358919979393,0.4575792121772441,0.3424129835157523,0.4435513076266752,0.34781468542401245,0.4575792121772441,0.3424129835157523,0.4435513076266752,0.34781468542401245,0.4575792121772441,0.3424129835157523,0.5128961187919909,0.4287630874595947,0.5431022214526974,0.3364808009286799,0.5128961187919909,0.4287630874595947,0.5431022214526974,0.3364808009286799,0.3903615277175361,0.46520509796215553,0.40212940958227567,0.40042150659835063,0.3903615277175361,0.46520509796215553,0.40212940958227567,0.40042150659835063,0.30637710292603254,0.4589649197721983,0.3467572042144946,0.3467546821409666,0.30637710292603254,0.444393115053087,0.3467572042144946,0.3467546821409666,0.277021990359103,0.42033066112812434,0.29466870183452415,0.294659357484475,0.277021990359103,0.40497602947730044,0.29466870183452415,0.294659357484475,0.25881794301750916,0.3817128946672793,0.2634011894171995,0.26341568277591415,0.25881794301750916,0.371671448549974,0.2634011894171995,0.26341568277591415,0.5128961187919909,0.4287630874595947,0.5431022214526974,0.3364808009286799,0.5128961187919909,0.4287630874595947,0.5431022214526974,0.3364808009286799,0.5128961187919909,0.42876920334741453,0.5431022214526974,0.3364808009286799,0.5128961187919909,0.42876920334741453,0.5431022214526974,0.3364808009286799,0.5128961187919909,0.423779787181897,0.5431022214526974,0.3364808009286799,0.5128961187919909,0.423779787181897,0.5431022214526974,0.3364808009286799,0.5159099688437602,0.5083678398025477,0.5381751538720444,0.3706705310087043,0.5159099688437602,0.5083678398025477,0.5381751538720444,0.3706705310087043,0.45733615100628805,0.5521933215158901,0.4722299101058192,0.45219562519716444,0.45733615100628805,0.5521933215158901,0.4722299101058192,0.45219562519716444,0.35097719285584705,0.5443088060935105,0.39200823853126554,0.39954035733169513,0.35097719285584705,0.5258515633286621,0.39200823853126554,0.39954035733169513,0.2997685209918253,0.49537480070943524,0.33615301205436426,0.3362185186197155,0.2997685209918253,0.47592598041152717,0.33615301205436426,0.3362185186197155,0.27816151717656223,0.44646553819497187,0.2966486569498721,0.296677156811587,0.27816151717656223,0.4337453661107525,0.2966486569498721,0.296677156811587,0.5159099688437602,0.5083678398025477,0.5381751538720444,0.3706705310087043,0.5159099688437602,0.5083678398025477,0.5381751538720444,0.3706705310087043,0.5159099688437602,0.508376019622485,0.5381751538720444,0.3706705310087043,0.5159099688437602,0.508376019622485,0.5381751538720444,0.3706705310087043,0.5159099688437602,0.518672821321453,0.5381751538720444,0.3706705310087043,0.5159099688437602,0.518672821321453,0.5381751538720444,0.3706705310087043
