decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2014-01-02,RNEW11.SA,RNEW11,equity,RENOVA,UNT     N2,BRRNEWCDAM15,2014-01-02,47.0,226400.9661016949,59,10,1900,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BOBR4.SA,BOBR4,equity,BOMBRIL,PN,BRBOBRACNPR3,2014-01-02,6.38,222563.92,25,2,400,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CGRA4.SA,CGRA4,equity,GRAZZIOTIN,PN  EJ,BRCGRAACNPR9,2014-01-02,17.3,214468.91666666666,60,13,2900,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,TELB4.SA,TELB4,equity,TELEBRAS,PN,BRTELBACNPR9,2014-01-02,2.68,205246.88333333333,60,16,33500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CGAS3.SA,CGAS3,equity,COMGAS,ON,BRCGASACNOR0,2014-01-02,52.01,191298.07894736843,38,1,300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SGPS3.SA,SGPS3,equity,SPRINGS,ON      NM,BRSGPSACNOR4,2014-01-02,1.77,181681.73333333334,60,7,12800,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,MTSA4.SA,MTSA4,equity,METISA,PN,BRMTSAACNPR9,2014-01-02,17.85,177454.40677966102,59,3,1400,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SHUL4.SA,SHUL4,equity,SCHULZ,PN,BRSHULACNPR4,2014-01-02,10.03,170085.3103448276,58,8,6300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RPMG3.SA,RPMG3,equity,PET MANGUINH,ON,BRRPMGACNOR9,2014-01-02,0.27,166465.11666666667,60,46,30800,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RJCP3.SA,RJCP3,equity,RJCP EQUITY,ON,BRRJCPACNOR4,2014-01-02,0.01,160722.3,60,7,213300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,GUAR4.SA,GUAR4,equity,GUARARAPES,PN,BRGUARACNPR1,2014-01-02,94.82,159983.1224489796,49,2,1300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,UNIP5.SA,UNIP5,equity,UNIPAR,PNA,BRUNIPACNPA0,2014-01-02,0.63,154618.18644067796,59,30,113200,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SAPR4.SA,SAPR4,equity,SANEPAR,PN  EX,BRSAPRACNPR6,2014-01-02,6.8,145069.23333333334,60,4,1600,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CARD3.SA,CARD3,equity,CSU CARDSYST,ON      NM,BRCARDACNOR9,2014-01-02,3.07,138494.73333333334,60,20,27000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,VULC3.SA,VULC3,equity,VULCABRAS,ON,BRVULCACNOR2,2014-01-02,0.65,129221.25423728813,59,3,1100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BGIP4.SA,BGIP4,equity,BANESE,PN  EJ,BRBGIPACNPR8,2014-01-02,50.0,128137.48387096774,31,8,1500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,POMO3.SA,POMO3,equity,MARCOPOLO,ON  EJ  N2,BRPOMOACNOR0,2014-01-02,4.84,125773.83333333333,60,59,22100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,INET3.SA,INET3,equity,INEPAR TEL,ON,BRINETACNOR3,2014-01-02,0.12,121840.57627118644,59,6,24200,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,MGEL4.SA,MGEL4,equity,MANGELS INDL,PN      N1,BRMGELACNPR3,2014-01-02,0.54,118424.28333333334,60,11,10500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RCSL4.SA,RCSL4,equity,RECRUSUL,PN,BRRCSLACNPR1,2014-01-02,0.06,109592.93333333333,60,11,71700,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,MNPR3.SA,MNPR3,equity,MINUPAR,ON,BRMNPRACNOR5,2014-01-02,0.09,104270.06666666667,60,7,14300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,IGBR3.SA,IGBR3,equity,IGB S/A,ON,BRIGBRACNOR7,2014-01-02,4.65,88131.83333333333,60,7,1600,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CRDE3.SA,CRDE3,equity,CR2,ON      NM,BRCRDEACNOR1,2014-01-02,3.6,84035.41666666667,60,36,78100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SFSA4.SA,SFSA4,equity,SOFISA,PN      N2,BRSFSAACNPR5,2014-01-02,2.63,81417.36842105263,57,3,3200,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,TIBR5.SA,TIBR5,equity,MILLENNIUM,PNA,BRTIBRACNPA3,2014-01-02,0.2,76911.76470588235,34,2,200000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,TEKA4.SA,TEKA4,equity,TEKA,PN,BRTEKAACNPR3,2014-01-02,0.41,75854.40350877192,57,13,12300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,FRIO3.SA,FRIO3,equity,METALFRIO,ON      NM,BRFRIOACNOR2,2014-01-02,2.97,75609.70909090909,55,25,13000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,MLFT4.SA,MLFT4,equity,JEREISSATI,PN,BRMLFTACNPR3,2014-01-02,1.69,74747.93103448275,58,35,137000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CESP3.SA,CESP3,equity,CESP,ON      N1,BRCESPACNOR3,2014-01-02,19.01,73599.26530612246,49,5,1500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,MNDL3.SA,MNDL3,equity,MUNDIAL,ON,BRMNDLACNOR4,2014-01-02,10.52,72395.55,60,2,200,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SANB4.SA,SANB4,equity,SANTANDER BR,PN  EX  N2,BRSANBACNPR5,2014-01-02,0.13,69435.45,60,12,1092000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SANB3.SA,SANB3,equity,SANTANDER BR,ON  EX  N2,BRSANBACNOR8,2014-01-02,0.13,64203.96666666667,60,18,679900,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BMTO4.SA,BMTO4,equity,BRASMOTOR,PN,BRBMTOACNPR6,2014-01-02,0.83,63162.83018867925,53,2,2000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,MWET4.SA,MWET4,equity,WETZEL S/A,PN,BRMWETACNPR3,2014-01-02,1.64,62868.78333333333,60,4,4000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CCHI3.SA,CCHI3,equity,CHIARELLI,ON,BRCCHIACNOR5,2014-01-02,0.17,62356.89655172414,58,15,240000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CGRA3.SA,CGRA3,equity,GRAZZIOTIN,ON  EJ,BRCGRAACNOR2,2014-01-02,16.22,52143.018867924526,53,8,900,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SOND5.SA,SOND5,equity,SONDOTECNICA,PNA EJ,BRSONDACNPA8,2014-01-02,44.0,50163.545454545456,22,1,100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,LIXC4.SA,LIXC4,equity,LIX DA CUNHA,PN,BRLIXCACNPR0,2014-01-02,2.55,48629.68518518518,54,1,100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CRIV4.SA,CRIV4,equity,ALFA FINANC,PN,BRCRIVACNPR1,2014-01-02,3.9,48419.763636363634,55,15,7900,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CRIV3.SA,CRIV3,equity,ALFA FINANC,ON,BRCRIVACNOR4,2014-01-02,3.82,47614.41176470588,34,14,17600,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,WHRL4.SA,WHRL4,equity,WHIRLPOOL,PN,BRWHRLACNPR2,2014-01-02,4.03,47132.53571428572,56,6,10000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,FRAS4.SA,FRAS4,equity,FRAS-LE,PN      N1,BRFRASACNPR7,2014-01-02,5.84,46064.63636363636,44,11,2400,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,PLAS3.SA,PLAS3,equity,PLASCAR PART,ON,BRPLASACNOR2,2014-01-02,0.46,45184.23333333333,60,14,57700,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CEBR3.SA,CEBR3,equity,CEB,ON,BRCEBRACNOR5,2014-01-02,16.0,40688.57142857143,14,3,1800,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,VIGR3.SA,VIGR3,equity,VIGOR FOOD,ON      NM,BRVIGRACNOR5,2014-01-02,8.63,37634.958333333336,48,16,22500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,HOOT4.SA,HOOT4,equity,HOTEIS OTHON,PN,BRHOOTACNPR9,2014-01-02,0.83,37028.64406779661,59,4,4000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BEES3.SA,BEES3,equity,BANESTES,ON  EJ,BRBEESACNOR9,2014-01-02,0.49,32370.8,60,14,100400,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,AELP3.SA,AELP3,equity,AES ELPA,ON,BRAELPACNOR2,2014-01-02,8.71,31898.72340425532,47,1,200,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,EBTP4.SA,EBTP4,equity,EMBRATEL PAR,PN *EX,BREBTPACNPR0,2014-01-02,8.32,30481.70588235294,51,5,900000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BMEB4.SA,BMEB4,equity,MERC BRASIL,PN,BRBMEBACNPR5,2014-01-02,9.0,28735.7,40,5,600,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CTAX3.SA,CTAX3,equity,CONTAX,ON      N2,BRCTAXACNOR3,2014-01-02,5.59,26274.48,50,2,700,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,MTIG4.SA,MTIG4,equity,METAL IGUACU,PN,BRMTIGACNPR7,2014-01-02,0.12,23144.6,60,7,20800,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BALM4.SA,BALM4,equity,BAUMER,PN,BRBALMACNPR2,2014-01-02,105.0,23140.6,15,2,700,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RHDS3.SA,RHDS3,equity,M G POLIEST,ON,BRRHDSACNOR0,2014-01-02,0.09,20174.905660377357,53,2,102000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BRIV3.SA,BRIV3,equity,ALFA INVEST,ON,BRBRIVACNOR6,2014-01-02,6.61,20149.85714285714,14,2,2000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SNSY5.SA,SNSY5,equity,SANSUY,PNA,BRSNSYACNPA5,2014-01-02,0.82,19874.553571428572,56,8,16500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,HAGA4.SA,HAGA4,equity,HAGA S/A,PN,BRHAGAACNPR4,2014-01-02,1.43,19391.98214285714,56,2,200,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,DOHL4.SA,DOHL4,equity,DOHLER,PN,BRDOHLACNPR9,2014-01-02,5.4,19325.3488372093,43,5,700,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BAHI3.SA,BAHI3,equity,BAHEMA,ON,BRBAHIACNOR1,2014-01-02,5.18,19181.243243243243,37,6,2300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,NUTR3M.SA,NUTR3M,equity,NUTRIPLANT,ON      MA,BRNUTRACNOR0,2014-01-02,1.65,18242.38,50,11,23900,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CELP3.SA,CELP3,equity,CELPA,ON,BRCELPACNOR8,2014-01-02,1.15,18103.0,35,4,14100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RAPT3.SA,RAPT3,equity,RANDON PART,ON      N1,BRRAPTACNOR7,2014-01-02,9.19,17715.25,40,1,100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RPMG4.SA,RPMG4,equity,PET MANGUINH,PN,BRRPMGACNPR6,2014-01-02,0.26,17098.867924528302,53,1,1800,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,INEP3.SA,INEP3,equity,INEPAR,ON      N1,BRINEPACNOR1,2014-01-02,0.93,16348.05,60,10,5900,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BTTL4.SA,BTTL4,equity,BATTISTELLA,PN,BRBTTLACNPR7,2014-01-02,0.96,16213.282608695652,46,10,7900,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,HETA4.SA,HETA4,equity,HERCULES,PN,BRHETAACNPR9,2014-01-02,0.33,16203.207547169812,53,8,20000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SNSL3M.SA,SNSL3M,equity,SENIOR SOL,ON      MA,BRSNSLACNOR9,2014-01-02,10.95,16194.181818181818,55,6,1500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,ESTR4.SA,ESTR4,equity,ESTRELA,PN,BRESTRACNPR0,2014-01-02,0.26,15983.25,56,2,17300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,JBDU4.SA,JBDU4,equity,J B DUARTE,PN,BRJBDUACNPR3,2014-01-02,0.25,15320.5,60,1,4000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,AORE3.SA,AORE3,equity,ALL ORE,ON,BRAOREACNOR2,2014-01-02,0.9,14160.333333333334,24,2,1000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RANI3.SA,RANI3,equity,CELUL IRANI,ON,BRRANIACNOR5,2014-01-02,3.1,13994.121951219513,41,11,2900,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SGAS3.SA,SGAS3,equity,WLM IND COM,ON  ED,BRSGASACNOR6,2014-01-02,69.49,13898.0,2,3,300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,FJTA3.SA,FJTA3,equity,FORJA TAURUS,ON      N2,BRFJTAACNOR5,2014-01-02,2.5,13863.847826086956,46,9,6500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BAZA3.SA,BAZA3,equity,AMAZONIA,ON,BRBAZAACNOR0,2014-01-02,0.32,13452.280701754386,57,8,15000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CESP5.SA,CESP5,equity,CESP,PNA     N1,BRCESPACNPA6,2014-01-02,22.0,12309.513513513513,37,6,600,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,TOYB3.SA,TOYB3,equity,TECTOY,ON *,BRTOYBACNOR4,2014-01-02,0.02,9955.543859649122,57,5,22200000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,LIXC3.SA,LIXC3,equity,LIX DA CUNHA,ON,BRLIXCACNOR3,2014-01-02,2.2,9315.936170212766,47,4,800,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,EEEL3.SA,EEEL3,equity,CEEE-GT,ON      N1,BREEELACNOR8,2014-01-02,1.59,9028.470588235294,17,3,7100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RCSL3.SA,RCSL3,equity,RECRUSUL,ON,BRRCSLACNOR4,2014-01-02,0.08,8706.97619047619,42,1,1400,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,EBTP3.SA,EBTP3,equity,EMBRATEL PAR,ON *EX,BREBTPACNOR3,2014-01-02,8.38,8635.767441860466,43,4,800000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CEGR3.SA,CEGR3,equity,CEG,ON *,BRCEGRACNOR4,2014-01-02,90.0,8580.0,5,1,100000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BRSR3.SA,BRSR3,equity,BANRISUL,ON      N1,BRBRSRACNOR3,2014-01-02,12.58,7709.714285714285,21,1,100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CTSA4.SA,CTSA4,equity,SANTANENSE,PN,BRCTSAACNPR0,2014-01-02,5.3,7645.641025641025,39,1,100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CCHI4.SA,CCHI4,equity,CHIARELLI,PN,BRCCHIACNPR2,2014-01-02,0.12,7436.585365853659,41,4,50000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,JBDU3.SA,JBDU3,equity,J B DUARTE,ON,BRJBDUACNOR6,2014-01-02,0.31,7074.444444444444,54,3,3000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,MERC4.SA,MERC4,equity,MERC FINANC,PN,BRMERCACNPR9,2014-01-02,7.71,5342.0,2,2,400,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,TEKA3.SA,TEKA3,equity,TEKA,ON,BRTEKAACNOR6,2014-01-02,0.44,5099.6551724137935,29,1,500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,PTNT4.SA,PTNT4,equity,PETTENATI,PN,BRPTNTACNPR3,2014-01-02,1.25,5074.833333333333,18,5,1600,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BMKS3.SA,BMKS3,equity,BIC MONARK,ON,BRBMKSACNOR9,2014-01-02,324.5,4673.700606060606,33,4,35,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,TOYB4.SA,TOYB4,equity,TECTOY,PN *,BRTOYBACNPR1,2014-01-02,0.02,4635.916666666667,60,13,1438900000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BMIN4.SA,BMIN4,equity,MERC INVEST,PN,BRBMINACNPR1,2014-01-02,0.26,4542.8,25,1,3000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,TELB3.SA,TELB3,equity,TELEBRAS,ON,BRTELBACNOR2,2014-01-02,4.51,4373.545454545455,44,2,200,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RANI4.SA,RANI4,equity,CELUL IRANI,PN,BRRANIACNPR2,2014-01-02,3.24,3437.25,12,1,300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,RPAD6.SA,RPAD6,equity,ALFA HOLDING,PNB,BRRPADACNPB2,2014-01-02,2.83,3398.090909090909,11,1,1100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,TCNO4.SA,TCNO4,equity,TECNOSOLO,PN,BRTCNOACNPR2,2014-01-02,0.06,2993.7555555555555,45,2,6000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CBMA3.SA,CBMA3,equity,COBRASMA,ON,BRCBMAACNOR4,2014-01-02,0.05,2562.5,8,1,30000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,GTDP3B.SA,GTDP3B,equity,GTD PART,ON  EJ  MB,BRGTDPACNOR4,2014-01-02,0.13,2317.5476190476193,42,5,7600,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,GTDP4B.SA,GTDP4B,equity,GTD PART,PN  EJ  MB,BRGTDPACNPR1,2014-01-02,0.16,2124.74358974359,39,1,1000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CTNM3.SA,CTNM3,equity,COTEMINAS,ON,BRCTNMACNOR9,2014-01-02,2.44,1966.25,4,5,500,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BRGE8.SA,BRGE8,equity,ALFA CONSORC,PND,BRBRGEACNPD3,2014-01-02,3.8,1520.0,1,3,400,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,DTCY3.SA,DTCY3,equity,DTCOM-DIRECT,ON,BRDTCYACNOR5,2014-01-02,0.33,1504.6315789473683,19,7,2600,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,HAGA3.SA,HAGA3,equity,HAGA S/A,ON,BRHAGAACNOR7,2014-01-02,1.5,874.0,10,1,100,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BOVA11.SA,BOVA11,etf,ISHARES BOVA,CI,BRBOVACTF003,2014-01-02,49.08,68311281.14166667,60,1029,1001210,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,PIBB11.SA,PIBB11,etf,IT NOW PIBB,CI,BRPIBBCTF005,2014-01-02,86.7,3980452.935,60,116,5750,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SMAL11.SA,SMAL11,etf,ISHARES SMAL,CI,BRSMALCTF002,2014-01-02,62.7,849145.9533333334,60,5,710,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,XBOV11.SA,XBOV11,etf,CAIXAETFXBOV,CI,BRXBOVCTF005,2014-01-02,50.48,766392.0692307693,52,1,10,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,ECOO11.SA,ECOO11,etf,ISHARES ECOO,CI,BRECOOCTF008,2014-01-02,53.42,376480.2783333333,60,28,22460,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,DIVO11.SA,DIVO11,etf,IT NOW IDIV,CI,BRDIVOCTF002,2014-01-02,33.3,354536.635,60,62,6280,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,ISUS11.SA,ISUS11,etf,IT NOW ISE,CI,BRISUSCTF003,2014-01-02,24.12,130780.075,60,4,4000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,FNAM11.SA,FNAM11,etf,FINAM,CI *,BRFNAMCTF013,2014-01-02,0.07,88176.57633333333,60,12,233469000,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,GOVE11.SA,GOVE11,etf,IT NOW IGCT,CI,BRGOVECTF004,2014-01-02,20.65,68299.08813559322,59,12,2300,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,XPOM11.SA,XPOM11,etf,FIP XP OMEGA,CI,BRXPOMCTF004,2014-01-02,97.5,44411.76185185186,54,7,247,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CSMO11.SA,CSMO11,etf,ISHARES CSMO,CI,BRCSMOCTF002,2014-01-02,46.8,29542.3,49,1,30,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BRCR11.SA,BRCR11,fii,FII BC FUND,CI,BRBRCRCTF000,2014-01-02,134.0,3862711.9579999996,60,209,12297,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,ANCR11B.SA,ANCR11B,fii,FII ANCAR IC,CI      MB,BRANCRCTF001,2014-01-02,1410.0,3657795.802,5,1,1,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,CNES11B.SA,CNES11B,fii,FII CENESP,CI  ER  MB,BRCNESCTF001,2014-01-02,123.0,2916891.476949153,59,3,22,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,BBPO11.SA,BBPO11,fii,FII BB PRGII,CI  ER,BRBBPOCTF003,2014-01-02,104.99,2251370.7895,60,148,15026,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,KNRI11.SA,KNRI11,fii,FII KINEA,CI  EX,BRKNRICTF007,2014-01-02,1234.0,2099620.5558333336,60,76,484,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,KNCR11.SA,KNCR11,fii,FII KINEA RI,CI  EX,BRKNCRCTF000,2014-01-02,1055.0,906932.3521666668,60,103,789,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,HGBS11.SA,HGBS11,fii,FII CSHGSHOP,CI  EX,BRHGBSCTF000,2014-01-02,1595.0,806889.4595,60,46,371,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,SAAG11.SA,SAAG11,fii,FII SANT AGE,CI  EX,BRSAAGCTF007,2014-01-02,89.5,767190.558,60,262,4789,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,HGRE11.SA,HGRE11,fii,FII HG REAL,CI  EX,BRHGRECTF006,2014-01-02,1449.0,760978.8761666666,60,43,159,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,XPCM11.SA,XPCM11,fii,FII XP MACAE,CI  EX,BRXPCMCTF009,2014-01-02,90.0,572572.2788333333,60,55,5933,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
2014-01-02,TBOF11.SA,TBOF11,fii,FII TBOFFICE,CI,BRTBOFCTF006,2014-01-02,68.0,519262.25916666666,60,145,11781,B3 COTAHIST official annual file; last trading session 2014-01-02; 60-session average traded value,2014
