decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2021-01-04,TSLA34.SA,TSLA34,bdr,TESLA INC,DRN,BRTSLABDR008,2021-01-04,120.46,31400027.042999998,60,6089,522481,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,MELI34.SA,MELI34,bdr,MERCADOLIBRE,DRN,BRMELIBDR006,2021-01-04,72.5,20841324.916,60,4554,473415,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,AAPL34.SA,AAPL34,bdr,APPLE,DRN,BRAAPLBDR004,2021-01-04,68.54,13272897.269333333,60,2431,283897,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,AMZO34.SA,AMZO34,bdr,AMAZON,DRN,BRAMZOBDR002,2021-01-04,107.41,12006714.704499999,60,2285,151994,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BABA34.SA,BABA34,bdr,ALIBABAGR,DRN,BRBABABDR005,2021-01-04,43.28,11091595.762833333,60,4943,777183,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,AURA33.SA,AURA33,bdr,AURA 360,DR3,BRAURABDR001,2021-01-04,63.0,9908938.948333332,36,6930,177888,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,FBOK34.SA,FBOK34,bdr,FACEBOOK,DRN,BRFBOKBDR006,2021-01-04,50.81,9032781.279333333,60,2195,132315,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,MSFT34.SA,MSFT34,bdr,MICROSOFT,DRN,BRMSFTBDR005,2021-01-04,48.1,8007899.731666666,60,1591,183434,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,GOGL34.SA,GOGL34,bdr,ALPHABET,DRN A,BRGOGLBDR001,2021-01-04,61.15,7873664.1625,60,1782,92065,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,PFIZ34.SA,PFIZ34,bdr,PFIZER,DRN,BRPFIZBDR006,2021-01-04,49.0,5202976.525833334,60,1155,147620,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,DISB34.SA,DISB34,bdr,WALT DISNEY,DRN,BRDISBBDR006,2021-01-04,919.0,5090775.047166666,60,660,5971,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BERK34.SA,BERK34,bdr,BERKSHIRE,DRN,BRBERKBDR002,2021-01-04,1210.4,3934360.4560000002,60,400,2453,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BEGU39.SA,BEGU39,bdr,TRUSTMSCI US,DRN,BRBEGUBDR004,2021-01-04,44.77,3744496.8215789474,19,250,252657,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,MSCD34.SA,MSCD34,bdr,MASTERCARD,DRN,BRMSCDBDR006,2021-01-04,1856.0,3534938.2315254235,59,108,629,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,NVDC34.SA,NVDC34,bdr,NVIDIA CORP,DRN,BRNVDCBDR008,2021-01-04,57.8,3465352.682666667,60,393,59387,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,A1LB34.SA,A1LB34,bdr,ALBEMARLE CO,DRN,BRA1LBBDR008,2021-01-04,805.86,3115488.0445,40,16,1376,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,M1RN34.SA,M1RN34,bdr,MODERNA INC,DRN,BRM1RNBDR006,2021-01-04,57.8,2955091.9596226416,53,534,294595,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,VISA34.SA,VISA34,bdr,VISA INC,DRN,BRVISABDR000,2021-01-04,1147.9,2715647.6126666665,60,103,2532,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,JNJB34.SA,JNJB34,bdr,JOHNSON,DRN,BRJNJBBDR002,2021-01-04,829.25,2589272.8646666664,60,308,4630,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,SSFO34.SA,SSFO34,bdr,SALESFORCE,DRN,BRSSFOBDR003,2021-01-04,52.36,2474787.0725,60,186,30975,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,N1EM34.SA,N1EM34,bdr,NEWMONT GOLD,DRN,BRN1EMBDR005,2021-01-04,334.6,2470511.315833333,60,79,661,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,NFLX34.SA,NFLX34,bdr,NETFLIX,DRN,BRNFLXBDR000,2021-01-04,55.3,2415018.7563333334,60,477,20426,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,HOME34.SA,HOME34,bdr,HOME DEPOT,DRN,BRHOMEBDR002,2021-01-04,49.82,2370744.9483333332,60,174,13583,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,WSON33.SA,WSON33,bdr,WILSON SONS,DR3,BRWSONBDR009,2021-01-04,45.0,2339817.6245,60,385,8540,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,S1PL34.SA,S1PL34,bdr,SPLUNK INC,DRN,BRS1PLBDR008,2021-01-04,43.93,2181877.0104,25,2,8809,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ASML34.SA,ASML34,bdr,ASML HOLD,DRN,BRASMLBDR003,2021-01-04,2620.1,1795217.6596153846,26,1,2,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,JPMC34.SA,JPMC34,bdr,JPMORGAN,DRN,BRJPMCBDR009,2021-01-04,66.82,1764782.8246666668,60,322,19128,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,PYPL34.SA,PYPL34,bdr,PAYPAL HOLD,DRN,BRPYPLBDR002,2021-01-04,61.19,1755862.0238333335,60,291,31345,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,U1BE34.SA,U1BE34,bdr,UBER TECH IN,DRN,BRU1BEBDR009,2021-01-04,67.6,1537206.6003333332,60,384,81844,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,JDCO34.SA,JDCO34,bdr,JD COM,DRN,BRJDCOBDR001,2021-01-04,487.88,1473276.5593333333,60,153,791,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,CMCS34.SA,CMCS34,bdr,COMCAST,DRN,BRCMCSBDR008,2021-01-04,53.54,1446774.6101666666,60,161,5015,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,MCDC34.SA,MCDC34,bdr,MCDONALDS,DRN,BRMCDCBDR000,2021-01-04,55.61,1396176.929322034,59,390,37699,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,WALM34.SA,WALM34,bdr,WAL MART,DRN,BRWALMBDR005,2021-01-04,48.53,1383204.4761666665,60,326,127531,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,W1DA34.SA,W1DA34,bdr,WORKDAY INC,DRN,BRW1DABDR001,2021-01-04,296.65,1337859.2705882355,17,4,600,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,GMCO34.SA,GMCO34,bdr,GENERAL MOT,DRN,BRGMCOBDR008,2021-01-04,54.8,1290225.626,60,2194,16593,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,TSMC34.SA,TSMC34,bdr,TAIWANSMFAC,DRN,BRTSMCBDR002,2021-01-04,73.89,1276629.4670175437,57,148,10202,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,GPIV33.SA,GPIV33,bdr,GP INVEST,DR3,BRGPIVBDR003,2021-01-04,4.19,1234655.7706666666,60,336,183594,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,AXPB34.SA,AXPB34,bdr,AMERICAN EXP,DRN,BRAXPBBDR007,2021-01-04,623.0,1211639.737777778,45,76,275,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,PEPB34.SA,PEPB34,bdr,PEPSICO INC,DRN,BRPEPBBDR005,2021-01-04,763.27,1153980.7272413792,58,150,1114,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BIDU34.SA,BIDU34,bdr,BAIDU INC,DRN,BRBIDUBDR002,2021-01-04,1141.81,1138105.8398245613,57,48,461,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,GOGL35.SA,GOGL35,bdr,ALPHABET,DRN C,BRGOGLBDR019,2021-01-04,61.18,1071618.7733898305,59,54,4873,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,NIKE34.SA,NIKE34,bdr,NIKE,DRN,BRNIKEBDR006,2021-01-04,738.02,1048940.9203333333,60,193,1111,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,COCA34.SA,COCA34,bdr,COCA COLA,DRN,BRCOCABDR002,2021-01-04,279.07,1023991.6085,60,495,4129,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BKNG34.SA,BKNG34,bdr,BOOKING,DRN,BRBKNGBDR006,2021-01-04,65.4,997719.3269999999,60,260,7997,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,SBUB34.SA,SBUB34,bdr,STARBUCKS,DRN,BRSBUBBDR005,2021-01-04,544.0,994043.6262264152,53,129,1160,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,RIGG34.SA,RIGG34,bdr,TRANSOCEAN,DRN,BRRIGGBDR000,2021-01-04,12.21,976075.3028333334,60,320,114089,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,NETE34.SA,NETE34,bdr,NETEASE,DRN,BRNETEBDR006,2021-01-04,509.5,930254.9990740741,54,66,83,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,COWC34.SA,COWC34,bdr,COSTCO,DRN,BRCOWCBDR006,2021-01-04,50.32,859923.547,60,181,19285,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,B1NT34.SA,B1NT34,bdr,BIONTECH SE,DRN,BRB1NTBDR005,2021-01-04,55.9,855501.2779545453,44,353,22936,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ADBE34.SA,ADBE34,bdr,ADOBE INC,DRN,BRADBEBDR003,2021-01-04,51.36,838160.2388333332,60,172,10871,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BOAC34.SA,BOAC34,bdr,BANK AMERICA,DRN,BRBOACBDR004,2021-01-04,39.82,835857.0528333334,60,221,24615,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,UPSS34.SA,UPSS34,bdr,UPS,DRN,BRUPSSBDR009,2021-01-04,54.0,832863.0471666666,60,169,12512,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,MUTC34.SA,MUTC34,bdr,MICRON TECHN,DRN,BRMUTCBDR008,2021-01-04,390.69,814126.0676363636,55,118,3267,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ROST34.SA,ROST34,bdr,ROSS STORES,DRN,BRROSTBDR006,2021-01-04,309.3,793725.179347826,46,1,2100,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,TJXC34.SA,TJXC34,bdr,TJX COMPANIE,DRN,BRTJXCBDR008,2021-01-04,352.4,781570.6139130435,46,2,501,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,UNHH34.SA,UNHH34,bdr,UNITEDHEALTH,DRN,BRUNHHBDR000,2021-01-04,52.87,772856.5923333333,60,148,15190,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ITLC34.SA,ITLC34,bdr,INTEL,DRN,BRITLCBDR005,2021-01-04,43.86,744534.4026666667,60,294,34720,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ORLY34.SA,ORLY34,bdr,OREILLY AUT,DRN,BRORLYBDR001,2021-01-04,473.75,715312.6428571428,28,1,200,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,A1ZN34.SA,A1ZN34,bdr,ASTRAZENECA,DRN,BRA1ZNBDR003,2021-01-04,44.48,703129.1398,50,400,31009,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BAAX39.SA,BAAX39,bdr,MSCI ASIA JP,DRN,BRBAAXBDR009,2021-01-04,47.81,698039.2709090909,22,41,24618,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,SNEC34.SA,SNEC34,bdr,SONY CORP,DRN,BRSNECBDR002,2021-01-04,528.08,689321.6122033898,59,131,140,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,AZOI34.SA,AZOI34,bdr,AUTOZONE INC,DRN,BRAZOIBDR000,2021-01-04,305.0,639571.293939394,33,1,2,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BIBB39.SA,BIBB39,bdr,NASDAQ BIOTC,DRN,BRBIBBBDR006,2021-01-04,52.91,634112.7618181818,22,14,10222,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,HONB34.SA,HONB34,bdr,HONEYWELL,DRN,BRHONBBDR006,2021-01-04,1091.83,632986.7293103448,29,10,1120,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,PGCO34.SA,PGCO34,bdr,PG,DRN,BRPGCOBDR001,2021-01-04,52.13,613004.5477966102,59,206,6629,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,TGTB34.SA,TGTB34,bdr,TARGET CORP,DRN,BRTGTBBDR004,2021-01-04,929.78,609089.8564150943,53,15,1184,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,F1NI34.SA,F1NI34,bdr,FIDELITY NAT,DRN,BRF1NIBDR004,2021-01-04,46.13,599068.9694871794,39,129,10838,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,EXXO34.SA,EXXO34,bdr,EXXON MOBIL,DRN,BREXXOBDR006,2021-01-04,55.01,541039.7768333333,60,200,13178,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,A1MD34.SA,A1MD34,bdr,ADVANCED MIC,DRN,BRA1MDBDR002,2021-01-04,486.77,536154.7176666666,60,85,1803,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,TMOS34.SA,TMOS34,bdr,THERMFISCHER,DRN,BRTMOSBDR007,2021-01-04,51.75,526868.0621052631,57,147,10579,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,TEXA34.SA,TEXA34,bdr,TEXAS INC,DRN,BRTEXABDR003,2021-01-04,855.55,520996.5956363636,55,91,862,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,RYTT34.SA,RYTT34,bdr,RAYTHEONTECH,DRN,BRRYTTBDR003,2021-01-04,363.07,520330.5589189189,37,6,1478,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BIAU39.SA,BIAU39,bdr,GOLD TRUST,DRN,BRBIAUBDR008,2021-01-04,48.77,517219.88727272727,22,24,3121,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,Z1OM34.SA,Z1OM34,bdr,ZOOM VIDEO,DRN,BRZ1OMBDR000,2021-01-04,76.4,515364.5674074074,54,74,2562,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BOEI34.SA,BOEI34,bdr,BOEING,DRN,BRBOEIBDR003,2021-01-04,1072.3,484226.8845454545,55,86,1003,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,WFCO34.SA,WFCO34,bdr,WELLS FARGO,DRN,BRWFCOBDR009,2021-01-04,39.45,480394.1903333334,60,250,16205,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,AMGN34.SA,AMGN34,bdr,AMGEN,DRN,BRAMGNBDR004,2021-01-04,42.63,480229.2423333333,60,143,11755,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BIEU39.SA,BIEU39,bdr,COREMSCI EUR,DRN,BRBIEUBDR000,2021-01-04,45.65,474819.135,22,6,4500,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ATTB34.SA,ATTB34,bdr,ATT INC,DRN,BRATTBBDR007,2021-01-04,155.57,459500.36799999996,60,183,2025,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,AVGO34.SA,AVGO34,bdr,BROADCOM INC,DRN ED,BRAVGOBDR003,2021-01-04,64.05,448125.20981481485,54,137,3212,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,TIFF34.SA,TIFF34,bdr,TIFFANY,DRN,BRTIFFBDR000,2021-01-04,691.0,430063.61600000004,20,1,1,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,MRCK34.SA,MRCK34,bdr,MERCK,DRN,BRMRCKBDR003,2021-01-04,53.35,427058.2162711865,59,154,4684,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,AALL34.SA,AALL34,bdr,AMERICAN AIR,DRN,BRAALLBDR003,2021-01-04,80.1,426333.6556666667,60,88,10707,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,VERZ34.SA,VERZ34,bdr,VERIZON,DRN,BRVERZBDR008,2021-01-04,52.02,423949.9794915254,59,161,5747,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,U1LT34.SA,U1LT34,bdr,ULTA BEAUTY,DRN,BRU1LTBDR006,2021-01-04,74.8,423138.1275757576,33,1,401,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,SAPP34.SA,SAPP34,bdr,SAP SE,DRN,BRSAPPBDR007,2021-01-04,650.0,418561.57137254905,51,120,240,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,QCOM34.SA,QCOM34,bdr,QUALCOMM,DRN,BRQCOMBDR007,2021-01-04,65.36,412160.68813559326,59,160,1547,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BEEM39.SA,BEEM39,bdr,MSCI EMGMARK,DRN,BRBEEMBDR006,2021-01-04,45.88,391177.5104545455,22,13,8707,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,C1AB34.SA,C1AB34,bdr,CABLE ONE IN,DRN,BRC1ABBDR009,2021-01-04,57.25,390876.26,10,14,18200,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ATVI34.SA,ATVI34,bdr,ACTIVISION,DRN,BRATVIBDR008,2021-01-04,483.0,390166.5415,60,197,1130,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,NEXT34.SA,NEXT34,bdr,NEXTERA ENER,DRN,BRNEXTBDR006,2021-01-04,98.1,384220.3486538462,52,155,1630,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,GEOO34.SA,GEOO34,bdr,GE,DRN ED,BRGEOOBDR000,2021-01-04,55.5,383900.8238333333,60,208,44340,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,GSGI34.SA,GSGI34,bdr,GOLDMANSACHS,DRN,BRGSGIBDR008,2021-01-04,139.9,383036.5016666667,60,135,4101,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BIWM39.SA,BIWM39,bdr,RUSSELL 2000,DRN,BRBIWMBDR009,2021-01-04,51.04,381368.8409090909,22,24,23638,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ABBV34.SA,ABBV34,bdr,ABBVIE,DRN,BRABBVBDR001,2021-01-04,555.19,368664.53038461535,52,158,285,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,CSCO34.SA,CSCO34,bdr,CISCO,DRN ED,BRCSCOBDR004,2021-01-04,46.47,367999.2563793104,58,148,2343,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,EBAY34.SA,EBAY34,bdr,EBAY,DRN,BREBAYBDR009,2021-01-04,135.75,353689.6379310345,58,143,1881,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ABTT34.SA,ABTT34,bdr,ABBOTT,DRN,BRABTTBDR007,2021-01-04,143.3,350591.33981481486,54,132,1403,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,CHCM34.SA,CHCM34,bdr,CHARTER COMM,DRN,BRCHCMBDR001,2021-01-04,57.03,346961.24666666664,51,137,1701,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BCSA34.SA,BCSA34,bdr,SANTANDER,DRN,BRBCSABDR005,2021-01-04,16.16,333513.5328333333,60,252,10413,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BACW39.SA,BACW39,bdr,MSCI ACWI,DRN,BRBACWBDR007,2021-01-04,47.5,332208.91318181815,22,24,12455,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,CVSH34.SA,CVSH34,bdr,CVS HEALTH,DRN,BRCVSHBDR008,2021-01-04,185.15,331012.00457627117,59,192,12269,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,MMMC34.SA,MMMC34,bdr,3M,DRN,BRMMMCBDR000,2021-01-04,225.91,325270.9495,60,117,996,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BMYB34.SA,BMYB34,bdr,BRISTOLMYERS,DRN ED,BRBMYBBDR000,2021-01-04,322.2,322025.0525454545,55,140,464,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,LILY34.SA,LILY34,bdr,LILLY,DRN,BRLILYBDR006,2021-01-04,434.38,321708.32,51,159,997,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,P1HC34.SA,P1HC34,bdr,PARKER-HANNI,DRN,BRP1HCBDR007,2021-01-04,347.96,319211.62,1,7,911,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,CHVX34.SA,CHVX34,bdr,CHEVRON,DRN,BRCHVXBDR008,2021-01-04,224.57,312208.46,59,145,1009,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ULEV34.SA,ULEV34,bdr,UNILEVER,DRN,BRULEVBDR002,2021-01-04,319.33,307503.84745454544,55,136,550,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,CTGP34.SA,CTGP34,bdr,CITIGROUP,DRN,BRCTGPBDR000,2021-01-04,53.22,294274.7111666667,60,148,2462,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ORCL34.SA,ORCL34,bdr,ORACLE,DRN,BRORCLBDR007,2021-01-04,336.1,289098.6436538462,52,159,424,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,TWTR34.SA,TWTR34,bdr,TWITTER,DRN,BRTWTRBDR007,2021-01-04,144.05,282422.3733333333,57,103,735,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,ABUD34.SA,ABUD34,bdr,AB INBEV,DRN,BRABUDBDR009,2021-01-04,61.54,278606.45,50,131,1160,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,MDTC34.SA,MDTC34,bdr,MEDTRONIC,DRN ED,BRMDTCBDR004,2021-01-04,306.6,274885.44060000003,50,134,693,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,IBMB34.SA,IBMB34,bdr,IBM,DRN,BRIBMBBDR003,2021-01-04,652.16,274875.25905660377,53,84,183,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,S1PO34.SA,S1PO34,bdr,SPOTIFY TECH,DRN,BRS1POBDR002,2021-01-04,411.38,270760.33849999995,60,94,936,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,P1FG34.SA,P1FG34,bdr,PRINCIPAL FI,DRN,BRP1FGBDR002,2021-01-04,253.9,269422.60000000003,7,2,301,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,SCHW34.SA,SCHW34,bdr,SCHWAB,DRN,BRSCHWBDR006,2021-01-04,69.74,267901.6011111111,45,122,720,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,GILD34.SA,GILD34,bdr,GILEAD,DRN,BRGILDBDR000,2021-01-04,157.7,266891.93824561406,57,136,1589,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,BSLV39.SA,BSLV39,bdr,SILVER TRUST,DRN,BRBSLVBDR002,2021-01-04,44.5,266301.6068181818,22,15,6167,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,C1CL34.SA,C1CL34,bdr,CARNIVAL COR,DRN,BRC1CLBDR004,2021-01-04,107.05,264785.01754385966,57,20,805,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,T1SO34.SA,T1SO34,bdr,THE SOUTHERN,DRN,BRT1SOBDR005,2021-01-04,311.8,261204.40000000002,9,5,499,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,N1LS34.SA,N1LS34,bdr,NIELSEN HOLD,DRN,BRN1LSBDR007,2021-01-04,106.61,260822.275,4,1,700,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
2021-01-04,M1CH34.SA,M1CH34,bdr,MICROCHIP TE,DRN,BRM1CHBDR000,2021-01-04,360.44,257740.24777777778,9,5,381,B3 COTAHIST official annual file; last trading session 2021-01-04; 60-session average traded value,2021
