date,static,volatility_target,mean_variance,linear_trailing_12m,linear_above_trend,linear_drawdown,linear_market_trailing_12m,linear_short_volatility,oracle_binary,oracle_continuous
2018-03-31,0.55,0.7274190720772407,0.179850953449406,0.55,0.55,0.55,0.55,0.2644269946630427,0.95,0.95
2018-04-30,0.55,0.7488726614677745,0.176678456011102,0.55,0.55,0.55,0.55,0.310900822266446,0.95,0.3752309704060206
2018-05-31,0.55,0.7773520243715476,0.18614165450576994,0.55,0.55,0.55,0.55,0.3454767234561106,0.0,0.0
2018-06-30,0.55,0.7694106574411808,0.16004477060283362,0.55,0.55,0.55,0.55,0.5940961989070229,0.95,0.34297537893512986
2018-07-31,0.55,0.8013647057691742,0.1307631271259741,0.55,0.55,0.55,0.55,0.4578547131982083,0.95,0.9083561688947854
2018-08-31,0.55,0.8097507328230821,0.09865150397364528,0.55,0.55,0.55,0.55,0.4946992222046576,0.0,0.0
2018-09-30,0.55,0.7756193973016895,0.0980524101932132,0.55,0.55,0.55,0.55,0.2653312509715086,0.0,0.0
2018-10-31,0.55,0.7696365174595236,0.09253716226178284,0.55,0.55,0.55,0.55,0.27118327277823434,0.95,0.95
2018-11-30,0.55,0.44954560044861247,0.10565539538727835,0.55,0.55,0.55,0.55,0.9904150486420209,0.95,0.95
2018-12-31,0.55,0.47124152324161755,0.20125668107769967,0.55,0.55,0.55,0.55,0.8977648843507686,0.95,0.95
2019-01-31,0.55,0.4728695519858149,0.24640251653815842,0.55,0.55,0.55,0.55,0.8027081926945976,0.95,0.704655754837291
2019-02-28,0.55,0.48303569478707997,0.2216762515695045,0.55,0.55,0.55,0.55,0.2809626696523401,0.95,0.95
2019-03-31,0.55,0.4776716874158511,0.21653659927509467,0.55,0.55,0.6445620315615338,0.55,0.35813568346258007,0.95,0.95
2019-04-30,0.55,0.4780639153916811,0.2870346146480739,0.55,0.55,0.6431053444595024,0.55,0.36506653967107805,0.0,0.0
2019-05-31,0.55,0.4755791451477044,0.3053382881320857,0.55,0.55,0.6377002339400876,0.55,0.4416283803770016,0.95,0.95
2019-06-30,0.55,0.5334249968287892,0.43415310549367864,0.55,0.55,0.6404998238708703,0.55,0.4866453876093911,0.95,0.5500017911164726
2019-07-31,0.55,0.5371993595845271,0.47915568263443686,0.55,0.55,0.6392230859844461,0.55,0.47752916913719745,0.95,0.95
2019-08-31,0.55,0.5407439876248638,0.47583215227164516,0.55,0.6304152043050053,0.6379991652678323,0.55,0.4493866720579529,0.0,0.0
