date,equity,cash,IBOVESPA_return,BOVA11_return,excess,trailing_12m,trailing_volatility,short_volatility,above_trend,drawdown,market_trailing_12m,cash_level
2014-11-30,0.06005534851240535,0.008378550037109633,0.0006406822926776634,0.0032087901152710874,0.051676798475295715,0.2517713341624239,0.26810910009039685,0.42021172926949546,0.06736171050723261,-0.09664461312509631,0.06570118160050797,0.10062553820842512
2014-12-31,-0.08660210538410762,0.009119944314898154,-0.0851931822022366,-0.08673566001814581,-0.09572204969900577,0.1825202566743942,0.28486007630595367,0.2637739555756678,-0.0422092732496836,-0.17487709153853803,-0.0066347543911540185,0.10231436636773839
2015-01-31,-0.025727690754223542,0.00885509008412022,-0.03306398075878292,-0.03491320237833051,-0.03458278083834376,0.19774507268881036,0.2824922594983204,0.25523649020372796,-0.07235041744406101,-0.19610559856166,0.014999667759701518,0.10314461182453294
2015-02-28,0.11261346014669016,0.008185293617314127,0.09966317077155806,0.0964700287430138,0.10442816652937603,0.32761145294143423,0.2969768694117259,0.3536405235231845,0.020520802849511632,-0.10557626842313605,0.12907459795501852,0.10350315210105898
2015-03-31,0.0014564786308388644,0.010361243307758006,-0.008394247778555242,-0.010197928580461202,-0.008904764676919141,0.18982373071898584,0.28082095560653964,0.2539020584298617,0.012339953383653901,-0.10427355937117933,0.04584537915273823,0.10626488344926388
2015-04-30,0.040216246828049806,0.009482746343999704,0.09929619407833346,0.10343431416089932,0.030733500484050102,0.170589014864714,0.278704451341922,0.19544590385434815,0.05013434865823463,-0.06825080374444015,0.12272527858332971,0.10759313319717823
2015-05-31,-0.04291762622993733,0.009838383486783231,-0.061694140847127654,-0.059868182511555346,-0.052756009716720564,0.09818419755660646,0.2848202379951286,0.1441015035488402,0.009712443835079743,-0.10823926748938084,0.06141632659314111,0.10884858559855437
2015-06-30,-0.02253644349368833,0.010658269513613483,0.006084151409273542,0.0021421740810181333,-0.03319471300730181,-0.039131368598435134,0.26133209837431803,0.15009685940728978,0.0015101833694433076,-0.1283363828474965,0.029130365807975345,0.11133284302288349
2015-07-31,-0.07653253185244357,0.011773134075605318,-0.04174751726608816,-0.04061407813451823,-0.0883056659280489,-0.13687094186430504,0.26961924405179216,0.09445561971407386,-0.07208178795937381,-0.1950470063918367,-0.060837336991117374,0.1137017841195529
2015-08-31,-0.13465113755979308,0.011074797495524313,-0.08333824492371533,-0.08162849969729513,-0.1457259350553174,-0.30343484266333665,0.28049258799980215,0.19423210091511192,-0.18235988546479043,-0.30343484266333665,-0.2157864641070194,0.11618131006608512
2015-09-30,-0.053152002278100685,0.011074796160786438,-0.03360786618116163,-0.042126155074574956,-0.06422679843888712,-0.20882098224811796,0.23865264302818728,0.14537214687970088,-0.203009782753087,-0.3404586754929406,-0.14170322975582894,0.11825028433884133
2015-10-31,0.015894272171737223,0.01107727675898218,0.017976438636632563,0.022334828052502864,0.004816995412755043,-0.21375041957767016,0.23758845472242696,0.2610494874858032,-0.1748776507330918,-0.3299757461727173,-0.1344789345830938,0.11987952519649481
2015-11-30,-0.027087105665453137,0.010551723170121763,-0.016329115352843093,-0.015765788350975973,-0.0376388288355749,-0.2783845145147531,0.22196106638257987,0.12078216500471971,-0.18191251244408224,-0.34812476393455327,-0.14915724778579897,0.12205269832950694
2015-12-31,-0.050601998558332584,0.011082226232309367,-0.039228726034831074,-0.0359267588776746,-0.06168422479064195,-0.24994320244502588,0.2138171388759166,0.11680841621692895,-0.1954902897449603,-0.3811109536901498,-0.1064066652271215,0.12401498024691815
2016-01-31,-0.09006224436670907,0.010019034400870819,-0.04117131034333321,-0.04647201892958863,-0.10008127876757988,-0.29947203416566204,0.22448015049180323,0.11023546871550464,-0.23486773864604327,-0.43684949021478703,-0.11389904893752067,0.12517892456366875
2016-02-29,0.07440249310052205,0.010014792969564423,0.05910013650734114,0.05766783443074175,0.06438770013095763,-0.32353057019477494,0.20047089605823631,0.29742859245308406,-0.13975599824125007,-0.39494968829593724,-0.14658446042973572,0.12700842391591904
2016-03-31,0.3162724685467668,0.01160521603687159,0.169673314712516,0.17346195502753226,0.30466725250989524,-0.11087690252550941,0.4015260300078239,0.7080362050220443,0.14787674989136113,-0.20358893261830258,0.006667600263577489,0.12825239664503263
2016-04-30,-0.0029069795144146537,0.010544656997154345,0.07703526472909861,0.07216288250619352,-0.013451636511568998,-0.14773640812890876,0.39862386290526997,0.5768073502357736,0.15748044018125174,-0.20590408327623422,-0.013717584774218028,0.12931430729818727
2016-05-31,-0.03468611937569588,0.011074794666676047,-0.10088850023140183,-0.09837010658566503,-0.045760914042371925,-0.1404064083395774,0.3979176532605566,0.6723947712936089,0.12362127805286938,-0.2334481890394674,-0.054915992585131246,0.13055071847808009
2016-06-30,0.15010092175657763,0.011605220511030634,0.0630260834896943,0.06125054973523403,0.138495701245547,0.011413034812531864,0.4270150082700881,0.34225014872779,0.2581512808225497,-0.11838805564011756,-0.0014265212669238858,0.13149766947549724
2016-07-31,0.17643188816654765,0.01107479406609646,0.1121936067195426,0.11583163891456594,0.16535709410045119,0.288468286433067,0.4473162412881289,0.39852323262542766,0.40444438142730177,0.0,0.15899208079068905,0.13079932946598838
2016-08-31,-0.021804630737157882,0.012135914677194881,0.010347594734686938,0.0044899431999012585,-0.03394054541435276,0.4564920183481995,0.4155701990750803,0.37294116478961853,0.31258606884048223,-0.021804630737157882,0.2774448750138738,0.13186044664765895
2016-09-30,0.00838825664365328,0.011074798454825174,0.008048218596568457,0.011264099666564498,-0.002686541811171894,0.551156522199157,0.4053179496606174,0.36999456744890696,0.26294736106794203,-0.013599276932148019,0.33250880832857743,0.13186044894169768
2016-10-31,0.16556081529300704,0.010474364614997178,0.11235800588911937,0.11209335343637905,0.15508645067800986,0.7796805338773258,0.4217542037313974,0.34848424356592533,0.37470852968116675,0.0,0.4560522076986353,0.13125753679771268
2016-11-30,-0.16971149502610494,0.010368924856840156,-0.04649980574465873,-0.04610495064458753,-0.1800804198829451,0.5187878569692825,0.47314496555148405,0.5810856336271428,0.08786344761717335,-0.16971149502610494,0.41139285970080075,0.13107473848443107
2016-12-31,-0.04564571709174692,0.010704974651994492,-0.0271217677674771,-0.029333304806176463,-0.05635069174374141,0.5267166077100063,0.47209499845325387,0.5872104199401855,0.0008371969472256158,-0.20761060922867292,0.4291782316350772,0.1306974869041162
2017-01-31,0.17884232648050968,0.010333222897081162,0.08528420109084478,0.08259583732192533,0.16850910358342852,0.9778915058390059,0.46541389733630506,0.6120081134237059,0.1414488330564947,-0.06589784710465507,0.6176659835782548,0.13101167540032654
2017-02-28,0.1258428055022971,0.008638120934348459,0.030786591384295514,0.0338195332218858,0.11720468456794864,1.0725891239202556,0.4692215888588878,0.40647790668696226,0.2272491890868653,0.0,0.5744199700604937,0.12963500336511058
2017-03-31,-0.05832160044620138,0.010504068841917125,-0.02517175786391157,-0.026666682598799007,-0.06882566928811851,0.48275714624695265,0.39958396643158356,0.43121272216292905,0.11063908126760569,-0.05832160044620138,0.31215189103912033,0.1285338561701561
2017-04-30,-0.029698834592421397,0.007852935055301824,0.006447738157951299,0.006530742584345495,-0.03755176964772322,0.44291551285673925,0.4035526559061555,0.3433045089911829,0.05152553079115707,-0.08628835147380576,0.22615511868886506,0.1258421342283036
2017-05-31,-0.09219740102669582,0.009255558916058781,-0.04116019364202239,-0.041620474187166856,-0.1014529599427546,0.3569497745366479,0.4185343316339197,0.1083780733952132,-0.04568651820118774,-0.1705301907557386,0.30760905279385,0.12402289847768633
2017-06-30,-0.025915344399820683,0.008081071056440736,0.003013825410262072,0.0061096307032384445,-0.03399641545626142,0.14927649286418965,0.40114707190039767,0.1289472499517936,-0.07030480372081882,-0.19202618653155723,0.23378906553101886,0.12049874902309643
2017-07-31,0.058223830139797705,0.007971612523570704,0.0480127237826109,0.045790263859469604,0.050252217616227,0.03379701315627748,0.365978550493453,0.2611484578110325,-0.020592033723245584,-0.14498285645876596,0.16259132522276998,0.11739556748057067
2017-08-31,0.046304835562940516,0.008014550789243735,0.07456007361692252,0.07360330166480389,0.03829028477369678,0.1057778924787498,0.3663063411557298,0.15771631188805527,0.031408098237464266,-0.10539142822359404,0.23647962990977334,0.11327420359261953
2017-09-30,0.04807854596313477,0.006377200280964557,0.04883178497288099,0.046338222628413694,0.04170134568217021,0.14930145018225605,0.36785235702102487,0.02227713048541994,0.06284752348144695,-0.06237994888642784,0.2865050633454782,0.10857660541875891
2017-10-31,0.06824989747323973,0.006431481488862634,0.00018844450668598078,0.002654305846902183,0.061818415984377095,0.05334800227854464,0.3364468184439864,0.04222831307487659,0.1043239944801968,0.0,0.15677460974354096,0.10453372229262436
2017-11-30,-0.05361963209202436,0.005674439706042866,-0.03145017880738932,-0.033022093233727845,-0.05929407179806723,0.20062829240643598,0.2854663636220252,0.22628117499227315,0.038278342658865094,-0.05361963209202436,0.17503263048861428,0.09983923714182708
2017-12-31,0.03365896777466615,0.005376561236273503,0.06156645867885158,0.06368873653751272,0.028282406538392646,0.3003977910886624,0.2769621141568086,0.2175604221753595,0.07560417265621822,-0.021765445786033122,0.2821493862777318,0.09451082372610609
2018-01-31,0.10391323516471274,0.005567949842493647,0.09015162050675429,0.09187751520049448,0.09834528532221909,0.21774244130473686,0.2390909213932657,0.2733855166146547,0.16940792148452455,0.0,0.2878997314966081,0.08974555067151857
2018-02-28,0.05889887631363444,0.004649326579257984,0.006689202315316889,0.006097564124911248,0.05424954973437646,0.14533405235174923,0.21447188120210925,0.12328023014531862,0.20803317429431356,0.0,0.25779163621179424,0.0857567563164281
2018-03-31,0.07550882113691193,0.005315638282067159,-0.001345327188302936,-0.0008484790405496323,0.07019318285484477,0.3081078179519372,0.2074728464777348,0.07885421366127206,0.24635828133383808,0.0,0.28853416492525463,0.08056832575657813
2018-04-30,0.01753780601249777,0.005175139299563147,0.008773985923828276,0.009098630286253906,0.012362666712934622,0.3717897149463878,0.19928054381677962,0.10341438002563279,0.21352261772075098,0.0,0.2915124116923442,0.07789053000083945
2018-05-31,-0.09440108353312437,0.005175144993540881,-0.10870348225714954,-0.10952152895895761,-0.09957622852666526,0.3684597079594669,0.20074003926232878,0.2992000310569599,0.06995156749469666,-0.09440108353312437,0.2005347582881769,0.07381011607832155
2018-06-30,0.016475087676269595,0.005175140084178631,-0.051997289704536764,-0.05022277739563763,0.011299947592090964,0.4280126410291083,0.19262293857025237,0.22282266359158345,0.061641808937745735,-0.07948126198479788,0.1346904457628788,0.07090418510605945
2018-07-31,0.03534968689573459,0.00542224098013433,0.08874016129892826,0.0867092917115071,0.02992744591560026,0.39714529068705695,0.19051655916635887,0.24283755172803376,0.0737820965507876,-0.046941212814303634,0.1787863171024675,0.06835481356262307
2018-08-31,-0.029664880416893302,0.0056694035186595215,-0.03208786103188466,-0.03047736241936394,-0.035334283935552824,0.2957018802119906,0.19826629704460486,0.11586234171793491,0.02738045717402815,-0.07521358776643672,0.061794136583327,0.06600966629203886
2018-09-30,-0.011893425138890135,0.00468111919061065,0.034742692690248544,0.03359413889491614,-0.016574544329500784,0.2215606853404699,0.19916862669671695,0.11640129054492826,-0.002299169679848223,-0.08621246572979935,0.047530919364116464,0.06431358520168495
2018-10-31,0.29458262863613593,0.005430428228718309,0.10186281887827842,0.09750686560033461,0.2891522004074176,0.4803757499131802,0.33991725279851437,0.6314742168723994,0.23739456622571997,0.0,0.15401790333819854,0.06331253194154063
2018-11-30,0.03644123705781421,0.0049355324713136195,0.023792096384959383,0.027235977164283387,0.031505704586500594,0.6212534891674768,0.3252842559025995,0.5707903102772062,0.23555451659807236,0.0,0.2198385490068,0.06257362470681138
2018-12-31,0.05535037832723044,0.0046881798933942065,-0.018066230163395702,-0.020493277135414156,0.050662198433836236,0.6552756145876428,0.3252042453847551,0.49845080651434814,0.2558299860538882,0.0,0.1283331865147248,0.061885243363932085
2019-01-31,0.028399112140613747,0.005182946814551892,0.07012262006373504,0.06939702316813023,0.023216165326061855,0.5420450794178095,0.31937789497708474,0.04792915909532521,0.249307827415838,0.0,0.1076026886028183,0.06150024033599033
2019-02-28,0.09182069564745254,0.004935533419835103,-0.01858430901543595,-0.022872355645005005,0.08688516222761744,0.5899882122747753,0.3231533887361432,0.11026107245092925,0.3083899492903799,0.0,0.07979568616751487,0.06178644717656745
2019-03-31,0.07480813995030688,0.0046881804151763795,-0.0017680740161679642,-0.00043550640773648563,0.0701199595351305,0.5889523538927981,0.32307714640427027,0.11371474986213824,0.3278291725709117,0.0,0.07933859102392082,0.06115898930967667
2019-04-30,-0.00467110441016394,0.005182952398179896,0.009830736608141821,0.011654504613068717,-0.009854056808343836,0.5542716763936768,0.32573155432567286,0.17842110196845548,0.2540471264708435,-0.00467110441016394,0.08046926232451557,0.06116680240829342
2019-05-31,0.07727078025550282,0.005430425213472256,0.007026251642949566,0.00764425926011536,0.07184035504203057,0.8489106282172643,0.29127008229414647,0.16147747424297718,0.2766494654978564,0.0,0.22076199064428303,0.061422082628224794
2019-06-30,0.022808983933652494,0.004688174695191671,0.04057507836124419,0.0376109075941764,0.018120809238460822,0.8604316268627625,0.2904153440007043,0.14446947758296988,0.23178142328613882,0.0,0.33996927464394244,0.060935117239237835
2019-07-31,0.04857263188937799,0.0056779667494035735,0.00836906847431873,0.008958939706011693,0.04289466513997442,0.8841920870993414,0.2896955573845345,0.09437623148053137,0.21456520846154725,0.0,0.2410523808039584,0.06119084300850708
2019-08-31,-0.005854835745768061,0.005017193903129158,-0.006649509115963181,-0.0037763074163298382,-0.010872029648897219,0.9304263177866638,0.2828233031766463,0.09431573938400496,0.16019455749582945,-0.005854835745768061,0.27366931568674646,0.060538633392976715
2019-09-30,-0.013124496692136556,0.004637597927974468,0.0356948639744914,0.03483251175360058,-0.017762094620111024,0.92802122001085,0.28316227260382926,0.11680524713088838,0.10644604572456196,-0.018902490665526295,0.2748413474938667,0.060495112130340534
2019-10-31,0.03739991016354427,0.004792643609513592,0.02362881050608201,0.021978029547027544,0.03260726655403068,0.5449991342304905,0.1185650823286233,0.09462068169351434,0.11059938335989283,0.0,0.18432558913967267,0.059857327511135816
2019-11-30,-0.0011711510745533449,0.0038038539669589255,0.009447866607178668,0.010849515512175056,-0.00497500504151227,0.4889312115899256,0.12471540339194827,0.09146939296403828,0.07691568737871868,-0.0011711510745533449,0.1677321436126844,0.05872564900678112
2019-12-31,0.0791277699984767,0.0035755375166035552,0.07142923116247868,0.06593200787171538,0.07555223248187315,0.5224773222623185,0.1311918727529616,0.1391176320739365,0.12772731958162598,0.0,0.27416165047755126,0.05761300662999047
2020-01-31,0.026420320612532633,0.003594829361866392,-0.04058259328438818,-0.04674366813161823,0.02282549125066624,0.5195478514066725,0.13133642777156687,0.14133139252214175,0.12779303007559362,0.0,0.1423484033678759,0.05602488917730497
2020-02-29,-0.05841380297527943,0.0029372887058576325,-0.08429074891298527,-0.0762167351214822,-0.06135109168113706,0.31045810755092385,0.14683651155358224,0.24038547394457557,0.04160058454651083,-0.05841380297527943,0.06586741025001341,0.0540266444633275
2020-03-31,-0.3536922507698288,0.00338368953101309,-0.2990438918038597,-0.3106361869368124,-0.3570759403008419,-0.21199030927433626,0.3966061706157873,0.6911899264019713,-0.31005243299512664,-0.3914455442947564,-0.25155041399262046,0.05272215357916421
2020-04-30,0.21795705713501778,0.0028492472325605256,0.10251985505822447,0.11333815078101628,0.21510780990245726,-0.035733848215723785,0.45877376986685464,0.9903061600112906,-0.1494763021634664,-0.258806806022839,-0.1828526314668414,0.05038844841354484
2020-05-31,-0.005018652129561985,0.0023580972593741922,0.08567063419213472,0.0898847558440814,-0.007376749388936177,-0.10939120136479863,0.45224798086790735,0.9980725189472821,-0.13886236368306115,-0.2625265968242093,-0.11903696614020687,0.047316120459446775
2020-06-30,0.06267888288839085,0.0021233213094613568,0.08755992995265327,0.08877007145337301,0.060555561578929495,-0.07467456965002517,0.4562215853091765,0.3960111982429676,-0.07416461149815734,-0.21630258775325095,-0.07925904115991012,0.04475126707371646
2020-07-31,0.08883510955180585,0.0019434651533176694,0.08264601677025873,0.08371532345277188,0.08689164439848818,-0.03914446583374254,0.46235347638987295,0.1677833902537324,0.01022748451442701,-0.14668274228084432,-0.011436821367711625,0.04101676547763056
2020-08-31,0.10979485455421978,0.0015988957111878754,-0.03442747506695454,-0.03615675532263052,0.1081959588430319,0.07263261556735956,0.47337954221691386,0.08177253683052355,0.11545007290895115,-0.05299289808096386,-0.03908091533902791,0.037598467285689274
2020-09-30,-0.08648367449686556,0.00156966012975146,-0.04796263962742742,-0.048589279335222946,-0.08805333462661702,-0.007101298691134739,0.4838545546406101,0.3733664364061903,0.0235287117413836,-0.13489355202954978,-0.11669845944626378,0.034530529487466266
2020-10-31,-0.06486347207864895,0.0015696617290765769,-0.0068813880573797,-0.004283349516940538,-0.06643313380772553,-0.10497790194215928,0.48827436441227806,0.3728222771811159,-0.0237725857870994,-0.19100735996254026,-0.14302607461018457,0.03130754760702925
2020-11-30,0.19900791201632417,0.0014948630620603698,0.15897479358718591,0.15817334284618756,0.1975130489542638,0.07439685803558649,0.5267065982336988,0.5506377874185893,0.17475882712873902,-0.03001142383211164,-0.016084722010943908,0.028998556702130696
2020-12-31,0.027213063193739506,0.0015696632222446105,0.09567629018856216,0.09190477844869971,0.025643399971494896,0.02270974606651266,0.5226710195811789,0.46393893083883186,0.1987717162820677,-0.0036150634116496327,0.006181845978975087,0.02699268240777175
2021-01-31,-0.005684145816042485,0.0014200637042476316,-0.02151689686894087,-0.03094047844156822,-0.007104209520290117,-0.00927866068012606,0.5227992460494456,0.3807743031830201,0.13956148023809312,-0.00927866068012606,0.02617685282364035,0.02481791675015299
2021-02-28,0.014148798827992692,0.0013452752300426862,-0.0514796483376212,-0.04495297474371551,0.012803523597950006,0.06707050232824496,0.5173042897292739,0.05738025892770008,0.12168231712688704,0.0,0.06294615692987082,0.023225903274338044
2021-03-31,0.14996294097712304,0.0020107960214124088,0.05997182779471477,0.06285446374604642,0.14795214495571063,0.8986180106132651,0.33754145068501995,0.29347859386386943,0.23239170028359513,0.0,0.6073659500703767,0.021853009764737363
2021-04-30,0.07733232215533192,0.0020778491726258785,0.019376849883948832,0.019364382560815407,0.07525447298270604,0.6794044899016305,0.2914226897942349,0.23542661539510457,0.26546198728929005,0.0,0.48615159289528687,0.021081611704802716
2021-05-31,-0.008035863416083089,0.002703263758983221,0.061584270163123955,0.059877605390488364,-0.01073912717506631,0.6743118133480341,0.2920279624267551,0.2739582307136429,0.20843161157046142,-0.008035863416083089,0.4531802780771361,0.021426778204411745
2021-06-30,-0.02244642003720887,0.0030777904974055303,0.0046428364694750535,0.004618536234682891,-0.0255242105346144,0.5401919935245978,0.29935463570924586,0.18682177947665485,0.15198937146277558,-0.03030190708769298,0.34238777676598664,0.02238124739235592
2021-07-31,0.027658029468855094,0.0035561623452133873,-0.039439444815736024,-0.03858465840801195,0.024101867123641707,0.4536550623544051,0.2946589585006005,0.08935517882829151,0.1429116347873709,-0.003481968658031742,0.19101232364902376,0.023993944584251636
2021-08-31,-0.0505340983875342,0.004279522199279295,-0.024794541444718154,-0.025873097954478896,-0.054813620586813494,0.24364958870371112,0.29376105038345973,0.13721065843532054,0.049497622649740114,-0.05384010889881874,0.20289433391829093,0.026674571072343056
2021-09-30,0.07828707720766159,0.004419992120554994,-0.06568390566886151,-0.06653229359513513,0.0738670850871066,0.46796640917747245,0.273215211170436,0.22482083807057004,0.10219846152483103,0.0,0.18050360494232143,0.02952490306314659
2021-10-31,0.007727288767221729,0.004859960891763437,-0.0673821132685184,-0.06394964513425283,0.002867327875458292,0.5819185384726888,0.25312566759627775,0.22346350153742972,0.08405380048000533,0.0,0.10858739739721446,0.03281520222583345
2021-11-30,-0.029936479119256898,0.00586749087491123,-0.015323525865776455,-0.013342713700123965,-0.03580396999416813,0.27985933353577663,0.19408908925473853,0.19031332743773915,0.029731080733401916,-0.029936479119256898,-0.05813315718448642,0.03718783003868431
2021-12-31,0.01191620542114813,0.007340791610688235,0.028523769411578304,0.02491107961730199,0.004575413810459894,0.2608001656810084,0.19425573334155924,0.07984677372792068,0.02070838568333322,-0.018377002932879694,-0.11585890455868231,0.042958958427127936
2022-01-31,-0.04424612077200718,0.006972790374841997,0.08146494573461927,0.08055642009223174,-0.05121891114684918,0.21190328426361504,0.20360781858895755,0.10110014768431616,-0.02802724345156471,-0.06181001261369112,-0.022806220420628742,0.0485116850977223
2022-02-28,-0.06434310933341936,0.007550408316703283,0.0067088996842825654,0.00852007826729384,-0.07189351765012264,0.1181058046443868,0.21958415828312852,0.1369202608783681,-0.08154371169466157,-0.12217607354760773,0.03714134640817379,0.0547168181843829
2022-03-31,0.14517407611495048,0.0092705420589827,0.060605258122879535,0.06152430654753904,0.13590353405596778,0.11344960451023045,0.21630848153112356,0.4004531206923929,0.04736249232673018,0.0,0.03776113343098131,0.06197656422195319
2022-04-30,-0.04580960805059864,0.00834320199290195,-0.10102584189684505,-0.10553631020468834,-0.05415281004350059,-0.013820626473009856,0.20989138060495402,0.40178528914198264,-0.0022831542989608655,-0.04580960805059864,-0.08481299987879765,0.06824191704222926
2022-05-31,0.01166780852405136,0.01034592596303785,0.03221290838857982,0.03655705214843308,0.0013218825610135099,0.005768141037295393,0.20994709140430534,0.33941816250635454,0.009238767437240947,-0.034676297261843514,-0.11013391808323669,0.07588457924628389
2022-06-30,-0.10880349773947495,0.010153155419498239,-0.11503264263489188,-0.11364060989194258,-0.11895665315897319,-0.08308141083005827,0.23697871325857137,0.20873533091966284,-0.09535138263650955,-0.1397068925705761,-0.21613691320373207,0.0829599441683766
2022-07-31,0.06127711924085255,0.01034842300421257,0.046914003718066866,0.04526319366476739,0.05092869623663998,-0.05308508181888927,0.2443199517511463,0.30299120652271566,-0.032374380407127035,-0.08699060924453972,-0.14566839317354552,0.08975220482737578
2022-08-31,-0.0485274418313677,0.01169361125471502,0.0616294339023471,0.06576030449670145,-0.06022105308608272,-0.05108381665973705,0.24389566913023783,0.2987228174094144,-0.06686369863926056,-0.13129661934591774,-0.06995641568321187,0.0971662938828115
2022-09-30,-0.01319320130245727,0.010719824246777643,0.0046930734546901665,0.005952921228501218,-0.023913025549234912,-0.13158846015367787,0.22760071041082347,0.19417197958429178,-0.0683927357785824,-0.1427575979190122,9.873836431961713e-05,0.10346612600903415
2022-10-31,0.05252330391871074,0.01020675723652853,0.054527117770437616,0.05344732483344239,0.04231654668218221,-0.09298538079847585,0.23562200586980658,0.17764245454781266,-0.01148868510065748,-0.09773239470250683,0.13082887971333235,0.10881292235379925
2022-11-30,0.14085440785022763,0.010206761329235814,-0.030602309610561096,-0.03183236170392634,0.1306476465209918,0.06670501882305757,0.2752762977695869,0.2677749385805284,0.11600050833544895,0.0,0.11328231456289717,0.11315219280812383
2022-12-31,-0.062377436582834345,0.010719822673436186,-0.02182493784713546,-0.02422181986616878,-0.07309725925627053,-0.011611150408869064,0.2840693949651951,0.3530091972774318,0.03606240458998755,-0.062377436582834345,0.05878447307470447,0.11653122387087178
2023-01-31,0.11988808371713877,0.010719821915424532,0.06727081273893987,0.07025235675289343,0.10916826180171424,0.15812754600596723,0.3017753402304587,0.3872040527410276,0.150289645459589,0.0,0.044888019302572246,0.12027825541145432
2023-02-28,-0.11116979735608246,0.00918141258942673,-0.07574956910034258,-0.07911503072811155,-0.12035120994550919,0.1001669005725343,0.31849378787138466,0.4218747652232678,0.021704538905922277,-0.11116979735608246,-0.04069766107644368,0.12190925968417776
2023-03-31,-0.03793865821577336,0.011746733337314463,-0.029066440329415077,-0.026297614466836317,-0.04968539155308782,-0.07574920998721313,0.285797004090484,0.4090472457186146,-0.01274512057483157,-0.14489082262604658,-0.1218044342153789,0.12438545096250953
