decision_year,decision_date,holding_end_exclusive,gross_return,estimated_cost_brl,estimated_cost_rate,net_return,opening_wealth_brl,closing_wealth_brl,turnover,weights_at_decision,known_snapshot_count,factor,target_equity_weight,mvo_eligible_net_return,mvo_turnover,mvo_equity_gain_rate,mvo_cash_weight,equity_gain_rate,cash_weight,cdi_net_return,eligible_universe_size,priced_universe_size,benchmark_IBOVESPA,benchmark_BOVA11,realised_share_for_tax,tax_rate,net_return_after_tax,mvo_realised_share_for_tax,mvo_tax_rate,mvo_net_return_after_tax,cdi_net_return_after_tax
2012,2012-01-02,2013-01-02,0.22006828041792792,904.3315777799953,0.0009043315777799953,0.21916394884014792,1000000.0,1219163.948840148,0.05000000024592711,AMBV3.SA:25.00% | AMBV4.SA:25.00% | CIEL3.SA:3.32% | CMIG3.SA:25.00% | CPFE3.SA:0.45% | HGTX3.SA:16.23% | TITULO_CDI:5.00%,103,value_quality,0.9499999997540726,0.06964367190984522,5.612935259880221e-09,0.07057773880370521,5.612935259880221e-09,0.22006828041792825,0.05000000024592711,0.0,27,103,0.028465367417531473,0.04664211650619454,0.4590186931081207,0.015152318170798328,0.2040116306693496,0.5960938754806261,0.0063106436769240016,0.06333302823292121,0.0
2013,2013-01-02,2014-01-02,0.06269679641060799,1606.2469409701516,0.0013174987191002943,0.0613792976915077,1219163.948840148,1293995.3757907616,0.9180373862162414,AMBV3.SA:25.00% | GRND3.SA:25.00% | LEVE3.SA:25.00% | SBSP3.SA:20.00% | TITULO_CDI:5.00%,126,value_quality,0.9500000000551121,0.08238278388901236,1.1921877509612522,0.08434056574520188,6.622154545579907e-11,0.058698803669438915,0.04999999994488802,0.07995985491151636,23,126,-0.17654676258992807,-0.18002282841339912,0.8145421802953983,0.007741791129979926,0.05363750656152777,0.9533465913787005,0.012060868631104315,0.07032191525790805,0.065966880302001
2014,2014-01-02,2015-01-02,0.10375462568331817,2022.912913642554,0.0019076385260181643,0.1018469871573,1293995.3757907616,1425784.906210529,1.6290843605907965,CESP6.SA:25.00% | CIEL3.SA:9.51% | GRND3.SA:0.98% | MDIA3.SA:25.00% | PSSA3.SA:25.00% | UGPA3.SA:9.51% | TITULO_CDI:5.00%,148,value_quality,0.9499999999846791,0.023320679510928383,1.906693182757401,0.02522794188961086,5.459598879607333e-09,0.0983921712264515,0.05000000001532079,0.10724908910447484,26,148,-0.006634750998192329,-0.011002463231076454,0.7140425548482761,0.011208508217052451,0.09063847894024755,0.8439033250041608,0.0031934916930220626,0.02012718781790632,0.08848049851119175
2015,2015-01-02,2016-01-04,-0.10450222307777268,2222.6158545722988,0.0015588717799514366,-0.10606109485772412,1425784.906210529,1274564.5980262228,1.4280851096965521,BBSE3.SA:25.00% | BRSR6.SA:1.18% | CIEL3.SA:12.62% | CMIG4.SA:8.75% | ITUB3.SA:9.58% | VLID3.SA:12.86% | WEGE3.SA:25.00% | TITULO_CDI:5.00%,170,value_quality,0.9499999999438453,-0.010479849381335381,1.6878066500083215,-0.035099728425265875,0.1995413189104608,-0.1110675141139178,0.05000000005615471,0.1313058205754336,30,170,-0.10640666226912932,-0.1085484010921044,0.936833687778322,0.0010763525172277138,-0.10713744737495183,0.7722308735757282,0.0035408051303113244,-0.014020654511646705,0.10832730197473273
2016,2016-01-04,2017-01-02,0.5171144233179743,2928.0585270048273,0.0022973010011155064,0.5148171223168588,1274564.5980262228,1930732.2765890267,1.873667375556644,ABEV3.SA:25.00% | ENBR3.SA:25.00% | SANB3.SA:25.00% | SANB4.SA:14.57% | TITULO_CDI:10.43%,179,value_quality,0.8957084564635824,0.23858325681309234,1.5444617471514563,0.1461848653850581,0.673297648655599,0.5026371603092468,0.10429154353641756,0.13881531059776075,27,179,0.4291782349730666,0.41703172361765506,0.6372570743088402,0.04966086712970086,0.465156255187158,0.8954845644246727,0.03428267169090688,0.20430058512218546,0.11452263124315262
2017,2017-01-02,2018-01-02,0.40271735117766183,3505.282704670595,0.0018155198148163357,0.4009018313628455,1930732.2765890267,2704766.3821449233,1.2745141486176803,BRSR6.SA:6.50% | CVCB3.SA:12.55% | FLRY3.SA:25.00% | PNVL3.SA:0.95% | SANB3.SA:25.00% | SAPR4.SA:25.00% | TITULO_CDI:5.00%,184,value_quality,0.9499999999858438,0.21640079648327612,1.7909691288493454,0.21769379893098906,8.568825923847582e-11,0.3977824773180777,0.0500000000141559,0.09869747716374411,33,184,0.28214938998808514,0.28093004210729355,0.6274074490383518,0.03797758431336805,0.36292424704947746,0.7661765797553648,0.025018783545968544,0.19138201293730758,0.08142541866008889
2018,2018-01-02,2019-01-02,-0.004220219341320552,18052.709684210935,0.0066744062642571135,-0.010894625605577666,2704766.3821449233,2675298.965060902,1.2548148980767035,BPAC3.SA:22.07% | BRSR3.SA:21.14% | GRND3.SA:20.56% | QUAL3.SA:7.32% | SAPR3.SA:23.48% | SEER3.SA:0.43% | TITULO_CDI:5.00%,169,value_quality,0.9499999999216377,-0.16156519221429042,1.5323531595107296,-0.15861229749889794,3.708808571192625e-10,-0.007403738005951732,0.050000000078362354,0.06367037319283275,34,169,0.12833318355137302,0.12649800523329735,0.8249999985844296,0.0004596205064174637,-0.01135424611199513,0.6378126348476829,2.635742505233394e-12,-0.16156519221692617,0.05252805788408702
2019,2019-01-02,2020-01-02,0.1968974573435225,16885.113380469204,0.006311486529614035,0.19058597081390846,2675298.965060902,3185173.415534478,1.6499999971688593,BRSR6.SA:11.72% | IRBR3.SA:25.00% | SANB4.SA:8.69% | SLCE3.SA:24.59% | UNIP6.SA:25.00% | TITULO_CDI:5.00%,182,value_quality,0.9499999999967589,0.35396786489840926,1.2756252696953658,0.3572790364344589,7.154159809928982e-11,0.19393961684025662,0.050000000003241146,0.059156810061480325,36,182,0.27416164901331697,0.265415260819831,0.7057540694710265,0.020896364967603963,0.1696896058463045,0.8102543378405136,0.04342303336417498,0.3105448315342343,0.04880436830072127
2020,2020-01-02,2021-01-04,0.09197658278492926,21610.575517889796,0.0067847406400205375,0.08519184214490873,3185173.415534478,3456524.2063548514,1.411508138942053,BPAC3.SA:25.00% | BPAN4.SA:25.00% | CGAS3.SA:7.14% | CGAS5.SA:25.00% | QUAL3.SA:12.86% | TITULO_CDI:5.00%,235,value_quality,0.9499999999993836,0.10523540619180975,1.6205086756810272,0.11058985012832179,2.293917525076533e-11,0.09061029006655263,0.05000000000061636,0.027325854367195923,55,235,0.006181845782766704,0.0035889676976212925,0.6432420908967058,0.008896452838240419,0.07629538930666831,0.7898361952778139,0.013102179969341243,0.09213322622246851,0.022543829852936636
2021,2021-01-04,2022-01-03,0.46225619204084056,19578.12757806275,0.005664108338101088,0.45659208370273946,3456524.2063548514,5034745.796103371,1.2864841817934116,BPAC3.SA:8.40% | BSLI3.SA:25.00% | CGAS3.SA:9.85% | CGAS5.SA:1.75% | UNIP6.SA:25.00% | WEGE3.SA:25.00% | TITULO_CDI:5.00%,259,value_quality,0.9499999999873889,0.13713541163308143,1.5796723905556278,0.12858247584496252,0.3060401624797936,0.46006641700497397,0.05000000001261107,0.04379550070628846,48,259,-0.11585890450243763,-0.1164869288519651,0.652055834179927,0.045248223425596,0.4113438602771435,0.699974226344471,0.015142492217704641,0.1219929194153768,0.03613128808268798
