date,decision_year,strategy,mvo,cdi,equity_sleeve,IBOVESPA,BOVA11,phase
2012-05-29,2012,82.86922061723342,80.01604275274917,83.66344448548114,82.94683059278672,107.32947842536066,109.07450889242375,selection
2012-05-30,2012,82.77916590791347,80.24844509247355,83.66344448548114,82.79046545049401,105.68907584859605,107.31295877304251,selection
2012-05-31,2012,83.26019654613525,81.95069560152558,83.66344448548114,83.6256938302762,107.04854734924668,107.31295877304251,selection
2012-06-01,2012,82.18652077136706,80.58383179698298,83.66344448548114,81.76143645139442,104.91307694119536,106.50304647799345,selection
2012-06-04,2012,82.63213554846627,80.50095350833888,83.66344448548114,82.53517231809786,104.94058103301488,106.48280178838257,selection
2012-06-05,2012,82.66859918379195,79.92338430236609,83.66344448548114,82.59848485984568,103.10175849130194,104.7212516690013,selection
2012-06-06,2012,84.47695830235212,82.88733276284628,83.66344448548114,85.73839518819315,106.39238678425802,107.90014484053471,selection
2012-06-08,2012,84.58134924857015,82.29654979644162,83.66344448548114,85.91965244728937,106.93067433329578,108.62906336567747,selection
2012-06-11,2012,84.34392611256756,81.83362670776407,83.66344448548114,85.50740812486026,106.08787994066093,107.8798920678285,selection
2012-06-12,2012,85.54184510975502,83.09231274386799,83.66344448548114,87.5873907207712,108.14673288834419,110.06665110744048,selection
2012-06-13,2012,85.44505482066597,83.18872524185764,83.66344448548114,87.41933146555515,109.32939486506844,111.05878523936187,selection
2012-06-14,2012,84.92035182937099,83.46013786014726,83.66344448548114,86.50827328007735,108.74199278318919,110.55259178704807,selection
2012-06-15,2012,84.85531331471668,83.52236279766475,83.66344448548114,86.39534426648025,110.22130262625186,111.94969014958932,selection
2012-06-18,2012,85.19821420892738,85.24825421600555,83.66344448548114,86.99073372698554,110.3981121501782,111.94969014958932,selection
2012-06-19,2012,86.5453403125652,85.753434697419,83.66344448548114,89.32979117811507,112.3626655208078,114.19718903167347,selection
2012-06-20,2012,85.99185319940325,85.64901478239346,83.66344448548114,88.36875490099919,112.3076585014617,114.11619641649507,selection
2012-06-21,2012,84.76132281571132,84.13792613184701,83.66344448548114,86.23214637419841,109.04257013815693,110.77531801460493,selection
2012-06-22,2012,84.24801573519751,83.54272462400763,83.66344448548114,85.34087512883535,108.91487398277914,110.55259178704807,selection
2012-06-25,2012,84.10226815743115,83.78162956484773,83.66344448548114,85.08780838136582,105.70282731235936,107.33320230792548,selection
2012-06-26,2012,83.92715089099283,83.58102778371106,83.66344448548114,84.78374802441826,105.76569330896415,107.31295877304251,selection
2012-06-27,2012,83.84988574144998,83.52974834590613,83.66344448548114,84.64958931959022,104.335497998743,105.85511941330118,selection
2012-06-28,2012,84.01474231595309,83.87847135781917,83.66344448548114,84.93583561469357,103.43769658676204,105.14645250613673,selection
2012-06-29,2012,85.53745960476338,84.83329266295998,83.66344448548114,87.5797765737951,106.78333306335715,108.16335929258543,selection
2012-07-02,2012,85.44807712613556,84.45490719459363,83.66344448548114,87.42457905333598,107.44735144131157,109.05426420281287,selection
2012-07-03,2012,85.97652071818094,84.76107063272865,83.66344448548114,88.34213148285626,109.58282184936289,111.36250408209712,selection
2012-07-04,2012,86.0690301235475,85.3836800372057,83.66344448548114,88.50276001061796,110.16629444261281,111.36250408209712,selection
2012-07-05,2012,86.39270178463751,84.63101023763933,83.66344448548114,89.06476040769427,110.75959017528962,112.4963799094923,selection
2012-07-06,2012,85.80286971102237,83.9076854902578,83.66344448548114,88.04061663097886,108.82450389435482,110.53234709743717,selection
2012-07-10,2012,84.8051880154523,82.72201461447564,83.66344448548114,86.3083109578016,105.50833683604036,106.8067653207287,selection
2012-07-11,2012,84.76821532738413,82.35845124040017,83.66344448548114,86.24411337958094,105.23919306152148,106.50304647799345,selection
2012-07-12,2012,84.98984455552205,81.74154369533527,83.66344448548114,86.62893573790045,104.94843884598062,106.40180917320417,selection
2012-07-13,2012,85.5357895682355,82.66957516682633,83.66344448548114,87.57687765062207,106.73618385697678,108.42658182773148,selection
2012-07-16,2012,85.23557415184261,82.28851421643708,83.66344448548114,87.05560384345262,104.91111277902715,108.42658182773148,selection
2012-07-17,2012,85.87490223559568,82.50457670620808,83.66344448548114,88.16568861340211,105.90714092810525,107.41419607783179,selection
2012-07-18,2012,86.36333287672129,83.34560439472668,83.66344448548114,89.01376605260842,107.23125052397059,108.71004905248842,selection
2012-07-19,2012,86.81894835409429,83.73724396507455,83.66344448548114,89.80486563403764,108.7321696437623,110.14764372261885,selection
2012-07-20,2012,86.19359892111035,83.2787485517675,83.66344448548114,88.71905114397643,106.46900424462612,107.65716584027162,selection
2012-07-23,2012,85.37853833539583,82.40605350789139,83.66344448548114,87.30383681547697,104.18815672880436,105.77413488121812,selection
2012-07-24,2012,84.8074186346015,81.64754788452139,83.66344448548114,86.31218364477711,103.41215782140364,104.98446612105205,selection
2012-07-25,2012,84.46260723109499,81.45132582559235,83.66344448548114,85.71347697511627,103.35125715125999,104.66050374343381,selection
2012-07-26,2012,85.18051369554563,83.62085707185146,83.66344448548114,86.96000051858287,106.09180942929028,107.55592853548234,selection
2012-07-27,2012,87.15440474232399,85.1878651995803,83.66344448548114,90.38732849190635,111.10142192154723,112.67860982945996,selection
2012-07-30,2012,87.88942927637436,85.65946019912194,83.66344448548114,91.66357494519038,112.4530356092321,114.29842633646275,selection
2012-07-31,2012,86.85106396070385,84.57825110223764,83.66344448548114,89.860628896689,110.20558583602741,111.56497869167565,selection
2012-08-01,2012,86.6328567849744,85.30293376140548,83.66344448548114,89.48174828702328,109.2743866814294,112.33439352440763,selection
2012-08-02,2012,86.67582567712584,84.04729084823973,83.66344448548114,89.55635753273064,109.07203839214466,110.55259178704807,selection
2012-08-03,2012,87.73625436925329,84.86672134560087,83.66344448548114,91.39761291061238,112.48053970105163,114.13644110610595,selection
2012-08-06,2012,88.27836118674884,85.50936908286184,83.66344448548114,92.33888983510255,114.62190259560758,116.16121376063327,selection
2012-08-07,2012,87.51274586204916,85.24692903415578,83.66344448548114,91.00952777250757,113.40584404055917,116.16121376063327,selection
2012-08-08,2012,88.9560751264595,85.36075842535982,83.66344448548114,93.51562597858198,115.8124223852976,116.16121376063327,selection
2012-08-09,2012,88.43135652004972,84.71526318361867,83.66344448548114,92.60454020561514,115.50988086816166,117.09261497844992,selection
2012-08-10,2012,89.06563389492067,85.26390445380736,83.66344448548114,93.70585588208775,116.46072513732051,117.09261497844992,selection
2012-08-13,2012,88.89916896359314,84.47512363912531,83.66344448548114,93.41681728572847,116.1503258072188,117.09261497844992,selection
2012-08-14,2012,88.42742931867745,84.38451956313195,83.66344448548114,92.59772162217443,114.10718964976,115.65502030831948,selection
2012-08-15,2012,88.4715357719421,84.72824859565597,83.66344448548114,92.67430523736797,114.31543275413523,115.89799815385463,selection
2012-08-16,2012,89.38016837158533,84.87769120247552,83.66344448548114,94.2519919817482,116.78487709547844,118.14549010757138,selection
2012-08-17,2012,89.02465671066197,84.30565335578027,83.66344448548114,93.63470625662804,116.06977885822138,117.78103026763604,selection
2012-08-20,2012,88.71682658353676,83.82587358861629,83.66344448548114,93.10021058612847,116.46465462594986,118.0442528027821,selection
2012-08-21,2012,87.93192503054736,83.39109367840689,83.66344448548114,91.73736178548111,115.74759222652462,117.43682204567904,selection
2012-08-22,2012,88.00237184021272,83.64331437529509,83.66344448548114,91.85968098386248,116.65718094010064,118.34797164551736,selection
2012-08-23,2012,86.89334969158278,83.80542270639954,83.66344448548114,89.93405188036749,114.94998404239485,116.44467983066231,selection
2012-08-24,2012,86.7535569378455,84.09344005878022,83.66344448548114,89.69132522203472,114.78103233143425,116.26245106542254,selection
2012-08-27,2012,86.6334150253285,83.70977822017693,83.66344448548114,89.4827190683945,114.16219783339905,115.77650923108706,selection
2012-08-28,2012,87.27657740052075,83.74873217280485,83.66344448548114,90.59946062488949,114.74174093801963,116.22196168620077,selection
2012-08-29,2012,86.76359199137183,82.87718952715994,83.66344448548114,89.70874858538544,112.70449843135836,113.9947074937275,selection
2012-08-30,2012,87.1182588745845,82.64023924857726,83.66344448548114,90.3245684455472,112.48250386321985,113.73148495858145,selection
2012-08-31,2012,86.91042403886107,83.25728836964679,83.66344448548114,89.96369724697244,112.09941539708646,113.69099557935967,selection
2012-09-03,2012,87.23496780411267,83.436461937438,83.66344448548114,90.52721271912272,112.53161723176841,113.85297388134902,selection
2012-09-04,2012,86.73941042459225,82.51144542591642,83.66344448548114,89.66676191827632,110.4747296105463,111.86869753441091,selection
2012-09-05,2012,87.46089821562231,83.2060058871966,83.66344448548114,90.91950383089498,111.71239860661669,113.10380951186748,selection
2012-09-06,2012,88.69930876699817,85.29066688564973,83.66344448548114,93.0697942610459,114.57475338922724,116.01948014825481,selection
2012-09-10,2012,87.90207908087399,84.21114147759465,83.66344448548114,91.68553906011614,114.73781144939028,116.0802280738223,selection
2012-09-11,2012,88.64939973707378,84.21113843294941,83.66344448548114,92.98313599309668,116.73969205126627,118.18598641516058,selection
2012-09-12,2012,88.88195642254887,84.11871594257403,83.66344448548114,93.38693034219243,117.72000457441288,119.40085485773416,selection
2012-09-13,2012,89.33957844217369,85.3913616771987,83.66344448548114,94.18151489453491,121.71983628953554,123.20742232125359,selection
2012-09-14,2012,89.4521181360502,85.59918078992608,83.66344448548114,94.37692080747155,122.00862634290816,123.85534823121796,selection
2012-09-17,2012,89.15503120790754,85.87197415484147,83.66344448548114,93.8610787532125,121.42122426102891,122.94420671447496,selection
2012-09-18,2012,89.34584088396431,85.50294944832946,83.66344448548114,94.19238809325724,121.41729477239959,122.94420671447496,selection
2012-09-19,2012,89.42956678725577,85.09843787898025,83.66344448548114,94.33776446761678,121.11868274389298,122.45825795177204,selection
2012-09-20,2012,89.79877602688184,85.83642563793775,83.66344448548114,94.97883433633179,121.18940655346351,122.8024731020965,selection
2012-09-21,2012,89.29044626421062,86.22331327819485,83.66344448548114,94.09620468550979,120.46645166753365,122.27602803180439,selection
2012-09-24,2012,89.12000650541069,86.8956577241683,83.66344448548114,93.80026474324266,121.6255378767748,123.06568870887511,selection
2012-09-25,2012,87.2367463656884,86.55799210268117,83.66344448548114,90.53030177228781,118.85748150692498,120.27150699525538,selection
2012-09-26,2012,87.45882608988832,87.11262675706571,83.66344448548114,90.91590627320211,118.81229646271282,120.27150699525538,selection
2012-09-27,2012,87.30412168227258,87.22204902425473,83.66344448548114,90.64728763798996,118.34473272324561,119.50209216252344,selection
2012-09-28,2012,86.08644878410712,87.10926242405253,83.66344448548114,88.53300410029595,116.25444735940644,117.74054204314218,selection
2012-10-01,2012,86.16319395032714,88.11870238168805,83.66344448548114,88.66625912845586,117.03044626680713,118.44920895030661,selection
2012-10-02,2012,86.14207919209431,88.53065810869991,83.66344448548114,88.62959684673221,116.34481744783075,117.74054204314218,selection
2012-10-03,2012,85.86276226459427,87.9045549737861,83.66344448548114,88.14460953494917,115.17590693486979,116.5256736005686,selection
2012-10-04,2012,86.42278118027713,88.60277966563761,83.66344448548114,89.11698874370894,114.8438971637461,115.9182428434655,selection
2012-10-05,2012,86.64887164671347,89.18765525907502,83.66344448548114,89.50955647597948,115.06785705834575,116.36369529857924,selection
2012-10-08,2012,86.9674894758984,90.39252338438781,83.66344448548114,90.0627818147164,116.53145011118399,117.92277080838196,selection
2012-10-09,2012,86.67584129224063,89.31905453691778,83.66344448548114,89.55638437461188,115.78884778210741,117.43682204567904,selection
2012-10-10,2012,86.55192911025514,90.01780519123811,83.66344448548114,89.34123178438233,114.8399688394097,116.0802280738223,selection
2012-10-11,2012,87.03167228226165,90.3405497674634,83.66344448548114,90.17422483194417,116.22694326758692,117.94301549799283,selection
2012-10-15,2012,86.76159247592167,91.67753266225526,83.66344448548114,89.70527628980497,117.09134693695079,118.57069787307422,selection
2012-10-16,2012,86.84610694251053,92.12510693301184,83.66344448548114,89.85202160010732,117.37031385089657,118.77317248265277,selection
2012-10-17,2012,87.13042070674663,92.6910707124118,83.66344448548114,90.34568554999856,118.0441565325708,120.27150699525538,selection
2012-10-18,2012,86.2196550824217,93.44908995370139,83.66344448548114,88.76429313479271,117.3506687363357,118.93515771300954,selection
2012-10-19,2012,84.87663028868617,92.57247264556804,83.66344448548114,86.43235847509118,115.75545120378328,117.0318658981545,selection
2012-10-22,2012,84.22865923889118,92.62854816082006,83.66344448548114,85.307265365494,115.319319880472,116.93062974809314,selection
2012-10-23,2012,83.44977653190152,92.188912802581,83.66344448548114,83.9548670039396,113.33512023098864,114.399663641252,selection
2012-10-24,2012,83.97440222837824,92.0379044869361,83.66344448548114,84.86579098001124,112.29587119986661,113.67074396138136,selection
2012-10-25,2012,84.52797132089289,91.76858886806984,83.66344448548114,85.82697041382701,113.62390912006838,114.82486332365953,selection
2012-10-26,2012,84.73756051476411,91.26984857254429,83.66344448548114,86.19088667470598,112.52375941880265,113.9744628041166,selection
2012-10-29,2012,85.1409894977191,92.1802035948125,83.66344448548114,86.89137328435115,112.32730361602252,113.67074396138136,selection
2012-10-30,2012,85.89944138850419,92.37852874245542,83.66344448548114,88.20829786303425,113.32333292939354,114.66288617639809,selection
2012-10-31,2012,85.57347274402707,92.5238763013992,83.66344448548114,87.64230697294815,112.1131680251427,113.46826935180282,selection
2012-11-01,2012,86.81183332703559,93.05571798020011,83.66344448548114,89.79251091259286,114.69655589380747,116.28270268340084,selection
2012-11-05,2012,86.9639534331519,93.33171659541381,83.66344448548114,90.05664173438461,114.35668830971804,115.61452400073028,selection
2012-11-06,2012,87.86682717845682,93.53631142881001,83.66344448548114,91.62432987800597,116.81041586083683,118.02400811317122,selection
2012-11-07,2012,87.4140232025036,93.2633513695666,83.66344448548114,90.83811179092189,114.9598060175288,116.1409690710224,selection
2012-11-08,2012,87.23251701184478,91.96972193980453,83.66344448548114,90.52295753533966,113.00900411066252,114.25793002887356,selection
2012-11-09,2012,86.52668415415766,91.26460797688915,83.66344448548114,89.29739899233073,112.68288799033638,114.0352038013167,selection
2012-11-12,2012,86.50677800581036,91.42421208726658,83.66344448548114,89.26283485099005,112.105309047884,113.4075214262353,selection
2012-11-13,2012,86.83906999102582,91.36492599358708,83.66344448548114,89.83980332489215,112.93435081246263,114.25793002887356,selection
2012-11-14,2012,86.05627491702295,90.20817391965325,83.66344448548114,88.48061173056263,110.5631343725095,111.40300038968631,selection
2012-11-16,2012,86.36146296672396,91.96472948273814,83.66344448548114,89.01051893058718,108.84022068457925,109.60095396271586,selection
2012-11-19,2012,86.91534280002314,92.02635995326847,83.66344448548114,89.97223818445886,110.9010377944307,111.88894106929389,selection
2012-11-21,2012,87.25860518414147,93.07116955489865,83.66344448548114,90.56825544674183,110.49044640077072,111.60547499926486,selection
2012-11-22,2012,87.28771253888479,92.80674135283729,83.66344448548114,90.61879498106236,110.87353370261118,111.99018645717851,selection
2012-11-23,2012,88.26194735882662,93.73369501990604,83.66344448548114,92.31038972209682,113.10723201205259,114.37941895164113,selection
2012-11-26,2012,87.84781343392035,92.99496360634359,83.66344448548114,91.59131660091423,111.46289994665864,112.67860982945996,selection
2012-11-27,2012,87.64313128987507,92.72265510118596,83.66344448548114,91.23591965489513,110.50223370236581,111.56497869167565,selection
2012-11-28,2012,88.3463142625806,93.69361074272504,83.66344448548114,92.45687854331184,111.07391899402064,112.37489098672472,selection
2012-11-29,2012,88.88851320925347,93.65759106696721,83.66344448548114,93.3983157734816,113.65534270051722,114.19718903167347,selection
2012-11-30,2012,87.90510685163375,94.78966096293307,83.66344448548114,91.69079708640633,112.91274153573359,114.399663641252,selection
2012-12-03,2012,87.60843528554477,95.20031890990253,83.66344448548114,91.17567603490149,114.34097151949362,115.63477561870857,selection
