date,decision_year,strategy,mvo,cdi,equity_sleeve,IBOVESPA,BOVA11
2013-01-03,2013,100.421597,100.070628,100.026555,101.237795,101.218225,101.060874
2013-01-04,2013,99.834732,100.594832,100.053155,99.511638,99.956835,100.081605
2013-01-07,2013,99.393362,99.405332,100.079724,98.201237,99.013589,99.151297
2013-01-08,2013,99.162408,99.680386,100.106263,97.492084,97.726619,97.780316
2013-01-09,2013,99.608766,101.269473,100.132772,98.71816,98.447642,98.335237
2013-01-10,2013,99.625678,99.845439,100.159326,98.717166,98.605915,98.726948
2013-01-11,2013,99.540629,99.882128,100.185923,98.424775,98.316547,98.416841
2013-01-14,2013,99.741386,99.878974,100.212565,98.948888,99.2502,99.151297
2013-01-15,2013,99.755566,99.49457,100.239252,98.93984,98.685851,98.77591
2013-01-16,2013,99.975531,100.764138,100.265946,99.518739,98.780176,98.808553
2013-01-17,2013,100.292726,100.626879,100.292647,100.375422,99.430855,99.575645
2013-01-18,2013,100.375979,101.183353,100.319279,100.563826,99.05036,99.216583
2013-01-21,2013,100.489641,101.783483,100.345957,100.839033,98.960831,99.151297
2013-01-22,2013,100.466203,101.981814,100.372642,100.722508,98.628297,99.151297
2013-01-23,2013,100.273352,101.40915,100.399334,100.121934,99.066347,99.249226
2013-01-24,2013,100.087329,100.670852,100.426033,99.540856,97.793765,97.780316
2013-01-28,2013,99.605346,99.700291,100.479527,98.064414,95.966427,96.115552
2013-01-29,2013,99.647474,98.871531,100.506322,98.135019,96.572342,96.833689
2013-01-30,2013,99.394676,99.30872,100.533124,97.362963,94.863309,94.793539
2013-01-31,2013,99.815901,100.880498,100.559934,98.516674,95.541167,95.789127
2013-02-01,2013,100.217521,101.032374,100.58675,99.614359,96.484412,96.393016
2013-02-04,2013,100.191723,100.456387,100.613611,99.490766,95.245404,95.315817
2013-02-05,2013,100.20651,100.713559,100.640478,99.483118,95.035971,94.924105
2013-02-06,2013,100.084834,101.247838,100.667353,99.08556,94.246203,94.320223
2013-02-07,2013,99.672351,100.986158,100.694198,97.857184,93.320544,93.340947
2013-02-08,2013,100.016346,100.313563,100.721051,98.790157,93.521982,93.37359
2013-02-13,2013,100.033,99.716194,100.74791,98.78786,93.3749,93.47152
2013-02-14,2013,99.965779,99.379463,100.774739,98.545974,92.848921,92.998203
2013-02-15,2013,100.389834,99.007095,100.801575,99.70772,92.570743,92.541212
2013-02-18,2013,100.477335,98.488309,100.828419,99.907872,92.108713,92.133182
2013-02-19,2013,100.358778,98.209234,100.855232,99.519341,91.629097,91.561936
2013-02-20,2013,100.025355,97.352199,100.882127,98.516755,89.81295,89.472824
2013-02-21,2013,99.696821,97.737177,100.909029,97.528125,89.776179,89.489149
2013-02-22,2013,100.061725,98.980213,100.935976,98.520665,90.642686,90.468418
2013-02-25,2013,100.219995,98.805188,100.963079,98.922529,90.516387,90.239922
2013-02-26,2013,100.386059,98.651761,100.990115,99.34679,91.045564,91.104944
2013-02-27,2013,100.410082,98.303889,101.017158,99.365202,91.565148,91.610904
2013-02-28,2013,100.695089,99.284958,101.044209,100.129272,91.804956,91.627222
2013-03-01,2013,100.693654,99.274394,101.071266,100.074922,90.941647,91.039658
2013-03-04,2013,100.547225,98.109427,101.098369,99.606221,90.326139,90.256241
2013-03-05,2013,100.426832,98.271072,101.125478,99.211895,89.45004,89.603397
2013-03-06,2013,101.231348,99.394006,101.152595,101.460152,92.629896,92.459607
2013-03-07,2013,101.44553,98.239137,101.179719,102.021728,94.079936,93.977479
2013-03-08,2013,101.4571,98.202826,101.20685,102.004399,93.418066,93.275667
2013-03-11,2013,101.54509,98.712438,101.233989,102.205399,93.597122,93.895868
2013-03-12,2013,101.288778,99.992789,101.261135,101.422663,93.059952,93.06349
2013-03-13,2013,100.954703,99.815985,101.288288,100.417736,91.744205,91.627222
2013-03-14,2013,100.924729,99.704343,101.315449,100.281656,91.576339,91.480331
2013-03-15,2013,100.803877,98.828972,101.342616,99.885909,90.917666,90.794844
2013-03-18,2013,100.929744,98.632906,101.369791,100.195061,91.083933,91.007015
2013-03-19,2013,100.584975,98.46152,101.396974,99.159527,90.105516,90.011427
2013-03-20,2013,99.865742,98.521687,101.424163,97.054081,89.576339,89.53811
2013-03-21,2013,99.963415,96.854098,101.45136,97.282636,88.852118,88.88526
2013-03-22,2013,99.935484,95.889213,101.478564,97.152312,88.318145,88.558835
2013-03-25,2013,99.547027,96.717015,101.505776,95.9919,87.726619,87.759099
2013-03-26,2013,100.036396,96.575588,101.532995,97.339546,89.002398,89.064794
2013-03-27,2013,100.377507,97.565557,101.560221,98.263589,89.582734,89.636034
2013-03-28,2013,100.680454,98.814339,101.587529,99.078435,90.091127,89.929816
2013-04-01,2013,100.575792,97.695278,101.614883,98.7286,89.371703,89.440181
2013-04-02,2013,100.155141,98.070367,101.642243,97.475927,87.752198,87.726456
2013-04-03,2013,100.586952,98.163075,101.669574,98.658917,88.829736,88.868941
2013-04-04,2013,100.225821,97.001757,101.696912,97.576343,87.366906,87.318426
2013-04-05,2013,100.485938,97.107134,101.724257,98.268751,88.011191,88.265059
2013-04-08,2013,100.628811,97.767143,101.75161,98.626161,88.076739,88.052881
2013-04-09,2013,101.271257,98.355167,101.77897,100.41091,89.38769,89.325933
2013-04-10,2013,101.469959,99.387905,101.806337,100.927806,89.827338,89.782925
2013-04-11,2013,101.116527,97.562755,101.833712,99.867161,88.570743,88.379307
2013-04-12,2013,100.972659,97.142147,101.861094,99.405258,87.870504,87.693813
2013-04-15,2013,100.335639,95.512491,101.888483,97.534334,84.652278,84.788641
2013-04-16,2013,100.889119,97.002584,101.915843,99.064895,86.316547,86.290189
2013-04-17,2013,100.34959,96.851984,101.943209,97.472561,84.543565,84.576464
2013-04-18,2013,100.397146,96.886438,101.97149,97.555913,84.997602,84.935532
2013-04-19,2013,100.882991,97.49407,101.999779,98.891504,86.217426,86.061693
2013-04-22,2013,100.867233,97.638344,102.028076,98.793932,86.807354,86.763505
2013-04-23,2013,101.224196,98.253384,102.05638,99.76126,87.745803,87.628527
2013-04-24,2013,101.114111,97.391462,102.084693,99.39415,87.904077,87.759099
2013-04-25,2013,101.085888,98.955286,102.113013,99.260918,87.870504,87.889666
2013-04-26,2013,100.840738,98.175018,102.141304,98.507952,86.733813,86.665575
2013-04-29,2013,99.855852,97.289743,102.169602,95.641437,87.749001,87.726456
2013-04-30,2013,100.832265,99.355574,102.197908,98.378619,89.384492,88.868941
2013-05-02,2013,100.757701,99.936101,102.226222,98.112996,88.444444,88.216091
2013-05-03,2013,100.997741,100.480648,102.254544,98.746229,88.709832,88.379307
2013-05-06,2013,100.813592,100.281473,102.282911,98.167406,88.617106,88.575159
2013-05-07,2013,101.224022,101.783208,102.311286,99.287365,89.968026,90.076707
2013-05-08,2013,101.404622,101.881991,102.339632,99.750723,89.216627,89.276971
