date,ABCB4.SA,ABEV3.SA,ADHM3.SA,TITULO_CDI
2013-02-13,4.5117506980896,10.157830238342285,49.95957565307617,100.77466343083196
2013-02-14,4.533047199249268,10.140929222106934,49.95957565307617,100.8014997237036
2013-02-15,4.475243091583252,10.069942474365234,49.95957565307617,100.82834316308002
2013-02-18,4.49653959274292,10.087972640991211,49.95957565307617,100.85519375086436
2013-02-19,4.593894004821777,10.129658699035645,49.95957565307617,100.88201417253853
2013-02-20,4.578681468963623,10.197265625,49.95957565307617,100.90891637925792
2013-02-21,4.581724166870117,9.993321418762207,49.95957565307617,100.93582575998879
2013-02-22,4.581724166870117,10.139799118041992,49.95957565307617,100.96277966289972
2013-02-25,4.581724166870117,9.788251876831055,49.95957565307617,100.98989018849483
2013-02-26,4.5360894203186035,9.881770133972168,49.95957565307617,101.0169332612895
2013-02-27,4.481328010559082,9.553881645202637,49.95957565307617,101.04398357567818
2013-02-28,4.411355018615723,9.909905433654785,49.95957565307617,101.07104113360008
2013-03-01,4.523921489715576,9.933747291564941,49.95957565307617,101.09810593699481
2013-03-04,4.709500789642334,9.855412483215332,49.95957565307617,101.12521539410182
2013-03-05,4.6669087409973145,9.838384628295898,49.95957565307617,101.15233212060974
2013-03-06,4.6547393798828125,10.104040145874023,49.95957565307617,101.17945611846788
2013-03-07,4.624317169189453,9.950776100158691,49.95957565307617,101.20658738962605
2013-03-08,4.6547393798828125,9.990511894226074,49.95957565307617,101.23372593603457
2013-03-11,4.639528274536133,9.939424514770508,49.95957565307617,101.26087175964432
2013-03-12,4.48436975479126,9.803190231323242,49.95957565307617,101.28802486240664
2013-03-13,4.50262451171875,9.71009635925293,49.95957565307617,101.3151852462735
2013-03-14,4.5482587814331055,9.786162376403809,49.95957565307617,101.34235291319729
2013-03-15,4.627358913421631,9.559103965759277,49.95957565307617,101.36952786513096
2013-03-18,4.5117506980896,9.688528060913086,49.95957565307617,101.39671010402797
2013-03-19,4.50262451171875,9.522773742675781,49.95957565307617,101.42389963184235
2013-03-20,4.50262451171875,9.593162536621094,49.95957565307617,101.45109645052861
2013-03-21,4.563470363616943,9.537530899047852,49.95957565307617,101.47830056204181
2013-03-22,4.624317169189453,9.479633331298828,49.95957565307617,101.50551196833753
2013-03-25,4.779474258422852,9.254847526550293,49.95957565307617,101.53273067137182
2013-03-26,4.864659786224365,9.28209400177002,49.95957565307617,101.55995667310135
2013-03-27,4.892038822174072,9.300256729125977,50.210628509521484,101.58718997548324
2013-03-28,4.974183559417725,9.300256729125977,50.210628509521484,101.61450575499575
2013-04-01,5.080662727355957,9.383131980895996,50.210628509521484,101.64186647681535
2013-04-02,4.9893951416015625,9.313882827758789,50.210628509521484,101.6692345657829
2013-04-03,5.038071155548096,9.060714721679688,50.210628509521484,101.6965724062653
2013-04-04,4.9893951416015625,9.117478370666504,50.210628509521484,101.72391759761963
2013-04-05,4.943758487701416,9.126558303833008,46.57035827636719,101.75127014182246
2013-04-08,4.898125171661377,9.089092254638672,46.57035827636719,101.7786300408509
2013-04-09,4.958970546722412,9.122021675109863,46.57035827636719,101.8059972966826
2013-04-10,5.080662727355957,9.154943466186523,46.57035827636719,101.83337191129571
2013-04-11,5.065451145172119,8.990326881408691,46.57035827636719,101.86075388666896
2013-04-12,5.111086845397949,8.88928508758545,46.57035827636719,101.88814322478154
2013-04-15,5.007648944854736,8.638387680053711,46.57035827636719,101.91553992761327
2013-04-16,5.053283214569092,8.825708389282227,43.93429946899414,101.94290628839464
2013-04-17,4.992435932159424,8.822305679321289,43.93429946899414,101.9702799975912
2013-04-18,4.965054988861084,8.86658000946045,43.93429946899414,101.99856859266814
2013-04-19,4.864659786224365,8.951725006103516,43.93429946899414,102.0268650355671
2013-04-22,4.882912635803223,8.9176664352417,43.93429946899414,102.05516932846528
2013-04-23,4.913336277008057,9.100448608398438,43.93429946899414,102.08348147354039
2013-04-24,4.913336277008057,8.869985580444336,43.93429946899414,102.11180147297077
2013-04-25,4.715586185455322,8.82116985321045,43.93429946899414,102.14012932893539
2013-04-26,4.715586185455322,8.82116985321045,43.93429946899414,102.16842725176598
2013-04-29,4.65778112411499,8.73034381866455,37.6579704284668,102.1967330145361
2013-04-30,4.819024085998535,9.28663444519043,37.6579704284668,102.22504661941775
2013-05-02,4.791643142700195,9.07774543762207,37.6579704284668,102.25336806858367
2013-05-03,4.563470363616943,9.28663444519043,37.6579704284668,102.28169736420708
2013-05-06,4.466116428375244,9.265064239501953,37.6579704284668,102.31007235268986
2013-05-07,4.6547393798828125,9.28663444519043,37.6579704284668,102.33845521296195
2013-05-08,4.618231773376465,9.25825309753418,37.6579704284668,102.36680808197869
2013-05-09,4.627358913421631,9.540939331054688,37.6579704284668,102.39520668187679
2013-05-10,4.63344144821167,9.563643455505371,37.6579704284668,102.42357527388799
2013-05-13,4.5482587814331055,9.619272232055664,37.6579704284668,102.45191382869476
2013-05-14,4.505666255950928,9.774810791015625,31.381643295288086,102.48026022421288
2013-05-15,4.624317169189453,9.820219993591309,25.105314254760742,102.50861446261172
2013-05-16,4.563470363616943,9.72031307220459,25.105314254760742,102.53697654606124
2013-05-17,4.5482587814331055,9.823622703552246,25.105314254760742,102.56534647673202
2013-05-20,4.563470363616943,9.752102851867676,25.105314254760742,102.5937242567952
2013-05-21,4.730796813964844,9.70555591583252,25.105314254760742,102.62210988842257
2013-05-22,4.703418254852295,9.62608528137207,25.105314254760742,102.65050337378652
2013-05-23,4.563470363616943,9.573863983154297,25.105314254760742,102.67890471505999
2013-05-24,4.590851783752441,9.519368171691895,25.105314254760742,102.70731391441655
2013-05-27,4.6851630210876465,9.510287284851074,25.105314254760742,102.73573097403039
2013-05-28,4.584766387939453,9.63857364654541,25.105314254760742,102.76415589607628
2013-05-29,4.5117506980896,9.437629699707031,25.105314254760742,102.7925886827296
2013-05-31,4.499582767486572,9.315016746520996,25.105314254760742,102.82292688735342
2013-06-03,4.380932331085205,9.1027193069458,25.105314254760742,102.85327404599497
2013-06-04,4.350508689880371,9.031194686889648,25.105314254760742,102.88363016129689
2013-06-05,4.3231282234191895,8.918803215026855,25.105314254760742,102.9139952359027
2013-06-06,4.380932331085205,8.971026420593262,25.105314254760742,102.94436927245663
2013-06-07,4.289661884307861,8.85522747039795,25.105314254760742,102.97475227360368
2013-06-10,4.265324115753174,8.864310264587402,25.105314254760742,103.00514424198973
2013-06-11,4.204476833343506,8.645198822021484,25.105314254760742,103.0355451802613
2013-06-12,4.201435565948486,8.652009010314941,23.850048065185547,103.0659550910658
2013-06-13,4.262281894683838,8.592976570129395,23.850048065185547,103.09637397705139
2013-06-14,4.19839334487915,8.70763874053955,23.850048065185547,103.12680184086696
2013-06-17,4.304873943328857,8.8609037399292,23.850048065185547,103.15723868516227
2013-06-18,4.186223030090332,8.8154935836792,23.850048065185547,103.1876845125878
2013-06-19,3.985431432723999,8.764403343200684,23.850048065185547,103.21813932579485
2013-06-20,3.9093728065490723,8.656550407409668,18.8289852142334,103.24860312743544
2013-06-21,3.9306693077087402,8.83365535736084,18.8289852142334,103.27907592016248
2013-06-24,3.8333139419555664,8.629304885864258,18.8289852142334,103.30955770662955
2013-06-25,3.878950357437134,8.649740219116211,18.8289852142334,103.34004848949108
2013-06-26,3.9245851039886475,8.877934455871582,18.8289852142334,103.37054827140226
2013-06-27,3.9519646167755127,9.002814292907715,18.8289852142334,103.40105705501908
2013-06-28,4.110166549682617,9.409245491027832,18.8289852142334,103.4315748429983
2013-07-01,4.067041873931885,9.396759033203125,18.8289852142334,103.46210163799745
2013-07-02,3.97530460357666,9.218517303466797,18.8289852142334,103.49263744267489
2013-07-03,3.8988564014434814,9.122021675109863,18.8289852142334,103.52318225968973
2013-07-04,3.8896825313568115,9.104988098144531,18.8289852142334,103.55373609170184
2013-07-05,3.8499295711517334,9.250304222106934,18.8289852142334,103.58429894137196
2013-07-08,3.7979447841644287,9.208301544189453,18.8289852142334,103.61487081136151
2013-07-10,3.8071188926696777,9.28663444519043,18.8289852142334,103.67604162294879
2013-07-11,3.837697744369507,9.3013916015625,18.8289852142334,103.70854717227883
2013-07-12,3.8896825313568115,9.305933952331543,18.8289852142334,103.74106291307372
2013-07-15,3.865220069885254,9.424002647399902,18.8289852142334,103.77358884852885
2013-07-16,3.8468728065490723,9.287769317626953,18.8289852142334,103.80612498184053
2013-07-17,3.7459592819213867,9.20943546295166,18.8289852142334,103.83867131620606
2013-07-18,3.6144700050354004,9.104988098144531,17.573720932006836,103.87122785482381
2013-07-19,3.7000906467437744,9.0913667678833,17.573720932006836,103.90379460089312
2013-07-22,3.822408676147461,9.218517303466797,17.573720932006836,103.93637155761432
2013-07-23,3.9386088848114014,9.285500526428223,17.573720932006836,103.96895872818877
2013-07-24,3.914146900177002,9.195812225341797,17.573720932006836,104.0015561158188
2013-07-25,3.8835670948028564,9.20035457611084,17.573720932006836,104.03416372370779
2013-07-26,3.8835670948028564,9.20035457611084,17.573720932006836,104.06678155506009
2013-07-29,3.7398433685302734,9.210572242736816,17.573720932006836,104.09940961308104
2013-07-30,3.7153804302215576,9.317286491394043,17.573720932006836,104.13204790097701
2013-07-31,3.6695120334625244,9.762317657470703,17.573720932006836,104.16469642195538
2013-08-01,3.911088705062866,9.979161262512207,17.573720932006836,104.19739267851527
2013-08-02,4.005884170532227,9.878116607666016,17.573720932006836,104.2300991981031
2013-08-05,3.8805088996887207,9.808866500854492,17.573720932006836,104.26277846110467
2013-08-06,3.7398433685302734,9.718045234680176,17.573720932006836,104.29546797003557
2013-08-07,3.7765393257141113,9.668094635009766,17.573720932006836,104.3281677281082
2013-08-08,3.7398433685302734,9.763452529907227,17.573720932006836,104.36087773853598
2013-08-09,3.8010029792785645,9.67036247253418,17.573720932006836,104.39359800453332
2013-08-12,3.822408676147461,9.611327171325684,17.573720932006836,104.42632852931565
2013-08-13,3.794886827468872,9.785025596618652,17.573720932006836,104.45906931609944
2013-08-14,3.7123231887817383,9.729398727416992,17.573720932006836,104.49182036810211
2013-08-15,3.6725707054138184,9.837250709533691,17.573720932006836,104.5245816885421
2013-08-16,3.648106336593628,9.899689674377441,17.573720932006836,104.5573532806389
2013-08-19,3.641991376876831,9.859955787658691,17.573720932006836,104.59013514761297
2013-08-20,3.6389334201812744,9.422866821289062,17.573720932006836,104.62292729268579
2013-08-21,3.623642683029175,9.349075317382812,17.573720932006836,104.65572971907986
2013-08-22,3.577775478363037,9.422866821289062,17.573720932006836,104.68854243001869
2013-08-23,3.7918286323547363,9.339993476867676,18.8289852142334,104.72136542872677
2013-08-26,3.6725707054138184,9.216248512268066,18.8289852142334,104.75419871842962
2013-08-27,3.577775478363037,9.195812225341797,18.8289852142334,104.78704230235378
2013-08-28,3.5471949577331543,9.122021675109863,18.8289852142334,104.81989618372683
2013-08-29,3.6939759254455566,9.394487380981445,18.8289852142334,104.8546775216785
2013-08-30,3.654222249984741,9.479633331298828,18.8289852142334,104.88947040077375
2013-09-02,3.7276124954223633,9.479633331298828,18.8289852142334,104.92427482484213
2013-09-03,3.7459592819213867,9.218517303466797,18.8289852142334,104.95909079771451
2013-09-04,3.687858819961548,9.218517303466797,18.8289852142334,104.993918323223
2013-09-05,3.7153804302215576,9.30933952331543,18.8289852142334,105.028757405201
2013-09-06,3.6695120334625244,9.26846981048584,18.8289852142334,105.0636080474832
2013-09-09,3.7184395790100098,9.393352508544922,18.8289852142334,105.0984702539055
2013-09-10,3.724555492401123,9.564779281616211,18.8289852142334,105.13334402830516
2013-09-11,3.788771390914917,9.660143852233887,18.8289852142334,105.16822937452064
2013-09-12,3.7918286323547363,9.587485313415527,18.8289852142334,105.20312629639167
2013-09-13,3.859104633331299,9.592026710510254,18.8289852142334,105.23803479775935
2013-09-16,3.837697744369507,9.705294609069824,18.8289852142334,105.27295488246592
2013-09-17,3.7643074989318848,9.722452163696289,15.063187599182129,105.30788655435504
2013-09-18,3.822408676147461,9.777369499206543,15.063187599182129,105.3428298172715
2013-09-19,3.7123231887817383,9.967289924621582,15.063187599182129,105.37774675164273
2013-09-20,3.6848013401031494,9.920377731323242,15.063187599182129,105.41263626981474
2013-09-23,3.828524112701416,9.904362678527832,15.063187599182129,105.44753733955731
2013-09-24,3.822408676147461,9.864319801330566,15.063187599182129,105.48244996469506
2013-09-25,3.8071188926696777,9.850593566894531,15.063187599182129,105.51779818850274
2013-09-26,3.8438146114349365,10.040508270263672,15.063187599182129,105.55281110429763
2013-09-27,3.97530460357666,10.016483306884766,15.063187599182129,105.58779763906627
2013-09-30,3.97530460357666,9.688132286071777,18.703458786010742,105.62279577047171
2013-10-01,3.9630727767944336,9.761351585388184,18.703458786010742,105.65780550235779
2013-10-02,3.8101775646209717,9.704148292541504,18.703458786010742,105.69278774518156
2013-10-03,3.8835670948028564,9.68126392364502,18.703458786010742,105.72778157027611
2013-10-04,3.8835670948028564,9.780802726745605,18.703458786010742,105.76328918843868
2013-10-07,3.97530460357666,9.701859474182129,18.703458786010742,105.79873152427861
2013-10-08,3.97530460357666,9.564569473266602,18.703458786010742,105.83418573719972
2013-10-09,4.100680351257324,9.548551559448242,18.703458786010742,105.86980634909328
2013-10-10,4.149607181549072,9.65037727355957,18.703458786010742,105.90740283472397
2013-10-11,4.005884170532227,9.690417289733887,18.703458786010742,105.94485910588453
2013-10-14,4.0150580406188965,9.75792121887207,18.703458786010742,105.98244410410094
2013-10-15,4.158780574798584,9.775080680847168,18.703458786010742,106.02004243597132
2013-10-16,4.1801862716674805,9.690417289733887,18.703458786010742,106.0576541062259
2013-10-17,4.097621917724609,9.838004112243652,18.703458786010742,106.09527911959663
2013-10-18,4.128201484680176,9.884913444519043,12.552657127380371,106.13280183696286
2013-10-21,4.161839008331299,9.870040893554688,11.297390937805176,106.17045350974254
2013-10-22,4.140433311462402,9.930678367614746,11.297390937805176,106.20811853982966
2013-10-23,4.036463260650635,9.667536735534668,12.427129745483398,106.24568116511364
2013-10-24,4.128201484680176,9.724740982055664,12.552657127380371,106.2832570751713
2013-10-25,4.128201484680176,9.78309154510498,12.552657127380371,106.32084627470107
2013-10-28,4.070100784301758,9.796817779541016,11.422918319702148,106.35844876840304
2013-10-29,4.119027614593506,9.713300704956055,12.552657127380371,106.39606456097897
2013-10-30,4.1098527908325195,9.625205993652344,12.552657127380371,106.43369365713224
2013-10-31,4.21688175201416,9.547406196594238,12.552657127380371,106.47133606156795
2013-11-01,4.2199387550354,9.656096458435059,10.418704986572266,106.50899177899285
2013-11-04,4.18936014175415,9.55312728881836,10.04212474822998,106.54650637607723
2013-11-05,4.161839008331299,9.427278518676758,10.04212474822998,106.584034186553
2013-11-06,4.082333087921143,9.587450981140137,10.04212474822998,106.62157521507419
2013-11-07,4.021174430847168,9.720163345336914,8.912385940551758,106.65912946629643
2013-11-08,4.060927391052246,9.867753982543945,8.912385940551758,106.69669694487705
2013-11-11,4.063984394073486,9.867753982543945,10.04212474822998,106.73427765547497
2013-11-12,4.05175256729126,9.759063720703125,10.04212474822998,106.77187160275076
2013-11-13,4.042579650878906,9.741902351379395,10.04212474822998,106.80947879136669
2013-11-14,4.112912178039551,9.993600845336914,10.04212474822998,106.84709922598657
2013-11-18,4.149607181549072,10.096569061279297,9.288966178894043,106.88473291127593
2013-11-19,4.021174430847168,9.936397552490234,9.288966178894043,106.92237985190194
2013-11-21,3.950841188430786,9.879193305969238,9.03791332244873,106.99771351784067
2013-11-22,3.944725751876831,9.987879753112793,9.91659927368164,107.03540025249592
2013-11-25,3.944725751876831,9.947837829589844,10.04212474822998,107.07310026117285
2013-11-26,3.877451181411743,10.067967414855957,10.04212474822998,107.11081354854683
2013-11-27,3.8835670948028564,10.05080509185791,10.04212474822998,107.14854011929489
2013-11-28,3.8896825313568115,9.987879753112793,10.04212474822998,107.18818293616823
2013-11-29,3.822408676147461,10.045087814331055,10.04212474822998,107.22784042009097
2013-12-02,3.7918286323547363,10.016483306884766,10.04212474822998,107.26751257648961
2013-12-03,3.7765393257141113,9.816267967224121,10.04212474822998,107.30719941079268
2013-12-04,3.7918286323547363,9.53024673461914,10.04212474822998,107.34690092843068
2013-12-05,3.7734806537628174,9.638934135437012,10.04212474822998,107.3866171348362
2013-12-06,3.7459592819213867,9.576010704040527,10.04212474822998,107.42630937626159
2013-12-09,3.7612507343292236,9.724740982055664,10.04212474822998,107.46636542423873
2013-12-10,3.7857131958007812,9.610334396362305,10.04212474822998,107.5061258301184
2013-12-11,3.7734806537628174,9.65037727355957,10.04212474822998,107.54590094655305
2013-12-12,3.730670690536499,9.495920181274414,10.04212474822998,107.58569077898528
2013-12-13,3.6848013401031494,9.307150840759277,10.04212474822998,107.6254953328597
2013-12-16,3.7092649936676025,9.444439888000488,10.04212474822998,107.66562565130447
2013-12-17,3.706207513809204,9.438719749450684,10.04212474822998,107.70545977948294
2013-12-18,3.6939759254455566,9.55312728881836,11.046338081359863,107.74530864549217
2013-12-19,3.7153804302215576,9.741902351379395,11.046338081359863,107.78517225478484
2013-12-20,3.7673661708831787,9.696139335632324,11.046338081359863,107.82505061281566
2013-12-23,3.7000906467437744,9.764781951904297,11.046338081359863,107.8649437250414
2013-12-26,3.7459592819213867,9.690417289733887,11.046338081359863,107.94477423391464
2013-12-27,3.8193514347076416,9.781944274902344,11.046338081359863,107.9847116414857
2013-12-30,3.7490179538726807,9.907793045043945,11.046338081359863,108.02466382509883
2014-01-02,3.6590347290039062,9.947837829589844,11.297390937805176,108.10461254232064
2014-01-03,3.726679563522339,9.73618221282959,11.297390937805176,108.14460908686907
2014-01-06,3.766652822494507,9.610334396362305,11.297390937805176,108.18462042933905
2014-01-07,3.766652822494507,9.913516998291016,11.297390937805176,108.22464657520553
2014-01-08,3.8558218479156494,10.010762214660645,11.297390937805176,108.26468752994542
2014-01-09,3.745129346847534,9.776225090026855,11.297390937805176,108.30474329903777
2014-01-10,3.699007034301758,9.839147567749023,11.297390937805176,108.34481388796355
2014-01-13,3.720529794692993,9.747624397277832,11.297390937805176,108.38489930220582
2014-01-14,3.745129346847534,9.719022750854492,11.297390937805176,108.42499954724967
2014-01-15,3.748203992843628,9.872331619262695,11.297390937805176,108.46511462858217
2014-01-16,3.662109375,9.744569778442383,11.297390937805176,108.50720126236035
2014-01-17,3.735905170440674,9.6632719039917,11.297390937805176,108.54957766474136
2014-01-20,3.70515775680542,9.698115348815918,11.297390937805176,108.5920096946505
2014-01-21,3.71130633354187,9.814260482788086,11.297390937805176,108.63445831124014
2014-01-22,3.689781904220581,9.953635215759277,11.297390937805176,108.67661065375407
2014-01-23,3.689781904220581,9.611004829406738,11.297390937805176,108.71877935221994
2014-01-24,3.6221365928649902,9.541316986083984,11.297390937805176,108.76096441298418
2014-01-27,3.6590347290039062,9.314835548400879,11.297390937805176,108.80316584239569
2014-01-28,3.7789528369903564,9.349677085876465,11.297390937805176,108.84538364680584
2014-01-29,3.748203992843628,9.320643424987793,11.297390937805176,108.88761783256848
2014-01-30,3.6436593532562256,9.21611213684082,11.297390937805176,108.92986840603986
2014-01-31,3.66825795173645,9.343871116638184,12.552657127380371,108.97213537357877
2014-02-03,3.54219126701355,9.00124454498291,11.673971176147461,109.01441874154642
2014-02-04,3.597537040710449,9.041894912719727,12.427129745483398,109.05679700668802
2014-02-05,3.7174556255340576,8.966402053833008,12.427129745483398,109.09919174595639
2014-02-06,3.7297558784484863,9.390331268310547,12.427129745483398,109.14160296575572
2014-02-07,3.7512781620025635,9.51809024810791,12.427129745483398,109.18403067249263
2014-02-10,3.6590347290039062,9.372908592224121,11.7994966506958,109.22647487257626
2014-02-11,3.782026529312134,9.640040397644043,11.7994966506958,109.26893557241823
2014-02-12,3.6498098373413086,9.378716468811035,11.7994966506958,109.31141277843265
2014-02-13,3.6190619468688965,9.483245849609375,11.7994966506958,109.35390649703616
2014-02-14,3.597537040710449,9.686498641967773,11.297390937805176,109.39641673464781
2014-02-17,3.6313610076904297,9.616811752319336,11.297390937805176,109.43894349768924
2014-02-18,3.5790886878967285,9.378716468811035,12.552657127380371,109.48148679258452
2014-02-19,3.6129114627838135,9.489052772521973,12.552657127380371,109.52404662576028
2014-02-20,3.536041021347046,9.599390029907227,12.552657127380371,109.56662300364557
2014-02-21,3.5298922061920166,9.62842845916748,12.552657127380371,109.60921593267202
2014-02-24,3.5667898654937744,9.640040397644043,12.552657127380371,109.65182541927368
2014-02-25,3.486845016479492,9.640040397644043,12.552657127380371,109.69445146988717
2014-02-26,3.4130492210388184,9.698115348815918,12.552657127380371,109.73733103096674
2014-02-27,3.4591712951660156,9.808453559875488,12.552657127380371,109.78117328946024
2014-02-28,3.4591712951660156,9.80264663696289,11.422918319702148,109.82503306381284
2014-03-05,3.5298922061920166,9.756190299987793,11.422918319702148,109.8687533112252
2014-03-06,3.5821638107299805,9.796838760375977,11.422918319702148,109.91249096323088
2014-03-07,3.551414966583252,9.73295783996582,11.422918319702148,109.95624602675844
2014-03-10,3.4284229278564453,9.692307472229004,11.422918319702148,110.00001850873925
2014-03-11,3.440722703933716,9.698115348815918,11.422918319702148,110.0438084161074
2014-03-12,3.4099740982055664,9.709728240966797,11.925024032592773,110.08761575579977
2014-03-13,3.4130492210388184,9.634233474731445,11.925024032592773,110.13144053475601
2014-03-14,3.3515517711639404,9.5006685256958,11.925024032592773,110.1752827599185
2014-03-17,3.3208045959472656,9.680695533752441,11.925024032592773,110.21914243823241
2014-03-18,3.3700010776519775,9.750378608703613,11.925024032592773,110.26301957664563
2014-03-19,3.486845016479492,9.738763809204102,11.925024032592773,110.3070718582269
2014-03-20,3.4806952476501465,9.73295783996582,11.925024032592773,110.3511417395757
2014-03-21,3.5637147426605225,9.674887657165527,11.925024032592773,110.39522922772349
2014-03-24,3.6006133556365967,9.77361011505127,11.925024032592773,110.43933432970454
2014-03-25,3.591388702392578,9.721343040466309,11.925024032592773,110.48345705255593
2014-03-26,3.551414966583252,9.669079780578613,11.925024032592773,110.52759740331757
2014-03-27,3.5821638107299805,9.90137004852295,11.925024032592773,110.57159733456785
2014-03-28,3.689781904220581,9.84329605102539,12.552657127380371,110.61561478175076
2014-03-31,3.8896453380584717,9.84329605102539,12.552657127380371,110.65964975183924
2014-04-01,3.865046739578247,9.930402755737305,12.552657127380371,110.70370225180895
2014-04-02,3.963442325592041,9.97105598449707,12.552657127380371,110.74777228863837
2014-04-03,3.9665164947509766,10.011848449707031,12.552657127380371,110.79285216934846
2014-04-04,3.908094882965088,9.848676681518555,12.552657127380371,110.83795039982401
2014-04-07,4.058760166168213,9.848676681518555,12.552657127380371,110.88306698753425
2014-04-08,3.981891393661499,9.80205249786377,12.552657127380371,110.92820193995152
2014-04-09,3.9972643852233887,9.790401458740234,12.552657127380371,110.97335526455116
2014-04-10,3.9511423110961914,9.895297050476074,12.552657127380371,111.0185269688116
2014-04-11,3.905019760131836,10.140056610107422,12.552657127380371,111.06371706021424
2014-04-14,3.9357683658599854,10.122574806213379,12.552657127380371,111.10892554624361
2014-04-15,3.8896453380584717,10.105091094970703,12.552657127380371,111.1541524343872
2014-04-16,3.8588976860046387,10.192505836486816,12.552657127380371,111.19939773213561
2014-04-17,3.861971378326416,10.13422679901123,12.552657127380371,111.24466144698246
2014-04-22,3.8558218479156494,10.39647102355957,12.552657127380371,111.28994358642446
2014-04-23,3.852748155593872,10.274090766906738,12.552657127380371,111.3352441579613
2014-04-24,3.8742713928222656,10.140056610107422,12.552657127380371,111.3805631690958
2014-04-25,3.84352445602417,10.064298629760742,12.552657127380371,111.42590062733377
2014-04-28,3.8588976860046387,10.040986061096191,12.552657127380371,111.47125654018413
2014-04-29,3.9511423110961914,10.001113891601562,12.552657127380371,111.5166309151588
2014-04-30,4.012637138366699,9.51154899597168,12.552657127380371,111.5620237597728
2014-05-02,4.012637138366699,9.377503395080566,12.050551414489746,111.60743508154421
2014-05-05,4.043385982513428,9.616456985473633,12.050551414489746,111.65286488799416
2014-05-06,4.151004314422607,9.703878402709961,12.552657127380371,111.6983131866468
2014-05-07,4.178678512573242,9.499892234802246,12.552657127380371,111.74377998502942
2014-05-08,4.181754112243652,9.499892234802246,12.552657127380371,111.78926529067232
2014-05-09,4.151004314422607,9.633939743041992,12.427129745483398,111.83476911110888
2014-05-12,4.1233320236206055,9.721362113952637,12.427129745483398,111.88029145387554
2014-05-13,4.166378974914551,9.674736022949219,12.427129745483398,111.92583232651185
2014-05-14,4.273998260498047,9.733020782470703,12.427129745483398,111.97139173656036
2014-05-15,4.160229206085205,9.616456985473633,12.427129745483398,112.01696969156674
2014-05-16,4.181754112243652,9.622285842895508,12.427129745483398,112.06256619907968
2014-05-19,4.151004314422607,9.610627174377441,10.167652130126953,112.108181266651
2014-05-20,4.08028507232666,9.499892234802246,12.552657127380371,112.1538149018356
2014-05-21,4.043385982513428,9.616456985473633,8.661333084106445,112.1994671121914
2014-05-22,4.0895094871521,9.744673728942871,2.510530948638916,112.2451379052794
2014-05-23,4.012637138366699,9.663078308105469,2.6360580921173096,112.29082728866375
2014-05-26,3.9941885471343994,9.703878402709961,0.8786860108375549,112.33653526991161
2014-05-27,3.9419169425964355,9.394987106323242,0.8786860108375549,112.38226185659322
2014-05-28,4.003413200378418,9.412467002868652,1.2552649974822998,112.42800705628193
2014-05-29,4.040311813354492,9.412467002868652,1.5063179731369019,112.4737708765542
2014-05-30,4.0310869216918945,9.243452072143555,1.5063179731369019,112.51955332498949
2014-06-02,4.018788814544678,9.482407569885254,1.2552649974822998,112.56535440917041
2014-06-03,4.058760166168213,9.529032707214355,1.3807920217514038,112.61117413668266
2014-06-04,3.9972643852233887,9.447439193725586,1.5063179731369019,112.657012515115
