decision_year,decision_date,holding_end_exclusive,gross_return,estimated_cost_brl,estimated_cost_rate,net_return,opening_wealth_brl,closing_wealth_brl,turnover,weights_at_decision,known_snapshot_count,factor,target_equity_weight,mvo_eligible_net_return,cdi_net_return
2015,2015-01-02,2016-01-04,0.03191458957692794,298.5854036859227,0.0002985854036859227,0.03161600417324202,1000000.0,1031616.004173242,0.6499999974933542,BBDC4.SA:10.00% | BBSE3.SA:10.00% | ITUB3.SA:10.00% | ITUB4.SA:5.00% | TITULO_CDI:65.00%,137,momentum_12m,0.35000000250664587,0.03093959136418391,0.1313058205754336
2016,2016-01-04,2017-01-02,0.29611235011940673,648.2222770554439,0.0006283561658923103,0.29548399395351443,1031616.004173242,1336442.021312717,0.5704270661920001,SANB3.SA:10.00% | SANB4.SA:10.00% | TITULO_CDI:80.00%,153,momentum_12m,0.20000000048153463,0.2952567089647413,0.13881531059776075
2017,2017-01-02,2018-01-02,0.14642954817649634,868.5114648296333,0.000649868420013118,0.14577967975648323,1336442.021312717,1531268.1111927922,0.4999999999810526,BBAS3.SA:10.00% | BBDC4.SA:5.00% | BRSR6.SA:10.00% | SANB3.SA:10.00% | TITULO_CDI:65.00%,155,momentum_12m,0.3500000000305307,0.14567954828834,0.09485614678200971
2018,2018-01-02,2019-01-02,0.010472192821123993,2508.608851370948,0.0016382557914151618,0.008833937029708831,1531268.1111927922,1544795.2372626704,0.43616576285046293,BPAC3.SA:10.00% | BRSR3.SA:10.00% | BRSR6.SA:5.00% | QUAL3.SA:10.00% | TITULO_CDI:65.00%,170,momentum_12m,0.3499999999317728,0.009177551602790879,0.06367037319283275
2019,2019-01-02,2020-01-02,0.11318440151076214,2233.1125395608897,0.0014455718697824937,0.11173882964097966,1544795.2372626704,1717408.8491093605,0.44039024961095286,BBAS3.SA:5.00% | BRSR6.SA:10.00% | IRBR3.SA:10.00% | SANB4.SA:10.00% | TITULO_CDI:65.00%,184,momentum_12m,0.3500000000170335,0.11247272328123528,0.05915681006147966
2020,2020-01-02,2021-01-04,-0.04850768036422548,2478.6052671464367,0.0014432237661007913,-0.049950904130326275,1717408.8491093605,1631622.7243349247,0.5552205302345691,BBSE3.SA:5.10% | BPAC3.SA:10.00% | IRBR3.SA:9.90% | QUAL3.SA:10.00% | TITULO_CDI:65.00%,204,momentum_12m,0.34999999968852435,-0.0503356596796599,0.027325854367195035
