date,wealth,gross_return,net_return,turnover,friction_cost
2016-07-11,101.10747977676517,0.011074797767651745,0.011074797767651745,0.0,0.0
2016-08-09,102.22722466808987,0.011074797767652633,0.011074797767652633,0.0,0.0
2016-09-08,103.35937050763727,0.011074797767651745,0.011074797767651745,0.0,0.0
2016-10-07,104.49224203845759,0.01096051112982166,0.01096051112982166,0.0,0.0
2016-11-09,105.62465219163066,0.010837265342208857,0.010837265342208857,0.0,0.0
2016-12-09,106.75536119268783,0.010704972538094326,0.010704972538094326,0.0,0.0
2017-01-10,107.84431824424198,0.010200490536382834,0.010200490536382834,0.0,0.0
2017-02-09,108.90695764631018,0.00985345745949795,0.00985345745949795,0.0,0.0
2017-03-14,109.95097345346971,0.009586309540939641,0.009586309540939641,0.0,0.0
2017-04-12,110.92611326366413,0.008868860179824578,0.008868860179824578,0.0,0.0
2017-05-16,111.87016971440919,0.008510678170982944,0.008510678170982944,0.0,0.0
2017-06-14,112.77420088540752,0.008081074457169546,0.008081074457169546,0.0,0.0
2017-07-13,113.64028105606278,0.007679772180654076,0.007679772180654076,0.0,0.0
2017-08-11,114.46738866346035,0.0072782960382642425,0.0072782960382642425,0.0,0.0
2017-09-11,115.21631305025673,0.006542687795545454,0.006542687795545454,0.0,0.0
2017-10-10,115.94131126055609,0.006292496184833851,0.006292496184833851,0.0,0.0
2017-11-08,116.63220601044291,0.005959004106260046,0.005959004106260046,0.0,0.0
2017-12-07,117.2816082565722,0.0055679496113718585,0.0055679496113718585,0.0,0.0
2018-01-08,117.93462634168544,0.0055679496113718585,0.0055679496113718585,0.0,0.0
2018-02-06,118.57035513478108,0.00539051856792061,0.00539051856792061,0.0,0.0
2018-03-09,119.19396845869014,0.0052594370928567,0.0052594370928567,0.0,0.0
2018-04-10,119.81081400200806,0.005175140582148741,0.005175140582148741,0.0,0.0
2018-05-10,120.43085180773012,0.005175140582148741,0.005175140582148741,0.0,0.0
2018-06-11,121.05409839626304,0.005175140582148741,0.005175140582148741,0.0,0.0
2018-07-11,121.68057037350894,0.005175140582148519,0.005175140582148519,0.0,0.0
2018-08-09,122.31028443130784,0.0051751405821482965,0.0051751405821482965,0.0,0.0
2018-09-10,122.94353021508729,0.005177371524592411,0.005177371524592411,0.0,0.0
2018-10-09,123.58074025006856,0.005182948902365814,0.005182948902365814,0.0,0.0
2018-11-09,124.2212529121012,0.005182948902365814,0.005182948902365814,0.0,0.0
2018-12-12,124.86508531853241,0.005182948902365148,0.005182948902365148,0.0,0.0
2019-01-16,125.5122546754278,0.0051829489023649256,0.0051829489023649256,0.0,0.0
2019-02-15,126.16277827803121,0.00518294890236537,0.00518294890236537,0.0,0.0
2019-03-20,126.81667351122675,0.005182948902365814,0.005182948902365814,0.0,0.0
2019-04-18,127.47395785000344,0.005182948902365814,0.005182948902365814,0.0,0.0
2019-05-21,128.13464885992235,0.005182948902365814,0.005182948902365814,0.0,0.0
2019-06-19,128.79876419758585,0.00518294890236537,0.00518294890236537,0.0,0.0
2019-07-22,129.43487644716157,0.004938807088241015,0.004938807088241015,0.0,0.0
2019-08-20,130.0546877071064,0.004788595446281185,0.004788595446281185,0.0,0.0
2019-09-18,130.62837833164124,0.0044111491454028595,0.0044111491454028595,0.0,0.0
2019-10-17,131.17490944158592,0.004183862013177109,0.004183862013177109,0.0,0.0
2019-11-18,131.68889232846178,0.003918301823602421,0.003918301823602421,0.0,0.0
2019-12-18,132.16229142431865,0.0035948293549019628,0.0035948293549019628,0.0,0.0
2020-01-22,132.62476792761277,0.00349930754309713,0.00349930754309713,0.0,0.0
2020-02-20,133.0673049396246,0.003336759935017364,0.003336759935017364,0.0,0.0
2020-03-24,133.4654322548515,0.0029919243904994453,0.0029919243904994453,0.0,0.0
2020-04-24,133.81461277295992,0.0026162618455516373,0.0026162618455516373,0.0,0.0
2020-05-26,134.11431516360153,0.002239683577384133,0.002239683577384133,0.0,0.0
2020-06-25,134.35227652861454,0.0017743174151299002,0.0017743174151299002,0.0,0.0
2020-07-24,134.57494747448698,0.0016573663775991676,0.0016573663775991676,0.0,0.0
2020-08-24,134.78618466370102,0.0015696620595306854,0.0015696620595306854,0.0,0.0
2020-09-23,134.9977534239165,0.0015696620595304633,0.0015696620595304633,0.0,0.0
2020-10-23,135.20965427558792,0.0015696620595309074,0.0015696620595309074,0.0,0.0
2020-11-25,135.42188773998654,0.0015696620595304633,0.0015696620595304633,0.0,0.0
2020-12-28,135.63445433920194,0.0015696620595300192,0.0015696620595300192,0.0,0.0
2021-01-29,135.8473545961433,0.0015696620595304633,0.0015696620595304633,0.0,0.0
2021-03-03,136.1001848933361,0.001861135227435362,0.001861135227435362,0.0,0.0
2021-04-01,136.3971355831634,0.002181853684181334,0.002181853684181334,0.0,0.0
2021-05-04,136.76980498692097,0.002732237756784661,0.002732237756784661,0.0,0.0
2021-06-02,137.19468779049762,0.0031065541375692174,0.0031065541375692174,0.0,0.0
