ticker,as_of_date,available_date,sector,is_financial,market_cap_brl,price_to_earnings,price_to_book,ev_to_ebit,free_cash_flow_yield,roe,roic,debt_to_ebitda,interest_coverage,operating_margin,revenue_growth_3y,average_daily_value_brl,source,decision_date,mapping_method,snapshot_vintage
BRFS3.SA,2012-09-30,2012-11-12,Emp. Adm. Part. - Alimentos,False,37402928056.02,99.5706764845784,2.6332850500834133,34.925372239865936,-0.008061507899819884,0.026446391076706797,0.05907629925165682,,,0.046921514786973366,,87843001.88333334,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-12; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16835, received 2012-05-04",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
PDGR3.SA,2012-09-30,2012-11-21,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",False,3954620381.01,,0.5770536737712612,,-0.37646091320142705,-0.06300994991481257,-0.019363713478173707,,,-0.03584660558817661,,85450905.05,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-21; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16198, received 2012-04-13",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
USIM5.SA,2012-09-30,2012-11-01,Metalurgia e Siderurgia,False,6736815849.0,,0.36139955462469964,,0.04622153951947811,-0.009156313630215867,-0.003125560073266249,,,-0.00618653549789947,,83066547.21666667,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-01; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17552, received 2012-05-14",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BBDC3.SA,2012-09-30,2012-10-22,Bancos,True,67144272362.9,5.9552834356180275,1.0166123074044244,,,0.17070762767128017,,,,,,77390688.78333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-22; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 15163, received 2012-03-20",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
LREN3.SA,2012-09-30,2012-10-30,Comércio (Atacado e Varejo),False,9868672572.75,30.197342070678015,8.43307626743882,21.14085588931912,-0.006219377484412447,0.27926551441848385,0.26841399012374606,,,0.13754928781550674,,60086483.55,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-30; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16433, received 2012-04-25",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CSNA3.SA,2012-09-30,2012-10-31,Metalurgia e Siderurgia,False,18399582762.96,900.3514759718144,2.1802920547242013,33.51059965425969,-0.09108597850239435,0.0024216010223905666,0.04218337204302683,,,0.06169564380378746,,57053612.15,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-31; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18055, received 2012-05-18",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
HYPE3.SA,2012-09-30,2012-11-09,Farmacêutico e Higiene,False,10439878741.76,81.03482629905614,1.5489349304402928,20.708385547476922,0.12402462059456033,0.019114435128471847,0.06857742091893801,,,0.16371899728637304,,53207112.9,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-09; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17536, received 2012-05-14",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
QUAL3.SA,2012-09-30,2012-11-13,Seguradoras e Corretoras,True,5591794454.5,123.0020117133367,2.796859346865322,,,0.02273832198276207,,,,,,53083020.43333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-13; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17956, received 2012-05-16",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
AMBV3.SA,2012-09-30,2012-10-31,Bebidas e Fumo,False,147165413217.24002,14.832060827478822,5.124232232318768,11.238557343677828,0.05335053820295485,0.3454834963207061,0.4765026075856596,,,0.42523115228651925,,52863603.333333336,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-31; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17128, received 2012-05-09",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CYRE3.SA,2012-09-30,2012-11-13,"Construção Civil, Mat. Constr. e Decoração",False,7622530043.74,11.2547211966501,1.42242934929782,13.558043998841327,0.16042626175075145,0.1263851253570988,0.09162556114640336,,,0.13510289655555494,,50372180.78333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-13; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17030, received 2012-05-08",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
GFSA3.SA,2012-09-30,2012-11-12,"Construção Civil, Mat. Constr. e Decoração",False,2073458245.15,,0.7480086354258396,,-0.17181199613413395,-0.28719889205190097,-0.05742793719562792,,,-0.10451034831266429,,50303704.88333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-12; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18250, received 2012-05-25",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MRVE3.SA,2012-09-30,2012-11-08,"Construção Civil, Mat. Constr. e Decoração",False,5623964419.55,8.387379508282292,1.379248172447823,10.201246042150952,-0.07784597613706644,0.16444327707907527,0.12251518159108503,,,0.17192237733577065,,46630671.4,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-08; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 14668, received 2012-03-02",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
UGPA3.SA,2012-09-30,2012-11-08,Emp. Adm. Part. - Petróleo e Gás,False,24932787016.8,26.597980162877082,4.222412971672351,18.560663225740875,0.03196894913765243,0.15874938419442808,0.15448976715683868,,,0.030080647435894007,,41017191.68333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-08; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17328, received 2012-05-10",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CSAN3.SA,2012-09-30,2012-11-07,"Agricultura (Açúcar, Álcool e Cana)",False,17306610002.5,,1.5305588034098085,,-0.011091369134236664,-0.11578526590598352,-0.1256543498115638,,,-0.09877172015499228,,39233104.16666666,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-07; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 20000, received 2012-07-31",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MRFG3.SA,2012-09-30,2012-11-27,Alimentos,False,3063868313.82,,0.8674149424930702,10.681474846353485,0.43685885387521733,-0.026347728869087473,0.09064753361866665,,,0.0570601032547044,,33163768.05,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-27; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17090, received 2012-05-09",2013-01-02,official_b3_issuer_unique_prefix,B3/CVM point-in-time full-universe gate
FIBR3.SA,2012-09-30,2012-10-29,Papel e Celulose,False,13405218433.199999,,0.8850519721515225,62.59214734630863,0.02684894705696216,-0.07288081208219857,0.014883874356650742,,,0.06624978735553508,,32004140.9,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-29; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 22921, received 2012-11-23",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EMBR3.SA,2012-09-30,2012-10-23,"Máquinas, Equipamentos, Veículos e Peças",False,10907050098.12,38.85827002978396,1.6344420322133604,16.2952729642673,0.004364883224310666,0.04206162628857637,0.09505161573200528,,,0.06134900946292945,,31975814.95,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-23; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17074, received 2012-05-09",2013-01-02,official_b3_issuer_unique_prefix,B3/CVM point-in-time full-universe gate
AEDU3.SA,2012-09-30,2012-11-06,Emp. Adm. Part. - Educação,False,5335177357.82,50.99674394291613,2.436055045169397,38.75013019862495,-0.035982871257056515,0.04776883496515438,0.05773726297700644,,,0.09206143492863246,,31391428.08333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-06; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17310, received 2012-05-10",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BRAP4.SA,2012-09-30,2012-11-14,Emp. Adm. Part. - Extração Mineral,False,7771062190.079999,6.018820913883761,0.7863089429840018,6.083095190296186,0.06888492035018565,0.13064169116083912,0.13150008985682685,,,,,29887728.316666663,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-14; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17422, received 2012-05-11",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MMXM3.SA,2012-09-30,2012-11-07,Extração Mineral,False,2801319683.8399997,,1.1198138802059805,84.50130657696448,-0.342035935965217,-0.14459660520452158,0.012584921124108455,,,0.06709859733506075,,28166754.83333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-07; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16802, received 2012-05-04",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
RENT3.SA,2012-09-30,2012-10-26,Serviços Transporte e Logística,False,7775843399.999999,33.28985101464166,6.189952746528429,19.40129897258814,0.019053110045914763,0.18594113694909425,0.18167623570743133,,,0.14922064228427115,,27715853.116666667,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-26; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16552, received 2012-04-27",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
WEGE3.SA,2012-09-30,2012-10-24,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",False,17472267516.06,27.13776103861853,4.363643235684825,23.924817091277728,-0.004787586953044953,0.16079599306203338,0.16391585205907605,,,0.12635374473405525,,25906055.116666667,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-24; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16705, received 2012-05-03",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
RSID3.SA,2012-09-30,2012-11-28,"Construção Civil, Mat. Constr. e Decoração",False,1278295070.76,10.180994056563952,0.6134907391768836,16.59080002722848,-0.5846975530897024,0.06025843211069848,0.051691286280054274,,,0.0921594440566914,,24401071.466666665,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-28; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18130, received 2012-05-22",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
DASA3.SA,2012-09-30,2012-11-12,Serviços Médicos,False,4352770089.400001,41.51703107885124,1.6568108263632968,18.30932807744356,-0.05382526418533976,0.039906775203087094,0.08105628770938202,,,0.1286690310444826,,24241465.183333334,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-12; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17326, received 2012-05-10",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ALLL3.SA,2012-09-30,2012-11-14,Serviços Transporte e Logística,False,2043205137847.7998,,3517.6486937074324,10531.29493260725,-9.537466228440741e-05,-0.1872809222441826,0.07832058796602329,,,0.19917189913456587,,23685276.83333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-14; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 14948, received 2012-03-13",2013-01-02,official_b3_issuer_unique_prefix,B3/CVM point-in-time full-universe gate
ELET3.SA,2012-09-30,2012-11-14,Emp. Adm. Part. - Energia Elétrica,False,79177702.97,6.246268773272326,0.46225977306695315,2.074442125544662,0.2718820980214147,0.07400574484481913,0.06841747328606963,,,,,23675457.416666668,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-14; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16984, received 2012-05-08",2013-01-02,official_b3_issuer_unique_prefix,B3/CVM point-in-time full-universe gate
ENBR3.SA,2012-09-30,2012-10-31,Energia Elétrica,False,6136233082.56,12.561480713373294,0.9334404481317525,10.28941106696468,0.004450124307958602,0.07430974655225052,0.09289501104711778,,,0.16113137098255328,,23301968.016666666,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-31; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18048, received 2012-05-18",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
GOAU4.SA,2012-09-30,2012-11-01,Emp. Adm. Part. - Metalurgia e Siderurgia,False,6546488547.2,3.9525634483391534,0.24357088554700707,8.54270648089307,0.15896186062146145,0.0616235232477683,0.059698016756129534,,,0.06507791101705436,,21933753.03333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-01; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16648, received 2012-05-02",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
TBLE3.SA,2012-09-30,2012-10-25,Energia Elétrica,False,21795061790.88,14.373892805080807,4.10812660173225,9.660613851317114,0.08241164981471143,0.285804733445635,0.3088087923147829,,,0.5415188456855466,,21636013.183333334,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-25; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17557, received 2012-05-14",2013-01-02,unique_cotahist_prefix,B3/CVM point-in-time full-universe gate
ECOR3.SA,2012-09-30,2012-11-06,Serviços Transporte e Logística,False,9715777001.2,24.344582983457535,4.53878258293302,13.839297746845538,-0.04474094042569224,0.1864391181404579,0.1938183819345772,,,0.4001096627960712,,21476837.15,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-06; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18347, received 2012-05-29",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
RADL3.SA,2012-09-30,2012-11-13,Comércio (Atacado e Varejo),False,7764071000.0,45.10218770331815,3.443024104052523,35.50727714045758,0.0113540950359676,0.07633829486721817,0.09915244621117285,,,0.03241137708045143,,20298584.65,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-13; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17504, received 2012-05-14",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CESP6.SA,2012-09-30,2012-11-09,Energia Elétrica,False,4277886788.4500003,8.255552166802076,0.40945649275152857,4.900249503589503,0.28860487924397304,0.04959771127097587,0.10661784368933039,,,0.41186091159077054,,18986167.73333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-09; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16641, received 2012-05-02",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
TOTS3.SA,2012-09-30,2012-11-01,Comunicação e Informática,False,6551107181.339999,32.70484339943088,7.337101518624127,22.335610587313962,0.04238016449964579,0.22434296440483203,0.366462261695084,,,0.20797914623221797,,18067963.4,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-01; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18279, received 2012-05-28",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MPLU3.SA,2012-09-30,2012-11-07,Comércio (Atacado e Varejo),False,7690497920.0,31.739046487057582,31.811780434332988,32.25494085669703,0.027766212567937345,1.0022916235780766,0.9893965363402073,,,0.16517167103953176,,17497515.383333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-07; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16708, received 2012-05-03",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EVEN3.SA,2012-09-30,2012-12-11,"Construção Civil, Mat. Constr. e Decoração",False,2192958035.2000003,9.956721870246858,1.2411977052401848,11.915507909866035,0.009168894104335298,0.12465927254121557,0.09536418502828292,,,0.14013625650894165,,17164655.15,"CVM ITR 2012, ref 2012-09-30, receipt 2012-12-11; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17108, received 2012-05-09",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BISA3.SA,2012-03-31,2012-05-11,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",False,128530817.1,8.698031880625296,0.3222696815685881,2.34619023976118,0.059238711554102465,0.037050873805882206,0.28553285234882936,,,0.16847171735003044,,16664696.483333332,"CVM ITR 2012, ref 2012-03-31, receipt 2012-05-11; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 19024, received 2012-05-31",2013-01-02,official_b3_issuer_unique_prefix,B3/CVM point-in-time full-universe gate
CPFE3.SA,2012-09-30,2012-11-05,Emp. Adm. Part. - Energia Elétrica,False,21323997601.6,14.999291396367784,2.6003679588877437,11.858064349701916,-0.10151042222203137,0.17336605378021036,0.1332628012933458,,,0.21221100374526825,,15836665.75,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-05; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16314, received 2012-04-20",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
RAPT4.SA,2012-09-30,2012-11-12,"Máquinas, Equipamentos, Veículos e Peças",False,2083616423.4599998,14.470965395663466,1.133083159067068,14.519185993807087,-0.17370855591499343,0.07830045391488674,0.0750211421925958,,,0.05827258286009527,,15227063.033333331,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-12; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18207, received 2012-05-24",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
PSSA3.SA,2012-09-30,2012-11-12,Seguradoras e Corretoras,True,7732344828.0,12.452283130260017,1.554210175642842,,,0.12481326993489171,,,,,,14186978.3,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-12; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16086, received 2012-04-10",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
LIGT3.SA,2012-09-30,2012-11-09,Emp. Adm. Part. - Energia Elétrica,False,4525296791.400001,12.41378619348326,1.3999579240155773,8.595274606402237,-0.06895083668169061,0.11277445109780439,0.1382386841866988,,,0.13070911335710855,,12961453.366666667,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-09; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16156, received 2012-04-12",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ALSC3.SA,2012-09-30,2012-12-05,Emp. Adm. Part. - Comércio (Atacado e Varejo),False,3423919023.5,29.902178295081395,2.3488986008493007,22.141813981947024,-0.20239146873620564,0.07855275885488484,0.08026230135407482,,,0.6645884878712903,,12636501.466666669,"CVM ITR 2012, ref 2012-09-30, receipt 2012-12-05; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18211, received 2012-05-24",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CSMG3.SA,2012-09-30,2012-11-07,"Saneamento, Serv. Água e Gás",False,5223124428.0,11.330946496558278,1.0633574151685756,10.679637542122562,0.03282020223011237,0.09384541842921645,0.09757933268353516,,,0.21458209593004918,,12558073.516666668,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-07; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16946, received 2012-05-07",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
OSXB3.SA,2012-09-30,2012-10-29,Emp. Adm. Part. - Sem Setor Principal,False,2878125974.5,191.14869990702,1.0119270581248947,,-1.2422103937341051,0.0052939259258217505,-0.006202980205705668,,,-0.1052821605228003,,11783901.316666666,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-29; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17282, received 2012-05-10",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EQTL3.SA,2012-09-30,2012-12-02,Energia Elétrica,False,2099065548.6999998,7.408266183503269,1.433142833041684,8.985092022212955,-0.237909673811417,0.1934518546637818,0.1351167980091808,,,0.1690456231169057,,11156527.733333332,"CVM ITR 2012, ref 2012-09-30, receipt 2012-12-02; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16556, received 2012-04-27",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MILS3.SA,2012-09-30,2012-11-08,Serviços Transporte e Logística,False,4207190744.1000004,30.173565397717905,5.040235892112455,19.041190046447433,-0.015771569209941872,0.16704144258979947,0.19588565174876799,,,0.2929663334596429,,11110092.566666666,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-08; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18164, received 2012-05-23",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MYPK3.SA,2012-09-30,2012-11-08,"Máquinas, Equipamentos, Veículos e Peças",False,2694119764.7999997,26.283069585577145,2.461637770480299,18.41594419488439,-0.4639945916037623,0.09365868634427407,0.07820429171605074,,,0.05742268449519425,,10812637.5,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-08; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 21715, received 2012-10-17",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
