ticker,as_of_date,available_date,sector,is_financial,market_cap_brl,price_to_earnings,price_to_book,ev_to_ebit,free_cash_flow_yield,roe,roic,debt_to_ebitda,interest_coverage,operating_margin,revenue_growth_3y,average_daily_value_brl,source,decision_date,mapping_method,snapshot_vintage
DMVF3.SA,2024-09-30,2024-10-30,Comércio (Atacado e Varejo),False,287930170.98,9.114310119337787,0.3223536752529075,3.9328798978537653,0.27650454180965317,0.03536786339637175,0.07849181503685032,,,0.034320491718137,,667079.45,"CVM ITR 2024, ref 2024-09-30, receipt 2024-10-30; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137392, received 2024-05-15",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EUCA4.SA,2024-09-30,2024-11-12,"Construção Civil, Mat. Constr. e Decoração",False,828381006.0,2.103573683903128,0.32051464828862763,4.209034485288915,0.18575993279111955,0.1523667322619861,0.1134904047856063,,,0.13789099765835044,,661474.75,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137433, received 2024-05-15",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
KRSA3.SA,2024-09-30,2024-11-12,Serviços Médicos,False,6333720668.73,,6.1826838841247165,30.484202954863942,-0.008567476028411701,-0.08032181830073143,0.08048038578026555,,,0.12914720673041444,,603151.1666666666,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137760, received 2024-05-21",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
LAND3.SA,2024-09-30,2024-11-11,"Agricultura (Açúcar, Álcool e Cana)",False,1331781154.08,49.86450329788827,1.8305842393785987,33.0160467535379,0.023431026865338506,0.036711169635898544,0.05289611870312977,,,0.6003448807637847,,590907.4833333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-11; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137840, received 2024-05-23",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
FHER3.SA,2024-09-30,2024-11-01,Petroquímicos e Borracha,False,316680829.92,,,,0.9224745308195572,,,,,-0.04472003305457339,,567425.8,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-01; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137810, received 2024-05-22",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
UNIP3.SA,2024-09-30,2024-11-13,Petroquímicos e Borracha,False,1845211506.6000001,4.335909923513447,0.6627453067566413,11.572970166165387,-0.30646513853687235,0.1528503401702611,0.06815221458527729,,,0.06821678854013986,,557812.1,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-13; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135966, received 2024-04-26",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
TPIS3.SA,2024-09-30,2024-11-07,Emp. Adm. Part. - Serviços Transporte e Logística,False,887040000.0,16.989197885543554,0.9375634174389501,21.247305320191366,0.351461038961039,0.05518585537441656,0.045840454573278275,,,0.08230876342338794,,525354.9,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137796, received 2024-05-22",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
FICT3.SA,2024-09-30,2024-11-08,Emp. Adm. Part. - Alimentos,False,78556163.39999999,3.863671227621483,1.988914687191432,74.49284874476986,-0.16084033961363242,0.5147732739195382,0.029730065928598084,,,0.030962559917087705,,487644.1428571429,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-08; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 134771, received 2024-03-14",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
PDGR3.SA,2024-09-30,2024-11-08,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",False,777864.71,0.0006096773007760238,,,-90.70857578819844,,,,,-5.115880239938621,,486208.9166666667,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-08; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136543, received 2024-05-07",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BRKM3.SA,2024-09-30,2024-11-07,Petroquímicos e Borracha,False,5609724657.84,,,,-0.18325320095047712,,-0.0066047669187326505,,,-0.00276184122748499,,401801.2333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137858, received 2024-05-23",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
VSTE3.SA,2024-09-30,2024-11-12,Emp. Adm. Part. - Comércio (Atacado e Varejo),False,767223432.3000001,,0.7438804633597704,33.63286587815432,0.13313983345604863,-0.0015755589598402142,0.02382335370340553,,,0.029189483194129468,,310701.28813559323,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137826, received 2024-05-23",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ESPA3.SA,2024-09-30,2024-11-07,Serviços Médicos,False,263838838.18,,0.30863180683288377,6.78147252702507,0.2399078181083279,-0.025868381711285745,0.09038602336860498,,,0.13420626068997304,,309941.38333333336,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137861, received 2024-05-23",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
LUPA3.SA,2024-09-30,2024-11-14,"Máquinas, Equipamentos, Veículos e Peças",False,53737187.4,0.9265351805234663,0.44723222004910324,,0.3751405865354241,0.4826931879655445,-0.07918886691923385,,,-0.17540516369532694,,295950.7833333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-14; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137874, received 2024-05-24",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
RAPT3.SA,2024-09-30,2024-11-07,"Máquinas, Equipamentos, Veículos e Peças",False,984556203.15,1.5986377090531798,0.22551249413345958,4.39064595650054,0.1270288070908083,0.14106541642072434,0.13692376337715592,,,0.10353001862025672,,295327.73333333334,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 138534, received 2024-05-31",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
JFEN3.SA,2024-09-30,2024-11-08,"Construção Civil, Mat. Constr. e Decoração",False,48183347.27,,1.9821196787198159,,-9.737575875973382,-5.87115883006294,-0.4587762451889735,,,-0.8945969884853853,,289754.6,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-08; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135887, received 2024-04-24",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CLSC4.SA,2024-09-30,2024-11-14,Energia Elétrica,False,1776036069.7799997,2.632424211556048,0.5249917512878441,4.668316788584223,-0.5340702343491794,0.19943280759354404,0.16027064372138095,,,0.09680072421075744,,247622.88333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-14; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137642, received 2024-05-17",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
NINJ3.SA,2024-09-30,2024-11-14,Emp. Adm. Part. - Intermediação Financeira,True,259364151.6,19.490805711279776,0.8831311961373843,,,0.045310143111543924,,,,,,221317.51666666663,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-14; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136832, received 2024-05-09",2025-01-02,unique_cotahist_prefix,B3/CVM point-in-time full-universe gate
LPSB3.SA,2024-09-30,2024-11-13,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",False,224283039.12,8.12708044787477,1.0030323075065406,3.9271688572049555,0.20656488418284813,0.12341852820822433,0.2555954913866375,,,0.2499266678979217,,204180.76666666663,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-13; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137144, received 2024-05-13",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CGRA4.SA,2024-09-30,2024-11-08,Comércio (Atacado e Varejo),False,302309159.04,3.3789263212956446,0.32363266828817105,1.8018728904359642,0.31426107069230264,0.0957797351923538,0.09309313265089714,,,0.09901657351739947,,196095.6833333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-08; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136606, received 2024-05-07",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
OIBR4.SA,2024-09-30,2024-11-06,Telecomunicações,False,14100811.68,0.0011720543858451907,,,-160.56898364307494,,,,,-0.2629125819923886,,189007.13333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-06; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137764, received 2024-05-21",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EALT4.SA,2024-09-30,2024-11-07,Metalurgia e Siderurgia,False,16677000.0,0.2453835175021703,0.05964762940284415,1.3894473520392872,2.4707081609402173,0.2430792011216344,0.22622860182973265,,,0.15698758157396583,,184345.95,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137145, received 2024-05-13",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
RSID3.SA,2024-09-30,2024-11-22,"Construção Civil, Mat. Constr. e Decoração",False,58000000.0,0.20938325800349453,,,0.10567241379310345,,,,,-3.1190518539598973,,181819.28333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-22; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137803, received 2024-05-22",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
TCSA3.SA,2024-09-30,2024-11-12,"Construção Civil, Mat. Constr. e Decoração",False,92760229.8,,0.21188535422638965,,0.1699327398604612,-0.3512020740774581,-0.1118296273549972,,,-0.23248458802299019,,175216.78333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137939, received 2024-05-27",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
DOTZ3.SA,2024-09-30,2024-11-13,Comunicação e Informática,False,39732165.0,,,,-1.0283859437309797,,,,,-0.09840911921445755,,156753.36666666667,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-13; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137310, received 2024-05-14",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ALUP4.SA,2024-09-30,2024-11-07,Emp. Adm. Part. - Energia Elétrica,False,2737457038.29,1.6116728975595798,0.23180287447611728,5.087416986611739,0.6840216937869013,0.1438274942931142,0.11880540296538317,,,0.7251806929078949,,152398.88333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135895, received 2024-04-24",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ISAE3.SA,2024-09-30,2024-10-30,Energia Elétrica,False,8032180974.4800005,2.386542537106157,0.3970778739806447,3.9679997247346326,-0.04024199666653126,0.1663820643490932,0.1550794062145793,,,0.6892064255623096,,152325.1379310345,"CVM ITR 2024, ref 2024-09-30, receipt 2024-10-30; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137825, received 2024-05-23",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
VIVR3.SA,2024-09-30,2024-11-14,"Construção Civil, Mat. Constr. e Decoração",False,29808043.610000003,,0.215892369829578,,-0.9105260430743176,-0.42521492876750033,-0.34361998095142615,,,-0.4604218091447954,,139361.46666666667,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-14; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136928, received 2024-05-09",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CGAS5.SA,2024-09-30,2024-11-07,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",False,3467596099.0,1.2293005000730293,3.4883412644999816,3.634389830158122,0.24924240751373622,2.837663585342029,0.3542581460080902,,,0.20142578698635624,,135617.32142857142,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137500, received 2024-05-15",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
IGTI3.SA,2024-09-30,2024-11-05,Emp. Adm. Part. - Comércio (Atacado e Varejo),False,1672405820.76,4.414462357521638,0.3922200319422282,7.726178686769726,-0.18850388828277162,0.08884887902010062,0.08605642189763937,,,0.5561731505786924,,135014.4,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-05; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135854, received 2024-04-23",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
OFSA3.SA,2024-09-30,2024-11-07,Comércio (Atacado e Varejo),False,947344545.3599999,10.404091432211299,1.2995248861923228,7.336668362825966,0.029694581699744683,0.1249051774159697,0.17222292628466251,,,0.14882947155425527,,131490.38333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136542, received 2024-05-07",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
TASA3.SA,2024-09-30,2024-11-12,"Máquinas, Equipamentos, Veículos e Peças",False,403145325.52,5.127705390671704,0.3365167012550136,6.310174236960312,0.007429082790769996,0.0656271520331888,0.08797158920770494,,,0.096043947985921,,120351.48333333334,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136801, received 2024-05-09",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
SHOW3.SA,2024-09-30,2024-11-13,Brinquedos e Lazer,False,45840587.720000006,,0.2887195961504548,1.5699792919103,-2.7723466543722575,-0.11949210188194392,0.1132966912969097,,,0.03326806411204645,,114616.75,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-13; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137709, received 2024-05-20",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BMEB3.SA,2024-09-30,2024-11-06,Bancos,True,2021782736.3200002,3.0026312772356194,1.0312550459243452,,,0.3434504441963227,,,,,,103626.04651162792,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-06; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136152, received 2024-05-02",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BEES3.SA,2024-09-30,2024-11-12,Bancos,True,1959436288.0,5.164211962279865,0.8613387595703145,,,0.16678997025328446,,,,,,102870.26666666666,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136663, received 2024-05-08",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BRSR3.SA,2024-09-30,2024-11-12,Bancos,True,2391056046.06,2.9833009508159902,0.23266085246066898,,,0.0779877244355893,,,,,,86319.36666666667,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136674, received 2024-05-08",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
RSUL4.SA,2024-09-30,2024-11-06,"Máquinas, Equipamentos, Veículos e Peças",False,137237375.0,2.478148305314289,0.6217234763542134,1.8099655665593,-0.005814742521853103,0.25088227166265736,0.35542683343585535,,,0.2268733878312274,,82593.08474576271,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-06; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 138108, received 2024-05-29",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ENGI4.SA,2024-09-30,2024-11-14,Emp. Adm. Part. - Energia Elétrica,False,9086213335.68,2.7989720305532386,0.4434065893025084,6.503533559177877,0.00030760889016599627,0.15841765636181285,0.12052088844368444,,,0.19726147097690733,,76957.66666666667,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-14; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137075, received 2024-05-10",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
PDTC3.SA,2024-09-30,2024-10-30,Emp. Adm. Part. - Telecomunicações,False,99337032.5,,0.7603584714302116,,-0.7999332977859994,-0.17670787247885492,-0.020878751530214214,,,-0.023197174268300622,,75579.95,"CVM ITR 2024, ref 2024-09-30, receipt 2024-10-30; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135744, received 2024-04-17",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EPAR3.SA,2024-09-30,2024-11-12,Emp. Adm. Part. - Sem Setor Principal,False,81435912.64,,1.0601149813845714,2.9008534841202525,0.39147347854908254,-0.0565882996172772,0.3726819331272829,,,0.054771115991813495,,74980.28333333334,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 138877, received 2024-06-03",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EMAE4.SA,2024-09-30,2024-11-04,Energia Elétrica,False,911910274.0,6.316567895932617,0.7927462440820712,5.835588101374074,0.051117967774974314,0.12550268708305007,0.11640414492437787,,,0.14034094687281556,,70276.36842105263,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-04; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135805, received 2024-04-19",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
INEP3.SA,2024-09-30,2024-11-14,"Máquinas, Equipamentos, Veículos e Peças",False,46049356.8,0.09067261471575067,,,-1.5286858469215363,,,,,-20.734375,,70212.95,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-14; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 139776, received 2024-07-22",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EALT3.SA,2024-09-30,2024-11-07,Metalurgia e Siderurgia,False,12782250.0,0.18807660050321498,0.045717509799994276,1.3445490281972656,3.223532633143617,0.2430792011216344,0.22622860182973265,,,0.15698758157396583,,69404.33333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137145, received 2024-05-13",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ALUP3.SA,2024-09-30,2024-11-07,Emp. Adm. Part. - Energia Elétrica,False,5785181472.000001,3.406015164976077,0.4898786267028571,6.206032286420772,0.3236683255422,0.1438274942931142,0.11880540296538317,,,0.7251806929078949,,69037.53333333334,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135895, received 2024-04-24",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ENGI3.SA,2024-09-30,2024-11-14,Emp. Adm. Part. - Energia Elétrica,False,9289311156.09,2.861535509726862,0.4533177490470349,6.535475139022854,0.000300883451209148,0.15841765636181285,0.12052088844368444,,,0.19726147097690733,,60346.76666666667,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-14; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137075, received 2024-05-10",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
PTNT4.SA,2024-09-30,2024-11-13,Têxtil e Vestuário,False,186091766.83999997,0.0025775739241362746,0.00038271115441182744,1.1955284915263733,324.1521429148682,0.14847727579338818,0.14921956620435547,,,0.10063920067074912,,59714.9,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-13; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 139863, received 2024-07-25",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CGRA3.SA,2024-09-30,2024-11-08,Comércio (Atacado e Varejo),False,211513258.74,2.364095482681152,0.2264324393006406,0.5171040276775483,0.44916333172655837,0.0957797351923538,0.09309313265089714,,,0.09901657351739947,,58664.27118644068,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-08; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136606, received 2024-05-07",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
WHRL4.SA,2024-09-30,2024-11-13,"Máquinas, Equipamentos, Veículos e Peças",False,2014861734.5,3.564726310193163,0.8046813440897791,0.2547884717899984,0.9627266063898738,0.22573439699671516,1.5029568552737,,,0.09506172474969697,,56939.68333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-13; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137424, received 2024-05-15",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ALPA3.SA,2024-09-30,2024-11-07,Têxtil e Vestuário,False,2087990737.3500001,,0.5276836071251756,,0.4479220061996028,-0.37930510735805995,-0.3897605105454404,,,-0.3816324247174817,,50720.26666666667,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-07; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 137696, received 2024-05-20",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EKTR4.SA,2024-09-30,2024-10-22,Energia Elétrica,False,5093914650.0,5.0786786141575275,2.473975060709082,5.527601673132881,0.11543185161141245,0.48712967459932005,0.246562238431185,,,0.22442316064431866,,48207.307692307695,"CVM ITR 2024, ref 2024-09-30, receipt 2024-10-22; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135991, received 2024-04-26",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
WEST3.SA,2024-09-30,2024-11-13,Comércio (Atacado e Varejo),False,54347443.01,,0.23413511550060312,,-0.05372837871070984,-0.1729493365500603,-0.4642666959689621,,,-0.29984714488481273,,46251.43333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-13; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136557, received 2024-05-07",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CRPG5.SA,2024-09-30,2024-11-13,Petroquímicos e Borracha,False,245610536.2,,0.43989894256842677,,0.15848261480241824,-0.19595797497555226,-0.07730034036564173,,,-0.07149522313615972,,43587.771929824565,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-13; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136974, received 2024-05-10",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
INEP4.SA,2024-09-30,2024-11-14,"Máquinas, Equipamentos, Veículos e Peças",False,16541673.92,0.03257107005024967,,,-4.255615262424421,,,,,-20.734375,,41080.16666666666,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-14; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 139776, received 2024-07-22",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
UNIP5.SA,2024-09-30,2024-11-13,Petroquímicos e Borracha,False,123519650.0,0.2902486106705204,0.04436459887493472,5.888774014414427,-4.57816226001288,0.1528503401702611,0.06815221458527729,,,0.06821678854013986,,36272.75925925926,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-13; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135966, received 2024-04-26",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
TELB4.SA,2024-09-30,2024-11-12,Telecomunicações,False,136031358.48999998,,0.11104899845465223,,0.9289549218850855,-0.1797370867949912,-0.18689508286377834,,,-0.37082661490612034,,32503.206896551725,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136065, received 2024-04-30",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MNDL3.SA,2024-09-30,2024-11-14,Têxtil e Vestuário,False,168360048.79999998,97.09345374855823,1.0728490059135398,5.066504655457903,-0.4677297290020743,0.011049653344208809,0.20098495684813808,,,0.1349377711033625,,31713.85714285714,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-14; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 139048, received 2024-06-11",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BEES4.SA,2024-09-30,2024-11-12,Bancos,True,734777271.6,1.9365496080922235,0.3229970515277117,,,0.16678997025328446,,,,,,31276.83333333333,"CVM ITR 2024, ref 2024-09-30, receipt 2024-11-12; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 136663, received 2024-05-08",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CEEB3.SA,2024-09-30,2024-10-22,Energia Elétrica,False,5927906751.0,3.391251001716247,0.8520780150927124,5.116602771473601,0.0634287980215902,0.25125772603133534,0.18563487419543592,,,0.24438310437796892,,31202.340425531915,"CVM ITR 2024, ref 2024-09-30, receipt 2024-10-22; CVM DFP 2023 TTM bridge; market snapshot: B3 COTAHIST 2025-01-02; CVM FRE document 135917, received 2024-04-24",2025-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
