date,PETR4.SA,VALE3.SA,ITUB4.SA,BBDC4.SA,WEGE3.SA,RENT3.SA,ABEV3.SA,BBAS3.SA,TITULO_CDI
2011-01-03,5.904877662658691,21.78022575378418,7.165771961212158,5.4247307777404785,2.3281280994415283,5.5939860343933105,4.528619766235352,5.524931907653809,100.040132
2011-01-04,5.8830084800720215,22.231348037719727,7.223563194274902,5.4747490882873535,2.28787899017334,5.555322170257568,4.529662609100342,5.547802925109863,100.08028010577424
2011-01-05,5.952991962432861,22.632780075073242,7.3319091796875,5.5765910148620605,2.257161855697632,5.697766304016113,4.445335388183594,5.6269850730896,100.12044432378629
2011-01-06,5.928935527801514,22.342220306396484,7.158548831939697,5.428758144378662,2.2328004837036133,5.738463401794434,4.403692245483398,5.577716827392578,100.16062466050231
2011-01-07,5.845829486846924,22.174001693725586,6.983377456665039,5.336775779724121,2.235978603363037,5.63875150680542,4.385993957519531,5.445753574371338,100.20082112239106
2011-01-10,5.900505542755127,22.13194465637207,7.0393595695495605,5.346632480621338,2.2370359897613525,5.573635101318359,4.371419429779053,5.454549312591553,100.2410337159239
2011-01-11,5.937683582305908,22.36515998840332,7.082702159881592,5.3745527267456055,2.2719907760620117,5.768989562988281,4.3797478675842285,5.519653797149658,100.28126244757476
2011-01-12,6.10170841217041,22.984508514404297,7.268709182739258,5.479675769805908,2.298471450805664,5.768989562988281,4.2423272132873535,5.616427898406982,100.32150732382021
2011-01-13,5.97267484664917,22.823928833007812,7.234395980834961,5.4123382568359375,2.2719907760620117,5.740499019622803,4.205890655517578,5.560121536254883,100.36176835113939
2011-01-14,6.025163650512695,22.923337936401367,7.153132438659668,5.463249683380127,2.266695022583008,5.748640060424805,4.134058475494385,5.590031623840332,100.40204553601406
2011-01-17,6.003293514251709,23.127042770385742,7.052003383636475,5.387691974639893,2.2613987922668457,5.63671875,4.2319183349609375,5.524931907653809,100.44233888492857
2011-01-18,6.062342643737793,23.415315628051758,6.961703300476074,5.392622470855713,2.246570587158203,5.779162406921387,4.05910062789917,5.55132532119751,100.48264840436987
2011-01-19,5.970489025115967,22.907958984375,6.885857582092285,5.328557014465332,2.253983974456787,5.752708435058594,4.0861687660217285,5.47214412689209,100.52297410082751
2011-01-20,5.963927268981934,22.523597717285156,6.7179131507873535,5.2332892417907715,2.2391557693481445,5.697766304016113,4.057020664215088,5.435192108154297,100.56511534203005
2011-01-21,5.915811538696289,22.67734146118164,6.7197160720825195,5.190585136413574,2.2116153240203857,5.575671195983887,3.957077741622925,5.410564422607422,100.60727424968374
2011-01-24,5.904877662658691,22.83108901977539,6.7684760093688965,5.27107048034668,2.180899143218994,5.575671195983887,4.026829242706299,5.459827423095703,100.6494508311947
2011-01-26,5.867698669433594,22.811864852905273,6.672762870788574,5.239861488342285,2.153359889984131,5.286712169647217,4.101784706115723,5.454549312591553,100.69164509397214
2011-01-27,5.876446723937988,22.585092544555664,6.699849605560303,5.261215686798096,2.1448864936828613,5.0465922355651855,4.0809645652771,5.454549312591553,100.73385704542844
2011-01-28,5.832707405090332,21.935522079467773,6.5535736083984375,5.136375904083252,2.091926097869873,4.924497127532959,3.947707414627075,5.341943740844727,100.77608669297902
2011-01-31,5.924561500549316,21.939369201660156,6.4271626472473145,5.059176445007324,2.1035778522491455,5.097466468811035,3.9529106616973877,5.23637056350708,100.81833404404243
2011-02-01,6.044845104217529,22.581253051757812,6.521459102630615,5.087098121643066,2.169248104095459,5.390493869781494,3.898777484893799,5.246927738189697,100.86059910604037
2011-02-02,6.079837322235107,22.062360763549805,6.460041046142578,5.004029750823975,2.0855705738067627,5.239908695220947,3.9195990562438965,5.204692840576172,100.9028818863976
2011-02-03,6.130136966705322,22.0239315032959,6.393192768096924,4.931723594665527,2.0389652252197266,4.987582206726074,3.862342119216919,5.181821823120117,100.945182392542
2011-02-04,6.040472030639648,21.654939651489258,6.216163635253906,4.79861307144165,2.0188403129577637,4.914323806762695,3.823821783065796,4.944285869598389,100.98750063190461
2011-02-07,5.952991962432861,21.816373825073242,6.279388427734375,4.847908973693848,1.9595259428024292,4.924497127532959,3.862342119216919,4.975958347320557,101.0298366119195
2011-02-08,5.878632545471191,21.689529418945312,6.467268466949463,4.965248107910156,1.9563482999801636,4.9021124839782715,3.9091882705688477,5.067448616027832,101.07219034002395
2011-02-09,5.878632545471191,20.986148834228516,6.315516471862793,4.887350559234619,2.012485980987549,4.680309295654297,3.8144521713256836,4.940765380859375,101.11456182365828
2011-02-10,5.878632545471191,21.25904655456543,6.279388427734375,4.897210121154785,2.1184070110321045,4.721005916595459,3.7145092487335205,4.9689202308654785,101.15698646036265
2011-02-11,5.773658275604248,21.69721221923828,6.523273468017578,4.897210121154785,2.097222089767456,4.7617058753967285,3.875875949859619,5.204692840576172,101.19939349222655
2011-02-14,5.850205421447754,22.120023727416992,6.572040557861328,4.911651611328125,2.091926097869873,4.8207173347473145,3.893573045730591,5.238128185272217,101.2418537217541
2011-02-15,5.898316860198975,22.04698944091797,6.6876630783081055,4.911651611328125,2.094045639038086,4.942811965942383,3.916475772857666,5.3489766120910645,101.28433176632012
2011-02-16,5.97267484664917,22.25838851928711,6.837599277496338,4.911651611328125,2.1194653511047363,4.944847106933594,4.017457008361816,5.530213832855225,101.32682763339933
2011-02-17,5.9595537185668945,22.289140701293945,6.902635097503662,4.911651611328125,2.2137339115142822,5.001824378967285,4.0486907958984375,5.495021343231201,101.36934133046948
2011-02-18,5.985797882080078,22.062360763549805,6.871916770935059,4.911651611328125,2.2370359897613525,5.107641220092773,4.094496726989746,5.479183673858643,101.4119093579744
2011-02-21,5.992358684539795,21.562692642211914,6.765341758728027,4.911651611328125,2.1819586753845215,4.987582206726074,4.05910062789917,5.394726276397705,101.45449526107109
2011-02-22,6.073277950286865,21.132204055786133,6.617207050323486,4.911651611328125,2.2063186168670654,4.836996555328369,3.924804925918579,5.219756603240967,101.49709904726608
2011-02-23,6.2788543701171875,21.524259567260742,6.649723052978516,4.911651611328125,2.192762613296509,4.619260311126709,3.851930618286133,5.22865104675293,101.539720724069
2011-02-24,6.2788543701171875,21.524259567260742,6.58830451965332,4.911651611328125,2.192762613296509,4.619260311126709,3.851930618286133,5.22865104675293,101.58236029899268
2011-02-25,6.254795074462891,21.40894889831543,6.559396266937256,4.911651611328125,2.1212356090545654,4.594841957092285,3.7998762130737305,5.187743663787842,101.62501777955303
2011-02-28,6.250421524047852,21.639568328857422,6.684045314788818,4.911651611328125,2.1404523849487305,4.7820539474487305,3.898777484893799,5.29089879989624,101.6676565882628
2011-03-01,6.186999320983887,21.23213768005371,6.5416460037231445,4.911651611328125,2.1682066917419434,4.8125786781311035,3.970611333847046,5.148621082305908,101.71034988729393
2011-03-02,6.320406913757324,21.59344482421875,6.565138816833496,4.91404390335083,2.2162485122680664,4.721005916595459,4.11011266708374,5.189523220062256,101.75306111452211
2011-03-03,6.3335280418396,21.754873275756836,6.725975036621094,4.91404390335083,2.220519781112671,4.832925796508789,4.0674309730529785,5.253548622131348,101.7975312723516
2011-03-04,6.359771728515625,21.389732360839844,6.817590713500977,4.91404390335083,2.2055740356445312,4.824786186218262,3.960754156112671,5.267777442932129,101.84202086541887
2011-03-09,6.359771728515625,21.389732360839844,6.6112751960754395,4.91404390335083,2.2055740356445312,4.824786186218262,3.960754156112671,5.267777442932129,101.88652990221789
2011-03-10,6.1498212814331055,20.02524757385254,6.357482433319092,4.983300685882568,2.1714110374450684,4.798332691192627,3.960754156112671,4.9814453125,101.93105839124637
2011-03-11,6.160754203796387,20.30198860168457,6.5145063400268555,5.029472827911377,2.141519546508789,4.832925796508789,4.013563632965088,5.011680603027344,101.97560634100566
2011-03-14,6.184813499450684,20.371170043945312,6.54554557800293,5.0608062744140625,2.148991584777832,4.7820539474487305,3.98715877532959,5.0685906410217285,102.02017376000094
2011-03-15,6.132323265075684,20.006023406982422,6.624053955078125,5.110275745391846,2.1297764778137207,4.80850887298584,3.981877088546753,5.127279758453369,102.06479636380183
