ticker,as_of_date,available_date,sector,is_financial,market_cap_brl,price_to_earnings,price_to_book,ev_to_ebit,free_cash_flow_yield,roe,roic,debt_to_ebitda,interest_coverage,operating_margin,revenue_growth_3y,average_daily_value_brl,source,decision_date,mapping_method,snapshot_vintage
COCE3.SA,2011-09-30,2011-10-31,Energia Elétrica,False,1532886510.93,3.6404552946778446,1.0553588113356545,3.593092938673381,0.2166363899950611,0.28989747872430516,0.2894670202584144,0.7535472191217706,3.793476485690208,0.20961639118208694,,327805.18333333335,"CVM ITR 2011, ref 2011-09-30, receipt 2011-10-31; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 3980, received 2010-12-27",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
COCE5.SA,2011-09-30,2011-10-31,Energia Elétrica,False,987129655.2,2.344336227230627,0.6796171615562084,2.6532574044160953,0.3364086959100811,0.28989747872430516,0.2894670202584144,0.7535472191217706,3.793476485690208,0.20961639118208694,,1621637.2166666666,"CVM ITR 2011, ref 2011-09-30, receipt 2011-10-31; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 3980, received 2010-12-27",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CPFE3.SA,2011-09-30,2011-11-10,Emp. Adm. Part. - Energia Elétrica,False,12418149325.3,8.27520787747935,1.533620984704235,7.395738223197535,0.0682713645802869,0.18532718542067367,0.16925138110828208,2.461980105589774,2.313578921548327,0.23169161316317494,,13461224.466666669,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-10; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7330, received 2011-05-09",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CPLE3.SA,2011-09-30,2011-11-09,Energia Elétrica,False,4699006992.0,4.1276603710935955,0.3917936235369982,3.9306701192034907,0.013985508025819937,0.09491905542441592,0.10146547264560672,0.07927551297116514,3.22449963071411,0.16257813158194284,,464605.01754385966,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-09; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 6292, received 2011-04-04",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CREM3.SA,2011-09-30,2011-12-23,Têxtil e Vestuário,False,462763378.32,27.81698595335417,1.5371389889555065,14.957647046312859,-0.12982012582347768,0.055259005829499594,0.09140894875620874,2.380905158411271,1.485440118102971,0.0956893661839562,,368167.6271186441,"CVM ITR 2011, ref 2011-09-30, receipt 2011-12-23; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 8544, received 2011-05-26",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CSMG3.SA,2011-09-30,2011-11-21,"Saneamento, Serv. Água e Gás",False,3908653185.6,5.726477728779092,0.8765122940355322,5.827047329229135,0.05822900861056124,0.1530630756897064,0.15726169278139937,1.5386130041538353,6.067659656750438,0.3215226173513696,,7590259.583333333,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-21; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7483, received 2011-05-10",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CSNA3.SA,2011-09-30,2011-10-27,Metalurgia e Siderurgia,False,22821527814.2,6.914728146725436,2.6015912435298016,6.104535197724336,-0.06272196198491795,0.3762391215281285,0.2742441581772563,1.8264345616279678,2.237311702271747,0.36179601336626027,,55336298.25,"CVM ITR 2011, ref 2011-09-30, receipt 2011-10-27; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7504, received 2011-05-10",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CTAX3.SA,2011-09-30,2011-12-12,Emp. Adm. Part. - Comunicação e Informática,False,484881600.0,11.377923784494087,0.9929973520431046,8.456614465673699,-0.6204030014749993,0.08727403793971342,0.11779470381625162,1.617962384863013,1.6295880325081504,0.036741982079192145,,188356.7857142857,"CVM ITR 2011, ref 2011-09-30, receipt 2011-12-12; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7683, received 2011-05-12",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CYRE3.SA,2011-09-30,2011-11-09,"Construção Civil, Mat. Constr. e Decoração",False,6510029820.93,13.577242520412696,1.3394161244243985,16.996147498269323,-0.15290360065628694,0.098651557737932,0.07010642229444837,5.3236377772008305,2.2206653058972803,0.10913870598487013,,61604892.766666666,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-09; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 6964, received 2011-05-02",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
DASA3.SA,2011-09-30,2011-11-14,Serviços Médicos,False,4988848240.0,51.43884931845833,1.9705931630305635,15.72849904735796,-0.08243846679930276,0.038309433222944105,0.11120636383009015,1.5683852555882427,0.8826084221325359,0.18045340045393474,,27995556.9,"CVM ITR 2011, ref 2011-09-30, receipt 2011-11-14; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7181, received 2011-05-05",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
DAYC4.SA,2011-09-30,2011-10-27,Bancos,True,656288237.0400001,2.527062490527678,0.3448041952226715,,,0.13644466510627232,,,,,,740204.5087719298,"CVM ITR 2011, ref 2011-09-30, receipt 2011-10-27; CVM DFP 2010 TTM bridge on accumulated periods; EBITDA = EBIT (3.05) + depreciation/amortisation add-back (6.01.01.x); net debt = 2.01.04 + 2.02.01 - (1.01.01 + 1.01.02); interest coverage = EBIT / CVM standardized financial expenses (3.06.02), a broader concept than interest alone; market snapshot: B3 COTAHIST 2012-01-02; CVM FRE document 7164, received 2011-05-04",2012-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
