decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2013-01-02,TGLT11.SA,TGLT11,bdr,TGLT,DR2,BRTGLTBDR003,2013-01-02,13.99,7086548.0,1,6,525300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CZLT11.SA,CZLT11,bdr,COSAN LTD,DR3,BRCZLTBDR009,2013-01-02,36.4,6355806.433333334,60,106,38800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,DAGB11.SA,DAGB11,bdr,DUFRY AG,DR3,BRDAGBBDR008,2013-01-02,274.97,5867199.642166666,60,20,749,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,WSON11.SA,WSON11,bdr,WILSON SONS,DR3,BRWSONBDR009,2013-01-02,33.0,1537440.694915254,59,14,2500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GPIV11.SA,GPIV11,bdr,GP INVEST,DR3,BRGPIVBDR003,2013-01-02,5.18,962390.15,60,52,133100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AGEN11.SA,AGEN11,bdr,AGRENCO,DR3,BRAGENBDR001,2013-01-02,0.24,328561.7833333333,60,72,834900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,WFCO11B.SA,WFCO11B,bdr,WELLS FARGO,DRN     MB,BRWFCOBDR009,2013-01-02,71.23,291814.9117647059,34,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MSFT11B.SA,MSFT11B,bdr,MICROSOFT,DRN     MB,BRMSFTBDR005,2013-01-02,55.54,278659.24324324325,37,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GOOG11B.SA,GOOG11B,bdr,GOOGLE,DRN     MB,BRGOOGBDR005,2013-01-02,59.3,228563.23684210525,38,1,2000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AAPL11B.SA,AAPL11B,bdr,APPLE,DRN     MB,BRAAPLBDR004,2013-01-02,112.0,185485.9375,16,1,400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CSCO11B.SA,CSCO11B,bdr,CISCO,DRN     MB,BRCSCOBDR004,2013-01-02,41.17,182850.91666666663,36,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AVON11B.SA,AVON11B,bdr,AVON,DRN     MB,BRAVONBDR009,2013-01-02,15.35,181076.04166666663,24,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MMMC11B.SA,MMMC11B,bdr,3M,DRN     MB,BRMMMCBDR000,2013-01-02,48.21,175162.83333333334,30,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,NIKE11B.SA,NIKE11B,bdr,NIKE,DRN EB  MB,BRNIKEBDR006,2013-01-02,108.54,103799.73333333334,15,4,3800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MILK11.SA,MILK11,bdr,LAEP,DR3,BRMILKBDR003,2013-01-02,0.47,97053.65,60,25,66500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AMZO11B.SA,AMZO11B,bdr,AMAZON,DRN     MB,BRAMZOBDR002,2013-01-02,520.31,63336.642857142855,28,1,100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VALE5.SA,VALE5,equity,VALE,PNA     N1,BRVALEACNPA3,2013-01-02,42.6,595261833.6333333,60,32066,18515700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PETR4.SA,PETR4,equity,PETROBRAS,PN,BRPETRACNPR6,2013-01-02,19.69,491222973.06666666,60,43414,30182600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ITUB4.SA,ITUB4,equity,ITAUUNIBANCO,PN  EDJ N1,BRITUBACNPR1,2013-01-02,34.48,262867051.11666667,60,21183,9720200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BBDC4.SA,BBDC4,equity,BRADESCO,PN  EJ  N1,BRBBDCACNPR8,2013-01-02,36.02,207229517.06666663,60,19074,7685200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,OGXP3.SA,OGXP3,equity,OGX PETROLEO,ON      NM,BROGXPACNOR3,2013-01-02,4.76,186636581.91666663,60,27374,45904000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VALE3.SA,VALE3,equity,VALE,ON      N1,BRVALEACNOR0,2013-01-02,44.1,168709339.2,60,12551,4061000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PETR3.SA,PETR3,equity,PETROBRAS,ON,BRPETRACNOR9,2013-01-02,19.84,143718248.96666667,60,16376,10258500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BBAS3.SA,BBAS3,equity,BRASIL,ON      NM,BRBBASACNOR3,2013-01-02,25.8,143060009.75,60,16508,8544400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BVMF3.SA,BVMF3,equity,BMFBOVESPA,ON      NM,BRBVMFACNOR3,2013-01-02,14.11,139281837.63333333,60,14831,11064300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CIEL3.SA,CIEL3,equity,CIELO,ON      NM,BRCIELACNOR3,2013-01-02,58.48,127657155.81666666,60,5896,1875400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AMBV4.SA,AMBV4,equity,AMBEV,PN  EDJ,BRAMBVACNPR1,2013-01-02,85.93,117709166.41666669,60,6377,1465300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ITSA4.SA,ITSA4,equity,ITAUSA,PN  EJ  N1,BRITSAACNPR7,2013-01-02,10.03,113807478.85,60,18530,11783400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GGBR4.SA,GGBR4,equity,GERDAU,PN      N1,BRGGBRACNPR8,2013-01-02,18.87,110195298.75,60,20777,12482000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CMIG4.SA,CMIG4,equity,CEMIG,PN  EDJ N1,BRCMIGACNPR3,2013-01-02,23.0,104610390.8,60,10331,2976700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRFS3.SA,BRFS3,equity,BRF FOODS,ON  EJ  NM,BRBRFSACNOR8,2013-01-02,42.87,87843001.88333334,60,4913,1753400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PDGR3.SA,PDGR3,equity,PDG REALT,ON      NM,BRPDGRACNOR8,2013-01-02,3.49,85450905.05,60,41797,35111300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,USIM5.SA,USIM5,equity,USIMINAS,PNA     N1,BRUSIMACNPA6,2013-01-02,13.25,83066547.21666667,60,18648,7467900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AMIL3.SA,AMIL3,equity,AMIL,ON      NM,BRAMILACNOR0,2013-01-02,30.9,77673985.83333333,60,359,135900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BBDC3.SA,BBDC3,equity,BRADESCO,ON  EJ  N1,BRBBDCACNOR1,2013-01-02,35.11,77390688.78333333,60,3991,1116400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRML3.SA,BRML3,equity,BR MALLS PAR,ON      NM,BRBRMLACNOR9,2013-01-02,27.75,64649591.16666666,60,5959,1508600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CCRO3.SA,CCRO3,equity,CCR SA,ON      NM,BRCCROACNOR2,2013-01-02,19.05,64306930.61666667,60,8992,3288600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LREN3.SA,LREN3,equity,LOJAS RENNER,ON  EJ  NM,BRLRENACNOR1,2013-01-02,80.35,60086483.55,60,3229,709800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HGTX3.SA,HGTX3,equity,CIA HERING,ON      NM,BRHGTXACNOR9,2013-01-02,43.3,57775562.88333333,60,6207,1176300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CSNA3.SA,CSNA3,equity,SID NACIONAL,ON  ED,BRCSNAACNOR6,2013-01-02,12.62,57053612.15,60,16026,7098900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HYPE3.SA,HYPE3,equity,HYPERMARCAS,ON  ES  NM,BRHYPEACNOR0,2013-01-02,16.64,53207112.9,60,7089,2323200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,QUAL3.SA,QUAL3,equity,QUALICORP,ON      NM,BRQUALACNOR6,2013-01-02,21.5,53083020.43333333,60,2667,602600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AMBV3.SA,AMBV3,equity,AMBEV,ON  EDJ,BRAMBVACNOR4,2013-01-02,84.04,52863603.333333336,60,1613,225200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,NATU3.SA,NATU3,equity,NATURA,ON      NM,BRNATUACNOR6,2013-01-02,59.25,51753014.8,60,5454,1074800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CYRE3.SA,CYRE3,equity,CYRELA REALT,ON      NM,BRCYREACNOR7,2013-01-02,18.02,50372180.78333333,60,11940,3933500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GFSA3.SA,GFSA3,equity,GAFISA,ON      NM,BRGFSAACNOR3,2013-01-02,4.79,50303704.88333333,60,11847,9280900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PCAR4.SA,PCAR4,equity,P.ACUCAR-CBD,PN      N1,BRPCARACNPR0,2013-01-02,88.81,46747493.73333333,60,4458,833200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MRVE3.SA,MRVE3,equity,MRV,ON      NM,BRMRVEACNOR2,2013-01-02,11.65,46630671.4,60,20984,10115000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CTIP3.SA,CTIP3,equity,CETIP,ON  EJ  NM,BRCTIPACNOR2,2013-01-02,25.8,46440643.71666667,60,4769,1797400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VIVT4.SA,VIVT4,equity,TELEF BRASIL,PN,BRVIVTACNPR7,2013-01-02,49.62,46358648.8,60,4181,1742800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SBSP3.SA,SBSP3,equity,SABESP,ON      NM,BRSBSPACNOR5,2013-01-02,86.83,45529393.71666667,60,2194,431800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TIMP3.SA,TIMP3,equity,TIM PART S/A,ON      NM,BRTIMPACNOR1,2013-01-02,8.05,41715270.31666667,60,11516,5617900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,UGPA3.SA,UGPA3,equity,ULTRAPAR,ON      NM,BRUGPAACNOR8,2013-01-02,45.8,41017191.68333333,60,3988,1144300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CSAN3.SA,CSAN3,equity,COSAN,ON      NM,BRCSANACNOR6,2013-01-02,42.5,39233104.16666666,60,2804,808600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SANB11.SA,SANB11,equity,SANTANDER BR,UNT EDJ N2,BRSANBCDAM13,2013-01-02,14.7,36345995.93333333,60,8033,5240600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MRFG3.SA,MRFG3,equity,MARFRIG,ON      NM,BRMRFGACNOR0,2013-01-02,8.83,33163768.05,60,3533,2314700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LAME4.SA,LAME4,equity,LOJAS AMERIC,PN,BRLAMEACNPR6,2013-01-02,18.67,32311857.433333334,60,6122,1402000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRPR3.SA,BRPR3,equity,BR PROPERT,ON      NM,BRBRPRACNOR9,2013-01-02,25.8,32262957.666666668,60,4312,999600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,FIBR3.SA,FIBR3,equity,FIBRIA,ON      NM,BRFIBRACNOR9,2013-01-02,24.2,32004140.9,60,6281,1823700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EMBR3.SA,EMBR3,equity,EMBRAER,ON  EJ  NM,BREMBRACNOR4,2013-01-02,14.73,31975814.95,60,6030,2206900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,KLBN4.SA,KLBN4,equity,KLABIN S/A,PN      N1,BRKLBNACNPR9,2013-01-02,12.8,31885510.73333333,60,7952,2746200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,AEDU3.SA,AEDU3,equity,ANHANGUERA,ON      NM,BRAEDUACNOR9,2013-01-02,36.62,31391428.08333333,60,4090,823400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ELET6.SA,ELET6,equity,ELETROBRAS,PNB     N1,BRELETACNPB7,2013-01-02,10.95,31104435.316666663,60,3847,1716500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CRUZ3.SA,CRUZ3,equity,SOUZA CRUZ,ON  EJ,BRCRUZACNOR0,2013-01-02,31.61,30761754.016666666,60,4611,1341000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,OIBR4.SA,OIBR4,equity,OI,PN      N1,BROIBRACNPR8,2013-01-02,8.3,30716311.916666668,60,8198,4853500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRAP4.SA,BRAP4,equity,BRADESPAR,PN      N1,BRBRAPACNPR2,2013-01-02,34.23,29887728.316666663,60,3864,881500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MMXM3.SA,MMXM3,equity,MMX MINER,ON      NM,BRMMXMACNOR2,2013-01-02,4.52,28166754.83333333,60,7467,5427700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RENT3.SA,RENT3,equity,LOCALIZA,ON  EJ  NM,BRRENTACNOR4,2013-01-02,38.55,27715853.116666667,60,2658,493000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,SUZB5.SA,SUZB5,equity,SUZANO PAPEL,PNA INT N1,BRSUZBACNPA3,2013-01-02,7.4,26352854.05,60,8333,6356000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,WEGE3.SA,WEGE3,equity,WEG,ON  EJ  NM,BRWEGEACNOR0,2013-01-02,28.14,25906055.116666667,60,1746,277400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,HRTP3.SA,HRTP3,equity,HRT PETROLEO,ON      NM,BRHRTPACNOR2,2013-01-02,4.99,24510035.55,60,3675,2559200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RSID3.SA,RSID3,equity,ROSSI RESID,ON      NM,BRRSIDACNOR8,2013-01-02,4.77,24401071.466666665,60,18315,10588300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,DASA3.SA,DASA3,equity,DASA,ON      NM,BRDASAACNOR1,2013-01-02,13.96,24241465.183333334,60,7174,2046900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ALLL3.SA,ALLL3,equity,ALL AMER LAT,ON      NM,BRALLLACNOR6,2013-01-02,8.6,23685276.83333333,60,8552,5698100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ELET3.SA,ELET3,equity,ELETROBRAS,ON      N1,BRELETACNOR6,2013-01-02,6.73,23675457.416666668,60,5846,3070700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ENBR3.SA,ENBR3,equity,ENERGIAS BR,ON  EJ  NM,BRENBRACNOR2,2013-01-02,12.88,23301968.016666666,60,11860,3099500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GOAU4.SA,GOAU4,equity,GERDAU MET,PN      N1,BRGOAUACNPR8,2013-01-02,23.8,21933753.03333333,60,4852,1163300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TBLE3.SA,TBLE3,equity,TRACTEBEL,ON      NM,BRTBLEACNOR2,2013-01-02,33.39,21636013.183333334,60,2595,904500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ECOR3.SA,ECOR3,equity,ECORODOVIAS,ON      NM,BRECORACNOR8,2013-01-02,17.39,21476837.15,60,3877,1002900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,JBSS3.SA,JBSS3,equity,JBS,ON      NM,BRJBSSACNOR8,2013-01-02,6.14,20867431.48333333,60,6118,3411900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,KROT3.SA,KROT3,equity,KROTON,ON      NM,BRKROTACNOR9,2013-01-02,45.5,20788006.423076924,26,1437,299000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RADL3.SA,RADL3,equity,RAIADROGASIL,ON      NM,BRRADLACNOR0,2013-01-02,23.5,20298584.65,60,3173,688500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GOLL4.SA,GOLL4,equity,GOL,PN      N2,BRGOLLACNPR4,2013-01-02,12.82,20289597.65,60,6337,2615700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,DTEX3.SA,DTEX3,equity,DURATEX,ON      NM,BRDTEXACNOR3,2013-01-02,14.92,19465578.166666668,60,5130,983800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LLXL3.SA,LLXL3,equity,LLX LOG,ON      NM,BRLLXLACNOR8,2013-01-02,2.56,19190901.9,60,5802,7016000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ESTC3.SA,ESTC3,equity,ESTACIO PART,ON      NM,BRESTCACNOR5,2013-01-02,40.75,19020110.95,60,2255,542400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CESP6.SA,CESP6,equity,CESP,PNB     N1,BRCESPACNPB4,2013-01-02,20.35,18986167.73333333,60,3416,603300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRKM5.SA,BRKM5,equity,BRASKEM,PNA     N1,BRBRKMACNPA4,2013-01-02,13.62,18890533.23333333,60,8424,2804100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TOTS3.SA,TOTS3,equity,TOTVS,ON  EJ  NM,BRTOTSACNOR8,2013-01-02,40.98,18067963.4,60,1545,316300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ELPL4.SA,ELPL4,equity,ELETROPAULO,PN  EJ  N2,BRELPLACNPR6,2013-01-02,17.6,17886286.583333332,60,5067,1486300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BTOW3.SA,BTOW3,equity,B2W VAREJO,ON      NM,BRBTOWACNOR8,2013-01-02,16.85,17836125.083333332,60,3682,1188900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MPLU3.SA,MPLU3,equity,MULTIPLUS,ON      NM,BRMPLUACNOR3,2013-01-02,47.68,17497515.383333333,60,1720,529000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EVEN3.SA,EVEN3,equity,EVEN,ON      NM,BREVENACNOR8,2013-01-02,9.4,17164655.15,60,4816,1914700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TRPL4.SA,TRPL4,equity,TRAN PAULIST,PN      N1,BRTRPLACNPR1,2013-01-02,33.5,16980849.05,60,1523,227200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BISA3.SA,BISA3,equity,BROOKFIELD,ON      NM,BRBISAACNOR8,2013-01-02,3.57,16664696.483333332,60,6877,5183200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CPLE6.SA,CPLE6,equity,COPEL,PNB     N1,BRCPLEACNPB9,2013-01-02,32.23,16603848.016666668,60,1886,1126600,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CPFE3.SA,CPFE3,equity,CPFL ENERGIA,ON      NM,BRCPFEACNOR0,2013-01-02,22.16,15836665.75,60,4395,1074500,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ODPV3.SA,ODPV3,equity,ODONTOPREV,ON      NM,BRODPVACNOR4,2013-01-02,11.01,15784322.466666669,60,4052,1281900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,RAPT4.SA,RAPT4,equity,RANDON PART,PN      N1,BRRAPTACNPR4,2013-01-02,12.87,15227063.033333331,60,2869,1235200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MULT3.SA,MULT3,equity,MULTIPLAN,ON      N2,BRMULTACNOR5,2013-01-02,59.99,15068071.983333332,60,906,170200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,POMO4.SA,POMO4,equity,MARCOPOLO,PN  EDJ N2,BRPOMOACNPR7,2013-01-02,13.45,14729566.716666669,60,3535,1790000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,PSSA3.SA,PSSA3,equity,PORTO SEGURO,ON  EJ  NM,BRPSSAACNOR7,2013-01-02,23.6,14186978.3,60,1225,242700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,GETI4.SA,GETI4,equity,AES TIETE,PN  EJ,BRGETIACNPR4,2013-01-02,23.39,13230890.2,60,1556,431800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BRSR6.SA,BRSR6,equity,BANRISUL,PNB ED  N1,BRBRSRACNPB4,2013-01-02,15.9,13083441.933333334,60,1740,2044900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,LIGT3.SA,LIGT3,equity,LIGHT S/A,ON      NM,BRLIGTACNOR2,2013-01-02,22.19,12961453.366666667,60,2317,541300,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ALSC3.SA,ALSC3,equity,ALIANSCE,ON      NM,BRALSCACNOR0,2013-01-02,24.55,12636501.466666669,60,1168,235200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,CSMG3.SA,CSMG3,equity,COPASA,ON  INT NM,BRCSMGACNOR5,2013-01-02,45.3,12558073.516666668,60,1534,225100,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BEEF3.SA,BEEF3,equity,MINERVA,ON      NM,BRBEEFACNOR6,2013-01-02,11.26,12252673.983333332,60,1069,454400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MPXE3.SA,MPXE3,equity,MPX ENERGIA,ON      NM,BRMPXEACNOR2,2013-01-02,11.32,11844385.716666669,60,2268,540000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,OSXB3.SA,OSXB3,equity,OSX BRASIL,ON      NM,BROSXBACNOR8,2013-01-02,10.25,11783901.316666666,60,2550,1154700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,BBRK3.SA,BBRK3,equity,BR BROKERS,ON      NM,BRBBRKACNOR4,2013-01-02,6.89,11230470.35,60,3339,671700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EQTL3.SA,EQTL3,equity,EQUATORIAL,ON      NM,BREQTLACNOR0,2013-01-02,19.15,11156527.733333332,60,620,1022800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MILS3.SA,MILS3,equity,MILLS,ON      NM,BRMILSACNOR2,2013-01-02,33.35,11110092.566666666,60,1418,368200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,VLID3.SA,VLID3,equity,VALID,ON      NM,BRVLIDACNOR5,2013-01-02,44.0,10932515.816666666,60,840,337900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MYPK3.SA,MYPK3,equity,IOCHP-MAXION,ON  EJ  NM,BRMYPKACNOR7,2013-01-02,28.4,10812637.5,60,840,198400,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,ARTR3.SA,ARTR3,equity,ARTERIS,ON      NM,BRARTRACNOR3,2013-01-02,18.95,10669651.0,4,1977,776700,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,EZTC3.SA,EZTC3,equity,EZTEC,ON      NM,BREZTCACNOR0,2013-01-02,26.49,10235172.883333333,60,2147,494200,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,MDIA3.SA,MDIA3,equity,M.DIASBRANCO,ON  EJ  NM,BRMDIAACNOR7,2013-01-02,77.5,10178303.966666669,60,610,184800,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,STBP11.SA,STBP11,equity,SANTOS BRP,UNT     N2,BRSTBPCDAM10,2013-01-02,29.35,9647888.916666666,60,1226,440000,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
2013-01-02,TAEE11.SA,TAEE11,equity,TAESA,UNT ED  N2,BRTAEECDAM10,2013-01-02,21.7,9412323.1,60,1782,307900,B3 COTAHIST official annual file; last trading session 2013-01-02; 60-session average traded value,2013
