ticker,as_of_date,available_date,sector,is_financial,market_cap_brl,price_to_earnings,price_to_book,ev_to_ebit,free_cash_flow_yield,roe,roic,debt_to_ebitda,interest_coverage,operating_margin,revenue_growth_3y,average_daily_value_brl,source,decision_date,mapping_method,snapshot_vintage
AEDU3.SA,2012-09-30,2012-11-06,Emp. Adm. Part. - Educação,False,5335177357.82,50.99674394291613,2.436055045169397,38.75013019862495,-0.0359828712570565,0.0477688349651543,0.0577372629770064,,,0.0920614349286324,,31391428.08333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-06; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17310, received 2012-05-10",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
AELP3.SA,2012-09-30,2012-11-07,Emp. Adm. Part. - Energia Elétrica,False,1397397479.1,1.731415167566201,0.3172722707077064,3.2712553727407507,0.2845146108722503,0.183244479227756,0.1784401474446303,,,0.1308992580257328,,79482.1320754717,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-07; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16455, received 2012-04-25",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
AFLT3.SA,2012-09-30,2012-11-14,Energia Elétrica,False,196193417.0,9.658515088859351,2.4403076856101595,8.244660170340682,0.1106459142816193,0.2526586812940781,0.4092931695613837,,,0.6516061634891617,,9047.466666666667,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-14; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16472, received 2012-04-26",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
AGRO3.SA,2012-09-30,2012-11-14,"Agricultura (Açúcar, Álcool e Cana)",False,589482016.0,,1.0592706820150295,195.354301369863,-0.1277579263758234,-0.0101977006206671,0.0054029140748266,,,0.0294911581614852,,367747.9833333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-14; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 23113, received 2012-12-07",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ALLL3.SA,2012-09-30,2012-11-14,Serviços Transporte e Logística,False,2043205137847.8,,3517.6486937074324,10531.29493260725,-9.53746622844074e-05,-0.1872809222441826,0.0783205879660232,,,0.1991718991345658,,23685276.83333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-14; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 14948, received 2012-03-13",2013-01-02,official_b3_issuer_unique_prefix,B3/CVM point-in-time full-universe gate
ALPA4.SA,2012-09-30,2012-11-09,Têxtil e Vestuário,False,2867134696.8,10.500286379567337,1.7675133708848063,9.885062363915631,0.0128839429975956,0.1683300156769283,0.1915379724945358,,,0.0929691654996034,,5760676.683333334,"CVM ITR 2012, ref 2012-09-30, receipt 2012-11-09; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16951, received 2012-05-07",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ALSC3.SA,2012-09-30,2012-12-05,Emp. Adm. Part. - Comércio (Atacado e Varejo),False,3423919023.5,29.902178295081395,2.3488986008493007,22.141813981947024,-0.2023914687362056,0.0785527588548848,0.0802623013540748,,,0.6645884878712903,,12636501.466666669,"CVM ITR 2012, ref 2012-09-30, receipt 2012-12-05; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 18211, received 2012-05-24",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
AMBV3.SA,2012-09-30,2012-10-31,Bebidas e Fumo,False,147165413217.24002,14.832060827478822,5.124232232318768,11.238557343677828,0.0533505382029548,0.3454834963207061,0.4765026075856596,,,0.4252311522865192,,52863603.333333336,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-31; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17128, received 2012-05-09",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
AMBV4.SA,2012-09-30,2012-10-31,Bebidas e Fumo,False,117465642323.9,11.838770496401224,4.090099823235115,8.946760873647271,0.0668395783198516,0.3454834963207061,0.4765026075856596,,,0.4252311522865192,,117709166.41666669,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-31; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 17128, received 2012-05-09",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
AUTM3.SA,2012-09-30,2012-10-25,"Máquinas, Equipamentos, Veículos e Peças",False,2651614919.46,15.462754073033054,2.0986682913868497,15.351640199812284,0.0500170665908793,0.1357240942638358,0.1157980718809245,,,0.1356010706694308,,2439246.583333333,"CVM ITR 2012, ref 2012-09-30, receipt 2012-10-25; CVM DFP 2011 TTM bridge; market snapshot: B3 COTAHIST 2013-01-02; CVM FRE document 16389, received 2012-04-24",2013-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
