ticker,as_of_date,available_date,sector,is_financial,market_cap_brl,price_to_earnings,price_to_book,ev_to_ebit,free_cash_flow_yield,roe,roic,debt_to_ebitda,interest_coverage,operating_margin,revenue_growth_3y,average_daily_value_brl,source,decision_date,mapping_method,snapshot_vintage
CYRE3.SA,2018-09-30,2018-11-08,"Construção Civil, Mat. Constr. e Decoração",False,6343918220.13,,1.1230867261316653,,0.06328139582981153,-0.01283245804967386,-0.0029120185075218324,,,-0.009331934845296073,,54457961.18333333,"CVM ITR 2018, ref 2018-09-30, receipt 2018-11-08; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 74032, received 2018-05-09",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
EGIE3.SA,2018-09-30,2018-10-31,Energia Elétrica,False,22284618434.88,9.86693399640029,3.366753945655416,8.08222690122612,-0.127377590435072,0.3412158170799251,0.2642836962789613,,,0.4257682537104979,,49879503.03333333,"CVM ITR 2018, ref 2018-09-30, receipt 2018-10-31; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 73385, received 2018-04-20",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
HGTX3.SA,2018-09-30,2018-10-31,Têxtil e Vestuário,False,4889296183.14,21.254575100049994,3.745984311444136,24.29638406674268,0.05698366177134953,0.17624366960106036,0.1859631419097336,,,0.1226976858658411,,42844768.266666666,"CVM ITR 2018, ref 2018-09-30, receipt 2018-10-31; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 74980, received 2018-05-22",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
FLRY3.SA,2018-09-30,2018-10-25,Serviços Médicos,False,6353540668.799999,18.795344513930385,3.6785269247225414,15.112560090995139,-0.05158698387019287,0.19571479107478765,0.16912071581132268,,,0.1940321542614351,,40875866.31666667,"CVM ITR 2018, ref 2018-09-30, receipt 2018-10-25; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 74296, received 2018-05-11",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
PSSA3.SA,2018-09-30,2018-11-05,Seguradoras e Corretoras,True,16814470490.3,14.104182561011003,2.1993387636802457,,,0.15593521667537144,,,,,,38579256.083333336,"CVM ITR 2018, ref 2018-09-30, receipt 2018-11-05; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 73247, received 2018-04-10",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CSMG3.SA,2018-09-30,2018-10-31,"Saneamento, Serv. Água e Gás",False,8086715267.4,14.663473966566754,1.3082814474078872,12.064548656143668,0.024353645885608073,0.0892204296465364,0.09996437481585996,,,0.19821639588310658,,37910453.23333333,"CVM ITR 2018, ref 2018-09-30, receipt 2018-10-31; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 75050, received 2018-05-24",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
SLCE3.SA,2018-09-30,2018-11-13,"Agricultura (Açúcar, Álcool e Cana)",False,4234067925.0,8.307469391959502,1.5536569705936423,6.9580471507753,0.061220321589432226,0.18701928316430155,0.197630869993705,,,0.2966358767912405,,37177659.8,"CVM ITR 2018, ref 2018-09-30, receipt 2018-11-13; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 74988, received 2018-05-22",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BRSR6.SA,2018-09-30,2018-11-13,Bancos,True,4632311927.04,3.418713188421734,0.639110857853353,,,0.18694485984312761,,,,,,33329519.766666666,"CVM ITR 2018, ref 2018-09-30, receipt 2018-11-13; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 74959, received 2018-05-21",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ECOR3.SA,2018-09-30,2018-10-30,Serviços Transporte e Logística,False,5430555057.6,12.74933808258285,6.979134210069746,8.343664379642858,0.10040631099705213,0.5474114942174209,0.2228099274879699,,,0.3741050731613251,,29753176.55,"CVM ITR 2018, ref 2018-09-30, receipt 2018-10-30; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 74923, received 2018-05-18",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CPLE6.SA,2018-09-30,2018-11-08,Energia Elétrica,False,3957921357.8,3.3359107712950893,0.23939514434338197,6.008518733252624,-0.0683947394423391,0.07176305385723564,0.08475154467206682,,,0.1431109742715661,,29131164.28333333,"CVM ITR 2018, ref 2018-09-30, receipt 2018-11-08; CVM DFP 2017 TTM bridge; market snapshot: B3 COTAHIST 2019-01-02; CVM FRE document 75022, received 2018-05-23",2019-01-02,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
