ticker,as_of_date,available_date,sector,is_financial,market_cap_brl,price_to_earnings,price_to_book,ev_to_ebit,free_cash_flow_yield,roe,roic,debt_to_ebitda,interest_coverage,operating_margin,revenue_growth_3y,average_daily_value_brl,source,decision_date,mapping_method,snapshot_vintage
TBLE3.SA,2015-09-30,2015-11-06,Energia Elétrica,False,21318559990.719997,15.408760884777037,3.3582467367073283,9.712850622535461,0.0968974921804854,0.21794398406331825,0.28101583736805563,,,0.37245928065943484,,32127886.4,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-06; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46534, received 2015-05-06",2016-01-04,unique_cotahist_prefix,B3/CVM point-in-time full-universe gate
NATU3.SA,2015-09-30,2015-10-22,Farmacêutico e Higiene,False,10224682949.44,17.013576255532705,11.214386172304378,11.040773449135134,0.009582888827410185,0.6591433807843623,0.2521726719319504,,,0.16986703940217093,,32052082.266666666,"CVM ITR 2015, ref 2015-09-30, receipt 2015-10-22; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46595, received 2015-05-07",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MULT3.SA,2015-09-30,2015-10-28,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",False,6696240010.530001,19.21501337349709,1.60111825841352,13.792839651099515,0.05212611845619511,0.08332641915419703,0.10248813284826613,,,0.5718963758729366,,31580451.766666666,"CVM ITR 2015, ref 2015-09-30, receipt 2015-10-28; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46523, received 2015-05-06",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CSAN3.SA,2015-09-30,2015-11-11,"Agricultura (Açúcar, Álcool e Cana)",False,9773144472.0,45.550765407471275,0.804838120812709,13.24565408322183,0.16465826373593795,0.017669036153686646,0.0662155748826592,,,0.1527282473052538,,29476682.73333333,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-11; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46694, received 2015-05-08",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
USIM5.SA,2015-09-30,2015-10-29,Metalurgia e Siderurgia,False,742327280.78,,0.04471093157942985,,0.5706162375642713,-0.1310418824182455,-0.06466430034704383,,,-0.1404731773773202,,28211219.383333333,"CVM ITR 2015, ref 2015-09-30, receipt 2015-10-29; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46693, received 2015-05-08",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CYRE3.SA,2015-09-30,2015-11-12,"Construção Civil, Mat. Constr. e Decoração",False,2910127576.7200003,4.291900722394039,0.427785866651026,7.800473369948709,0.13495593909413944,0.09967282430810874,0.07825795263370525,,,0.16153188651994727,,27596669.366666667,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-12; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46459, received 2015-05-06",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
RENT3.SA,2015-09-30,2015-10-22,Serviços Transporte e Logística,False,4945375890.0,12.40169896631107,2.646774226178434,8.70798700016478,0.015677271399485066,0.21342029292666556,0.22134642913445995,,,0.1849798713408249,,25826645.53333333,"CVM ITR 2015, ref 2015-09-30, receipt 2015-10-22; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46701, received 2015-05-08",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BRPR3.SA,2015-09-30,2015-11-03,Emp. Adm. Part. - Sem Setor Principal,False,2472313717.8599997,,0.43659581088264154,26.87692836496066,0.17935385659058564,-0.0869637237038264,0.025106772537264503,,,0.33457170295972605,,24091081.433333334,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-03; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46414, received 2015-05-05",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
GOAU4.SA,2015-09-30,2015-10-29,Emp. Adm. Part. - Metalurgia e Siderurgia,False,440100070.40000004,,0.013068558531988655,42.77761321821282,8.524992955783903,-0.04949036490165236,0.010067144158546258,,,0.01336354442073146,,23923682.2,"CVM ITR 2015, ref 2015-09-30, receipt 2015-10-29; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46662, received 2015-05-08",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ESTC3.SA,2015-09-30,2015-11-05,Emp. Adm. Part. - Educação,False,4401388740.8,8.794616077879729,1.6081610126463879,10.049438641242348,-0.1158136738240824,0.18285744350924474,0.1434330452899281,,,0.1882105784780001,,23483390.633333333,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-05; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46780, received 2015-05-11",2016-01-04,unique_cotahist_prefix,B3/CVM point-in-time full-universe gate
SBSP3.SA,2015-09-30,2015-11-12,"Saneamento, Serv. Água e Gás",False,12405704122.349998,116.13326832564147,0.9287270777151839,9.405872512185129,-0.03133042640439611,0.007997080346615261,0.10228418127944286,,,0.22656675920038022,,23380701.85,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-12; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 47008, received 2015-05-12",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ENBR3.SA,2015-09-30,2015-10-28,Energia Elétrica,False,5369203947.24,4.133664137525916,0.7132415520471207,4.319818083338136,0.07483064602277449,0.17254463069997036,0.19103726941030288,,,0.23663935359966115,,23361012.8,"CVM ITR 2015, ref 2015-09-30, receipt 2015-10-28; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46069, received 2015-04-22",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CPFE3.SA,2015-09-30,2015-11-12,Emp. Adm. Part. - Energia Elétrica,False,14696610382.0,14.960102670332567,1.4643752293720587,11.468607296895591,0.0025746072745007195,0.09788537295777162,0.101848166419718,,,0.1366919806416983,,22156551.383333333,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-12; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46685, received 2015-05-08",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MRVE3.SA,2015-09-30,2015-11-12,"Construção Civil, Mat. Constr. e Decoração",False,3741333567.7200003,6.733195179958788,0.7413384608245185,9.801237315286585,0.24483034816866467,0.11010203046409475,0.07969799937664421,,,0.10152282746193786,,21940186.0,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-12; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 47714, received 2015-05-25",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
CPLE6.SA,2015-09-30,2015-11-11,Energia Elétrica,False,2949612092.0,2.600376347745133,0.20681168049296927,6.2420474111896045,-0.440599970255343,0.07953144192851241,0.07188576419799604,,,0.09304794551870674,,21850313.866666667,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-11; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46399, received 2015-05-05",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BRAP4.SA,2015-09-30,2015-11-12,Emp. Adm. Part. - Extração Mineral,False,1067017011.2,,0.10539837641674348,,0.5597905129256106,-0.09393157038015018,-0.07649267887302062,,,,,19201266.03333333,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-12; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 47535, received 2015-05-18",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
PSSA3.SA,2015-09-30,2015-11-04,Seguradoras e Corretoras,True,9255879448.9,9.37875045865889,1.4353830323450782,,,0.1530462974435861,,,,,,18999147.73333333,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-04; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46572, received 2015-05-07",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
VLID3.SA,2015-09-30,2015-11-03,Comunicação e Informática,False,2200452500.0,16.112386412729098,1.9883421269259234,14.374836928728723,-0.18163991269977425,0.12340457061997313,0.11537739052531952,,,0.12367904399378875,,16693230.716666669,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-03; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46653, received 2015-05-08",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ECOR3.SA,2015-09-30,2015-11-10,Serviços Transporte e Logística,False,2664994611.6,20.906509755867955,1.646529098274817,8.071938134430107,0.1031491766637987,0.07875676607438867,0.14512014369317067,,,0.3096293500520713,,16058909.15,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-10; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46496, received 2015-05-06",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
OIBR4.SA,2015-09-30,2015-11-12,Telecomunicações,False,1053062711.44,,0.05303079437413541,11.124136480418434,18.395123851181683,-0.26278784362839963,0.06457532864694479,,,0.1541233448629353,,15138709.183333334,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-12; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 47654, received 2015-05-22",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MRFG3.SA,2015-09-30,2015-11-06,Alimentos,False,3244256333.15,,3.1294040742219793,12.740100210260694,0.27019813170831536,-0.6184357881394925,0.08997176382951928,,,0.05681264747767217,,14560538.333333334,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-06; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46501, received 2015-05-06",2016-01-04,official_b3_issuer_unique_prefix,B3/CVM point-in-time full-universe gate
BRSR6.SA,2015-09-30,2015-11-11,Bancos,True,1116237641.67,1.2727111089612397,0.1826100083776592,,,0.14348111452150494,,,,,,12515753.333333334,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-11; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46884, received 2015-05-12",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
BEEF3.SA,2015-09-30,2015-11-10,Alimentos,False,2225025775.0,,,10.077076430393054,0.26613264738472525,,0.15185796671681265,,,0.08658914263482365,,12327815.733333332,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-10; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46404, received 2015-05-05",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
RUMO3.SA,2015-09-30,2015-11-05,Serviços Transporte e Logística,False,17911052314.16,924.5368458246012,4.4723548833972515,33.48162840751066,0.015495739453598733,0.0048374003735982265,0.05873245802076762,,,0.2780504239725099,,11849933.833333334,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-05; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46393, received 2015-05-05",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MDIA3.SA,2015-09-30,2015-10-26,Alimentos,False,7374250000.0,11.288574494564859,2.0393745798115397,12.185000441562375,0.01595226633216937,0.18065829133638114,0.15979267915920553,,,0.13818643811092843,,10846616.95,"CVM ITR 2015, ref 2015-09-30, receipt 2015-10-26; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46146, received 2015-04-27",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ELET3.SA,2015-09-30,2015-11-12,Emp. Adm. Part. - Energia Elétrica,False,63883347.269999996,11.960933770829431,0.428899858808838,,0.09905554843979922,0.035858392582596495,-0.005553940315642729,,,,,10734206.166666666,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-12; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46210, received 2015-04-29",2016-01-04,official_b3_issuer_unique_prefix,B3/CVM point-in-time full-universe gate
LIGT3.SA,2015-09-30,2015-11-12,Emp. Adm. Part. - Energia Elétrica,False,1782383684.4,2.8337684575026234,0.4768955284213501,6.1297617430639635,0.085644859373467,0.1682902239802733,0.13514033563697217,,,0.135354658260911,,8419423.416666666,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-12; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 47691, received 2015-05-22",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
GFSA3.SA,2015-09-30,2015-11-06,"Construção Civil, Mat. Constr. e Decoração",False,892236142.3199999,11.3078695924161,0.2866521758177786,38.872028173434984,0.4872891596494726,0.0253497949790674,0.015395252170566524,,,0.03570240765928142,,7187679.833333333,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-06; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46122, received 2015-04-24",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
MYPK3.SA,2015-09-30,2015-11-05,"Máquinas, Equipamentos, Veículos e Peças",False,1087134243.1200001,6.874418200857458,0.430067221104001,7.855150229142137,0.276506790124924,0.06256052636575964,0.09241563714613561,,,0.07495724549264733,,6941625.466666667,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-05; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46815, received 2015-05-11",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
POMO4.SA,2015-09-30,2015-11-03,"Máquinas, Equipamentos, Veículos e Peças",False,960624608.2,6.764295127240977,0.5070048414924752,12.328883229807607,0.2152349609150893,0.07495309296170116,0.05923080410736063,,,0.07104383892083695,,6830512.666666667,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-03; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 45823, received 2015-04-06",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
ELPL4.SA,2015-09-30,2015-11-04,Energia Elétrica,False,805912560.0,2.2040485599656505,0.3031128706436431,6.65654010855757,-0.06387169347503406,0.13752549564895572,0.1051564510367729,,,0.048886869119066034,,6455597.166666667,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-04; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 46434, received 2015-05-05",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
LAME3.SA,2015-09-30,2015-11-12,Comércio (Atacado e Varejo),False,5289439580.099999,22.256143515160183,1.8503252160282424,8.020669178742022,-0.38648593467086195,0.08313772845541993,0.15088361353173813,,,0.09925633896840802,,5975665.633333334,"CVM ITR 2015, ref 2015-09-30, receipt 2015-11-12; CVM DFP 2014 TTM bridge; market snapshot: B3 COTAHIST 2016-01-04; CVM FRE document 47007, received 2015-05-12",2016-01-04,official_b3_isin_cnpj,B3/CVM point-in-time full-universe gate
