decision_year,decision_date,ticker,weight,previous_weight,decision_action,factor,value_quality_score,factor_signal_at_decision,trailing_12m_return_at_decision,trailing_12m_volatility_at_decision,eligible_at_decision,fundamental_status,decision_rationale,realised_next_year_return
2015,2015-01-02,ABEV3.SA,0.15,0.0,entered,triple_factor,0.9,,0.003005073797563762,0.24332698668661934,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.21439998623055967
2015,2015-01-02,BBSE3.SA,0.15,0.0,entered,triple_factor,0.9666666666666667,,0.3704341338937569,0.27180100037109783,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.15289142812468115
2015,2015-01-02,CMIG4.SA,0.15,0.0,entered,triple_factor,1.0,,0.1921011264412038,0.4205740413633536,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.5057793777342718
2015,2015-01-02,ITSA4.SA,0.15,0.0,entered,triple_factor,0.8666666666666667,,0.209315868868996,0.3313038404675819,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.12639770597933397
2015,2015-01-02,ITUB4.SA,0.15,0.0,entered,triple_factor,0.9333333333333333,,0.2616405736022114,0.3375381686842137,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,-0.1003699246527715
2015,2015-01-02,TITULO_CDI,0.25,0.0,entered,triple_factor,,,,,True,CDI residual,"Defensive residual after equity, issuer and eligibility constraints.",0.1313058205754336
2016,2016-01-04,ABEV3.SA,0.15,0.1954148530486888,reduced,triple_factor,0.96,,0.23808045676556278,0.2245009969857083,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,-0.012329125426664644
2016,2016-01-04,BBSE3.SA,0.15,0.1363122521131781,increased,triple_factor,1.0,,-0.17092071476553972,0.3870518962563903,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.31850315576987165
2016,2016-01-04,BRSR6.SA,0.15,0.0,entered,triple_factor,0.88,,-0.5057113512762589,0.4626400327035476,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.9885062259337567
2016,2016-01-04,CMIG4.SA,0.15,0.07952738090310962,increased,triple_factor,0.92,,-0.4805619696394884,0.43887168106411395,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.49544160134880677
2016,2016-01-04,LREN3.SA,0.15,0.0,entered,triple_factor,0.84,,0.17779672401812174,0.3223246639652782,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.464912637287612
2016,2016-01-04,TITULO_CDI,0.25,0.30340629554720516,reduced,triple_factor,,,,,True,CDI residual,"Defensive residual after equity, issuer and eligibility constraints.",0.13881531059776075
2017,2017-01-02,BBSE3.SA,0.15,0.14405053107466206,increased,triple_factor,0.9,,0.21230065403230913,0.39255956214616927,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.06555314214749597
2017,2017-01-02,CMIG4.SA,0.15,0.16338160126712464,reduced,triple_factor,1.0,,0.40607054132520926,0.6125041443189434,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,-0.057014880688647684
2017,2017-01-02,CVCB3.SA,0.15,0.0,entered,triple_factor,0.9666666666666667,,0.9884899269345973,0.3939746777345828,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.9772374750507475
2017,2017-01-02,RADL3.SA,0.15,0.0,entered,triple_factor,0.8666666666666667,,0.7102996111434374,0.26798346621685265,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.3848704333058204
2017,2017-01-02,SAPR4.SA,0.15,0.0,entered,triple_factor,0.9333333333333333,,2.6541896281313977,0.44574248730881005,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.018947720951566493
2017,2017-01-02,TITULO_CDI,0.25,0.20736513417972183,increased,triple_factor,,,,,True,CDI residual,"Defensive residual after equity, issuer and eligibility constraints.",0.09485614678200971
2018,2018-01-02,BBSE3.SA,0.15,0.12971843246384862,increased,triple_factor,0.9302325581395349,,0.05002992080700741,0.24655996954512466,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.07654080375888328
2018,2018-01-02,BRSR6.SA,0.15,0.0,entered,triple_factor,0.9069767441860465,,0.38652095214589033,0.45984291321551896,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.6114528684183826
2018,2018-01-02,CVCB3.SA,0.15,0.2407051659154677,reduced,triple_factor,0.9767441860465116,,1.0694335019137138,0.28420624834495606,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.23728061930947186
2018,2018-01-02,ITSA3.SA,0.15,0.0,entered,triple_factor,0.9534883720930233,,0.32273644904643484,0.22901042879417952,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.45430534835654757
2018,2018-01-02,MGLU3.SA,0.15,0.0,entered,triple_factor,1.0,,5.397744387650529,0.7008941311035805,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,1.2896508777702356
2018,2018-01-02,TITULO_CDI,0.25,0.22214287508886557,increased,triple_factor,,,,,True,CDI residual,"Defensive residual after equity, issuer and eligibility constraints.",0.06367037319283275
2019,2019-01-02,BBSE3.SA,0.15,0.1140160086435725,increased,triple_factor,0.9148936170212766,,0.09368914846118748,0.25236164373011727,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,0.3992342373025781
2019,2019-01-02,BRSR6.SA,0.15,0.17066833280520133,reduced,triple_factor,1.0,,0.6480007035717865,0.38368580131113783,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,-0.0012384386746349119
2019,2019-01-02,CSNA3.SA,0.15,0.0,entered,triple_factor,0.9574468085106383,,0.1119497357095951,0.49362170607035394,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.6412684880382429
2019,2019-01-02,IRBR3.SA,0.15,0.0,entered,triple_factor,0.9361702127659575,,1.6416779381071178,0.27365068366438605,True,eligible_on_decision_date,Entered because it passed the point-in-time screen and the constrained allocator assigned weight.,0.4484773541977358
2019,2019-01-02,MGLU3.SA,0.15,0.24249601441868282,reduced,triple_factor,0.9787234042553191,,1.5144620228344765,0.4770840337073732,True,eligible_on_decision_date,Maintained because it remained eligible under the point-in-time screen and its constrained allocation remained positive.,1.0603292519914582
