date,equity,cash,IBOVESPA_return,BOVA11_return,excess,trailing_12m,trailing_volatility,short_volatility,above_trend,drawdown,market_trailing_12m,periods_per_year
2014-05-02,0.03996465781852465,0.001629194030116743,0.03075935581481648,0.03160004555229845,0.03833546378840791,0.20493834202376293,0.1581142240471983,0.18308584223565105,0.16353635273590283,0.0,-0.023083822320844938,52
2014-05-09,0.0042852107204862655,0.0020369022231683243,0.002265004747751931,0.002520294442245108,0.0022483084973179412,0.19315997502441973,0.15776145474815667,0.18072628550006772,0.16213038153540738,0.0,-0.014119469592162037,52
2014-05-16,0.008201389174193885,0.0020369148376548907,0.01649718000662226,0.018178356146497432,0.006164474336538994,0.1992088760180184,0.1578263484009311,0.17561400748565495,0.16533979960927336,0.0,0.0011274398187852697,52
2014-05-23,0.028600766478626305,0.0020369010933651843,-0.025011122842734212,-0.026400825501001535,0.02656386538526112,0.20673592412133934,0.15871905268926817,0.16311579944099985,0.1918685774972062,0.0,-0.04540429604924101,52
2014-05-30,-0.03873369306639951,0.002036905759224883,-0.026355791863886258,-0.024970706969908996,-0.04077059882562439,0.18295547765099096,0.16273278410181385,0.19950177852663895,0.14042811060893623,-0.03873369306639951,-0.020188396541281683,52
2014-06-06,0.059757225277747184,0.0020369108762039456,0.03688596881188255,0.036414553783382875,0.05772031440154324,0.31732740388252756,0.16353265032989311,0.21298923918680107,0.20094188579058003,0.0,0.05309239524126097,52
2014-06-13,0.055617634999003185,0.0020383546917213113,0.0315834972435729,0.03166022168449234,0.053579280307281874,0.4243433142029662,0.16823000170196464,0.21555683054124067,0.2577049621247218,0.0,0.13671534092628024,52
2014-06-20,0.008864953819748944,0.0016291935637609,-0.0030835381265662543,-0.004490975341911896,0.007235760255988044,0.46360420413572623,0.1662475893762391,0.20272970086919684,0.25856413465836225,0.0,0.18802125221867994,52
2014-06-27,-0.02948681145021892,0.0020369057746247865,-0.02710568028371063,-0.027631603832806495,-0.031523717224843706,0.3647464964774987,0.1667940316879165,0.21173426051761038,0.21250072916058182,-0.02948681145021892,0.1460527268937084,52
2014-07-04,0.029915378468185594,0.0020369054365863004,0.0168933525523014,0.017591333901956885,0.027878473031599293,0.4291417567642437,0.16679652267075293,0.21374907424064543,0.238566117520016,-0.0004535421063867062,0.22333608386387493,52
2014-07-11,0.03745346243731329,0.002036905493642882,0.013523266357388541,0.013487825120378494,0.03541655694367041,0.46275157324219074,0.16942149350011743,0.21814751255722978,0.27357099437066923,0.0,0.23108417820869165,52
2014-07-18,0.006785830509419499,0.0020369147173742164,0.040649062743496556,0.04067483198070576,0.004748915792045283,0.4546568758523961,0.16935293382147268,0.2188997270888809,0.2708489826043192,0.0,0.23066534620184775,52
2014-07-25,0.038418421207206066,0.002036906694069751,0.014172211400990786,0.014769442014349154,0.036381514513136315,0.4788904859198966,0.17161688559309998,0.2147155224214776,0.3076718377873444,0.0,0.19704286653202874,52
2014-08-01,-0.04944963238639655,0.00203690781518695,-0.03317134157727386,-0.034256306588463015,-0.0514865402015835,0.40738247961991636,0.18074671950236926,0.24898601653128194,0.23388530994494294,-0.04944963238639655,0.1799692045061756,52
2014-08-08,-0.00261261905520227,0.002038709358778368,-0.00590308521988081,-0.005881267227383025,-0.004651328413980638,0.41458303029422505,0.18039989246829943,0.2503297993672736,0.22206479979837912,-0.05193305838975337,0.14005380817505864,52
2014-08-15,0.0308968389186981,0.0020390700336516687,0.02503014980566598,0.02421892172857487,0.02885776888504643,0.46537454376806564,0.18154557921180742,0.2530188562973193,0.25065190478215804,-0.022640786810678715,0.1308601727576162,52
2014-08-22,-0.007834162847933701,0.002040151108147592,0.02533178621628096,0.026353781342379534,-0.009874313956081293,0.45422399088330967,0.18204226149426472,0.2541122140564008,0.23171925528802606,-0.030297578047732254,0.14489004054611399,52
2014-08-29,0.037913638574984754,0.0020419553742221375,0.04932627246158394,0.04977132496796721,0.035871683200762616,0.5191594019003065,0.18396224484037388,0.23496686880852125,0.2680316594512473,0.0,0.2539504606452019,52
2014-09-05,-0.022967722666538348,0.002038713038374773,-0.009904053076866814,-0.01021940743404992,-0.02500643570491312,0.4891335765694438,0.18627542298973948,0.2273011636995881,0.22906793989855445,-0.022967722666538348,0.15511908950269748,52
2014-09-12,-0.07287381654516734,0.002039789629346256,-0.06184802250548882,-0.06482737979524933,-0.07491360617451359,0.35991429831587585,0.2028892683212264,0.2592444560257952,0.13326634456152386,-0.09416779360364413,0.08269022063228215,52
2014-09-19,-0.029512462933746986,0.002038710421459422,0.015124364135082669,0.018642502202703026,-0.03155117335520641,0.31232234589863483,0.2060298491684104,0.2651018737620988,0.09440699899011507,-0.12090113301911087,0.09272797587750192,52
2014-09-26,-0.035204143520773945,0.002041953898497262,-0.009984597749702617,-0.011371693551436968,-0.03724609741927121,0.21780682420135955,0.20702245597918767,0.26785015113302196,0.0520267444949547,-0.15184905570125584,0.08928611813796494,52
2014-10-03,-0.033043853512301435,0.0020387127075867095,-0.04670349118567818,-0.046728948838787754,-0.035082566219888145,0.16679365531118728,0.2102659641830991,0.26388637042416146,0.013647499854711365,-0.1798752312609836,0.05589997501148258,52
2014-10-10,0.08751838999137074,0.002043041452872485,0.01415475430544455,0.009803927764281184,0.08547534853849825,0.2554176608783665,0.22640181773757126,0.31514811937629644,0.09576930051015431,-0.1080992319088997,0.064781546565998,52
2014-10-17,0.0003506801194999021,0.0020419497389954078,0.007448651857002497,0.011762454372327813,-0.0016912696194955057,0.22551027858932304,0.2255285210923889,0.3144560237205167,0.08993325003537023,-0.1077864600409636,0.029554722456655025,52
2014-10-24,-0.09424653723165044,0.0020441202648640022,-0.06788816570209055,-0.07178444420416896,-0.09629065749651444,0.12889233010202705,0.24537984361580176,0.34633127072011394,-0.01588900562006479,-0.1918744966532956,-0.018649415276351666,52
2014-10-31,0.054511412666027326,0.0020609614369924145,0.051751027879644695,0.053280321266273134,0.05245045122903491,0.1762442933847257,0.25061132763441374,0.3631325882216921,0.03344588812661198,-0.14782243385442229,0.03483085264347774,52
2014-11-07,-0.051350328200869266,0.002086744777115346,-0.025737252130645594,-0.022272565119614063,-0.05343707297798461,0.14581101465148172,0.25490361764292674,0.3736845048174086,-0.022821803086841563,-0.19158203156141573,0.042235310420041694,52
2014-11-14,-0.0049559186181836745,0.0020888956934050906,-0.027262647339223234,-0.028185307890320033,-0.007044814311588765,0.12069927713201123,0.25462064636264636,0.36322792934411274,-0.031016932783280216,-0.19558848522247474,-0.008996015158229342,52
2014-11-21,0.09489395682446666,0.0020888970746493207,0.08328826591259397,0.08601505372176121,0.09280505974981734,0.24210654266165577,0.27023351317317645,0.4230018315736607,0.05466368625488327,-0.11925469367007246,0.08677902968994422,52
2014-11-28,0.025671531125374347,0.0020878153825447665,-0.025319164799785132,-0.02780312350443792,0.02358371574282958,0.2517713341624239,0.27073415885863156,0.41826378020177873,0.0747891173455888,-0.09664461312509631,0.06570118160050797,52
2014-12-05,-0.04807853466030576,0.0021224704469735567,-0.04888043587933055,-0.05249295179607916,-0.05020100510727932,0.2347250267295975,0.2730209246517174,0.42556517632391816,0.017750433568292756,-0.1400766164035353,0.044210119869000586,52
2014-12-12,-0.05697661709169344,0.0021767712578211196,-0.07674257449631816,-0.07168389636780026,-0.05915338834951456,0.1879336794172468,0.278896418134577,0.4161768247379319,-0.04406471376915755,-0.1890721417589044,-0.018724421404064828,52
2014-12-19,-0.014346936862356108,0.002178194075930895,0.03435273744088141,0.031016070496081127,-0.016525130938287003,0.15426877576132614,0.27928992169008865,0.41371290412981865,-0.061473998842675015,-0.20070647254101504,-0.007521226319235352,52
2014-12-26,0.025915055993889657,0.0017400456922769258,0.009949449285377998,0.008921163134523624,0.02417501030161273,0.17605672449650722,0.2801719636075932,0.4129399418427192,-0.0409832644654774,-0.1799927360213619,0.0007697016180656657,52
2015-01-02,0.006238535568579007,0.0008700014537827983,-0.002752024124630492,-0.0018507148600465095,0.0053685341147962085,0.17055037295302022,0.2800894709630313,0.4072006490503639,-0.03905299275688601,-0.17487709153853803,-0.01910515520131828,52
2015-01-09,-0.021950286428840005,0.0021746392176196228,0.006761208754881398,0.005713088537298239,-0.024124925646459627,0.16568448307661776,0.28044060866503867,0.36407386190504865,-0.06373906334268864,-0.19298877571826467,0.013061564013845839,52
2015-01-16,0.011442187197857612,0.002174635102229594,0.0036240873829931353,0.001472740308267717,0.009267552095628018,0.1980006238443064,0.2798293810915234,0.3656488653331078,-0.05584606315205387,-0.18375480221926077,0.027358843758473084,52
2015-01-23,-0.028318661603226714,0.0022112655114712165,-0.004937066679843394,-0.006302504264225406,-0.03052992711469793,0.18638691643657368,0.2807873967022362,0.3169442093890795,-0.08380066406862552,-0.20686977376047233,0.05212933637211914,52
2015-01-30,0.01357176267237814,0.0022652992399629923,-0.03827780261829039,-0.0357293578981438,0.011306463432415148,0.19774507268881036,0.2809492507242386,0.29600215482895365,-0.07248264253046877,-0.19610559856166,0.014999667759701518,52
2015-02-06,0.019966977784049433,0.002266744389427533,0.0401637243949422,0.037053246607470225,0.0177002333946219,0.22484455885479093,0.2812968566809178,0.28020866109591164,-0.05508334270341797,-0.18005425690741894,0.04621269175607834,52
2015-02-13,0.0351681301102762,0.0022671012614690067,0.037793073116263454,0.044186056511456906,0.03290102884880719,0.275461401616206,0.28271962557987984,0.2874301333395703,-0.0234025917295696,-0.1512182983309719,0.08289153511648673,52
2015-02-20,0.01707621197616982,0.0013596495372092399,0.011888784386615336,0.009111167055714242,0.01571656243896058,0.3165721760527671,0.2821977496710457,0.214752490558338,-0.008936037508631589,-0.13672432207177754,0.11475322413527422,52
2015-02-27,0.03608123620880144,0.002267101269674665,0.0067332824394523705,0.0034108846916396374,0.03381413493912677,0.32761145294143423,0.28299461984901675,0.22129067843029723,0.02454376841896222,-0.10557626842313605,0.12907459795501852,52
2015-03-06,-0.03602562565369227,0.0023032065191053164,-0.031056743849363744,-0.02919414865488512,-0.03832883217279759,0.2867425425211052,0.28591851408973284,0.2110977903799499,-0.013617303395969893,-0.13779844295270272,0.11411794041572887,52
2015-03-13,-0.0246808928204022,0.0023573701250252377,-0.027710538351438663,-0.027600414888599878,-0.027038262945427438,0.2639393815251492,0.2872547649322328,0.1806043962069176,-0.038464999121747945,-0.15907834717177094,0.11403256561471653,52
2015-03-20,0.06717623817166007,0.0023573746323499734,0.06936785442921956,0.06587589018920981,0.0648188635393101,0.27193613179818854,0.2886437289805637,0.21652719005415771,0.02469244703485951,-0.10258839393767571,0.13058975064120326,52
2015-03-27,-0.018616852252656635,0.0023591214528053683,-0.0360228595453117,-0.03298887052910515,-0.020975973705462003,0.18416701592120654,0.2852760686478091,0.22006023748145626,0.0037854493328925987,-0.11929537321755734,0.037590083701684485,52
2015-04-03,0.0704672133086015,0.001885447131414697,0.060445156539076894,0.058364162963927324,0.06858176617718681,0.24196914234917366,0.29249509915144506,0.2551428578238427,0.07218311318459314,-0.057234572420206686,0.0720037952346897,52
2015-04-10,0.01825421376619163,0.002357375639672865,0.020537240181193184,0.022330127475542083,0.015896838126518764,0.237471864838521,0.2922994859062002,0.24520673021858222,0.09026832230563997,-0.040025130773789996,0.07746194432251774,52
2015-04-17,-0.05078396408239827,0.002357363130352619,-0.0047773596069533575,-0.0037986822593835123,-0.05314132721275089,0.15410059335430648,0.29722109047028633,0.27744542385285315,0.03504365712127089,-0.08877646005257878,0.06727313987227768,52
2015-04-24,0.024022397462737377,0.0018854542159845167,0.04891112235916184,0.04823639374885902,0.02213694324675286,0.19639539973880993,0.2974671772992838,0.2663160002952976,0.0586867415917538,-0.06688668599855918,0.1350038657904875,52
2015-05-01,-0.001461899348570328,0.0019051746732239305,-0.006449443627445928,-0.006547856120406315,-0.0033670740217942585,0.1487374893962663,0.2952777673367383,0.26791900003423774,0.05670150770796556,-0.06825080374444015,0.09403200269737377,52
2015-05-08,0.04393814540767438,0.0024500473223525443,0.01636166398192418,0.016111344080168788,0.041488098085321834,0.19409394008727632,0.29803615002653716,0.27517979011369353,0.10248192566511793,-0.027311472075879806,0.10941934662362951,52
2015-05-15,0.004724196746717535,0.0024507417868506742,0.0017498121283785473,0.0016216214456699074,0.0022734549598668607,0.18997562161365478,0.29800946888688934,0.2716946330851832,0.10709294825465165,-0.022716300096691122,0.09332386150305805,52
2015-05-22,-0.06696992945292402,0.0024507507066520162,-0.0501668164269079,-0.047850335763856,-0.06942068015957603,0.07941105467430143,0.3052627278576655,0.3131275335820395,0.03518016944674507,-0.08816492053470826,0.06511500631239509,52
2015-05-29,-0.022015326462812013,0.002450752915705179,-0.029736833408751995,-0.02985077371196765,-0.02446607937851719,0.09818419755660646,0.30342090049594245,0.30974785599098703,0.013800415783428166,-0.10823926748938084,0.06141632659314111,52
2015-06-05,5.441638713410413e-05,0.0019780042599102376,0.004037148982726224,0.0003894851648245101,-0.0019235878727761335,0.036316554940412304,0.29778934630356935,0.2994874414614397,0.015202044882402399,-0.10819074109212945,0.02779037858659761,52
2015-06-12,-0.017761110628867094,0.002540223215069304,0.0070790789465700055,0.007008003453461864,-0.020301333843936398,-0.0357205220784792,0.29320357138104935,0.29698591550783165,-0.0003119803549888056,-0.12403026399944006,0.0033760627063832427,52
2015-06-19,0.0078104981983471156,0.0025402316587392892,0.007516682109502737,0.009472283896677869,0.005270266539607826,-0.036728377403661305,0.293173366172204,0.2641116239482251,0.009657496077969618,-0.11718850395460112,0.01404496792668608,52
2015-06-26,-0.018048191050257567,0.0025402237298004504,0.004986141252482312,0.003063958548602974,-0.020588414780058018,-0.025375107233887362,0.2922183207266754,0.26394630735214386,-0.00504217071879276,-0.1331216544965922,0.047494181763053867,52
2015-07-03,0.007983888535333161,0.002540231178732144,-0.027732017374852203,-0.028445999168613456,0.005443657356601017,-0.04612921623243327,0.2907722843519786,0.21633567395975697,0.005672564729213958,-0.12620059441239895,0.0015259243834648828,52
2015-07-10,-0.014095006347017436,0.0025402222626065285,0.0013709380311821562,0.0021615373779575453,-0.016635228609623964,-0.09352467068087655,0.2885429443935509,0.21060432815490673,-0.0073240640642212584,-0.13851680258017618,-0.010482553630125735,52
2015-07-17,-0.015003656820128497,0.0025402285717988082,-0.004734652836988595,-0.004705919940558356,-0.017543885391927305,-0.11314317553483622,0.28875821632710336,0.1901962634328957,-0.02141694080492318,-0.15144220083057025,-0.05363636979711095,52
2015-07-24,-0.07602443798113223,0.002540226371224419,-0.059149443995786144,-0.058707634667321984,-0.07856466435235665,-0.21088261140163433,0.29522457057484985,0.2256680649054677,-0.09425598267294777,-0.21595333060693256,-0.1220556650545942,52
2015-07-31,0.026664642592359344,0.002574457591311141,0.032875770575643726,0.03327752342567125,0.024090185001048203,-0.14769490462383916,0.2930075756926608,0.23845981157540125,-0.06972546460472862,-0.1950470063918367,-0.06208052111465856,52
2015-08-07,-0.060027288261426004,0.002625803117632497,-0.044981819653466926,-0.04699209539466509,-0.0626530913790585,-0.1967579026612183,0.2986491800586016,0.22559329743918077,-0.1223767257578906,-0.2433661517760517,-0.09895087619825194,52
2015-08-14,-0.00847376340335837,0.002625809310495164,-0.02200628962168716,-0.020191306163100275,-0.011099572713853534,-0.22743422641038225,0.2966325045407341,0.22116333702822924,-0.1264677409073658,-0.249777687988874,-0.14029809173216157,52
2015-08-21,-0.024583970139240074,0.0026257974449084287,-0.03763577043884525,-0.039045537981117984,-0.027209767584148503,-0.24047673134547387,0.2973184597318409,0.19679843956348672,-0.14617749654505852,-0.2682211309051472,-0.19309400554571854,52
2015-08-28,-0.017680524673129305,0.0026258063898492168,0.031364827838706866,0.0338600468096697,-0.020306331062978522,-0.2811593652554534,0.29442687832548964,0.19645547185592102,-0.1582279870338661,-0.2811593652554534,-0.2069059129720512,52
2015-09-04,-0.052409124124833784,0.0026258049799947614,-0.01391186562135005,-0.015283852851896595,-0.055034929104828545,-0.3028205490290442,0.2976609370848266,0.20558046933915328,-0.19957070224429052,-0.3188331733077546,-0.21011628105892588,52
