date,wealth,gross_return,net_return,turnover,friction_cost
2024-01-09,98.48142750345475,-0.015185724965452452,-0.015185724965452452,0.0,0.0
2024-02-07,95.95550756265717,-0.025648693411851387,-0.025648693411851387,0.0,0.0
2024-03-11,98.0842275366806,0.022184448064467954,0.022184448064467954,0.0,0.0
2024-04-10,96.79899114228974,-0.01310339518053727,-0.01310339518053727,0.0,0.0
2024-05-10,91.18986309438408,-0.0579461416045185,-0.0579461416045185,0.0,0.0
2024-06-11,95.98344748427435,0.05256707519046033,0.05256707519046033,0.0,0.0
2024-07-10,96.29003148904683,0.003194134122164183,0.003194134122164183,0.0,0.0
2024-08-08,103.07716704297468,0.07048637796634116,0.07048637796634116,0.0,0.0
2024-09-06,99.52049053440771,-0.03450498893789078,-0.03450498893789078,0.0,0.0
2024-10-07,98.5561856721062,-0.009689510744203211,-0.009689510744203211,0.0,0.0
2024-11-05,96.54979724678506,-0.020357813278167325,-0.020357813278167325,0.0,0.0
2024-12-06,90.45058787105351,-0.06317164354205451,-0.06317164354205451,0.0,0.0
2025-01-10,94.10392140575568,0.04039037910854004,0.04039037910854004,0.0,0.0
2025-02-10,93.5337959781616,-0.006058466204992952,-0.006058466204992952,0.0,0.0
2025-03-13,95.41483232271372,0.020110766647290834,0.020110766647290834,0.0,0.0
2025-04-11,104.52777756801866,0.09550868584543526,0.09550868584543526,0.0,0.0
2025-05-15,104.05732969862648,-0.0045006971384812244,-0.0045006971384812244,0.0,0.0
2025-06-13,102.16874202390755,-0.01814949201741667,-0.01814949201741667,0.0,0.0
2025-07-15,104.14341486252808,0.019327563396625225,0.019327563396625225,0.0,0.0
2025-08-13,107.4924297915078,0.03215772147860241,0.03215772147860241,0.0,0.0
2025-09-11,107.00838952781527,-0.004503017232296069,-0.004503017232296069,0.0,0.0
2025-10-10,116.3388130819243,0.08719338357749717,0.08719338357749717,0.0,0.0
2025-11-10,119.29666910826333,0.025424498909544013,0.025424498909544013,0.0,0.0
2025-12-10,122.3111601108534,0.025268861445363333,0.025268861445363333,0.0,0.0
2026-01-14,143.24797813134774,0.17117667759441435,0.17117667759441435,0.0,0.0
2026-02-12,135.82955137547478,-0.051787305151845264,-0.051787305151845264,0.0,0.0
2026-03-17,149.31849245244553,0.09930785267546938,0.09930785267546938,0.0,0.0
2026-04-16,133.64042076011694,-0.1049975219735203,-0.1049975219735203,0.0,0.0
2026-05-19,127.2051771919624,-0.048153421932917495,-0.048153421932917495,0.0,0.0
