decision_year,decision_date,ticker,previous_weight,new_weight,reason,decision_action,factor
2015,2015-01-02,CIEL3.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,CMIG4.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,HGTX3.SA,0.0,0.10430845906303696,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,ITSA4.SA,0.0,0.0879370531699265,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,ITUB4.SA,0.0,0.11775448776703651,entered_after_point_in_time_screen,entered,triple_factor
2015,2015-01-02,TITULO_CDI,0.0,0.44999999999999996,defensive_residual_adjustment,entered,triple_factor
2016,2016-01-04,BRSR6.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,CIEL3.SA,0.1108029247648251,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,CMIG4.SA,0.06326296843717032,0.12,rebalanced_after_point_in_time_review,increased,triple_factor
2016,2016-01-04,ENBR3.SA,0.0,0.10849315033289073,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,HGTX3.SA,0.08793415725235057,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,ITSA4.SA,0.08194701350933903,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,ITUB4.SA,0.11300271821246939,0.0,removed_by_constrained_allocator,exited,triple_factor
2016,2016-01-04,LREN3.SA,0.0,0.08150684966710922,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,SMLE3.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2016,2016-01-04,TITULO_CDI,0.5430502178238455,0.45000000000000007,defensive_residual_adjustment,reduced,triple_factor
2017,2017-01-02,BRSR6.SA,0.17889353032622105,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2017,2017-01-02,CMIG4.SA,0.13453557447946224,0.12,rebalanced_after_point_in_time_review,reduced,triple_factor
2017,2017-01-02,CPLE6.SA,0.0,0.09253400274126854,entered_after_point_in_time_screen,entered,triple_factor
2017,2017-01-02,ELET3.SA,0.0,0.09746599725873166,entered_after_point_in_time_screen,entered,triple_factor
2017,2017-01-02,ENBR3.SA,0.09760874145676375,0.0,removed_by_constrained_allocator,exited,triple_factor
2017,2017-01-02,LREN3.SA,0.08951426839360863,0.0,removed_by_constrained_allocator,exited,triple_factor
2017,2017-01-02,SAPR4.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2017,2017-01-02,SMLE3.SA,0.11525241116321859,0.12,rebalanced_after_point_in_time_review,increased,triple_factor
2017,2017-01-02,TITULO_CDI,0.3841954741807258,0.44999999999999984,defensive_residual_adjustment,increased,triple_factor
2018,2018-01-02,BRSR6.SA,0.0,0.11574519257188182,entered_after_point_in_time_screen,entered,triple_factor
2018,2018-01-02,CMIG4.SA,0.09678783058770601,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2018,2018-01-02,CVCB3.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2018,2018-01-02,ITSA3.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2018,2018-01-02,MGLU3.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2018,2018-01-02,SAPR4.SA,0.11924916399161592,0.07425480742811814,rebalanced_after_point_in_time_review,reduced,triple_factor
2018,2018-01-02,TITULO_CDI,0.4286291547372117,0.45000000000000007,defensive_residual_adjustment,increased,triple_factor
2019,2019-01-02,BRSR6.SA,0.13960236594384778,0.12,rebalanced_after_point_in_time_review,reduced,triple_factor
2019,2019-01-02,CMIG3.SA,0.0,0.08061043763927361,entered_after_point_in_time_screen,entered,triple_factor
2019,2019-01-02,CSNA3.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2019,2019-01-02,CVCB3.SA,0.11112753095696565,0.0,removed_by_constrained_allocator,exited,triple_factor
2019,2019-01-02,IRBR3.SA,0.0,0.10938956236072639,entered_after_point_in_time_screen,entered,triple_factor
2019,2019-01-02,ITSA3.SA,0.13061981259398503,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2019,2019-01-02,MGLU3.SA,0.20564716268008837,0.12,rebalanced_after_point_in_time_review,reduced,triple_factor
2019,2019-01-02,SAPR4.SA,0.054748519451701866,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2019,2019-01-02,TITULO_CDI,0.3582546083734113,0.44999999999999996,defensive_residual_adjustment,increased,triple_factor
2020,2020-01-02,AZUL4.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2020,2020-01-02,BBSE3.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2020,2020-01-02,BRSR6.SA,0.09339576577213388,0.0,removed_by_constrained_allocator,exited,triple_factor
2020,2020-01-02,CMIG3.SA,0.06557625646339406,0.09013933942049707,rebalanced_after_point_in_time_review,increased,triple_factor
2020,2020-01-02,CSNA3.SA,0.15347759987337736,0.0,removed_by_constrained_allocator,exited,triple_factor
2020,2020-01-02,EQTL3.SA,0.0,0.09986066057950307,entered_after_point_in_time_screen,entered,triple_factor
2020,2020-01-02,IRBR3.SA,0.12347291926163373,0.0,removed_by_constrained_allocator,exited,triple_factor
2020,2020-01-02,MGLU3.SA,0.19266463156343247,0.0,removed_by_constrained_allocator,exited,triple_factor
2020,2020-01-02,MRFG3.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2020,2020-01-02,TITULO_CDI,0.3714128270660284,0.44999999999999984,defensive_residual_adjustment,increased,triple_factor
2021,2021-01-04,AZUL4.SA,0.07945353656127743,0.0,removed_or_blocked_by_eligibility,exited,triple_factor
2021,2021-01-04,BBSE3.SA,0.10245745024495957,0.12,rebalanced_after_point_in_time_review,increased,triple_factor
2021,2021-01-04,CMIG3.SA,0.09930517236814729,0.0,removed_by_constrained_allocator,exited,triple_factor
2021,2021-01-04,CSMG3.SA,0.0,0.07000000000000003,entered_after_point_in_time_screen,entered,triple_factor
2021,2021-01-04,EQTL3.SA,0.09692381712209625,0.12,rebalanced_after_point_in_time_review,increased,triple_factor
2021,2021-01-04,MRFG3.SA,0.17144786765797887,0.12,rebalanced_after_point_in_time_review,reduced,triple_factor
2021,2021-01-04,TASA4.SA,0.0,0.12,entered_after_point_in_time_screen,entered,triple_factor
2021,2021-01-04,TITULO_CDI,0.4504121560455406,0.44999999999999996,defensive_residual_adjustment,reduced,triple_factor
