date,wealth,gross_return,net_return,turnover,friction_cost
2021-07-12,100.35084061897757,0.003508406189775659,0.003508406189775659,0.0,0.0
2021-08-10,100.77167710648727,0.004193651841020163,0.004193651841020163,0.0,0.0
2021-09-09,101.23609851572651,0.004608650193927755,0.004608650193927755,0.0,0.0
2021-10-08,101.78619450406839,0.00543379285064427,0.00543379285064427,0.0,0.0
2021-11-10,102.41900129406967,0.006217019833431259,0.006217019833431259,0.0,0.0
2021-12-10,103.16898524730699,0.007322703246089413,0.007322703246089413,0.0,0.0
2022-01-12,103.95261271171637,0.00759557208526318,0.00759557208526318,0.0,0.0
2022-02-10,104.83301329228111,0.008469249185744765,0.008469249185744765,0.0,0.0
2022-03-15,105.79259499644515,0.00915343052754447,0.00915343052754447,0.0,0.0
2022-04-13,106.79503060239088,0.009475479885708626,0.009475479885708626,0.0,0.0
2022-05-16,107.86038282437912,0.009975672238483169,0.009975672238483169,0.0,0.0
2022-06-14,108.97273813183338,0.010312918221933476,0.010312918221933476,0.0,0.0
2022-07-14,110.11199625661379,0.010454524171010116,0.010454524171010116,0.0,0.0
2022-08-12,111.29237730869268,0.01071982247354808,0.01071982247354808,0.0,0.0
2022-09-13,112.48541183610106,0.010719822473548746,0.010719822473548746,0.0,0.0
2022-10-13,113.69123548184807,0.010719822473548524,0.010719822473548524,0.0,0.0
2022-11-14,114.90998534301188,0.010719822473548524,0.010719822473548524,0.0,0.0
2022-12-14,116.141799986327,0.010719822473548302,0.010719822473548302,0.0,0.0
2023-01-13,117.38681946393878,0.010719822473548302,0.010719822473548302,0.0,0.0
2023-02-13,118.6451853293267,0.010719822473548524,0.010719822473548524,0.0,0.0
2023-03-16,119.91704065339829,0.01071982247354808,0.01071982247354808,0.0,0.0
2023-04-17,121.20253004075599,0.010719822473548302,0.010719822473548302,0.0,0.0
2023-05-18,122.50179964613783,0.010719822473548524,0.010719822473548524,0.0,0.0
2023-06-19,123.81499719103466,0.010719822473548746,0.010719822473548746,0.0,0.0
2023-07-18,125.12256220056034,0.01056063513459704,0.01056063513459704,0.0,0.0
2023-08-16,126.41738356988239,0.01034842434929173,0.01034842434929173,0.0,0.0
2023-09-15,127.68745629814288,0.010046662036462761,0.010046662036462761,0.0,0.0
2023-10-17,128.9407385468452,0.009815233892481956,0.009815233892481956,0.0,0.0
2023-11-17,130.17412784756388,0.009565551699322494,0.009565551699322494,0.0,0.0
2023-12-18,131.37504621956674,0.009225476612442884,0.009225476612442884,0.0,0.0
2024-01-19,132.55870639437896,0.00900977932166791,0.00900977932166791,0.0,0.0
2024-02-21,133.7315906811685,0.008848036607268073,0.008848036607268073,0.0,0.0
2024-03-21,134.86419684665347,0.008469249185745653,0.008469249185745653,0.0,0.0
2024-04-22,135.99540810712935,0.008387780351831298,0.008387780351831298,0.0,0.0
2024-05-22,137.12133659504684,0.00827916547763552,0.00827916547763552,0.0,0.0
2024-06-21,138.25658683123174,0.008279165477635075,0.008279165477635075,0.0,0.0
2024-07-22,139.40123599198063,0.008279165477635742,0.008279165477635742,0.0,0.0
2024-08-20,140.55536189254516,0.00827916547763552,0.00827916547763552,0.0,0.0
2024-09-18,141.7444879109623,0.008460196768062422,0.008460196768062422,0.0,0.0
2024-10-17,142.9602955364282,0.008577459648586805,0.008577459648586805,0.0,0.0
2024-11-18,144.24572054874187,0.008991482617536573,0.008991482617536573,0.0,0.0
2024-12-18,145.63067502604125,0.009601355742345108,0.009601355742345108,0.0,0.0
2025-01-22,147.10663023569552,0.010134919785205643,0.010134919785205643,0.0,0.0
2025-02-20,148.64452426466755,0.010454280860815013,0.010454280860815013,0.0,0.0
2025-03-25,150.29294044098182,0.011089652878024658,0.011089652878024658,0.0,0.0
2025-04-25,151.99389704578454,0.011317608131239165,0.011317608131239165,0.0,0.0
2025-05-27,153.74074645083368,0.01149289174764001,0.01149289174764001,0.0,0.0
2025-06-26,155.5305287884747,0.01164156138797856,0.01164156138797856,0.0,0.0
2025-07-25,157.34114698707046,0.011641561387978339,0.011641561387978339,0.0,0.0
2025-08-25,159.17284360857525,0.011641561387977672,0.011641561387977672,0.0,0.0
2025-09-23,161.0258640387435,0.011641561387977895,0.011641561387977895,0.0,0.0
2025-10-22,162.9004565200027,0.011641561387977895,0.011641561387977895,0.0,0.0
2025-11-21,164.79687218470994,0.011641561387977895,0.011641561387977895,0.0,0.0
2025-12-22,166.715365088795,0.011641561387978117,0.011641561387978117,0.0,0.0
2026-01-26,168.6561922457954,0.011641561387978117,0.011641561387978117,0.0,0.0
2026-02-26,170.6107635738652,0.011589087255220676,0.011589087255220676,0.0,0.0
2026-03-27,172.56560700155316,0.011457913831102617,0.011457913831102617,0.0,0.0
2026-04-29,174.51263691579052,0.011282838730546363,0.011282838730546363,0.0,0.0
2026-05-29,176.4678453762952,0.01120382165475009,0.01120382165475009,0.0,0.0
