Date,PETR4.SA,VALE3.SA,ITUB4.SA,BBDC4.SA,WEGE3.SA,RENT3.SA,ABEV3.SA,BBAS3.SA,TITULO_CDI
2020-07-01,6.045993328094482,29.430816650390625,16.29942512512207,11.580729484558105,23.234691619873047,35.43775177001953,10.637396812438965,10.606619834899902,100.008442
2020-07-02,6.143464088439941,29.943452835083008,16.580442428588867,11.618490219116211,23.66765785217285,35.47123336791992,10.496650695800781,10.635486602783203,100.01688471267364
2020-07-03,6.1211838722229,29.8193416595459,16.54922103881836,11.69517993927002,23.857635498046875,35.730628967285156,10.474428176879883,10.744534492492676,100.0253281380811
2020-07-06,6.268783092498779,30.5262451171875,17.317352294921875,12.407302856445312,23.504196166992188,36.190860748291016,10.637396812438965,11.119790077209473,100.03377227628252
2020-07-07,6.1908063888549805,30.418315887451172,16.468034744262695,11.892379760742188,23.817873001098633,36.826812744140625,10.704066276550293,10.673974990844727,100.04221712733809
2020-07-08,6.307771682739258,30.930957794189453,16.82400131225586,12.297739028930664,23.990184783935547,37.169891357421875,10.896666526794434,10.933767318725586,100.050662691308
2020-07-09,6.16574239730835,30.445301055908203,16.83025550842285,12.02385425567627,24.060869216918945,36.25779724121094,10.84481143951416,10.892071723937988,100.0591089682524
2020-07-10,6.268783092498779,30.742094039916992,16.98636817932129,12.199138641357422,24.166898727416992,36.43351745605469,11.000372886657715,10.949806213378906,100.06755595823151
2020-07-13,6.171313285827637,31.109031677246094,16.736568450927734,12.029326438903809,24.272939682006836,35.22856521606445,10.370718955993652,10.8407564163208,100.0760036613055
2020-07-14,6.377392292022705,33.29448699951172,17.017587661743164,12.232009887695312,23.85322380065918,36.73476791381836,10.30405330657959,11.017158508300781,100.0844520775346
2020-07-15,6.499929904937744,33.34305191040039,17.136249542236328,12.4346923828125,24.01227378845215,37.43766784667969,10.585542678833008,11.126208305358887,100.09290120697901
2020-07-16,6.32726526260376,32.441890716552734,16.84897232055664,12.215577125549316,24.100631713867188,37.3121452331543,10.407758712768555,11.033196449279785,100.1013510496989
2020-07-17,6.332836627960205,32.9383430480957,16.998857498168945,12.275826454162598,25.664642333984375,38.45016860961914,10.489243507385254,11.37316608428955,100.10980160575454
2020-07-20,6.332836627960205,32.80883026123047,17.04880714416504,12.39086627960205,26.57917594909668,38.66773223876953,10.459612846374512,11.328268051147461,100.11825287520611
2020-07-21,6.508284091949463,32.215248107910156,17.348581314086914,12.725010871887207,26.45547103881836,39.23674011230469,10.874442100524902,11.382793426513672,100.12670485811384
2020-07-22,6.419166564941406,31.96703338623047,16.90518569946289,12.505898475646973,30.13132095336914,38.818359375,10.896666526794434,11.289782524108887,100.13515755453797
2020-07-23,6.285618782043457,31.756572723388672,16.54922103881836,12.325133323669434,29.592300415039062,38.391597747802734,10.667027473449707,11.017158508300781,100.14361096453872
2020-07-24,6.3301777839660645,31.62166404724121,16.530485153198242,12.401816368103027,29.4730167388916,37.40419006347656,11.0596342086792,10.888863563537598,100.15206508817636
2020-07-27,6.461070537567139,33.11641311645508,17.36106300354004,12.971516609191895,30.963321685791016,37.9983024597168,11.318902015686035,11.19676685333252,100.16051992551111
2020-07-28,6.349671363830566,32.56060791015625,17.261150360107422,12.883867263793945,29.74161720275879,37.56318283081055,11.178155899047852,11.23525619506836,100.16897547660324
2020-07-29,6.452714920043945,33.9690055847168,17.667072296142578,13.289234161376953,29.648658752441406,37.71380615234375,11.222600936889648,11.530330657958984,100.17743174151299
2020-07-30,6.355241298675537,33.06245422363281,17.3673095703125,12.823612213134766,30.10016632080078,41.80567932128906,10.778141975402832,11.161486625671387,100.18588872030061
2020-07-31,6.182575702667236,32.7602653503418,16.792776107788086,12.292265892028809,29.812448501586914,42.608978271484375,10.296645164489746,10.770194053649902,100.19434641302638
2020-08-03,6.071178436279297,32.51743698120117,17.04583740234375,12.160795211791992,29.46717643737793,42.08180618286133,10.155899047851562,11.017158508300781,100.20280481975057
2020-08-04,6.065606594085693,32.754859924316406,16.052318572998047,11.908024787902832,29.56455421447754,41.755462646484375,9.926260948181152,10.680388450622559,100.21126394053346
2020-08-05,6.455499649047852,33.55889892578125,16.03983497619629,11.962844848632812,30.188692092895508,42.684295654296875,9.763293266296387,10.690014839172363,100.21972377543533
2020-08-06,6.466640472412109,33.3646354675293,16.26477813720703,12.04507827758789,30.910219192504883,43.20309066772461,9.822553634643555,11.017158508300781,100.2272091866041
2020-08-07,6.346888065338135,32.61996078491211,15.921109199523926,11.973812103271484,30.299354553222656,42.51693344116211,9.85959243774414,10.940181732177734,100.23469515685825
2020-08-10,6.530694484710693,33.564300537109375,16.12730598449707,12.077978134155273,30.538381576538086,42.600608825683594,9.807737350463867,11.042817115783691,100.2421816862395
