date,wealth,gross_return,net_return,turnover,friction_cost
2021-07-12,98.07937621583699,-0.019206237841630114,-0.019206237841630114,0.0,0.0
2021-08-10,90.42079918359535,-0.07808549898796147,-0.07808549898796147,0.0,0.0
2021-09-09,88.16611920783237,-0.024935413047886934,-0.024935413047886934,0.0,0.0
2021-10-08,84.1399049653985,-0.04566622959714206,-0.04566622959714206,0.0,0.0
2021-11-10,84.74264119654309,0.007163500260577438,0.007163500260577438,0.0,0.0
2021-12-10,82.7398985872374,-0.023633233293504974,-0.023633233293504974,0.0,0.0
2022-01-12,89.6617980036356,0.0836585436359949,0.0836585436359949,0.0,0.0
2022-02-10,87.64231272124252,-0.022523363654955775,-0.022523363654955775,0.0,0.0
2022-03-15,92.60053576553887,0.05657339349392343,0.05657339349392343,0.0,0.0
2022-04-13,85.24731319960462,-0.07940799159685574,-0.07940799159685574,0.0,0.0
2022-05-16,81.79832254361074,-0.04045864352250195,-0.04045864352250195,0.0,0.0
2022-06-14,78.0375992601334,-0.04597555507904583,-0.04597555507904583,0.0,0.0
2022-07-14,87.47488599036907,0.12093256096688809,0.12093256096688809,0.0,0.0
2022-08-12,90.4160155627134,0.03362255965292871,0.03362255965292871,0.0,0.0
2022-09-13,91.54813917147699,0.012521272937296546,0.012521272937296546,0.0,0.0
2022-10-13,89.49596581305619,-0.022416330653940553,-0.022416330653940553,0.0,0.0
2022-11-14,82.82999011385026,-0.0744835327340918,-0.0744835327340918,0.0,0.0
2022-12-14,89.19619223777794,0.07685866091710625,0.07685866091710625,0.0,0.0
2023-01-13,86.22476639984701,-0.03331337093415088,-0.03331337093415088,0.0,0.0
2023-02-13,81.85971234493107,-0.05062413314840475,-0.05062413314840475,0.0,0.0
2023-03-16,84.73307395477897,0.035101046992939144,0.035101046992939144,0.0,0.0
2023-04-17,87.26919029243886,0.02993065422143637,0.02993065422143637,0.0,0.0
2023-05-18,94.68220811939932,0.08494427188013831,0.08494427188013831,0.0,0.0
2023-06-19,94.25247951015734,-0.0045386416073024405,-0.0045386416073024405,0.0,0.0
2023-07-18,92.61967024906731,-0.017323780441384273,-0.017323780441384273,0.0,0.0
2023-08-16,95.18767739260782,0.02772636888724378,0.02772636888724378,0.0,0.0
2023-09-15,92.90907931243432,-0.02393795229161111,-0.02393795229161111,0.0,0.0
2023-10-17,99.3207258347419,0.0690099026893436,0.0690099026893436,0.0,0.0
2023-11-17,103.80218133112234,0.045121050603647905,0.045121050603647905,0.0,0.0
2023-12-18,101.50524603756747,-0.02212800602164411,-0.02212800602164411,0.0,0.0
2024-01-19,103.57814841981065,0.020421628075025566,0.020421628075025566,0.0,0.0
2024-02-21,102.94750773352048,-0.006088549524308262,-0.006088549524308262,0.0,0.0
2024-03-21,99.757629875307,-0.030985479186834475,-0.030985479186834475,0.0,0.0
2024-04-22,101.58178397168103,0.01828586042645708,0.01828586042645708,0.0,0.0
2024-05-22,96.02800012756329,-0.0546730292280162,-0.0546730292280162,0.0,0.0
2024-06-21,101.74442708167247,0.05952875147368997,0.05952875147368997,0.0,0.0
2024-07-22,108.25174602162211,0.0639574974924777,0.0639574974924777,0.0,0.0
2024-08-20,107.59957904136259,-0.00602454005803521,-0.00602454005803521,0.0,0.0
2024-09-18,105.0403418694392,-0.02378482513337321,-0.02378482513337321,0.0,0.0
2024-10-17,101.88474662754743,-0.030041745730550407,-0.030041745730550407,0.0,0.0
2024-11-18,99.417992792678,-0.024211218229623244,-0.024211218229623244,0.0,0.0
2024-12-18,98.3337053927354,-0.010906349740974264,-0.010906349740974264,0.0,0.0
2025-01-22,101.49966514653836,0.032196079067278394,0.032196079067278394,0.0,0.0
2025-02-20,104.69831297636907,0.03151387568828645,0.03151387568828645,0.0,0.0
2025-03-25,107.29661638549624,0.024817051347461705,0.024817051347461705,0.0,0.0
2025-04-25,110.13170902828729,0.026422945459949165,0.026422945459949165,0.0,0.0
2025-05-27,108.2429760500049,-0.01714976544854374,-0.01714976544854374,0.0,0.0
2025-06-26,106.68112383199933,-0.014429132263363176,-0.014429132263363176,0.0,0.0
2025-07-25,109.99776764358847,0.03108932201363168,0.03108932201363168,0.0,0.0
2025-08-25,115.69107376343408,0.051758378754493295,0.051758378754493295,0.0,0.0
2025-09-23,114.87466913288904,-0.007056764225513379,-0.007056764225513379,0.0,0.0
2025-10-22,123.88063271358872,0.07839816774820418,0.07839816774820418,0.0,0.0
2025-11-21,126.34579200816407,0.019899472908527782,0.019899472908527782,0.0,0.0
2025-12-22,142.5989412252449,0.12864021000422854,0.12864021000422854,0.0,0.0
2026-01-26,152.47632107663378,0.06926685266047583,0.06926685266047583,0.0,0.0
2026-02-26,145.68756577478737,-0.044523341420563356,-0.044523341420563356,0.0,0.0
2026-03-27,150.38029786012726,0.03221093070217251,0.03221093070217251,0.0,0.0
2026-04-29,139.57250374716995,-0.07186974801054014,-0.07186974801054014,0.0,0.0
2026-05-29,138.0911758140131,-0.010613322061200692,-0.010613322061200692,0.0,0.0
